u,v,key,osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,tunnel,service,access
1988660573,5726340785,0,603105988,residential,False,False,22.453,"LINESTRING (113.3465751 23.1515308, 113.346521 23.1517265)",,,,,,
1988660573,5726340693,0,188244812,residential,False,True,64.002,"LINESTRING (113.3465751 23.1515308, 113.3469674 23.1515379, 113.3471599 23.1516596)",,,,,,
1988660573,5726340697,0,188262502,residential,False,False,138.682,"LINESTRING (113.3465751 23.1515308, 113.346702 23.150959, 113.3466651 23.1507648, 113.346598 23.1506439, 113.3465 23.1504979, 113.3464673 23.1503416)",,,,,,
1988787237,5726340903,0,188255490,residential,False,True,21.422,"LINESTRING (113.3365917 23.1507753, 113.3363822 23.1507781)",,,,,,
1988787237,10965007718,0,347829657,residential,False,True,99.311,"LINESTRING (113.3365917 23.1507753, 113.3367057 23.1507785, 113.3371999 23.1507955, 113.3375467 23.1508933)",,,,,,
1988787237,5595530635,0,"[188255496, 585541814]",residential,False,False,37.527,"LINESTRING (113.3365917 23.1507753, 113.3364734 23.1508361, 113.3363976 23.1509621, 113.3363921 23.1510308)",漓江路,,,,,
1988787243,5726340883,0,365995701,residential,False,False,26.08,"LINESTRING (113.3391869 23.151001, 113.3393288 23.1508061)",珠江南路,,,,,
1988787243,3646557355,0,331713868,residential,False,True,401.264,"LINESTRING (113.3391869 23.151001, 113.3394215 23.1512244, 113.3396075 23.1515577, 113.3398686 23.1521847, 113.3399986 23.1524274, 113.3403202 23.1528877, 113.3405172 23.153105, 113.3405316 23.1531209, 113.3407648 23.1533781, 113.3408242 23.1534436, 113.340918 23.1535471, 113.3410794 23.1537251, 113.3411796 23.1539059, 113.3411906 23.1540469)",珠江北路,,,,,
1988787243,11052140932,0,347829657,residential,False,False,110.458,"LINESTRING (113.3391869 23.151001, 113.3386749 23.1510261, 113.3381079 23.1510013)",,,,,,
1988787276,3646549702,0,188255491,residential,False,True,73.919,"LINESTRING (113.3411999 23.154167, 113.3411552 23.1548305)",半山西路,,,,,
1988787276,3646557355,0,331713868,residential,False,False,13.388000000000002,"LINESTRING (113.3411999 23.154167, 113.3411934 23.1540836, 113.3411906 23.1540469)",珠江北路,,,,,
1988787276,3646549737,0,331713871,unclassified,False,False,84.377,"LINESTRING (113.3411999 23.154167, 113.3419212 23.1541961, 113.3420244 23.1542004)",中山西路,,,,,
1988787279,1988787285,0,188255496,residential,False,False,24.674,"LINESTRING (113.3361894 23.1543138, 113.3360588 23.1545004)",漓江路,,,,,
1988787279,5726340972,0,603106041,living_street,False,False,17.946,"LINESTRING (113.3361894 23.1543138, 113.3363634 23.1542925)",金钟山路,,,,,
1988787279,5726340939,0,188255496,residential,False,True,106.125,"LINESTRING (113.3361894 23.1543138, 113.3361394 23.1541348, 113.3360238 23.1535695, 113.3361163 23.1533947)",漓江路,,,,,
1988787279,5726340960,0,585541816,residential,False,True,76.055,"LINESTRING (113.3361894 23.1543138, 113.336224 23.1541664, 113.3362361 23.1537964, 113.3362379 23.1536334)",,,,,,
1988787285,1988787279,0,188255496,residential,False,True,24.674,"LINESTRING (113.3360588 23.1545004, 113.3361894 23.1543138)",漓江路,,,,,
1988787285,5572506755,0,365982011,residential,False,True,95.989,"LINESTRING (113.3360588 23.1545004, 113.3368508 23.154964)",大明山路,,,,,
1988787285,1988787296,0,188255496,residential,False,False,60.42,"LINESTRING (113.3360588 23.1545004, 113.3359503 23.1545822, 113.335714 23.1546716, 113.3355278 23.1547253)",漓江路,,,,,
1988787296,5572506750,0,188255496,residential,False,False,49.688,"LINESTRING (113.3355278 23.1547253, 113.3353887 23.1548378, 113.3352219 23.1550679)",漓江路,,,,,
1988787296,1988787285,0,188255496,residential,False,True,60.42,"LINESTRING (113.3355278 23.1547253, 113.335714 23.1546716, 113.3359503 23.1545822, 113.3360588 23.1545004)",漓江路,,,,,
1988787296,5572506754,0,582746739,footway,False,False,130.456,"LINESTRING (113.3355278 23.1547253, 113.3364811 23.1552115, 113.336649 23.1552848)",西湖南路,,,,,
1988787310,3699771260,0,316797584,residential,False,False,32.775,"LINESTRING (113.3378831 23.1559403, 113.3380825 23.1557095)",,,,,,
1988787310,5572506756,0,582746739,footway,False,True,77.66,"LINESTRING (113.3378831 23.1559403, 113.3372331 23.1555789)",西湖南路,,,,,
1988787310,1988787330,0,"[188255500, 868668357, 868668358]",residential,False,False,70.697,"LINESTRING (113.3378831 23.1559403, 113.3378074 23.1560257, 113.3374708 23.1563889, 113.3374381 23.1564269)",,yes,,,,
1988787310,3646582827,0,1001438677,residential,False,False,169.599,"LINESTRING (113.3378831 23.1559403, 113.3381682 23.1561106, 113.3387514 23.1564586, 113.339018 23.156612, 113.3393083 23.1567097)",湖滨南路,,,,,
1988787330,5726340991,0,188255496,residential,False,True,162.611,"LINESTRING (113.3374381 23.1564269, 113.3372931 23.1563868, 113.336498 23.1561568, 113.3358965 23.1560922)",漓江路,,,,,
1988787330,5726340994,0,360055038,footway,False,False,53.716,"LINESTRING (113.3374381 23.1564269, 113.3374161 23.1564871, 113.3371975 23.1568554)",,,,,,
1988787330,1988787310,0,"[188255500, 868668357, 868668358]",residential,False,True,70.697,"LINESTRING (113.3374381 23.1564269, 113.3374708 23.1563889, 113.3378074 23.1560257, 113.3378831 23.1559403)",,yes,,,,
1988787337,3646582849,0,188255491,residential,False,False,6.517,"LINESTRING (113.3410087 23.1570074, 113.3410126 23.1569489)",半山西路,,,,,
1988787337,2805230020,0,1001438678,residential,False,True,70.718,"LINESTRING (113.3410087 23.1570074, 113.3403188 23.1569614)",湖滨南路,,,,,
1988787337,3540772404,0,188255495,residential,False,False,222.712,"LINESTRING (113.3410087 23.1570074, 113.3418737 23.1570538, 113.3423028 23.1570768, 113.3431834 23.1571241)",湖滨南路,,,,,
1988787369,3666609336,0,275861159,residential,False,True,139.924,"LINESTRING (113.3437808 23.1579721, 113.3424171 23.1578652)",湖滨北路,,6,,,
1988787369,9285048301,0,188255495,residential,False,True,90.82000000000001,"LINESTRING (113.3437808 23.1579721, 113.3439957 23.1579828, 113.3442713 23.1579965, 113.3445032 23.1578555, 113.3445527 23.1577559)",湖滨南路,,,,,
1988787369,2805230021,0,275861349,residential,False,False,89.878,"LINESTRING (113.3437808 23.1579721, 113.343786 23.1579006, 113.3438337 23.1572432, 113.3438393 23.1571656)",,,,,,
2153604663,5938621869,0,628997873,steps,False,False,43.578,"LINESTRING (113.3437895 23.1528754, 113.3439218 23.1527057, 113.3439671 23.1527355, 113.3438944 23.1528492)",,,,yes,,
2805230020,3646582848,0,1001438677,residential,False,True,7.693,"LINESTRING (113.3403188 23.1569614, 113.340287 23.1568987)",湖滨南路,,,,,
2805230020,1988787337,0,1001438678,residential,False,False,70.718,"LINESTRING (113.3403188 23.1569614, 113.3410087 23.1570074)",湖滨南路,,,,,
2805230020,2805230022,0,1001438676,residential,False,False,82.93299999999999,"LINESTRING (113.3403188 23.1569614, 113.3402465 23.1571683, 113.3402641 23.1575349, 113.3402718 23.1576963)",黄山路,,,,,
2805230021,3646572403,0,188255495,residential,False,False,80.628,"LINESTRING (113.3438393 23.1571656, 113.3441494 23.1571976, 113.3444954 23.157382, 113.3445243 23.1574473)",湖滨南路,,,,,
2805230021,3540772404,0,188255495,residential,False,True,67.23400000000001,"LINESTRING (113.3438393 23.1571656, 113.3436632 23.157148, 113.3436361 23.1571467, 113.3431834 23.1571241)",湖滨南路,,,,,
2805230021,1988787369,0,275861349,residential,False,True,89.878,"LINESTRING (113.3438393 23.1571656, 113.3438337 23.1572432, 113.343786 23.1579006, 113.3437808 23.1579721)",,,,,,
2805230022,6194037599,0,275861159,residential,False,False,50.699,"LINESTRING (113.3402718 23.1576963, 113.3407659 23.1577351)",湖滨北路,,6,,,
2805230022,3646582662,0,275861068,residential,False,False,18.659,"LINESTRING (113.3402718 23.1576963, 113.3402616 23.1577987, 113.3402551 23.1578634)",黄山路,,,,,
2805230022,5468506384,0,275861449,residential,False,False,161.719,"LINESTRING (113.3402718 23.1576963, 113.3400813 23.1577275, 113.3399694 23.1577458, 113.338698 23.1578298)",嵩山路,,,,,
2805230022,2805230020,0,1001438676,residential,False,True,82.93299999999999,"LINESTRING (113.3402718 23.1576963, 113.3402641 23.1575349, 113.3402465 23.1571683, 113.3403188 23.1569614)",黄山路,,,,,
2805230023,3646582648,0,360054045,residential,False,False,58.872,"LINESTRING (113.3401376 23.1590397, 113.3407131 23.1590581)",,,,,,
2805230023,6194037604,0,275861068,residential,False,True,47.993,"LINESTRING (113.3401376 23.1590397, 113.3401703 23.1587127, 113.3401806 23.1586099)",黄山路,,,,,
2805230023,5468506399,0,360054044,residential,False,True,185.784,"LINESTRING (113.3401376 23.1590397, 113.3389569 23.1589661, 113.3388497 23.1590454, 113.3387867 23.1592685, 113.3387816 23.1594942)",工农路,,2,,,
2805236228,5468506379,0,275861514,residential,False,False,31.86,"LINESTRING (113.3363811 23.1585873, 113.3365075 23.1588492)",长江南路,,,,,
2805236228,9243378570,0,275861514,residential,False,True,143.84799999999998,"LINESTRING (113.3363811 23.1585873, 113.3371116 23.1575888, 113.3372075 23.1575694)",长江南路,,,,,
2805236228,5726341008,0,360207111,footway,False,False,86.928,"LINESTRING (113.3363811 23.1585873, 113.3361462 23.1584608, 113.3358782 23.1589317)",东莞庄南街,,,,,
3388063519,3646568730,0,331709496,unclassified,True,False,12.596,"LINESTRING (113.3426436 23.1525944, 113.3425337 23.1526456)",华南理工大学正门路,,,,,
3388063519,3646568730,1,360054033,service,False,False,12.596,"LINESTRING (113.3426436 23.1525944, 113.3425337 23.1526456)",,,,,,
3388063519,3388063527,0,360054033,service,False,True,13.776,"LINESTRING (113.3426436 23.1525944, 113.3427474 23.1525154)",,,,,,
3388063519,5938621872,0,628997872,path,False,True,113.80499999999999,"LINESTRING (113.3426436 23.1525944, 113.34312 23.1526724, 113.3436396 23.1529987)",,,,,,
3388063520,9272821925,0,360054033,service,False,False,12.599,"LINESTRING (113.3424119 23.1526621, 113.3422906 23.1526421)",,,,,,
3388063520,9272821925,1,443215599,unclassified,True,False,12.599,"LINESTRING (113.3424119 23.1526621, 113.3422906 23.1526421)",华南理工大学正门路,,,,,
3388063520,3646568730,0,360054033,service,False,True,12.587,"LINESTRING (113.3424119 23.1526621, 113.3425337 23.1526456)",,,,,,
3388063520,3699879986,0,1001438679,unclassified,False,False,16.084,"LINESTRING (113.3424119 23.1526621, 113.3424106 23.1527278, 113.3424064 23.1527774, 113.342404 23.1528065)",中山路,,,,,
3388063521,4408346945,0,360054033,service,False,False,80.496,"LINESTRING (113.3420988 23.1525047, 113.3421545 23.1517826)",,,,,,
3388063521,4408346945,1,443215599,unclassified,True,False,80.496,"LINESTRING (113.3420988 23.1525047, 113.3421545 23.1517826)",华南理工大学正门路,,,,,
3388063521,3540772393,0,360054033,service,False,True,12.594,"LINESTRING (113.3420988 23.1525047, 113.3421825 23.1525878)",,,,,,
3388063524,3540771086,0,331709496,unclassified,True,False,10.995,"LINESTRING (113.3425775 23.1515677, 113.3426737 23.1516119)",华南理工大学正门路,,,,,
3388063524,3540771086,1,360054033,service,False,False,10.995,"LINESTRING (113.3425775 23.1515677, 113.3426737 23.1516119)",,,,,,
3388063524,3646568720,0,360054033,service,False,True,10.996,"LINESTRING (113.3425775 23.1515677, 113.342471 23.1515539)",,,,,,
3388063525,3540771090,0,331709496,unclassified,True,False,10.764,"LINESTRING (113.3427977 23.1517703, 113.3428045 23.1518669)",华南理工大学正门路,,,,,
3388063525,3540771090,1,360054033,service,False,False,10.764,"LINESTRING (113.3427977 23.1517703, 113.3428045 23.1518669)",,,,,,
3388063525,4408346940,0,360054033,service,False,True,10.997,"LINESTRING (113.3427977 23.1517703, 113.3427497 23.1516818)",,,,,,
3388063527,3388063519,0,331709496,unclassified,True,False,13.776,"LINESTRING (113.3427474 23.1525154, 113.3426436 23.1525944)",华南理工大学正门路,,,,,
3388063527,3388063519,1,360054033,service,False,False,13.776,"LINESTRING (113.3427474 23.1525154, 113.3426436 23.1525944)",,,,,,
3388063527,9272821929,0,360054033,service,False,True,20.862,"LINESTRING (113.3427474 23.1525154, 113.3427639 23.1523284)",,,,,,
3388063527,6370290561,0,680345363,path,False,True,47.328,"LINESTRING (113.3427474 23.1525154, 113.3431955 23.1524086)",,,,,,
3388063528,9272821929,0,331709496,unclassified,True,False,8.3,"LINESTRING (113.3427704 23.152254, 113.3427639 23.1523284)",华南理工大学正门路,,,,,
3388063528,9272821929,1,360054033,service,False,False,8.3,"LINESTRING (113.3427704 23.152254, 113.3427639 23.1523284)",,,,,,
3388063528,3540771090,0,360054033,service,False,True,43.185,"LINESTRING (113.3427704 23.152254, 113.3428045 23.1518669)",,,,,,
3388063528,6370290561,0,360054038,residential,False,False,47.004999999999995,"LINESTRING (113.3427704 23.152254, 113.3429963 23.152312, 113.3431955 23.1524086)",,,,,,
3388065436,5726340889,0,365995701,residential,False,True,106.774,"LINESTRING (113.3410163 23.1495151, 113.3401041 23.1499826)",珠江南路,,,,,
3388065439,4409501938,0,962491205,unclassified,True,False,29.203000000000003,"LINESTRING (113.3422752 23.1513771, 113.3422812 23.1514148, 113.3422697 23.1514637, 113.3422544 23.151481, 113.3422016 23.1515201, 113.342159 23.1515341, 113.3421065 23.1515343)",五山路辅路,,,,,
3388065439,4408346954,0,962491206,unclassified,True,False,20.572,"LINESTRING (113.3422752 23.1513771, 113.3423202 23.1514463, 113.3423538 23.1514837, 113.3424077 23.1515095)",华南理工大学正门路,,,,,
3388093182,3646549734,0,331714270,unclassified,False,True,76.876,"LINESTRING (113.3433865 23.1543065, 113.3426379 23.1542415)",中山东路,,,,,
3388093182,4804641059,0,331714270,unclassified,False,False,68.434,"LINESTRING (113.3433865 23.1543065, 113.3440047 23.154314, 113.3440558 23.1543146)",中山东路,,,,,
3388093182,3646549744,0,347829653,residential,False,False,74.43199999999999,"LINESTRING (113.3433865 23.1543065, 113.343368 23.1546056, 113.3433451 23.1549748)",半山东路,,,,,
3388094192,3646549737,0,331713871,unclassified,False,True,26.751,"LINESTRING (113.3422858 23.154211, 113.3420244 23.1542004)",中山西路,,,,,
3388094192,3646598334,0,331714268,unclassified,False,True,75.202,"LINESTRING (113.3422858 23.154211, 113.3423299 23.1536871, 113.3423425 23.1535367)",中山路,,,,,
3388094192,3646598331,0,331714270,unclassified,False,False,27.110999999999997,"LINESTRING (113.3422858 23.154211, 113.3423488 23.1542165, 113.3425498 23.1542339)",中山东路,,,,,
3388097695,4804641059,0,331714270,unclassified,False,True,112.18,"LINESTRING (113.345131 23.1542492, 113.3450427 23.1543034, 113.3449178 23.1543325, 113.3440558 23.1543146)",中山东路,,,,,
3388097695,5687249154,0,331714271,residential,True,False,36.369,"LINESTRING (113.345131 23.1542492, 113.3450728 23.1542494, 113.3450176 23.1542323, 113.3449713 23.1541999, 113.3449378 23.1541538, 113.3449228 23.1541, 113.3449282 23.1540447)",,,,,,
3388097697,5687249149,0,331714271,residential,True,False,23.813999999999997,"LINESTRING (113.3452157 23.1539598, 113.345254 23.1540002, 113.3452761 23.1540497, 113.3452798 23.1541032, 113.3452646 23.1541548)",,,,,,
3388097697,5726340769,0,488110319,residential,False,False,19.229,"LINESTRING (113.3452157 23.1539598, 113.3452883 23.1539287, 113.3453722 23.1538662)",北江路,,,,,
3540771083,10965007718,0,347829657,residential,False,False,42.42,"LINESTRING (113.33795 23.1509829, 113.3375467 23.1508933)",,,,,,
3540771083,11052140932,0,347829657,residential,False,True,16.273,"LINESTRING (113.33795 23.1509829, 113.3381079 23.1510013)",,,,,,
3540771083,5726340912,0,603106017,residential,False,True,52.297000000000004,"LINESTRING (113.33795 23.1509829, 113.3377875 23.1506374, 113.3377922 23.1505436)",南湖西路,,,,,
3540771086,4408346940,0,331709496,unclassified,True,False,10.99,"LINESTRING (113.3426737 23.1516119, 113.3427497 23.1516818)",华南理工大学正门路,,,,,
3540771086,4408346940,1,360054033,service,False,False,10.99,"LINESTRING (113.3426737 23.1516119, 113.3427497 23.1516818)",,,,,,
3540771086,3388063524,0,360054033,service,False,True,10.995,"LINESTRING (113.3426737 23.1516119, 113.3425775 23.1515677)",,,,,,
3540771090,3388063528,0,331709496,unclassified,True,False,43.185,"LINESTRING (113.3428045 23.1518669, 113.3427704 23.152254)",华南理工大学正门路,,,,,
3540771090,3388063528,1,360054033,service,False,False,43.185,"LINESTRING (113.3428045 23.1518669, 113.3427704 23.152254)",,,,,,
3540771090,3388063525,0,360054033,service,False,True,10.764,"LINESTRING (113.3428045 23.1518669, 113.3427977 23.1517703)",,,,,,
3540772393,3388063521,0,360054033,service,False,False,12.594,"LINESTRING (113.3421825 23.1525878, 113.3420988 23.1525047)",,,,,,
3540772393,3388063521,1,443215599,unclassified,True,False,12.594,"LINESTRING (113.3421825 23.1525878, 113.3420988 23.1525047)",华南理工大学正门路,,,,,
3540772393,9272821925,0,360054033,service,False,True,12.594,"LINESTRING (113.3421825 23.1525878, 113.3422906 23.1526421)",,,,,,
3540772399,5726340979,0,316797584,residential,False,True,15.741,"LINESTRING (113.3388218 23.1549267, 113.3387177 23.155031)",,,,,,
3540772399,5726340981,0,347829655,residential,False,False,33.846,"LINESTRING (113.3388218 23.1549267, 113.3387106 23.15464)",,,,,,
3540772399,3646557363,0,"[316797584, 360052994, 360052995]","['residential', 'pedestrian']",False,False,118.414,"LINESTRING (113.3388218 23.1549267, 113.3389713 23.1548396, 113.3395335 23.1547181, 113.3399371 23.1547266)",,,,,,
3540772404,9285078624,0,347829653,residential,False,True,58.69,"LINESTRING (113.3431834 23.1571241, 113.3432254 23.1565977)",半山东路,,,,,
3540772404,2805230021,0,188255495,residential,False,False,67.23400000000001,"LINESTRING (113.3431834 23.1571241, 113.3436361 23.1571467, 113.3436632 23.157148, 113.3438393 23.1571656)",湖滨南路,,,,,
3540772404,1988787337,0,188255495,residential,False,True,222.712,"LINESTRING (113.3431834 23.1571241, 113.3423028 23.1570768, 113.3418737 23.1570538, 113.3410087 23.1570074)",湖滨南路,,,,,
3646549702,1988787276,0,188255491,residential,False,False,73.919,"LINESTRING (113.3411552 23.1548305, 113.3411999 23.154167)",半山西路,,,,,
3646549702,3646557379,0,188255491,residential,False,True,4.234,"LINESTRING (113.3411552 23.1548305, 113.3411526 23.1548685)",半山西路,,,,,
3646549702,3646598325,0,360052159,footway,False,False,36.677,"LINESTRING (113.3411552 23.1548305, 113.3415103 23.1548774)",,,,,,
3646549703,3646598325,0,360052159,footway,False,True,19.522,"LINESTRING (113.3416993 23.1549024, 113.341553 23.154883, 113.3415103 23.1548774)",,,,,,
3646549734,3388093182,0,331714270,unclassified,False,False,76.876,"LINESTRING (113.3426379 23.1542415, 113.3433865 23.1543065)",中山东路,,,,,
3646549734,3646598331,0,331714270,unclassified,False,True,9.047,"LINESTRING (113.3426379 23.1542415, 113.3425498 23.1542339)",中山东路,,,,,
3646549734,3646549735,0,360052161,footway,False,False,54.807,"LINESTRING (113.3426379 23.1542415, 113.3426095 23.1547337)",,,,,,
3646549735,3646549734,0,360052161,footway,False,True,54.807,"LINESTRING (113.3426095 23.1547337, 113.3426379 23.1542415)",,,,,,
3646549736,3646549737,0,360052162,footway,False,False,58.918,"LINESTRING (113.3419761 23.1547284, 113.3420244 23.1542004)",,,,,,
3646549737,3388094192,0,331713871,unclassified,False,False,26.751,"LINESTRING (113.3420244 23.1542004, 113.3422858 23.154211)",中山西路,,,,,
3646549737,3646549736,0,360052162,footway,False,True,58.918,"LINESTRING (113.3420244 23.1542004, 113.3419761 23.1547284)",,,,,,
3646549737,1988787276,0,331713871,unclassified,False,True,84.377,"LINESTRING (113.3420244 23.1542004, 113.3419212 23.1541961, 113.3411999 23.154167)",中山西路,,,,,
3646549744,3646572445,0,347829653,residential,False,False,7.295,"LINESTRING (113.3433451 23.1549748, 113.343341 23.1550403)",半山东路,,,,,
3646549744,3646549745,0,360052160,footway,False,True,58.966,"LINESTRING (113.3433451 23.1549748, 113.3427702 23.1549323)",,,,,,
3646549744,3388093182,0,347829653,residential,False,True,74.43199999999999,"LINESTRING (113.3433451 23.1549748, 113.343368 23.1546056, 113.3433865 23.1543065)",半山东路,,,,,
3646549745,3646549744,0,360052160,footway,False,False,58.966,"LINESTRING (113.3427702 23.1549323, 113.3433451 23.1549748)",,,,,,
3646555934,3646555953,0,360052978,residential,False,False,40.004,"LINESTRING (113.342085 23.1562597, 113.3416949 23.1562317)",,,,,,
3646555934,3646555936,0,360052976,residential,False,False,10.213000000000001,"LINESTRING (113.342085 23.1562597, 113.3420943 23.1563036, 113.3421374 23.1563291)",,,,,,
3646555934,3646598329,0,"[360052976, 360052977, 360056894]","['residential', 'footway']",False,"[False, True]",151.291,"LINESTRING (113.342085 23.1562597, 113.3421004 23.15623, 113.3421266 23.1562059, 113.3421746 23.1556803, 113.3421787 23.1556242, 113.3421157 23.1555551, 113.3416949 23.1555196, 113.3415071 23.1555065, 113.3414885 23.155451)",,,,,,
3646555936,3646555966,0,360052981,residential,False,False,26.048,"LINESTRING (113.3421374 23.1563291, 113.3421157 23.1565625)",,,,,,
3646555936,3646555938,0,360052976,residential,False,False,9.594999999999999,"LINESTRING (113.3421374 23.1563291, 113.3421867 23.1563192, 113.3422067 23.1562838)",,,,,,
3646555936,3646555934,0,360052976,residential,False,True,10.213000000000001,"LINESTRING (113.3421374 23.1563291, 113.3420943 23.1563036, 113.342085 23.1562597)",,,,,,
3646555938,3646555954,0,360052979,residential,False,False,48.13,"LINESTRING (113.3422067 23.1562838, 113.3426747 23.1563307)",,,,,,
3646555938,3646555948,0,360052976,residential,False,False,196.87900000000002,"LINESTRING (113.3422067 23.1562838, 113.342199 23.1562441, 113.3421674 23.156201, 113.3422022 23.1557275, 113.3422156 23.1556165, 113.3422854 23.1555499, 113.3424544 23.1555475, 113.3427762 23.1555499, 113.3429747 23.1555327, 113.3431839 23.1554587, 113.3433211 23.1553622)",,,,,,
3646555938,3646555936,0,360052976,residential,False,True,9.594999999999999,"LINESTRING (113.3422067 23.1562838, 113.3421867 23.1563192, 113.3421374 23.1563291)",,,,,,
3646555948,3646572445,0,347829653,residential,False,True,35.851,"LINESTRING (113.3433211 23.1553622, 113.343341 23.1550403)",半山东路,,,,,
3646555948,9285078624,0,347829653,residential,False,False,137.731,"LINESTRING (113.3433211 23.1553622, 113.3433131 23.1554911, 113.3433107 23.155529, 113.3432819 23.1558903, 113.3432254 23.1565977)",半山东路,,,,,
3646555948,3646555938,0,360052976,residential,False,True,196.87900000000002,"LINESTRING (113.3433211 23.1553622, 113.3431839 23.1554587, 113.3429747 23.1555327, 113.3427762 23.1555499, 113.3424544 23.1555475, 113.3422854 23.1555499, 113.3422156 23.1556165, 113.3422022 23.1557275, 113.3421674 23.156201, 113.342199 23.1562441, 113.3422067 23.1562838)",,,,,,
3646555953,3646555934,0,360052978,residential,False,True,40.004,"LINESTRING (113.3416949 23.1562317, 113.342085 23.1562597)",,,,,,
3646555954,3646555938,0,360052979,residential,False,True,48.13,"LINESTRING (113.3426747 23.1563307, 113.3422067 23.1562838)",,,,,,
3646555966,3646555936,0,360052981,residential,False,True,26.048,"LINESTRING (113.3421157 23.1565625, 113.3421374 23.1563291)",,,,,,
3646557355,3646557356,0,360052991,residential,False,False,38.507,"LINESTRING (113.3411906 23.1540469, 113.3408152 23.154075)",,,,,,
3646557355,1988787243,0,331713868,residential,False,False,401.26399999999995,"LINESTRING (113.3411906 23.1540469, 113.3411796 23.1539059, 113.3410794 23.1537251, 113.340918 23.1535471, 113.3408242 23.1534436, 113.3407648 23.1533781, 113.3405316 23.1531209, 113.3405172 23.153105, 113.3403202 23.1528877, 113.3399986 23.1524274, 113.3398686 23.1521847, 113.3396075 23.1515577, 113.3394215 23.1512244, 113.3391869 23.151001)",珠江北路,,,,,
3646557355,1988787276,0,331713868,residential,False,True,13.388000000000002,"LINESTRING (113.3411906 23.1540469, 113.3411934 23.1540836, 113.3411999 23.154167)",珠江北路,,,,,
3646557356,3646557355,0,360052991,residential,False,True,38.507,"LINESTRING (113.3408152 23.154075, 113.3411906 23.1540469)",,,,,,
3646557356,5726340986,0,360052991,residential,False,False,76.098,"LINESTRING (113.3408152 23.154075, 113.3405194 23.1541345, 113.3403068 23.1542422, 113.3401867 23.1543356, 113.3401718 23.1543712)",,,,,,
3646557356,3646557423,0,360053001,residential,False,False,158.625,"LINESTRING (113.3408152 23.154075, 113.3405753 23.1540116, 113.3402204 23.1539859, 113.3398138 23.1539597, 113.3396723 23.153899, 113.3395231 23.1537298, 113.339492 23.1536794, 113.3394807 23.1536045)",,,,,,
3646557361,5726340982,0,360052991,residential,False,False,12.651,"LINESTRING (113.3400881 23.1546444, 113.3399833 23.1546756, 113.3399746 23.1546852)",,,,,,
3646557361,5726340986,0,360052991,residential,False,True,31.613,"LINESTRING (113.3400881 23.1546444, 113.3401405 23.1544461, 113.3401718 23.1543712)",,,,,,
3646557361,5726340990,0,360052991,residential,False,True,15.336,"LINESTRING (113.3400881 23.1546444, 113.3401836 23.1546954, 113.3402043 23.1547264)",,,,,,
3646557363,5726340982,0,360052991,residential,False,True,5.991,"LINESTRING (113.3399371 23.1547266, 113.3399746 23.1546852)",,,,,,
3646557363,5726340990,0,360052991,residential,False,False,62.373,"LINESTRING (113.3399371 23.1547266, 113.3399279 23.1547662, 113.3399279 23.1548172, 113.3399279 23.1548512, 113.3400049 23.1549107, 113.3401158 23.1549079, 113.3402206 23.1548427, 113.3402329 23.1547691, 113.3402043 23.1547264)",,,,,,
3646557363,3540772399,0,"[316797584, 360052994, 360052995]","['residential', 'pedestrian']",False,True,118.414,"LINESTRING (113.3399371 23.1547266, 113.3395335 23.1547181, 113.3389713 23.1548396, 113.3388218 23.1549267)",,,,,,
3646557378,3646557379,0,360052993,steps,False,False,84.102,"LINESTRING (113.34033 23.1548725, 113.3411526 23.1548685)",百步梯,,,,,
3646557379,3646549702,0,188255491,residential,False,False,4.234,"LINESTRING (113.3411526 23.1548685, 113.3411552 23.1548305)",半山西路,,,,,
3646557379,3646557378,0,360052993,steps,False,True,84.102,"LINESTRING (113.3411526 23.1548685, 113.34033 23.1548725)",百步梯,,,,,
3646557379,9285078633,0,188255491,residential,False,True,214.786,"LINESTRING (113.3411526 23.1548685, 113.3411622 23.1549049, 113.3410912 23.1557812, 113.3410837 23.1560715, 113.341023 23.1567944)",半山西路,,,,,
3646557422,5726340954,0,347829655,residential,False,False,23.795,"LINESTRING (113.3384883 23.1538994, 113.3384058 23.1536993)",,,,,,
3646557422,5726340981,0,347829655,residential,False,True,85.43,"LINESTRING (113.3384883 23.1538994, 113.3387106 23.15464)",,,,,,
3646557422,5726340980,0,365982010,residential,False,False,58.169,"LINESTRING (113.3384883 23.1538994, 113.3381534 23.1543223)",鱼峰山路,,,,,
3646557422,3646557423,0,360053001,residential,False,True,107.049,"LINESTRING (113.3384883 23.1538994, 113.3386622 23.1538208, 113.3392985 23.153674, 113.3394807 23.1536045)",,,,,,
3646557423,3646557422,0,360053001,residential,False,False,107.049,"LINESTRING (113.3394807 23.1536045, 113.3392985 23.153674, 113.3386622 23.1538208, 113.3384883 23.1538994)",,,,,,
3646557423,3646557356,0,360053001,residential,False,True,158.625,"LINESTRING (113.3394807 23.1536045, 113.339492 23.1536794, 113.3395231 23.1537298, 113.3396723 23.153899, 113.3398138 23.1539597, 113.3402204 23.1539859, 113.3405753 23.1540116, 113.3408152 23.154075)",,,,,,
3646557423,9081852764,0,360053002,residential,False,True,37.409,"LINESTRING (113.3394807 23.1536045, 113.3394459 23.1533481, 113.3394137 23.1532759)",独秀峰路,,,,,
3646568719,3646568720,0,360054033,service,False,False,10.989,"LINESTRING (113.3423653 23.1515718, 113.342471 23.1515539)",,,,,,
