u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,service,tunnel,bridge,ref,junction,access
2154585666,8113908157,0,854103398,,residential,True,False,167.362,"LINESTRING (113.3533833 23.1606726, 113.3536449 23.1610168, 113.3541066 23.1617659, 113.3542682 23.1619338)",,,,,,,,
2154585688,1988660645,0,857689745,,service,False,False,44.413,"LINESTRING (113.3530483 23.1608417, 113.3530656 23.1604426)",,,driveway,,,,,
2154585688,8221407421,0,857689747,,living_street,False,True,11.573,"LINESTRING (113.3530483 23.1608417, 113.3529997 23.1609357)",,,,,,,,
2154585688,7996272379,0,857689746,,living_street,False,False,28.378,"LINESTRING (113.3530483 23.1608417, 113.3531994 23.1608116, 113.3532844 23.1607299)",,,,,,,,
3722929338,6125738580,0,653660506,,service,False,False,91.95,"LINESTRING (113.3441948 23.1654204, 113.3435647 23.1660105)",,,driveway,,,,,
3722929338,5808417338,0,613986261,华农紫薇西路,residential,False,False,146.149,"LINESTRING (113.3441948 23.1654204, 113.3450114 23.1645297, 113.3451124 23.1644126)",,,,,,,,
3722929338,5808417342,0,871350035,华农紫薇西路,residential,False,True,78.856,"LINESTRING (113.3441948 23.1654204, 113.3440501 23.1654034, 113.3434319 23.1653159)",,,,,,,,
4880432768,5809450744,0,496338761,,service,False,True,108.469,"LINESTRING (113.3537377 23.1594357, 113.3528651 23.1599906)",,,,,,,,
5726340656,2154564600,0,205493513,,living_street,False,True,63.908,"LINESTRING (113.3602433 23.1565769, 113.3596182 23.1565783)",,,,,,,,
5726340656,7961592375,0,603105945,,living_street,False,False,98.018,"LINESTRING (113.3602433 23.1565769, 113.3602431 23.1556954)",,,,,,,,
5726340656,7961592371,0,"[205493513, 853584762]",,living_street,False,False,165.492,"LINESTRING (113.3602433 23.1565769, 113.3608842 23.1565755, 113.3609594 23.1564276, 113.3609809 23.1556921)",,,,,,,,
5726340657,7961592375,0,603105945,,living_street,False,True,6.75,"LINESTRING (113.3602431 23.1556347, 113.3602431 23.1556954)",,,,,,,,
5726340657,7965414890,0,852603757,华农紫荆路,residential,True,False,29.946,"LINESTRING (113.3602431 23.1556347, 113.360536 23.1556332)",2,20,,,,,,
5726340658,2154564591,0,852603756,紫荆路,living_street,False,False,62.794,"LINESTRING (113.3639425 23.1556336, 113.3633283 23.1556331)",,,,,,,,
5726340658,5726340670,0,603105946,,living_street,False,False,97.797,"LINESTRING (113.3639425 23.1556336, 113.3639497 23.1559857, 113.3644846 23.156176)",,,,,,,,
5726340658,1988660598,0,852603756,紫荆路,living_street,False,True,39.649,"LINESTRING (113.3639425 23.1556336, 113.3642311 23.1556342, 113.3642397 23.1556339, 113.3643303 23.1556339)",,,,,,,,
5726340660,5726340668,0,603105946,,living_street,False,True,56.614,"LINESTRING (113.3654792 23.1565632, 113.3649808 23.1563413)",,,,,,,,
5726340660,5726340663,0,603105946,,living_street,False,False,58.282,"LINESTRING (113.3654792 23.1565632, 113.3655401 23.1565972, 113.3657186 23.1566967, 113.3659158 23.1568923)",,,,,,,,
5726340660,5730062211,0,603105948,,living_street,False,False,51.403999999999996,"LINESTRING (113.3654792 23.1565632, 113.3654899 23.1561895, 113.3654922 23.1561501, 113.3654924 23.1561011)",,,,,,,,
5726340663,5730062209,0,603105946,,living_street,False,False,72.47300000000001,"LINESTRING (113.3659158 23.1568923, 113.3659875 23.156947, 113.3665298 23.1569498, 113.3666032 23.1569502)",,,,,,,,
5726340663,5726340660,0,603105946,,living_street,False,True,58.282000000000004,"LINESTRING (113.3659158 23.1568923, 113.3657186 23.1566967, 113.3655401 23.1565972, 113.3654792 23.1565632)",,,,,,,,
5726340663,5730062210,0,"[603105947, 931675662]",,living_street,False,False,67.46600000000001,"LINESTRING (113.3659158 23.1568923, 113.3659671 23.156781, 113.3659728 23.156437, 113.3659748 23.1563438, 113.3659752 23.1562952)",,,,,,,,
5726340668,5726340660,0,603105946,,living_street,False,False,56.614,"LINESTRING (113.3649808 23.1563413, 113.3654792 23.1565632)",,,,,,,,
5726340668,5726340670,0,603105946,,living_street,False,True,53.957,"LINESTRING (113.3649808 23.1563413, 113.3644846 23.156176)",,,,,,,,
5726340668,5730062212,0,603105949,,living_street,False,False,49.35,"LINESTRING (113.3649808 23.1563413, 113.3649853 23.1559685, 113.3649838 23.155946, 113.3649861 23.1558976)",,,,,,,,
5726340670,5726340668,0,603105946,,living_street,False,False,53.957,"LINESTRING (113.3644846 23.156176, 113.3649808 23.1563413)",,,,,,,,
5726340670,5726340658,0,603105946,,living_street,False,True,97.797,"LINESTRING (113.3644846 23.156176, 113.3639497 23.1559857, 113.3639425 23.1556336)",,,,,,,,
5726340670,5730062213,0,603105950,,living_street,False,False,53.330000000000005,"LINESTRING (113.3644846 23.156176, 113.3644856 23.1557824, 113.3644851 23.1557458, 113.3644857 23.1556964)",,,,,,,,
5726341189,1988660704,0,188244772,华农黄河东路,residential,False,True,315.879,"LINESTRING (113.350811 23.1622663, 113.3508861 23.1622798, 113.3510893 23.1623162, 113.3513186 23.1623204, 113.3517796 23.1622611, 113.3522727 23.1622254, 113.3525957 23.1622397, 113.3529104 23.1623126, 113.3531253 23.1624182, 113.3533549 23.1624371, 113.3535762 23.1624137, 113.3538372 23.1623434)",,,,,,,,
5726341189,7984201996,0,852603765,华农黄河东路,residential,False,True,92.26,"LINESTRING (113.350811 23.1622663, 113.3507184 23.162236, 113.3499609 23.1619878)",,,,,,,,
5726341189,10718506075,0,854396415,,residential,False,False,75.423,"LINESTRING (113.350811 23.1622663, 113.3507885 23.1623182, 113.350627 23.1626687, 113.3505244 23.1628913)",,,,,,,,
5726341189,7984201993,0,854396417,,living_street,False,True,47.693,"LINESTRING (113.350811 23.1622663, 113.3508307 23.1621837, 113.3509112 23.1618474)",,,,,,,,
5726341190,1988676636,0,854396415,,residential,False,True,94.222,"LINESTRING (113.3500008 23.1640275, 113.3503604 23.1632473)",,,,,,,,
5726341190,1988676676,0,854396415,,residential,False,False,145.38899999999998,"LINESTRING (113.3500008 23.1640275, 113.3499734 23.1641284, 113.3499777 23.1642345, 113.3500168 23.1643061, 113.3500932 23.1643795, 113.3505639 23.1645787, 113.3506908 23.164638, 113.3507826 23.1647253, 113.3508408 23.1649044)",,,,,,,,
5726341190,10696386718,0,1149815590,,living_street,False,False,164.386,"LINESTRING (113.3500008 23.1640275, 113.349667 23.1639427, 113.3495559 23.1638805, 113.3494956 23.1637829, 113.3494907 23.1636719, 113.3495004 23.1635543, 113.3494811 23.1634611, 113.3494304 23.1633745, 113.3490345 23.1632369, 113.348909 23.1632191)",,,,,,,,
5726341193,8951312404,0,188255504,,service,False,True,62.875,"LINESTRING (113.3513573 23.1601136, 113.3519555 23.1602449)",,,driveway,,,,,
5726341193,7972736821,0,603106072,,living_street,False,True,53.792,"LINESTRING (113.3513573 23.1601136, 113.3514783 23.1596428)",,,,,,,,
5726341193,7972736801,0,854849144,,living_street,False,False,26.417,"LINESTRING (113.3513573 23.1601136, 113.3512983 23.1603449)",,,,,,,,
5726341193,7972736802,0,854849145,,living_street,False,False,53.601,"LINESTRING (113.3513573 23.1601136, 113.3508432 23.160019)",,,,,,,,
5726341194,1988660665,0,871061295,,unclassified,False,False,129.411,"LINESTRING (113.3573435 23.1606024, 113.3567155 23.1616129)",,,,,,,,
5730062209,8067848333,0,"[188244784, 853584756]",紫荆路,living_street,False,False,88.23,"LINESTRING (113.3666032 23.1569502, 113.3666038 23.1568503, 113.3666056 23.1565486, 113.3662151 23.1563916)",,,,,,,,
5730062209,5726340663,0,603105946,,living_street,False,True,72.473,"LINESTRING (113.3666032 23.1569502, 113.3665298 23.1569498, 113.3659875 23.156947, 113.3659158 23.1568923)",,,,,,,,
5730062210,5730062211,0,853584756,紫荆路,living_street,False,False,53.872,"LINESTRING (113.3659752 23.1562952, 113.3654924 23.1561011)",,,,,,,,
5730062210,8067848333,0,853584756,紫荆路,living_street,False,True,26.767,"LINESTRING (113.3659752 23.1562952, 113.3662151 23.1563916)",,,,,,,,
5730062210,5726340663,0,"[603105947, 931675662]",,living_street,False,True,67.466,"LINESTRING (113.3659752 23.1562952, 113.3659748 23.1563438, 113.3659728 23.156437, 113.3659671 23.156781, 113.3659158 23.1568923)",,,,,,,,
5730062211,5730062212,0,853584756,紫荆路,living_street,False,False,56.492,"LINESTRING (113.3654924 23.1561011, 113.3649861 23.1558976)",,,,,,,,
5730062211,5730062210,0,853584756,紫荆路,living_street,False,True,53.872,"LINESTRING (113.3654924 23.1561011, 113.3659752 23.1562952)",,,,,,,,
5730062211,5726340660,0,603105948,,living_street,False,True,51.403999999999996,"LINESTRING (113.3654924 23.1561011, 113.3654922 23.1561501, 113.3654899 23.1561895, 113.3654792 23.1565632)",,,,,,,,
5730062212,5730062213,0,853584756,紫荆路,living_street,False,False,55.837,"LINESTRING (113.3649861 23.1558976, 113.3644857 23.1556964)",,,,,,,,
5730062212,5730062211,0,853584756,紫荆路,living_street,False,True,56.492,"LINESTRING (113.3649861 23.1558976, 113.3654924 23.1561011)",,,,,,,,
5730062212,5726340668,0,603105949,,living_street,False,True,49.35,"LINESTRING (113.3649861 23.1558976, 113.3649838 23.155946, 113.3649853 23.1559685, 113.3649808 23.1563413)",,,,,,,,
5730062213,1988660598,0,853584756,紫荆路,living_street,False,False,17.341,"LINESTRING (113.3644857 23.1556964, 113.3643303 23.1556339)",,,,,,,,
5730062213,5730062212,0,853584756,紫荆路,living_street,False,True,55.837,"LINESTRING (113.3644857 23.1556964, 113.3649861 23.1558976)",,,,,,,,
5730062213,5726340670,0,603105950,,living_street,False,True,53.330000000000005,"LINESTRING (113.3644857 23.1556964, 113.3644851 23.1557458, 113.3644856 23.1557824, 113.3644846 23.156176)",,,,,,,,
5808416927,5808416929,0,859118672,,service,False,True,63.667,"LINESTRING (113.3472283 23.1590535, 113.3466059 23.1590729)",,,driveway,,,,,
5808416927,5808417170,0,857432473,粤汉路,residential,False,False,70.574,"LINESTRING (113.3472283 23.1590535, 113.3472179 23.1584953, 113.3472167 23.1584189)",,,,,,,,
5808416927,5808417160,0,857432473,粤汉路,residential,False,True,30.238999999999997,"LINESTRING (113.3472283 23.1590535, 113.3472306 23.1591744, 113.3472334 23.1593254)",,,,,,,,
5808416929,6508654230,0,693296581,,service,False,True,29.967,"LINESTRING (113.3466059 23.1590729, 113.3466047 23.1593424)",,,driveway,,,,,
5808416929,5808416927,0,859118672,,service,False,False,63.667,"LINESTRING (113.3466059 23.1590729, 113.3472283 23.1590535)",,,driveway,,,,,
5808416929,8008259693,0,"[859118673, 859118674]",,service,False,False,54.2,"LINESTRING (113.3466059 23.1590729, 113.3464829 23.1590773, 113.3464294 23.159098, 113.3463781 23.1591111, 113.3463248 23.1591096, 113.3462706 23.1590969, 113.3462288 23.159081, 113.3462008 23.1590781, 113.3460877 23.1590788)",,,driveway,,,,,
5808417158,8008259692,0,613986246,华农珠江路,residential,False,False,18.86,"LINESTRING (113.3454546 23.1593736, 113.345639 23.1593686)",,,,,,,,
5808417158,6510750675,0,858352691,,residential,False,True,34.578,"LINESTRING (113.3454546 23.1593736, 113.3451164 23.1593775)",,,,,,,,
5808417158,8019792965,0,860508653,华农洪泽路,residential,False,True,6.869,"LINESTRING (113.3454546 23.1593736, 113.3454578 23.1594353)",,,,,,,,
5808417158,8008259691,0,858352689,华农洪泽路,residential,False,False,34.119,"LINESTRING (113.3454546 23.1593736, 113.3454784 23.1593025, 113.345553 23.1590804)",,,,,,,,
5808417160,8019792959,0,613986246,华农珠江路,residential,False,True,13.214,"LINESTRING (113.3472334 23.1593254, 113.3471042 23.1593289)",,,,,,,,
5808417160,5808416927,0,857432473,粤汉路,residential,False,False,30.238999999999997,"LINESTRING (113.3472334 23.1593254, 113.3472306 23.1591744, 113.3472283 23.1590535)",,,,,,,,
5808417160,5809450630,0,857432474,华农珠江路,residential,False,False,98.657,"LINESTRING (113.3472334 23.1593254, 113.3472944 23.1593312, 113.3480893 23.1594062, 113.3481937 23.1594122)",,,,,,,,
5808417160,6509105088,0,857432475,粤汉路,residential,False,True,82.107,"LINESTRING (113.3472334 23.1593254, 113.3472356 23.1594438, 113.3472472 23.1600637)",,,,,,,,
5808417160,5809450629,0,865561487,,footway,False,False,93.09700000000001,"LINESTRING (113.3472334 23.1593254, 113.3473435 23.159238, 113.3473824 23.1592027, 113.3474866 23.1590676, 113.347534 23.1589631, 113.3475434 23.1588716, 113.3476003 23.1587627, 113.3477266 23.1586502)",,,,,,,,
5808417161,5808417168,0,"[971505051, 971505052, 613986247]",,service,False,True,164.89600000000002,"LINESTRING (113.3444492 23.1582529, 113.3444327 23.1587136, 113.3444332 23.1588062, 113.3444419 23.1588284, 113.3445123 23.1588519, 113.3447751 23.1588963, 113.3448231 23.158928, 113.3449259 23.1589959, 113.3449744 23.159028, 113.3450897 23.1593779)",,,,,,,,
5808417161,5808417419,0,858352692,华农长江路,residential,False,False,75.923,"LINESTRING (113.3444492 23.1582529, 113.344523 23.1581934, 113.3446638 23.158059, 113.3446928 23.1580331, 113.34492 23.1578297, 113.3449937 23.1577927)",,,,,,,,
5808417161,10651144721,0,858352692,华农长江路,residential,False,True,157.389,"LINESTRING (113.3444492 23.1582529, 113.3443809 23.1583081, 113.3443138 23.1583229, 113.3442186 23.1583389, 113.3441354 23.15835, 113.3440509 23.1583661, 113.3439732 23.1583981, 113.3439209 23.1584228, 113.3438511 23.1584696, 113.3437894 23.1585288, 113.3437452 23.1586792, 113.3437046 23.1592512)",,,,,,,,
5808417168,6510750675,0,858352691,,residential,False,False,2.73,"LINESTRING (113.3450897 23.1593779, 113.3451164 23.1593775)",,,,,,,,
5808417168,6508660297,0,"[858352691, 613986251]",,"['residential', 'path']",False,True,178.82999999999998,"LINESTRING (113.3450897 23.1593779, 113.3447751 23.1593815, 113.3446079 23.1606915)",,,,,,,,
5808417168,5808417161,0,"[971505051, 971505052, 613986247]",,service,False,False,164.89600000000002,"LINESTRING (113.3450897 23.1593779, 113.3449744 23.159028, 113.3449259 23.1589959, 113.3448231 23.158928, 113.3447751 23.1588963, 113.3445123 23.1588519, 113.3444419 23.1588284, 113.3444332 23.1588062, 113.3444327 23.1587136, 113.3444492 23.1582529)",,,,,,,,
5808417170,5809450637,0,857432473,粤汉路,residential,False,False,13.557,"LINESTRING (113.3472167 23.1584189, 113.3472142 23.158297)",,,,,,,,
5808417170,5808416927,0,857432473,粤汉路,residential,False,True,70.574,"LINESTRING (113.3472167 23.1584189, 113.3472179 23.1584953, 113.3472283 23.1590535)",,,,,,,,
5808417170,5808417175,0,858352689,华农洪泽路,residential,False,True,68.03099999999999,"LINESTRING (113.3472167 23.1584189, 113.3471517 23.1584203, 113.3468094 23.1584207, 113.3465581 23.1583665)",,,,,,,,
5808417175,5808417176,0,858352689,华农洪泽路,residential,False,True,23.138,"LINESTRING (113.3465581 23.1583665, 113.3463324 23.1583511)",,,,,,,,
5808417175,8008259697,0,859118680,,steps,False,False,16.071,"LINESTRING (113.3465581 23.1583665, 113.3465614 23.158511)",,,,,,,,
5808417175,5808417170,0,858352689,华农洪泽路,residential,False,False,68.031,"LINESTRING (113.3465581 23.1583665, 113.3468094 23.1584207, 113.3471517 23.1584203, 113.3472167 23.1584189)",,,,,,,,
5808417176,5808417175,0,858352689,华农洪泽路,residential,False,False,23.138,"LINESTRING (113.3463324 23.1583511, 113.3465581 23.1583665)",,,,,,,,
5808417176,8008259691,0,858352689,华农洪泽路,residential,False,True,124.61599999999999,"LINESTRING (113.3463324 23.1583511, 113.3461268 23.1583628, 113.3459375 23.1584577, 113.3457667 23.158604, 113.3456509 23.158789, 113.345553 23.1590804)",,,,,,,,
5808417176,8008259696,0,"[859118678, 859118679]",,"['service', 'steps']",False,False,49.605,"LINESTRING (113.3463324 23.1583511, 113.3463341 23.1584682, 113.3463429 23.1587971)",,,,,,,,
5808417199,6508660297,0,860508652,,footway,False,True,54.038,"LINESTRING (113.3449146 23.1602957, 113.3446079 23.1606915)",,,,,,,,
5808417199,8019792965,0,613986250,,footway,False,False,111.509,"LINESTRING (113.3449146 23.1602957, 113.3449374 23.1602094, 113.344987 23.1600911, 113.345034 23.1600023, 113.345089 23.1599123, 113.3453243 23.1596104, 113.3454578 23.1594353)",,,,,,,,
5808417199,5808417206,0,613986250,,footway,False,True,97.131,"LINESTRING (113.3449146 23.1602957, 113.3448744 23.1604844, 113.3448449 23.160551, 113.3445558 23.1610993)",,,,,,,,
5808417206,6508660297,0,613986251,,path,False,False,45.657,"LINESTRING (113.3445558 23.1610993, 113.3446079 23.1606915)",,,,,,,,
5808417206,5808417211,0,613986251,,path,False,True,17.924,"LINESTRING (113.3445558 23.1610993, 113.3445354 23.1612594)",,,,,,,,
5808417206,5808417199,0,613986250,,footway,False,False,97.131,"LINESTRING (113.3445558 23.1610993, 113.3448449 23.160551, 113.3448744 23.1604844, 113.3449146 23.1602957)",,,,,,,,
5808417211,5808417206,0,613986251,,path,False,False,17.924,"LINESTRING (113.3445354 23.1612594, 113.3445558 23.1610993)",,,,,,,,
5808417211,5808417463,0,613986266,华农黄河西路,residential,False,True,42.886,"LINESTRING (113.3445354 23.1612594, 113.3441271 23.1613479)",,,,,,,,
5808417211,8221313610,0,613986266,华农黄河西路,residential,False,False,40.653000000000006,"LINESTRING (113.3445354 23.1612594, 113.3447501 23.1612274, 113.3449301 23.1612206)",,,,,,,,
5808417305,1988660773,0,613986257,,residential,False,True,90.308,"LINESTRING (113.3471712 23.1639586, 113.3471882 23.1643188, 113.3472236 23.1644978, 113.3472866 23.1646208, 113.3473839 23.1647202)",,,,,,,,
5808417305,5808417331,0,613986261,华农紫薇西路,residential,False,True,80.75200000000001,"LINESTRING (113.3471712 23.1639586, 113.3470714 23.1639585, 113.3463815 23.1639735)",,,,,,,,
5808417305,6509548108,0,857432471,粤汉路,residential,False,False,103.39099999999999,"LINESTRING (113.3471712 23.1639586, 113.3471717 23.1638694, 113.3471768 23.1630288)",,20,,,,,,
5808417307,8067848290,0,852603766,粤汉路,residential,False,False,18.246,"LINESTRING (113.3471365 23.1611712, 113.3471529 23.1610078)",,,,,,,,
5808417307,7981964896,0,852603767,粤汉路,residential,False,True,13.066,"LINESTRING (113.3471365 23.1611712, 113.3471376 23.1612887)",,,,,,,,
5808417307,8019792970,0,858352690,华农黄河西路,residential,False,True,152.858,"LINESTRING (113.3471365 23.1611712, 113.3470538 23.1611687, 113.346943 23.1611706, 113.3457269 23.161192, 113.3456416 23.1611935)",,,,,,,,
5808417309,5808417310,0,857432471,粤汉路,residential,False,True,10.667,"LINESTRING (113.3471862 23.1617944, 113.3471837 23.1618903)",,20,,,,,,
5808417309,5808417387,0,857432463,,residential,True,False,7.133,"LINESTRING (113.3471862 23.1617944, 113.3471704 23.1617898, 113.347157 23.1617809, 113.3471464 23.1617671, 113.3471415 23.1617509)",,,,,,,,
5808417310,7994162398,0,857432461,,steps,False,True,14.661,"LINESTRING (113.3471837 23.1618903, 113.3473201 23.161931)",,,,,,,,
5808417310,5808417309,0,857432471,粤汉路,residential,False,False,10.667,"LINESTRING (113.3471837 23.1618903, 113.3471862 23.1617944)",,20,,,,,,
5808417310,7994162401,0,857432471,粤汉路,residential,False,True,57.400000000000006,"LINESTRING (113.3471837 23.1618903, 113.3471829 23.1620282, 113.3471806 23.1624065)",,20,,,,,,
