u,v,key,osmid,highway,oneway,reversed,length,lanes,name,maxspeed,service,geometry,width,tunnel,access,bridge,junction
4841714916,343331436,0,596972133,service,False,True,8.977,,,,driveway,"LINESTRING (6.5647447 46.5186806, 6.5647605 46.5186006)",,,,,
4949820074,1271743087,0,111648363,service,False,False,40.533,,Chemin des Machines,30,parking_aisle,"LINESTRING (6.5654064 46.5202826, 6.5654069 46.5202658, 6.5655553 46.5200788, 6.5655608 46.5199442)",,,,,
4949820074,1473004468,0,"[133859696, 111648363]",service,False,True,90.375,,"['Chemin Gertrud Woker', 'Chemin des Machines']",30,"['parking_aisle', 'driveway']","LINESTRING (6.5654064 46.5202826, 6.5653986 46.5205592, 6.5653932 46.5210953)",,,,,
4949820074,1721528099,0,"[504884283, 160078092]",service,False,True,57.998,,Rue Jean Tschumi,,"['parking_aisle', 'driveway']","LINESTRING (6.5654064 46.5202826, 6.5651152 46.5202777, 6.5646485 46.520274)",,yes,,,
5075840870,5573842448,0,520858522,footway,False,True,23.313,,,,,"LINESTRING (6.5717262 46.5195577, 6.571719 46.5197673)",,,,,
5075840870,5573842448,1,"[583140641, 334141250]","['steps', 'footway']",False,True,37.391000000000005,,,,,"LINESTRING (6.5717262 46.5195577, 6.5715699 46.5195844, 6.5716066 46.5196343, 6.5716433 46.51974, 6.5716771 46.519761, 6.571719 46.5197673)",,,,,
5075840870,5573828941,0,583140643,footway,False,False,3.826,,,,,"LINESTRING (6.5717262 46.5195577, 6.5717762 46.5195572)",,,,,
5075840870,3412346773,0,520858522,footway,False,False,41.041999999999994,,,,,"LINESTRING (6.5717262 46.5195577, 6.5717283 46.5193956, 6.5717048 46.5193511, 6.5716599 46.5193232, 6.5715686 46.5192957, 6.571497 46.5192916)",,,,,
5573828941,5075840870,0,583140643,footway,False,True,3.826,,,,,"LINESTRING (6.5717762 46.5195572, 6.5717262 46.5195577)",,,,,
5573828946,5573842448,0,520858522,footway,False,False,5.92,,,,,"LINESTRING (6.5717219 46.5198205, 6.571719 46.5197673)",,,,,
5573828946,415957782,0,"[520858522, 334141251]",footway,False,True,9.196,,,,,"LINESTRING (6.5717219 46.5198205, 6.5717417 46.5198652, 6.5717538 46.5199002)",,,,,
5573828946,5573842455,0,582941061,path,False,False,62.09799999999999,,,,,"LINESTRING (6.5717219 46.5198205, 6.5716146 46.5198282, 6.5710096 46.5198261, 6.5710067 46.519894)",,,,,
5573842448,5075840870,0,520858522,footway,False,False,23.313,,,,,"LINESTRING (6.571719 46.5197673, 6.5717262 46.5195577)",,,,,
5573842448,5075840870,1,"[583140641, 334141250]","['steps', 'footway']",False,False,37.391000000000005,,,,,"LINESTRING (6.571719 46.5197673, 6.5716771 46.519761, 6.5716433 46.51974, 6.5716066 46.5196343, 6.5715699 46.5195844, 6.5717262 46.5195577)",,,,,
5573842448,5573828946,0,520858522,footway,False,True,5.92,,,,,"LINESTRING (6.571719 46.5197673, 6.5717219 46.5198205)",,,,,
5573842455,265746818,0,24450816,service,False,False,12.251,,Chemin des Alambics,30,driveway,"LINESTRING (6.5710067 46.519894, 6.5711668 46.5198953)",,,,,
5573842455,9379367968,0,24450816,service,False,True,25.726,,Chemin des Alambics,30,driveway,"LINESTRING (6.5710067 46.519894, 6.5706705 46.5198912)",,,,,
5573842455,5573828946,0,582941061,path,False,True,62.09799999999999,,,,,"LINESTRING (6.5710067 46.519894, 6.5710096 46.5198261, 6.5716146 46.5198282, 6.5717219 46.5198205)",,,,,
5573879103,8702469682,0,35468442,service,False,False,5.74,,,30,driveway,"LINESTRING (6.5707229 46.5192772, 6.5707209 46.5193288)",,,,,
5573879103,415957759,0,35468442,service,False,True,6.296,,,30,driveway,"LINESTRING (6.5707229 46.5192772, 6.5707251 46.5192206)",,,,,
5573879103,5575422896,0,35468455,path,False,True,19.429,,,,,"LINESTRING (6.5707229 46.5192772, 6.5709762 46.5192895)",,,,,
5573879103,9379387654,0,1016890724,footway,False,False,97.235,,,,,"LINESTRING (6.5707229 46.5192772, 6.5699145 46.519269, 6.5694522 46.5192661)",,,,,
5575422896,5573879103,0,35468455,path,False,False,19.429,,,,,"LINESTRING (6.5709762 46.5192895, 6.5707229 46.5192772)",,,,,
5575422896,3412346773,0,35468455,path,False,True,39.849,,,,,"LINESTRING (6.5709762 46.5192895, 6.571497 46.5192916)",,,,,
5575422896,267022644,0,583140642,path,False,False,7.517,,,,,"LINESTRING (6.5709762 46.5192895, 6.5709753 46.5192219)",,,,,
5685319664,5685319665,0,596972130,footway,False,False,7.84,,,,,"LINESTRING (6.5645315 46.5184963, 6.5645304 46.5185668)",,,,,
5685319664,5685319669,0,775247329,path,False,False,12.717,,,,,"LINESTRING (6.5645315 46.5184963, 6.5646977 46.5184974)",,,,,
5685319664,5685319666,0,775247329,path,False,True,14.37,,,,,"LINESTRING (6.5645315 46.5184963, 6.5643437 46.5184954)",,,,,
5685319665,5685319664,0,596972130,footway,False,True,7.84,,,,,"LINESTRING (6.5645304 46.5185668, 6.5645315 46.5184963)",,,,,
5685319666,5685319667,0,596972131,footway,False,False,7.895,,,,,"LINESTRING (6.5643437 46.5184954, 6.5643425 46.5185664)",,,,,
5685319666,5685319664,0,775247329,path,False,False,14.37,,,,,"LINESTRING (6.5643437 46.5184954, 6.5645315 46.5184963)",,,,,
5685319666,5685319672,0,"[775247329, 201735275]","['path', 'footway']",False,True,34.678,,,,,"LINESTRING (6.5643437 46.5184954, 6.5641965 46.5184948, 6.5641978 46.5183627, 6.5641166 46.5183076)",,,,,
5685319667,5685319666,0,596972131,footway,False,True,7.895,,,,,"LINESTRING (6.5643425 46.5185664, 6.5643437 46.5184954)",,,,,
5685319668,4841714900,0,32795708,footway,False,False,21.817,,,,,"LINESTRING (6.564405 46.5182167, 6.5641199 46.5182139)",,,,,
5685319668,415963471,0,32795708,footway,False,True,29.038,,,,,"LINESTRING (6.564405 46.5182167, 6.5647845 46.5182169)",,,,,
5685319668,5685319669,0,596972132,path,False,False,38.416,,,,,"LINESTRING (6.564405 46.5182167, 6.5646977 46.5184974)",,,,,
5685319669,5685319668,0,596972132,path,False,True,38.416,,,,,"LINESTRING (6.5646977 46.5184974, 6.564405 46.5182167)",,,,,
5685319669,2117508729,0,775247329,path,False,False,3.713,,,,,"LINESTRING (6.5646977 46.5184974, 6.5647439 46.5185076)",,,,,
5685319669,5685319664,0,775247329,path,False,True,12.717,,,,,"LINESTRING (6.5646977 46.5184974, 6.5645315 46.5184963)",,,,,
5685319672,4841714900,0,201735275,footway,False,True,10.422,,,,,"LINESTRING (6.5641166 46.5183076, 6.5641199 46.5182139)",,,,,
5685319672,5685319673,0,596972134,footway,False,False,1.631,,,,,"LINESTRING (6.5641166 46.5183076, 6.5641025 46.5183186)",,,,,
5685319672,5685319666,0,"[775247329, 201735275]","['path', 'footway']",False,False,34.678,,,,,"LINESTRING (6.5641166 46.5183076, 6.5641978 46.5183627, 6.5641965 46.5184948, 6.5643437 46.5184954)",,,,,
5685319673,5685319672,0,596972134,footway,False,True,1.631,,,,,"LINESTRING (6.5641025 46.5183186, 6.5641166 46.5183076)",,,,,
5685331827,343331436,0,30879348,service,False,True,23.161,,,,driveway,"LINESTRING (6.5650632 46.5186013, 6.5647605 46.5186006)",,,,,
5685331827,415933191,0,30879348,service,False,False,47.806,,,,driveway,"LINESTRING (6.5650632 46.5186013, 6.5653765 46.5186039, 6.5653972 46.518609, 6.5654095 46.5186168, 6.5654161 46.5186297, 6.565419 46.5188037)",,,,,
5685331827,5685331829,0,596974071,path,False,False,25.997999999999998,,,,,"LINESTRING (6.5650632 46.5186013, 6.5650699 46.5183822, 6.5650912 46.5183822)",,,,,
5685331829,5685331827,0,596974071,path,False,True,25.997999999999998,,,,,"LINESTRING (6.5650912 46.5183822, 6.5650699 46.5183822, 6.5650632 46.5186013)",,,,,
6433105363,8933487005,0,686343069,footway,False,True,18.759999999999998,,,,,"LINESTRING (6.566565 46.5185714, 6.5665707 46.5185817, 6.5666118 46.5186487, 6.5666771 46.5187208)",,,,,
6433105365,4474695101,0,60431547,service,False,False,22.942,,,,driveway,"LINESTRING (6.5671297 46.5189345, 6.5671341 46.5187282)",,,,,
6433105365,752215523,0,60431547,service,False,True,4.293,,,,driveway,"LINESTRING (6.5671297 46.5189345, 6.5671289 46.5189731)",,,,,
6433105365,6433105367,0,686343069,footway,False,False,36.824999999999996,,,,,"LINESTRING (6.5671297 46.5189345, 6.5670624 46.5189048, 6.5669951 46.5188854, 6.566905 46.5188826, 6.5668559 46.5188644, 6.5668101 46.5188245, 6.5667643 46.5188007, 6.5667155 46.5187902)",,,,,
6433105367,8933487005,0,686343069,footway,False,False,8.306000000000001,,,,,"LINESTRING (6.5667155 46.5187902, 6.566691 46.5187362, 6.5666771 46.5187208)",,,,,
6433105367,6433105365,0,686343069,footway,False,True,36.824999999999996,,,,,"LINESTRING (6.5667155 46.5187902, 6.5667643 46.5188007, 6.5668101 46.5188245, 6.5668559 46.5188644, 6.566905 46.5188826, 6.5669951 46.5188854, 6.5670624 46.5189048, 6.5671297 46.5189345)",,,,,
6433105367,8933486999,0,686343070,footway,False,False,12.466000000000001,,,,,"LINESTRING (6.5667155 46.5187902, 6.5667092 46.5188784, 6.5667124 46.5189021)",,,,,
6433105367,8933498852,0,965676952,footway,False,True,28.146,,,,,"LINESTRING (6.5667155 46.5187902, 6.5667023 46.5187897, 6.5666468 46.5187729, 6.5666276 46.5187708, 6.5665899 46.5187647, 6.566541 46.51878, 6.5665277 46.5187861, 6.5665025 46.518805, 6.5664729 46.5188325, 6.5664655 46.5188452, 6.5664677 46.5188646, 6.5664744 46.5188854)",,,,,
6610286664,1721528099,0,160078149,service,True,False,35.09,,Rue Jean Tschumi,,driveway,"LINESTRING (6.5641899 46.5202712, 6.5646485 46.520274)",,,,,
6610286664,6610286670,0,703972277,path,False,False,52.311,,,,,"LINESTRING (6.5641899 46.5202712, 6.5641898 46.520211, 6.5641896 46.5200966, 6.5641895 46.5200546, 6.5641894 46.5199836, 6.5642208 46.5199553, 6.5642419 46.5199254, 6.5642425 46.5198876, 6.564234 46.5198477, 6.5642129 46.5198149)",,,,,
6610286670,6610286674,0,703972277,path,False,False,27.863,,,,,"LINESTRING (6.5642129 46.5198149, 6.5641694 46.5197958, 6.564103 46.5197916, 6.5639303 46.5197887, 6.5638959 46.5198331)",,,,,
6610286670,6610286664,0,703972277,path,False,True,52.31100000000001,,,,,"LINESTRING (6.5642129 46.5198149, 6.564234 46.5198477, 6.5642425 46.5198876, 6.5642419 46.5199254, 6.5642208 46.5199553, 6.5641894 46.5199836, 6.5641895 46.5200546, 6.5641896 46.5200966, 6.5641898 46.520211, 6.5641899 46.5202712)",,,,,
6610286670,2117508731,0,703972278,path,False,False,24.266000000000002,,,,,"LINESTRING (6.5642129 46.5198149, 6.5642513 46.5197981, 6.5643162 46.5197929, 6.5643837 46.5197544, 6.564474 46.519771, 6.5644933 46.5197599)",,,,,
6610286674,415963477,0,35468962,service,False,False,144.159,,Rue Rita Levi-Montalcini,30,driveway,"LINESTRING (6.5638959 46.5198331, 6.562012 46.5198148)",,,,,
6610286674,1978502964,0,"[187097905, 35468962]",service,False,True,32.592,,Rue Rita Levi-Montalcini,30,driveway,"LINESTRING (6.5638959 46.5198331, 6.5640115 46.5198335, 6.5640957 46.5198409, 6.5641472 46.5198701, 6.5641633 46.519907, 6.5641472 46.5199365, 6.5641069 46.5199642)",,,,,
6610286674,6610286670,0,703972277,path,False,True,27.863,,,,,"LINESTRING (6.5638959 46.5198331, 6.5639303 46.5197887, 6.564103 46.5197916, 6.5641694 46.5197958, 6.5642129 46.5198149)",,,,,
6610286680,6610318986,0,1235505998,path,False,True,21.808,,,,,"LINESTRING (6.5640842 46.5193518, 6.5642805 46.519494)",,,,,
6610286680,2117756067,0,"[30879345, 703972279]","['path', 'service']",False,False,29.522,,Rue Maryam Mirzakhani,,driveway,"LINESTRING (6.5640842 46.5193518, 6.5640947 46.5193453, 6.5641871 46.5192816, 6.5644279 46.5192867)",,,,,
6610286680,8995851170,0,703972279,path,False,True,14.983,,Rue Maryam Mirzakhani,,,"LINESTRING (6.5640842 46.5193518, 6.5639874 46.5194192, 6.5639293 46.5194189)",,,,,
6610318986,6610286680,0,1235505998,path,False,False,21.808,,,,,"LINESTRING (6.5642805 46.519494, 6.5640842 46.5193518)",,,,,
6610318986,8995851169,0,703972279,path,False,False,29.012,,Rue Maryam Mirzakhani,,,"LINESTRING (6.5642805 46.519494, 6.564214 46.5195361, 6.5639252 46.5195341)",,,,,
6610318986,2117508731,0,"[703972278, 1235505998]",path,False,True,40.74700000000001,,,,,"LINESTRING (6.5642805 46.519494, 6.5644145 46.5196008, 6.5645695 46.5197158, 6.5644933 46.5197599)",,,,,
6915842594,8675401679,0,738547626,service,False,True,29.605,,,,parking_aisle,"LINESTRING (6.5713665 46.5199563, 6.5717533 46.5199631)",,,,,
6918271758,335535638,0,367937780,service,False,False,10.784,,Rue Jean Tschumi,30,driveway,"LINESTRING (6.564465 46.5217222, 6.5645836 46.5216698)",,,,,
6918271758,415915274,0,367937780,service,False,True,27.588,,Rue Jean Tschumi,30,driveway,"LINESTRING (6.564465 46.5217222, 6.5643855 46.5217559, 6.5642884 46.5218173, 6.5642042 46.5218902)",,,,,
6918271758,9026087521,0,738863836,path,False,True,12.047,,,,,"LINESTRING (6.564465 46.5217222, 6.5643887 46.5216616, 6.5643776 46.5216345)",,,,,
6918271760,9026087521,0,738863836,path,False,False,3.877,,,,,"LINESTRING (6.5643565 46.5216028, 6.5643776 46.5216345)",,,,,
6918271760,335543380,0,30403013,service,True,False,94.68100000000001,,,,parking_aisle,"LINESTRING (6.5643565 46.5216028, 6.5633648 46.5215975, 6.5633031 46.5215495, 6.5632479 46.5214516)",,,,,
6918271762,9825558886,0,738863840,service,False,True,4.193,,,,,"LINESTRING (6.5655234 46.5175314, 6.5655244 46.5174937)",,,,,
6918271762,6918271763,0,1070651676,service,False,True,13.953,,,,,"LINESTRING (6.5655234 46.5175314, 6.5653411 46.5175344)",,,,,
6918271762,9825558913,0,738863840,service,False,False,64.75900000000001,,,,,"LINESTRING (6.5655234 46.5175314, 6.5655263 46.51755, 6.5655357 46.5175767, 6.5655551 46.5176316, 6.5655598 46.5176487, 6.5655611 46.5176672, 6.5655584 46.5179044, 6.565557 46.5179196, 6.5655537 46.5179321, 6.5655433 46.5179557, 6.5655265 46.5179797, 6.5655051 46.5180032, 6.565485 46.5180203, 6.5654662 46.5180314, 6.5654461 46.5180374, 6.5654125 46.5180434, 6.5653951 46.5180402, 6.5653911 46.5180314)",,,,,
6918271763,415963511,0,35468970,service,False,False,48.126,,,,driveway,"LINESTRING (6.5653411 46.5175344, 6.5653446 46.5179672)",,,,,
6918271763,415963507,0,35468970,service,False,True,15.701,,,,driveway,"LINESTRING (6.5653411 46.5175344, 6.5653399 46.5173932)",,,,,
6918271763,6918271762,0,1070651676,service,False,False,13.953,,,,,"LINESTRING (6.5653411 46.5175344, 6.5655234 46.5175314)",,,,,
8100314271,9380010806,0,869054292,footway,False,False,84.258,,,,,"LINESTRING (6.570802 46.5178112, 6.5713402 46.5179306, 6.5716889 46.5180358, 6.5718173 46.5180955)",,,,,
8100314300,2117738113,0,201759809,service,False,True,2.2,,,30,driveway,"LINESTRING (6.5717885 46.5185047, 6.5718159 46.5184987)",,,,,
8100314300,2117738110,0,201759809,service,False,False,12.919,,,30,driveway,"LINESTRING (6.5717885 46.5185047, 6.5717261 46.5185245, 6.5717009 46.5185459, 6.5716716 46.518582)",,,,,
8100314300,938410552,0,"[869054293, 869054294, 869054295]","['steps', 'footway']",False,False,15.91,,,,,"LINESTRING (6.5717885 46.5185047, 6.5717935 46.5184871, 6.5717975 46.518471, 6.5718029 46.5184257, 6.5718069 46.5183898, 6.5717672 46.5183883)",,,,,
8100314300,3412343719,0,869054293,footway,False,True,6.989000000000001,,,,,"LINESTRING (6.5717885 46.5185047, 6.5717821 46.5185273, 6.5717662 46.5185656)",,,,,
8595833323,752215527,0,540011181,footway,False,False,1.546,,,,,"LINESTRING (6.569385 46.5175051, 6.5693771 46.5175179)",,,,,
8595833323,752215490,0,1112707663,footway,False,True,31.489,,,,,"LINESTRING (6.569385 46.5175051, 6.5691257 46.517725)",,,,,
8675401665,8675401679,0,936238328,footway,False,False,44.131,,,,,"LINESTRING (6.5717716 46.5203538, 6.5717464 46.5203324, 6.5717533 46.5199631)",,,,,
8675401667,423204032,0,1016890715,footway,False,True,3.125,,,,,"LINESTRING (6.5717719 46.5204883, 6.571772 46.5205164)",,,,,
8675401679,6915842594,0,738547626,service,False,False,29.605,,,,parking_aisle,"LINESTRING (6.5717533 46.5199631, 6.5713665 46.5199563)",,,,,
8675401679,415957782,0,"[936238328, 334141251]",footway,False,False,6.995,,,,,"LINESTRING (6.5717533 46.5199631, 6.5717544 46.5199321, 6.5717538 46.5199002)",,,,,
8675401679,8675401665,0,936238328,footway,False,True,44.131,,,,,"LINESTRING (6.5717533 46.5199631, 6.5717464 46.5203324, 6.5717716 46.5203538)",,,,,
8702444401,415963459,0,939458499,service,False,True,10.023,,,,driveway,"LINESTRING (6.5695784 46.5194858, 6.5694474 46.5194857)",,,,,
8702444402,8702444403,0,939458500,service,False,True,17.332,,,,driveway,"LINESTRING (6.5696584 46.520275, 6.5694319 46.5202731)",,,,,
8702444403,8702444402,0,939458500,service,False,False,17.332,,,,driveway,"LINESTRING (6.5694319 46.5202731, 6.5696584 46.520275)",,,,,
8702444403,265746812,0,939458500,service,False,True,43.393,,,,driveway,"LINESTRING (6.5694319 46.5202731, 6.5694398 46.5198829)",,,,,
8702444403,8702444404,0,939458501,service,False,False,24.326,,,,driveway,"LINESTRING (6.5694319 46.5202731, 6.569114 46.5202701)",,,,,
8702444404,8702444403,0,939458501,service,False,True,24.326,,,,driveway,"LINESTRING (6.569114 46.5202701, 6.5694319 46.5202731)",,,,,
8702469682,415957760,0,35468442,service,False,False,47.962,,,30,driveway,"LINESTRING (6.5707209 46.5193288, 6.5707129 46.5197601)",,,,,
8702469682,5573879103,0,35468442,service,False,True,5.74,,,30,driveway,"LINESTRING (6.5707209 46.5193288, 6.5707229 46.5192772)",,,,,
8702469682,8702469684,0,939458509,footway,False,False,22.686,,,,,"LINESTRING (6.5707209 46.5193288, 6.5709836 46.5193361, 6.5709839 46.5193592)",,,,,
8702469684,8702469682,0,939458509,footway,False,True,22.686,,,,,"LINESTRING (6.5709839 46.5193592, 6.5709836 46.5193361, 6.5707209 46.5193288)",,,,,
8702469689,8702469690,0,939458511,footway,False,False,14.89,,,,,"LINESTRING (6.566951 46.5193195, 6.5669537 46.5191856)",,,,,
8702469690,8702469689,0,939458511,footway,False,True,14.89,,,,,"LINESTRING (6.5669537 46.5191856, 6.566951 46.5193195)",,,,,
8702469690,4474732997,0,"[738863838, 24400742]",service,False,False,41.655,,Route des Noyerettes,30,driveway,"LINESTRING (6.5669537 46.5191856, 6.5667045 46.5191813, 6.5664722 46.5191898, 6.5664132 46.519204)",,,,,
8702469690,4474748133,0,24400742,service,False,True,13.248,,Route des Noyerettes,30,driveway,"LINESTRING (6.5669537 46.5191856, 6.5670521 46.5191873, 6.5671268 46.5191886)",,,,,
8933486983,752215531,0,60431565,footway,False,False,4.361,,,,,"LINESTRING (6.5683004 46.5190213, 6.5682987 46.5189821)",,,,,
8933486983,10180762034,0,"[1112707660, 60431565]","['cycleway', 'footway']",False,True,20.79,,,,,"LINESTRING (6.5683004 46.5190213, 6.568295 46.5191744, 6.5682931 46.5192082)",,,,,
8933486983,10259132225,0,1121654169,footway,False,False,43.614,,,,,"LINESTRING (6.5683004 46.5190213, 6.5684127 46.5190237, 6.5685107 46.519035, 6.5686472 46.5190823, 6.5686915 46.5191169, 6.568709 46.5191594, 6.5687255 46.5192092)",,,,,
8933486999,8933498824,0,686343070,footway,False,False,11.306999999999999,,,,,"LINESTRING (6.5667124 46.5189021, 6.5666948 46.5189164, 6.5666598 46.5189463, 6.5666307 46.5189861)",,,,,
8933486999,8933498824,1,965676954,footway,False,True,27.109,,,,,"LINESTRING (6.5667124 46.5189021, 6.5666964 46.5188763, 6.5666565 46.5188635, 6.5666091 46.518863, 6.5665721 46.5188727, 6.5665632 46.5188803, 6.5665721 46.5189022, 6.5666307 46.5189861)",,,,,
8933486999,6433105367,0,686343070,footway,False,True,12.466000000000001,,,,,"LINESTRING (6.5667124 46.5189021, 6.5667092 46.5188784, 6.5667155 46.5187902)",,,,,
8933486999,8933498828,0,965676951,footway,False,False,18.334000000000003,,,,,"LINESTRING (6.5667124 46.5189021, 6.5667371 46.5189267, 6.5667667 46.5189394, 6.5668037 46.5189532, 6.5668393 46.5189725, 6.5668548 46.5189924, 6.5668585 46.5190082, 6.566857 46.5190204)",,,,,
8933487005,6433105363,0,686343069,footway,False,False,18.759999999999998,,,,,"LINESTRING (6.5666771 46.5187208, 6.5666118 46.5186487, 6.5665707 46.5185817, 6.566565 46.5185714)",,,,,
8933487005,6433105367,0,686343069,footway,False,True,8.306000000000001,,,,,"LINESTRING (6.5666771 46.5187208, 6.566691 46.5187362, 6.5667155 46.5187902)",,,,,
8933487005,8933498818,0,965676949,footway,False,False,32.701,,,,,"LINESTRING (6.5666771 46.5187208, 6.5667164 46.5187291, 6.5667926 46.5187337, 6.5668148 46.5187332, 6.5668408 46.5187352, 6.5668718 46.51875, 6.5669059 46.5187545, 6.566931 46.5187479, 6.5669495 46.5187357, 6.5669629 46.5187077, 6.5669792 46.5186904, 6.5669977 46.5186771, 6.5670213 46.51867, 6.5670314 46.5186668)",,,,,
8933498818,8933487005,0,965676949,footway,False,True,32.701,,,,,"LINESTRING (6.5670314 46.5186668, 6.5670213 46.51867, 6.5669977 46.5186771, 6.5669792 46.5186904, 6.5669629 46.5187077, 6.5669495 46.5187357, 6.566931 46.5187479, 6.5669059 46.5187545, 6.5668718 46.51875, 6.5668408 46.5187352, 6.5668148 46.5187332, 6.5667926 46.5187337, 6.5667164 46.5187291, 6.5666771 46.5187208)",,,,,
8933498824,4475067985,0,686343070,footway,False,False,19.57,,,,,"LINESTRING (6.5666307 46.5189861, 6.5666196 46.5190013, 6.5665501 46.5190551, 6.5665426 46.5191014, 6.566544 46.5191418)",,,,,
8933498824,8933486999,0,686343070,footway,False,True,11.306999999999999,,,,,"LINESTRING (6.5666307 46.5189861, 6.5666598 46.5189463, 6.5666948 46.5189164, 6.5667124 46.5189021)",,,,,
8933498824,8933486999,1,965676954,footway,False,False,27.108999999999998,,,,,"LINESTRING (6.5666307 46.5189861, 6.5665721 46.5189022, 6.5665632 46.5188803, 6.5665721 46.5188727, 6.5666091 46.518863, 6.5666565 46.5188635, 6.5666964 46.5188763, 6.5667124 46.5189021)",,,,,
8933498824,8933498828,0,965676950,footway,False,False,18.319,,,,,"LINESTRING (6.5666307 46.5189861, 6.5666883 46.5189812, 6.5667438 46.5189837, 6.5667978 46.5189965, 6.566857 46.5190204)",,,,,
8933498824,8933498849,0,965676950,footway,False,True,11.993,,,,,"LINESTRING (6.5666307 46.5189861, 6.5665521 46.5189919, 6.5664981 46.5189868, 6.5664775 46.5189795)",,,,,
8933498828,8933498834,0,965676950,footway,False,False,18.529999999999998,,,,,"LINESTRING (6.566857 46.5190204, 6.5668948 46.5190311, 6.566951 46.5190387, 6.5670088 46.5190372, 6.5670487 46.5190387, 6.5670724 46.5190428, 6.5670929 46.5190479)",,,,,
8933498828,8933498824,0,965676950,footway,False,True,18.319,,,,,"LINESTRING (6.566857 46.5190204, 6.5667978 46.5189965, 6.5667438 46.5189837, 6.5666883 46.5189812, 6.5666307 46.5189861)",,,,,
8933498828,8933498847,0,965676951,footway,False,False,14.872000000000002,,,,,"LINESTRING (6.566857 46.5190204, 6.5668437 46.5190392, 6.5668208 46.5190683, 6.566806 46.5190866, 6.5667934 46.519107, 6.5667836 46.519143)",,,,,
8933498828,8933486999,0,965676951,footway,False,True,18.334000000000003,,,,,"LINESTRING (6.566857 46.5190204, 6.5668585 46.5190082, 6.5668548 46.5189924, 6.5668393 46.5189725, 6.5668037 46.5189532, 6.5667667 46.5189394, 6.5667371 46.5189267, 6.5667124 46.5189021)",,,,,
8933498834,8933498828,0,965676950,footway,False,True,18.53,,,,,"LINESTRING (6.5670929 46.5190479, 6.5670724 46.5190428, 6.5670487 46.5190387, 6.5670088 46.5190372, 6.566951 46.5190387, 6.5668948 46.5190311, 6.566857 46.5190204)",,,,,
8933498847,4475067985,0,1121654165,footway,False,False,18.333,,,,,"LINESTRING (6.5667836 46.519143, 6.566544 46.5191418)",,,,,
8933498847,4474748129,0,1121654165,footway,False,True,26.369,,,,,"LINESTRING (6.5667836 46.519143, 6.5671282 46.5191462)",,,,,
8933498847,8933498828,0,965676951,footway,False,True,14.872,,,,,"LINESTRING (6.5667836 46.519143, 6.5667934 46.519107, 6.566806 46.5190866, 6.5668208 46.5190683, 6.5668437 46.5190392, 6.566857 46.5190204)",,,,,
8933498849,8933498824,0,965676950,footway,False,False,11.993,,,,,"LINESTRING (6.5664775 46.5189795, 6.5664981 46.5189868, 6.5665521 46.5189919, 6.5666307 46.5189861)",,,,,
8933498849,8933498863,0,965676950,footway,False,True,9.716,,,,,"LINESTRING (6.5664775 46.5189795, 6.5664492 46.5189695, 6.5664011 46.5189394, 6.5663762 46.5189277)",,,,,
8933498849,8933498852,0,965676952,footway,False,False,10.620000000000001,,,,,"LINESTRING (6.5664775 46.5189795, 6.5664848 46.5189404, 6.5664855 46.5189119, 6.5664744 46.5188854)",,,,,
8933498852,6433105367,0,965676952,footway,False,False,28.146,,,,,"LINESTRING (6.5664744 46.5188854, 6.5664677 46.5188646, 6.5664655 46.5188452, 6.5664729 46.5188325, 6.5665025 46.518805, 6.5665277 46.5187861, 6.566541 46.51878, 6.5665899 46.5187647, 6.5666276 46.5187708, 6.5666468 46.5187729, 6.5667023 46.5187897, 6.5667155 46.5187902)",,,,,
8933498852,8933498849,0,965676952,footway,False,True,10.620000000000001,,,,,"LINESTRING (6.5664744 46.5188854, 6.5664855 46.5189119, 6.5664848 46.5189404, 6.5664775 46.5189795)",,,,,
8933498852,8933498863,0,965676953,footway,False,True,9.854,,,,,"LINESTRING (6.5664744 46.5188854, 6.5664455 46.5188829, 6.5664226 46.5188864, 6.5663974 46.5189048, 6.5663762 46.5189277)",,,,,
8933498863,8933498849,0,965676950,footway,False,False,9.716000000000001,,,,,"LINESTRING (6.5663762 46.5189277, 6.5664011 46.5189394, 6.5664492 46.5189695, 6.5664775 46.5189795)",,,,,
8933498863,4474598148,0,965676950,footway,False,True,5.902,,,,,"LINESTRING (6.5663762 46.5189277, 6.5663456 46.5189134, 6.5663095 46.5189013)",,,,,
8933498863,8933498852,0,965676953,footway,False,False,9.854,,,,,"LINESTRING (6.5663762 46.5189277, 6.5663974 46.5189048, 6.5664226 46.5188864, 6.5664455 46.5188829, 6.5664744 46.5188854)",,,,,
8933519267,9965478367,0,23385359,unclassified,False,True,93.407,,Avenue Jean-Rodolphe-Perronet,30,,"LINESTRING (6.5623192 46.5203605, 6.5627713 46.5211408)",,,,,
8933519267,654573322,0,23385359,unclassified,False,False,13.331999999999999,,Avenue Jean-Rodolphe-Perronet,30,,"LINESTRING (6.5623192 46.5203605, 6.5623095 46.5203437, 6.5622483 46.520251)",,,,,
8933519267,9053698106,0,367937781,path,False,True,106.06300000000002,,,,,"LINESTRING (6.5623192 46.5203605, 6.5623963 46.5203524, 6.5625069 46.520545, 6.5625554 46.5206139, 6.562889 46.5211861)",,,,,
8933671329,2117738110,0,965697692,service,False,False,12.081,,,30,driveway,"LINESTRING (6.5715273 46.5185379, 6.5716716 46.518582)",,,,,
