u,v,key,osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
2570943347,2570943264,0,250705463,,service,False,False,57.912,"LINESTRING (120.2652192 31.4812067, 120.2652154 31.4817275)",,
2570943347,2570943255,0,250705463,,service,False,True,50.309,"LINESTRING (120.2652192 31.4812067, 120.2652265 31.4807543)",,
2570943347,2570943281,0,250705470,,path,False,False,28.308,"LINESTRING (120.2652192 31.4812067, 120.2655177 31.4812039)",,
2570943347,2570943373,0,250705471,,service,False,True,198.564,"LINESTRING (120.2652192 31.4812067, 120.2641701 31.4812109, 120.2640448 31.4811883, 120.2639552 31.481134, 120.2638551 31.4810987, 120.2631566 31.4810998)",,
2570943349,2570943249,0,250705456,,service,False,True,99.474,"LINESTRING (120.2642416 31.4823, 120.2631926 31.4822982)",,
2570943349,2570943354,0,250705459,,service,False,False,62.047,"LINESTRING (120.2642416 31.4823, 120.2642395 31.481742)",,
2570943349,2570943243,0,250705459,,service,False,True,33.985,"LINESTRING (120.2642416 31.4823, 120.2642646 31.482605)",,
2570943354,2570943349,0,250705459,,service,False,True,62.047,"LINESTRING (120.2642395 31.481742, 120.2642416 31.4823)",,
2570943354,2570943264,0,250705469,,service,False,False,92.557,"LINESTRING (120.2642395 31.481742, 120.2652154 31.4817275)",,
2570943354,2570943311,0,250705469,,service,False,True,104.37599999999999,"LINESTRING (120.2642395 31.481742, 120.2640563 31.4818489, 120.2631776 31.4818454)",,
2570943373,2569260848,0,250489569,三江路,unclassified,False,False,6.229,"LINESTRING (120.2631566 31.4810998, 120.2631549 31.4811558)",,
2570943373,2570944037,0,250489569,三江路,unclassified,False,True,87.26200000000001,"LINESTRING (120.2631566 31.4810998, 120.2631657 31.4808036, 120.2632032 31.4804513, 120.2632206 31.4803174)",,
2570943373,2570943347,0,250705471,,service,False,False,198.56400000000002,"LINESTRING (120.2631566 31.4810998, 120.2638551 31.4810987, 120.2639552 31.481134, 120.2640448 31.4811883, 120.2641701 31.4812109, 120.2652192 31.4812067)",,
2570944007,2570944037,0,250705453,,service,False,True,132.204,"LINESTRING (120.2646147 31.4803245, 120.2632206 31.4803174)",,
2570944007,2570943255,0,250705453,,service,False,False,101.888,"LINESTRING (120.2646147 31.4803245, 120.264633 31.4807281, 120.2646786 31.480751, 120.2652265 31.4807543)",,
2570944007,2570944016,0,250705526,,footway,False,True,57.376999999999995,"LINESTRING (120.2646147 31.4803245, 120.2646383 31.4802317, 120.2646652 31.4801265, 120.2647169 31.4800566, 120.2647572 31.4799605, 120.2647813 31.4798335)",,
2570944016,5084928135,0,250489551,峨眉山路,unclassified,False,False,17.695,"LINESTRING (120.2647813 31.4798335, 120.2649679 31.4798335)",,
2570944016,2569260893,0,250489551,峨眉山路,unclassified,False,True,123.412,"LINESTRING (120.2647813 31.4798335, 120.2634799 31.4798337)",,
2570944016,2570944007,0,250705526,,footway,False,False,57.376999999999995,"LINESTRING (120.2647813 31.4798335, 120.2647572 31.4799605, 120.2647169 31.4800566, 120.2646652 31.4801265, 120.2646383 31.4802317, 120.2646147 31.4803245)",,
2570944037,7611431297,0,250489569,三江路,unclassified,False,True,7.182,"LINESTRING (120.2632206 31.4803174, 120.2632289 31.4802532)",,
2570944037,2570944007,0,250705453,,service,False,False,132.204,"LINESTRING (120.2632206 31.4803174, 120.2646147 31.4803245)",,
2570944037,2570943373,0,250489569,三江路,unclassified,False,False,87.262,"LINESTRING (120.2632206 31.4803174, 120.2632032 31.4804513, 120.2631657 31.4808036, 120.2631566 31.4810998)",,
2570948727,2569337348,0,250490279,江南大道,unclassified,True,False,9.502,"LINESTRING (120.2721574 31.4838784, 120.2722576 31.4838781)",,
2570948727,2570950187,0,250705830,,path,False,False,39.374,"LINESTRING (120.2721574 31.4838784, 120.272157 31.4835243)",,
2570948731,2570950187,0,250705830,,path,False,True,49.204,"LINESTRING (120.2721566 31.4830818, 120.272157 31.4835243)",,
2570948731,2570950266,0,250706069,,footway,False,False,10.98,"LINESTRING (120.2721566 31.4830818, 120.2722719 31.4830727)",yes,
2570948731,2570950233,0,250705830,,path,False,False,22.293999999999997,"LINESTRING (120.2721566 31.4830818, 120.2721217 31.4830429, 120.2720815 31.4830269, 120.2719482 31.4830278)",,
2570948733,2570948738,0,250706178,,path,False,False,35.92,"LINESTRING (120.2709913 31.4837375, 120.2713701 31.4837367)",,
2570948733,2570951323,0,250706178,,path,False,True,21.524,"LINESTRING (120.2709913 31.4837375, 120.2708404 31.4838821)",,
2570948733,2570950259,0,250705830,,path,False,True,76.164,"LINESTRING (120.2709913 31.4837375, 120.2709871 31.4831412, 120.270996 31.4831195, 120.2710327 31.4831093, 120.2710711 31.4831093)",,
2570948735,2570951334,0,250490279,江南大道,unclassified,True,False,13.674,"LINESTRING (120.2713614 31.48388, 120.2715056 31.4838799)",,
2570948735,2570948738,0,250705829,,service,False,False,16.059,"LINESTRING (120.2713614 31.48388, 120.2713599 31.4837702, 120.2713701 31.4837367)",,
2570948738,2570948733,0,250706178,,path,False,True,35.92,"LINESTRING (120.2713701 31.4837367, 120.2709913 31.4837375)",,
2570948738,2570948746,0,250705829,,service,False,False,55.266999999999996,"LINESTRING (120.2713701 31.4837367, 120.2713787 31.4837085, 120.271427 31.483665, 120.2715048 31.4836398, 120.2715914 31.4836478, 120.2716558 31.4836936, 120.2716876 31.4837645, 120.271688 31.4838798)",,
2570948738,2570948735,0,250705829,,service,False,True,16.059,"LINESTRING (120.2713701 31.4837367, 120.2713599 31.4837702, 120.2713614 31.48388)",,
2570948746,2570948727,0,250490279,江南大道,unclassified,True,False,44.511,"LINESTRING (120.271688 31.4838798, 120.2721574 31.4838784)",,
2570948746,2570948738,0,250705829,,service,False,True,55.267,"LINESTRING (120.271688 31.4838798, 120.2716876 31.4837645, 120.2716558 31.4836936, 120.2715914 31.4836478, 120.2715048 31.4836398, 120.271427 31.483665, 120.2713787 31.4837085, 120.2713701 31.4837367)",,
2570950184,2570950273,0,250706059,,footway,False,False,28.838,"LINESTRING (120.2713304 31.4829057, 120.2714646 31.4829286, 120.2716308 31.4829446)",,
2570950184,2570950257,0,250706059,,footway,False,True,98.923,"LINESTRING (120.2713304 31.4829057, 120.2712634 31.4828851, 120.2711427 31.4828325, 120.2708932 31.482757, 120.2707994 31.4827479, 120.2706733 31.4827525, 120.2705963 31.4827947, 120.2703576 31.4828816)",,
2570950184,2570950209,0,250706066,,footway,False,True,26.774,"LINESTRING (120.2713304 31.4829057, 120.2712634 31.4829812, 120.271181 31.4831093)",,
2570950187,2570948731,0,250705830,,path,False,False,49.204,"LINESTRING (120.272157 31.4835243, 120.2721566 31.4830818)",,
2570950187,2570948727,0,250705830,,path,False,True,39.374,"LINESTRING (120.272157 31.4835243, 120.2721574 31.4838784)",,
2570950187,2570950266,0,"[250706069, 250706063]",,footway,False,True,91.097,"LINESTRING (120.272157 31.4835243, 120.272237 31.4835163, 120.272288 31.4835003, 120.2723202 31.4834591, 120.2723363 31.4834042, 120.272355 31.4832944, 120.2723711 31.4832533, 120.2723899 31.4832258, 120.2724436 31.4831938, 120.2724865 31.4831755, 120.2725052 31.4831435, 120.2725114 31.4831057, 120.2725026 31.4830704, 120.272457 31.4830475, 120.2723872 31.4830612, 120.2722719 31.4830727)",yes,
2570950193,2570950237,0,250706059,,footway,False,False,13.378,"LINESTRING (120.2699437 31.4833425, 120.269974 31.4832933, 120.269992 31.4832304)",,
2570950193,2572389058,0,250706059,,footway,False,True,31.424999999999997,"LINESTRING (120.2699437 31.4833425, 120.269874 31.4833722, 120.2697426 31.4833837, 120.2696309 31.4834242)",,
2570950193,2572389070,0,250889636,,footway,False,False,26.607,"LINESTRING (120.2699437 31.4833425, 120.2700483 31.4834043, 120.2701046 31.4834478, 120.2701475 31.4835027)",,
2570950194,2572389091,0,250489562,两江路,unclassified,False,False,26.287,"LINESTRING (120.2707654 31.4829296, 120.2707674 31.483166)",,
2570950194,2570950271,0,"[250489562, 250489557, 250489567]","['两江路', '正心桥']",unclassified,False,True,80.628,"LINESTRING (120.2707654 31.4829296, 120.2707645 31.4828211, 120.2707645 31.4824368, 120.2707643 31.4822045)",yes,
2570950194,2570950259,0,250706060,,footway,False,False,37.858,"LINESTRING (120.2707654 31.4829296, 120.2708825 31.48294, 120.2709308 31.4829789, 120.2709791 31.4830224, 120.271022 31.4830475, 120.2710569 31.4830681, 120.2710711 31.4831093)",,
2570950209,2570950259,0,250705830,,path,False,False,10.421,"LINESTRING (120.271181 31.4831093, 120.2710711 31.4831093)",,
2570950209,2570950233,0,250705830,,path,False,True,77.092,"LINESTRING (120.271181 31.4831093, 120.2714699 31.4831093, 120.2715021 31.4831024, 120.2715163 31.483076, 120.2715324 31.4830486, 120.2715753 31.4830303, 120.2719482 31.4830278)",,
2570950209,2570950184,0,250706066,,footway,False,False,26.774,"LINESTRING (120.271181 31.4831093, 120.2712634 31.4829812, 120.2713304 31.4829057)",,
2570950218,2572394762,0,250490276,江南大道,residential,True,False,29.557,"LINESTRING (120.2692954 31.4839586, 120.2696071 31.4839581)",,
2570950218,2572394702,0,250706059,,footway,False,True,24.144,"LINESTRING (120.2692954 31.4839586, 120.2693 31.4841757)",,
2570950218,2572389021,0,250706059,,footway,False,False,50.857000000000006,"LINESTRING (120.2692954 31.4839586, 120.269292 31.483848, 120.2693081 31.4837862, 120.2693644 31.4837428, 120.2694341 31.4837199, 120.2694851 31.4837062, 120.2695181 31.4836639, 120.2695191 31.4836053)",,
2570950227,2572389021,0,250706059,,footway,False,True,7.107,"LINESTRING (120.2695146 31.4835415, 120.2695191 31.4836053)",,
2570950227,2572389058,0,250706059,,footway,False,False,17.776,"LINESTRING (120.2695146 31.4835415, 120.269536 31.4834889, 120.2696165 31.4834294, 120.2696309 31.4834242)",,
2570950227,2572389106,0,250889638,,footway,False,False,56.867000000000004,"LINESTRING (120.2695146 31.4835415, 120.2694841 31.483526, 120.2694502 31.4835141, 120.2693912 31.4835228, 120.2693348 31.4835301, 120.2692892 31.4835114, 120.2692597 31.4834684, 120.2692651 31.4834158, 120.2693241 31.4834066, 120.2693885 31.4834084, 120.2694394 31.4833833, 120.2694636 31.4833398)",,
2570950233,2570950209,0,250705830,,path,False,False,77.092,"LINESTRING (120.2719482 31.4830278, 120.2715753 31.4830303, 120.2715324 31.4830486, 120.2715163 31.483076, 120.2715021 31.4831024, 120.2714699 31.4831093, 120.271181 31.4831093)",,
2570950233,2570948731,0,250705830,,path,False,True,22.293999999999997,"LINESTRING (120.2719482 31.4830278, 120.2720815 31.4830269, 120.2721217 31.4830429, 120.2721566 31.4830818)",,
2570950233,2570950273,0,250706059,,footway,False,True,34.628,"LINESTRING (120.2719482 31.4830278, 120.2719259 31.4829789, 120.2718937 31.4829583, 120.2718186 31.4829537, 120.2716308 31.4829446)",,
2570950234,2570950273,0,250706068,,footway,False,False,8.399,"LINESTRING (120.2716282 31.4828691, 120.2716308 31.4829446)",,
2570950237,2572389042,0,250706059,,footway,False,False,43.998,"LINESTRING (120.269992 31.4832304, 120.2699606 31.4831606, 120.2699196 31.4831253, 120.2699035 31.4830864, 120.2698981 31.4830292, 120.2699303 31.4829446, 120.2699794 31.4828999, 120.2700038 31.4828916)",,
2570950237,2570950193,0,250706059,,footway,False,True,13.378,"LINESTRING (120.269992 31.4832304, 120.269974 31.4832933, 120.2699437 31.4833425)",,
2570950237,2572389067,0,250889644,,footway,False,False,43.367,"LINESTRING (120.269992 31.4832304, 120.2700805 31.4832122, 120.2701583 31.483187, 120.2702253 31.4831843, 120.2702817 31.4831957, 120.2703407 31.4832122, 120.2703782 31.4832053, 120.2704292 31.4831825)",,
2570950239,2570950266,0,"[250706064, 250706061]",,footway,False,"[False, True]",104.72200000000001,"LINESTRING (120.2721458 31.4821371, 120.2721922 31.4825087, 120.2722719 31.4830727)",yes,
2570950239,2570950271,0,250706067,,service,False,False,132.876,"LINESTRING (120.2721458 31.4821371, 120.2720654 31.4821829, 120.2719769 31.4822035, 120.2718954 31.4822084, 120.2707643 31.4822045)",,
2570950239,2706632043,0,250706067,,service,False,True,36.010999999999996,"LINESTRING (120.2721458 31.4821371, 120.2721941 31.4820685, 120.2722207 31.4819991, 120.2722213 31.4819073, 120.2722161 31.4818284)",,
2570950242,2569260829,0,250706067,,service,False,True,106.1,"LINESTRING (120.2720573 31.4798177, 120.2709385 31.4798092)",,
2570950242,2570934334,0,250706067,,service,False,False,153.309,"LINESTRING (120.2720573 31.4798177, 120.2721297 31.4806297, 120.2721745 31.4811928)",,
2570950242,2576549958,0,251436965,,service,False,True,328.285,"LINESTRING (120.2720573 31.4798177, 120.2719546 31.4792342, 120.2718186 31.4784613, 120.2717408 31.4777635, 120.2717228 31.4777108, 120.2716737 31.477688, 120.2716067 31.4776995, 120.2714431 31.4777223, 120.2707678 31.4777657)",,
2570950257,2570950184,0,250706059,,footway,False,False,98.923,"LINESTRING (120.2703576 31.4828816, 120.2705963 31.4827947, 120.2706733 31.4827525, 120.2707994 31.4827479, 120.2708932 31.482757, 120.2711427 31.4828325, 120.2712634 31.4828851, 120.2713304 31.4829057)",,
2570950257,2572389042,0,250706059,,footway,False,True,36.233000000000004,"LINESTRING (120.2703576 31.4828816, 120.2702173 31.4829309, 120.2701851 31.4829263, 120.2701377 31.4828999, 120.2700993 31.4828828, 120.2700331 31.4828816, 120.2700038 31.4828916)",,
2570950257,2572389067,0,250889642,,footway,False,False,38.007000000000005,"LINESTRING (120.2703576 31.4828816, 120.270338 31.4829331, 120.2703112 31.4829903, 120.2703112 31.4830338, 120.2703326 31.4830818, 120.2703702 31.4831344, 120.2704292 31.4831825)",,
2570950259,2570950209,0,250705830,,path,False,True,10.421,"LINESTRING (120.2710711 31.4831093, 120.271181 31.4831093)",,
2570950259,2570948733,0,250705830,,path,False,False,76.164,"LINESTRING (120.2710711 31.4831093, 120.2710327 31.4831093, 120.270996 31.4831195, 120.2709871 31.4831412, 120.2709913 31.4837375)",,
2570950259,2570950194,0,250706060,,footway,False,True,37.858,"LINESTRING (120.2710711 31.4831093, 120.2710569 31.4830681, 120.271022 31.4830475, 120.2709791 31.4830224, 120.2709308 31.4829789, 120.2708825 31.48294, 120.2707654 31.4829296)",,
2570950266,2570948731,0,250706069,,footway,False,True,10.98,"LINESTRING (120.2722719 31.4830727, 120.2721566 31.4830818)",yes,
2570950266,2570950239,0,"[250706064, 250706061]",,footway,False,"[False, True]",104.72200000000001,"LINESTRING (120.2722719 31.4830727, 120.2721922 31.4825087, 120.2721458 31.4821371)",yes,
2570950266,2570950187,0,"[250706069, 250706063]",,footway,False,False,91.09700000000001,"LINESTRING (120.2722719 31.4830727, 120.2723872 31.4830612, 120.272457 31.4830475, 120.2725026 31.4830704, 120.2725114 31.4831057, 120.2725052 31.4831435, 120.2724865 31.4831755, 120.2724436 31.4831938, 120.2723899 31.4832258, 120.2723711 31.4832533, 120.272355 31.4832944, 120.2723363 31.4834042, 120.2723202 31.4834591, 120.272288 31.4835003, 120.272237 31.4835163, 120.272157 31.4835243)",yes,
2570950271,5085060201,0,250489567,两江路,unclassified,False,True,12.643,"LINESTRING (120.2707643 31.4822045, 120.2707642 31.4820908)",,
2570950271,2570950194,0,"[250489562, 250489557, 250489567]","['两江路', '正心桥']",unclassified,False,False,80.628,"LINESTRING (120.2707643 31.4822045, 120.2707645 31.4824368, 120.2707645 31.4828211, 120.2707654 31.4829296)",yes,
2570950271,2570950239,0,250706067,,service,False,True,132.876,"LINESTRING (120.2707643 31.4822045, 120.2718954 31.4822084, 120.2719769 31.4822035, 120.2720654 31.4821829, 120.2721458 31.4821371)",,
2570950273,2570950234,0,250706068,,footway,False,True,8.399,"LINESTRING (120.2716308 31.4829446, 120.2716282 31.4828691)",,
2570950273,2570950233,0,250706059,,footway,False,False,34.628,"LINESTRING (120.2716308 31.4829446, 120.2718186 31.4829537, 120.2718937 31.4829583, 120.2719259 31.4829789, 120.2719482 31.4830278)",,
2570950273,2570950184,0,250706059,,footway,False,True,28.838,"LINESTRING (120.2716308 31.4829446, 120.2714646 31.4829286, 120.2713304 31.4829057)",,
2570951299,2569266586,0,250490277,江南大道,unclassified,True,False,69.11,"LINESTRING (120.2715056 31.4842509, 120.2707768 31.4842552)",,
2570951299,2575305046,0,250706174,,path,False,False,18.036,"LINESTRING (120.2715056 31.4842509, 120.2715048 31.4844131)",,
2570951299,2570951334,0,250706174,,path,False,True,41.253,"LINESTRING (120.2715056 31.4842509, 120.2715056 31.4838799)",,
2570951323,2570948735,0,250490279,江南大道,unclassified,True,False,49.405,"LINESTRING (120.2708404 31.4838821, 120.2713614 31.48388)",,
2570951323,2570948733,0,250706178,,path,False,False,21.524,"LINESTRING (120.2708404 31.4838821, 120.2709913 31.4837375)",,
2570951334,2570948746,0,250490279,江南大道,unclassified,True,False,17.296,"LINESTRING (120.2715056 31.4838799, 120.271688 31.4838798)",,
2570951334,2570951299,0,250706174,,path,False,False,41.253,"LINESTRING (120.2715056 31.4838799, 120.2715056 31.4842509)",,
2572389021,2570950227,0,250706059,,footway,False,False,7.107,"LINESTRING (120.2695191 31.4836053, 120.2695146 31.4835415)",,
2572389021,2572389131,0,250889637,,footway,False,False,39.875,"LINESTRING (120.2695191 31.4836053, 120.2699396 31.4836073)",,
2572389021,2570950218,0,250706059,,footway,False,True,50.857,"LINESTRING (120.2695191 31.4836053, 120.2695181 31.4836639, 120.2694851 31.4837062, 120.2694341 31.4837199, 120.2693644 31.4837428, 120.2693081 31.4837862, 120.269292 31.483848, 120.2692954 31.4839586)",,
2572389042,2570950257,0,250706059,,footway,False,False,36.233,"LINESTRING (120.2700038 31.4828916, 120.2700331 31.4828816, 120.2700993 31.4828828, 120.2701377 31.4828999, 120.2701851 31.4829263, 120.2702173 31.4829309, 120.2703576 31.4828816)",,
2572389042,2570950237,0,250706059,,footway,False,True,43.998000000000005,"LINESTRING (120.2700038 31.4828916, 120.2699794 31.4828999, 120.2699303 31.4829446, 120.2698981 31.4830292, 120.2699035 31.4830864, 120.2699196 31.4831253, 120.2699606 31.4831606, 120.269992 31.4832304)",,
