u,v,key,osmid,highway,oneway,reversed,length,geometry,tunnel,maxspeed,lanes,name,width,access,service
391540194,8723387672,0,34145318,footway,False,False,20.192,"LINESTRING (-71.1163397 42.373942, -71.1161017 42.3738966)",,,,,,,
391540194,391539967,0,34145318,footway,False,True,18.436,"LINESTRING (-71.1163397 42.373942, -71.1165593 42.3739762)",,,,,,,
391540194,314502276,0,54678853,footway,False,False,14.718,"LINESTRING (-71.1163397 42.373942, -71.116306 42.374072)",,,,,,,
391540194,8723387673,0,"[942010941, 54678853]","['steps', 'footway']",False,True,15.429,"LINESTRING (-71.1163397 42.373942, -71.1163463 42.3739197, -71.1163873 42.3738078)",,,,,,,
3252964835,621111793,0,1051584838,footway,False,True,6.828,"LINESTRING (-71.1188155 42.3767064, -71.1188985 42.3767097)",,,,,,,
3252964835,3252968765,0,318900037,service,True,False,54.982,"LINESTRING (-71.1188155 42.3767064, -71.1188114 42.3766835, -71.118799 42.3766652, -71.1187598 42.3766484, -71.1182035 42.3765753)",,,,,,destination,parking_aisle
391540195,314502388,0,54678866,footway,False,False,28.836,"LINESTRING (-71.115315 42.37314, -71.1151016 42.3729341)",,,,,,,
391540195,8723387668,0,54678866,footway,False,True,4.127,"LINESTRING (-71.115315 42.37314, -71.1153453 42.3731696)",,,,,,,
391540195,688404517,0,942010939,footway,False,True,18.416,"LINESTRING (-71.115315 42.37314, -71.1153749 42.3729804)",,,,,,,
61324773,7631495255,0,49495558,footway,False,False,6.432,"LINESTRING (-71.1141525 42.3763404, -71.1140752 42.3763312)",,,,,,,
61324773,7631495221,0,50446846,tertiary,False,False,23.363,"LINESTRING (-71.1141525 42.3763404, -71.1141078 42.3765479)",,,3,Quincy Street,14.0,,
61324773,314502508,0,"[426671787, 50446846]",tertiary,False,True,54.157,"LINESTRING (-71.1141525 42.3763404, -71.1142121 42.3760634, -71.114256 42.3758594)",,,3,Quincy Street,14.0,,
2791796198,7883982097,0,1032053812,service,False,False,13.453,"LINESTRING (-71.1125487 42.3795813, -71.11239 42.3796112)",,5 mph,,,,,parking_aisle
2791796198,2791796202,0,1032053812,service,False,True,15.315,"LINESTRING (-71.1125487 42.3795813, -71.1127291 42.3795465)",,5 mph,,,,,parking_aisle
11016097254,1914702871,0,181027613,footway,False,False,19.91,"LINESTRING (-71.119173 42.3774299, -71.1191549 42.3774186, -71.1190447 42.3773726, -71.1189574 42.3773509)",,,,,,,
11016097254,1096311836,0,"[1185637259, 181027613]",footway,False,True,13.808,"LINESTRING (-71.119173 42.3774299, -71.119186 42.3774432, -71.1192005 42.3774542, -71.1192249 42.3774716, -71.1192493 42.3774831, -71.1192799 42.3774887, -71.1193105 42.3774908)",,,,,,,
11016097254,1096311724,0,1185998991,footway,False,True,12.677,"LINESTRING (-71.119173 42.3774299, -71.1191733 42.3774005, -71.1191781 42.3773866, -71.1191922 42.3773681, -71.1192111 42.377353, -71.1192422 42.3773362)",,,,,,,
2791796202,2791796198,0,1032053812,service,False,False,15.315,"LINESTRING (-71.1127291 42.3795465, -71.1125487 42.3795813)",,5 mph,,,,,parking_aisle
2791796202,2791796198,1,274464901,service,True,False,107.024,"LINESTRING (-71.1127291 42.3795465, -71.1125809 42.379148, -71.1124012 42.3791844, -71.1125487 42.3795813)",,,,,,,parking_aisle
2791796202,8681483098,0,"[274464900, 1032053812]",service,False,True,74.521,"LINESTRING (-71.1127291 42.3795465, -71.1130213 42.3794901, -71.1131935 42.3795137, -71.1134687 42.3794711, -71.1136087 42.3795086)",,5 mph,,,,,parking_aisle
6297996785,61317519,0,672541021,pedestrian,False,False,54.453,"LINESTRING (-71.1145056 42.376626, -71.1146783 42.3770988)",,,1,Frisbie Place,4.9,,
6297996785,7192614924,0,672541025,footway,False,False,23.648,"LINESTRING (-71.1145056 42.376626, -71.1147828 42.3765686)",,,,,,,
6297996785,7631495216,0,672543019,footway,False,False,24.536,"LINESTRING (-71.1145056 42.376626, -71.1142177 42.3766848)",,,,,,,
11016097267,11649466946,0,1185998992,footway,False,False,17.433,"LINESTRING (-71.1195451 42.3772907, -71.119751 42.3772527)",,,,,,,
11016097267,11649466946,1,1253303985,footway,False,True,70.149,"LINESTRING (-71.1195451 42.3772907, -71.1196096 42.3774873, -71.1196173 42.3775133, -71.1196433 42.3775268, -71.1197733 42.3775076, -71.1198024 42.3774997, -71.1198238 42.3774715, -71.119751 42.3772527)",,,,,,,
11016097267,621111790,0,1185998992,footway,False,True,40.839000000000006,"LINESTRING (-71.1195451 42.3772907, -71.1195405 42.377263, -71.1195148 42.3772291, -71.1194924 42.3771951, -71.119461 42.3771662, -71.1194297 42.3771306, -71.1194017 42.3771099, -71.1193703 42.3770843, -71.1193434 42.3770454, -71.1192874 42.376982)",,,,,,,
454071809,6297995265,0,161131496,footway,False,False,3.664,"LINESTRING (-71.1160581 42.3790073, -71.1160148 42.3790152)",,,,,,,
454071809,454071434,0,161131496,footway,False,True,37.688,"LINESTRING (-71.1160581 42.3790073, -71.1165053 42.3789315)",,,,,,,
454071809,1731270994,0,450173980,footway,False,True,15.078,"LINESTRING (-71.1160581 42.3790073, -71.1160588 42.3788717)",,,,,,,
454071809,1731270991,0,1241978390,footway,False,False,24.215,"LINESTRING (-71.1160581 42.3790073, -71.1162206 42.3788256)",,,,,,,
454071809,4470898319,0,450173979,footway,False,True,44.208,"LINESTRING (-71.1160581 42.3790073, -71.1159802 42.3791349, -71.1159386 42.3792409, -71.1159011 42.3793855)",,,,,,,
454071809,10743495924,0,450173980,footway,False,False,56.626,"LINESTRING (-71.1160581 42.3790073, -71.1160949 42.3791124, -71.1161056 42.3792047, -71.1161063 42.3793216, -71.1161009 42.3794044, -71.1160828 42.3794821, -71.1160762 42.3795111)",,,,,,,
391540232,8723387668,0,34145331,footway,False,True,31.868000000000002,"LINESTRING (-71.1151786 42.3734111, -71.1151882 42.3733616, -71.1151919 42.373306, -71.1152015 42.373289, -71.1152187 42.3732635, -71.1152887 42.3731979, -71.1153453 42.3731696)",,,,,,,
391540232,391540270,0,"[34197343, 34197342, 34145343]","['steps', 'footway']",False,False,34.17,"LINESTRING (-71.1151786 42.3734111, -71.1151566 42.3734445, -71.1151091 42.3734808, -71.1150949 42.373515, -71.1150833 42.3735493, -71.1150813 42.3735749, -71.1150845 42.3736004, -71.1150916 42.3736399, -71.1151024 42.3736683, -71.1151003 42.3736962)",,,,,,,
621110799,314502271,0,28616453,footway,False,False,22.941,"LINESTRING (-71.1165753 42.3746755, -71.1163047 42.3746245)",,,,,,,
621110799,314502282,0,28616453,footway,False,True,13.191,"LINESTRING (-71.1165753 42.3746755, -71.1167309 42.3747048)",,,,,,,
621110799,621110800,0,54678891,footway,False,False,8.855,"LINESTRING (-71.1165753 42.3746755, -71.1165995 42.3745979)",,,,,,,
621110799,688404573,0,54678891,footway,False,True,27.258,"LINESTRING (-71.1165753 42.3746755, -71.1165009 42.3749144)",,,,,,,
621110800,314502278,0,54678891,footway,False,False,18.002,"LINESTRING (-71.1165995 42.3745979, -71.1166485 42.3744401)",,,,,,,
621110800,621110799,0,54678891,footway,False,True,8.855,"LINESTRING (-71.1165995 42.3745979, -71.1165753 42.3746755)",,,,,,,
621110800,688404570,0,54678893,footway,False,False,15.172,"LINESTRING (-71.1165995 42.3745979, -71.116422 42.3745602)",,,,,,,
621110800,314502265,0,54678893,footway,False,True,19.883,"LINESTRING (-71.1165995 42.3745979, -71.1168322 42.3746471)",,,,,,,
391540270,314502396,0,34197340,footway,False,True,39.633,"LINESTRING (-71.1151003 42.3736962, -71.1155697 42.3737786)",,,,,,,
391540270,391540232,0,"[34145343, 34197342, 34197343]","['steps', 'footway']",False,True,34.17,"LINESTRING (-71.1151003 42.3736962, -71.1151024 42.3736683, -71.1150916 42.3736399, -71.1150845 42.3736004, -71.1150813 42.3735749, -71.1150833 42.3735493, -71.1150949 42.373515, -71.1151091 42.3734808, -71.1151566 42.3734445, -71.1151786 42.3734111)",,,,,,,
454071869,3299685038,0,38414656,footway,False,False,14.095,"LINESTRING (-71.1183035 42.3784197, -71.1181608 42.3783493)",,,,,,,
454071869,1096311783,0,323174914,footway,False,False,10.053,"LINESTRING (-71.1183035 42.3784197, -71.1184231 42.3784005)",,,,,,,
454071869,3299685036,0,323174914,footway,False,True,15.362,"LINESTRING (-71.1183035 42.3784197, -71.118121 42.3784499)",,,,,,,
11236693577,7631495242,0,817122360,footway,False,False,6.982,"LINESTRING (-71.1142037 42.3754037, -71.1141872 42.3754653)",,,,,,,
11236693577,7631495304,0,817122360,footway,False,True,2.754,"LINESTRING (-71.1142037 42.3754037, -71.1142102 42.3753794)",,,,,,,
11236693577,11236693595,0,1212818420,cycleway,True,False,64.783,"LINESTRING (-71.1142037 42.3754037, -71.1140555 42.3753886, -71.1136807 42.3753498, -71.1134951 42.3753325, -71.1134238 42.3753193)",,,,,,,
314502735,314502419,0,817122394,cycleway,False,False,64.666,"LINESTRING (-71.1174715 42.3758202, -71.1167103 42.3756719)",,,,,,,
314502735,10785036052,0,54678857,footway,False,True,7.408,"LINESTRING (-71.1174715 42.3758202, -71.1174767 42.3758027, -71.1174907 42.3757551)",,,,,,,
314502735,8699829115,0,"[972974000, 942884348]",cycleway,False,False,29.041,"LINESTRING (-71.1174715 42.3758202, -71.1174659 42.3758393, -71.117399 42.3760429, -71.1173887 42.3760741)",,,,,,,
1914703443,3252968784,0,181027665,footway,False,False,23.262,"LINESTRING (-71.1176038 42.3770876, -71.1173305 42.3771424)",,,,,,,
1914703443,1096311844,0,181027665,footway,False,True,25.671,"LINESTRING (-71.1176038 42.3770876, -71.1179059 42.3770285)",,,,,,,
1914703443,3252968777,0,672543009,footway,False,False,23.709,"LINESTRING (-71.1176038 42.3770876, -71.1176958 42.3768855)",,,,,,,
314502742,314502319,0,28616459,footway,False,False,20.227,"LINESTRING (-71.1180176 42.3753506, -71.118148 42.3755049)",,,,,,,
314502742,314502318,0,28616459,footway,False,True,15.441,"LINESTRING (-71.1180176 42.3753506, -71.1179422 42.3752234)",,,,,,,
314502742,10785036047,0,1159727328,footway,False,True,24.755,"LINESTRING (-71.1180176 42.3753506, -71.1179446 42.3755666)",,,,,,,
11236693594,7631495245,0,817122361,footway,False,False,5.857,"LINESTRING (-71.1133093 42.375298, -71.1132988 42.3753501)",,,,,,,
11236693594,7631495273,0,817122361,footway,False,True,2.943,"LINESTRING (-71.1133093 42.375298, -71.1133144 42.3752718)",,,,,,,
11236693595,61324740,0,8614984,residential,True,False,5.154,"LINESTRING (-71.1134238 42.3753193, -71.1134133 42.375365)",,20 mph,1,Prescott Street,11.6,,
11236693595,11236693594,0,1212818420,cycleway,True,False,9.699,"LINESTRING (-71.1134238 42.3753193, -71.1133093 42.375298)",,,,,,,
11038367329,314502321,0,1188763603,footway,False,False,13.547,"LINESTRING (-71.118293 42.3750443, -71.1181352 42.3750797)",,,,,,,
11038367329,314502324,0,1188763604,footway,False,True,13.114,"LINESTRING (-71.118293 42.3750443, -71.1182564 42.3751591)",,,,,,,
11038367329,688404554,0,"[54678875, 1188763604]",footway,False,False,18.076,"LINESTRING (-71.118293 42.3750443, -71.1183069 42.3750008, -71.1181524 42.3749714)",,,,,,,
11038367330,314502388,0,34145452,footway,False,False,15.971,"LINESTRING (-71.1152911 42.3729662, -71.1151016 42.3729341)",,,,,,,
11038367330,688404517,0,34145452,footway,False,True,7.063,"LINESTRING (-71.1152911 42.3729662, -71.1153749 42.3729804)",,,,,,,
11038367330,11038367331,0,1188763605,footway,False,False,8.992,"LINESTRING (-71.1152911 42.3729662, -71.1153145 42.3728872)",,,,,,,
11038367331,11038367330,0,1188763605,footway,False,True,8.992,"LINESTRING (-71.1153145 42.3728872, -71.1152911 42.3729662)",,,,,,,
4470898295,1731270996,0,38414635,footway,False,True,18.11,"LINESTRING (-71.1163589 42.3782547, -71.116213 42.3783768)",,,,,,,
4470898295,4470898301,0,450173981,footway,False,False,50.59,"LINESTRING (-71.1163589 42.3782547, -71.116526 42.3786926)",,,,,,,
4470898295,11540374511,0,672541015,footway,False,False,22.664,"LINESTRING (-71.1163589 42.3782547, -71.1162876 42.3780578)",,,,,,,
4470898295,6299449816,0,672697768,footway,False,False,26.746,"LINESTRING (-71.1163589 42.3782547, -71.1160448 42.3783181)",,,,,,,
4470898296,454073373,0,9429431,tertiary,False,False,6.743,"LINESTRING (-71.1165941 42.3786876, -71.1166176 42.3787457)",,20 mph,2,Oxford Street,15.2,,
4470898296,4470898301,0,450173983,footway,False,True,5.621,"LINESTRING (-71.1165941 42.3786876, -71.116526 42.3786926)",,,,,,,
4470898296,5147915565,0,9429431,tertiary,False,True,117.21900000000001,"LINESTRING (-71.1165941 42.3786876, -71.1164219 42.378226, -71.1163424 42.378006, -71.1162146 42.3776714)",,20 mph,2,Oxford Street,15.2,,
4470898296,4470898298,0,"[450173982, 450173983]",footway,False,False,8.041,"LINESTRING (-71.1165941 42.3786876, -71.1166668 42.3786829, -71.116691 42.3786873)",,,,,,,
4470898298,4470898302,0,450173984,footway,False,False,4.864,"LINESTRING (-71.116691 42.3786873, -71.1167026 42.3787302)",,,,,,,
4470898298,6297995273,0,672697760,footway,False,True,79.99,"LINESTRING (-71.116691 42.3786873, -71.1164283 42.3779946)",,,,,,,
4470898298,3299692773,0,"[323174930, 450173982]",footway,False,"[False, True]",36.376999999999995,"LINESTRING (-71.116691 42.3786873, -71.1167174 42.378683, -71.1169329 42.3784203)",,,,,,,
4470898298,4470898296,0,"[450173982, 450173983]",footway,False,True,8.041,"LINESTRING (-71.116691 42.3786873, -71.1166668 42.3786829, -71.1165941 42.3786876)",,,,,,,
4470898301,4470898295,0,450173981,footway,False,True,50.59,"LINESTRING (-71.116526 42.3786926, -71.1163589 42.3782547)",,,,,,,
4470898301,4470898296,0,450173983,footway,False,False,5.621,"LINESTRING (-71.116526 42.3786926, -71.1165941 42.3786876)",,,,,,,
4470898301,4470898307,0,450173978,footway,False,False,26.919000000000004,"LINESTRING (-71.116526 42.3786926, -71.1165421 42.3787417, -71.1165435 42.3787952, -71.1165267 42.3789327)",,,,,,,
4470898301,1731270991,0,1241978390,footway,False,True,29.595999999999997,"LINESTRING (-71.116526 42.3786926, -71.1164496 42.3787083, -71.1163087 42.3787644, -71.1162206 42.3788256)",,,,,,,
4470898302,3299692771,0,38414715,service,False,False,27.296,"LINESTRING (-71.1167026 42.3787302, -71.1170252 42.3786713)",,,,,,destination,driveway
4470898302,454073373,0,38414715,service,False,True,7.192,"LINESTRING (-71.1167026 42.3787302, -71.1166176 42.3787457)",,,,,,destination,driveway
4470898302,4470898298,0,450173984,footway,False,True,4.864,"LINESTRING (-71.1167026 42.3787302, -71.116691 42.3786873)",,,,,,,
4470898302,6299449810,0,"[450173984, 817464471]",footway,False,"[False, True]",8.312,"LINESTRING (-71.1167026 42.3787302, -71.1167051 42.3787646, -71.1167048 42.3788049)",,,,,,,
391544448,688404510,0,34145420,footway,False,False,9.288,"LINESTRING (-71.1172579 42.374164, -71.1172694 42.3742471)",,,,,,,
391544448,314502308,0,942673963,footway,False,True,8.078,"LINESTRING (-71.1172579 42.374164, -71.1173443 42.3741293)",,,,,,,
391544448,82766888,0,34145420,footway,False,True,58.721000000000004,"LINESTRING (-71.1172579 42.374164, -71.1172262 42.3739668, -71.1172415 42.3739116, -71.1174826 42.3737045)",,,,,,,
391544448,314502310,0,942673963,footway,False,False,16.765,"LINESTRING (-71.1172579 42.374164, -71.1171368 42.3742037, -71.1170657 42.37421)",,,,,,,
4470898307,454071434,0,38414616,footway,False,False,1.763,"LINESTRING (-71.1165267 42.3789327, -71.1165053 42.3789315)",,,,,,,
4470898307,4470898301,0,450173978,footway,False,True,26.919000000000004,"LINESTRING (-71.1165267 42.3789327, -71.1165435 42.3787952, -71.1165421 42.3787417, -71.116526 42.3786926)",,,,,,,
4470898308,4470898312,0,161131496,footway,False,True,9.104,"LINESTRING (-71.1152691 42.3790692, -71.1152972 42.3791484)",,,,,,,
4470898308,5147869682,0,"[161131496, 1092220604, 672541005, 672541006]",footway,False,False,34.476,"LINESTRING (-71.1152691 42.3790692, -71.1152417 42.3790722, -71.1152067 42.3790791, -71.1150913 42.3791041, -71.1149527 42.3791341, -71.1148867 42.3791805)",building_passage,,,,,,
4470898308,6297995265,0,672541010,footway,False,False,64.257,"LINESTRING (-71.1152691 42.3790692, -71.1155898 42.3790333, -71.1156586 42.3790375, -71.1159618 42.3789764, -71.1160148 42.3790152)",,,,,,,
4470898312,4470898308,0,161131496,footway,False,False,9.104,"LINESTRING (-71.1152972 42.3791484, -71.1152691 42.3790692)",,,,,,,
4470898312,4470898317,0,450173979,footway,False,False,26.787,"LINESTRING (-71.1152972 42.3791484, -71.1154276 42.3793692)",,,,,,,
4470898312,6297995265,0,161131496,footway,False,True,60.79,"LINESTRING (-71.1152972 42.3791484, -71.1153401 42.3791375, -71.1160148 42.3790152)",,,,,,,
4470898317,4470898319,0,450173979,footway,False,False,38.935,"LINESTRING (-71.1154276 42.3793692, -71.1159011 42.3793855)",,,,,,,
4470898317,4470898312,0,450173979,footway,False,True,26.787,"LINESTRING (-71.1154276 42.3793692, -71.1152972 42.3791484)",,,,,,,
4470898317,3809869827,0,"[672541002, 672541003, 672541004]",footway,False,False,37.123000000000005,"LINESTRING (-71.1154276 42.3793692, -71.1154057 42.3794712, -71.115379 42.379498, -71.1153515 42.3795023, -71.1151924 42.3795292, -71.1151191 42.3795434)",building_passage,,,,,,
4470898319,4470898317,0,450173979,footway,False,True,38.935,"LINESTRING (-71.1159011 42.3793855, -71.1154276 42.3793692)",,,,,,,
4470898319,6299449808,0,1155253119,footway,False,True,3.938,"LINESTRING (-71.1159011 42.3793855, -71.115905 42.3794208)",,,,,,,
4470898319,454071809,0,450173979,footway,False,False,44.208,"LINESTRING (-71.1159011 42.3793855, -71.1159386 42.3792409, -71.1159802 42.3791349, -71.1160581 42.3790073)",,,,,,,
4470898319,10743495925,0,1155253119,footway,False,False,18.254,"LINESTRING (-71.1159011 42.3793855, -71.1159338 42.3793933, -71.1159708 42.3794084, -71.1159862 42.3794202, -71.1159927 42.379445, -71.1159944 42.3794651, -71.1159976 42.3795108)",,,,,,,
4470898325,6297995266,0,672541011,footway,False,False,10.767,"LINESTRING (-71.1159788 42.3797492, -71.115848 42.3797428)",,,,,,,
4470898325,10743495926,0,450173980,footway,False,True,23.985000000000003,"LINESTRING (-71.1159788 42.3797492, -71.1160291 42.3796501, -71.1160654 42.3795588, -71.1160687 42.3795443)",,,,,,,
7625817771,7625817779,0,816497825,footway,False,True,1.646,"LINESTRING (-71.1155913 42.3807713, -71.1156071 42.3807804)",,,,,,,
7625817771,6822980710,0,816497824,footway,False,False,43.36,"LINESTRING (-71.1155913 42.3807713, -71.115611 42.3805115, -71.1156162 42.3805071, -71.1156251 42.3805048, -71.1157834 42.3805056)",,,,,,,
7625817771,7625817772,0,816497825,footway,False,False,90.131,"LINESTRING (-71.1155913 42.3807713, -71.1152221 42.3805596, -71.1151876 42.3805445, -71.1151651 42.380539, -71.1151242 42.380537, -71.1150917 42.380544, -71.1150428 42.3805655, -71.1146782 42.3807399)",,,,,,,
7625817772,7625817779,0,844953959,footway,False,False,76.431,"LINESTRING (-71.1146782 42.3807399, -71.1156071 42.3807804)",,,,,,,
7625817772,7625819520,0,844953959,footway,False,True,3.225,"LINESTRING (-71.1146782 42.3807399, -71.114639 42.3807382)",,,,,,,
7625817772,7625817771,0,816497825,footway,False,True,90.131,"LINESTRING (-71.1146782 42.3807399, -71.1150428 42.3805655, -71.1150917 42.380544, -71.1151242 42.380537, -71.1151651 42.380539, -71.1151876 42.3805445, -71.1152221 42.3805596, -71.1155913 42.3807713)",,,,,,,
6822950573,6822980729,0,845052232,footway,False,True,9.274,"LINESTRING (-71.1112585 42.3798216, -71.1112223 42.3797426)",,,,,,,
