u,v,key,osmid,highway,oneway,reversed,length,name,geometry,service,tunnel,lanes,maxspeed,access,ref,bridge,width
213433492,2910010721,0,"[287392367, 287392368, 287392370, 287392371, 287392372]","['steps', 'footway']",False,"[False, True]",140.219,,"LINESTRING (-76.4721671 42.4498183, -76.4721464 42.4496844, -76.4722186 42.4496481, -76.4723884 42.4496143, -76.4725051 42.4495857, -76.4727165 42.4495212, -76.4729446 42.4495593, -76.4730695 42.4495765, -76.4730836 42.4497423, -76.4731719 42.4498007, -76.4733419 42.4498875)",,,,,,,,
213436042,5287149547,0,90029379,service,False,True,5.788,Hollister Drive,"LINESTRING (-76.485293 42.4433587, -76.4852225 42.4433605)",,,,,,,,
213436042,3366481639,0,115036265,tertiary,False,True,8.007,College Avenue,"LINESTRING (-76.485293 42.4433587, -76.4853122 42.4434293)",,,2,25 mph,,,,
213436056,4051825729,0,115036265,tertiary,False,False,3.069,College Avenue,"LINESTRING (-76.4850575 42.4447635, -76.4850577 42.4447359)",,,2,25 mph,,,,
213436056,5287150617,0,115036265,tertiary,False,True,36.351,College Avenue,"LINESTRING (-76.4850575 42.4447635, -76.4850541 42.4450904)",,,2,25 mph,,,,
213436056,1752643863,0,163599903,footway,False,False,45.411,,"LINESTRING (-76.4850575 42.4447635, -76.4845722 42.4449598)",,,,,,,,
213436058,3227501581,0,45835371,tertiary,False,True,9.449,Campus Road,"LINESTRING (-76.4850531 42.4451676, -76.4849391 42.4451556)",,,2,25 mph,,,,
213436058,5780807080,0,45835373,pedestrian,False,False,6.705,Ho Plaza,"LINESTRING (-76.4850531 42.4451676, -76.4850526 42.4452279)",,,,,,,,
213436058,5287150617,0,115036265,tertiary,False,False,8.585,College Avenue,"LINESTRING (-76.4850531 42.4451676, -76.4850541 42.4450904)",,,2,25 mph,,,,
213436058,213533197,0,400067759,tertiary,False,False,9.885,Campus Road,"LINESTRING (-76.4850531 42.4451676, -76.4851711 42.4451855)",,,2,25 mph,,,,
213436060,5780807080,0,45835373,pedestrian,False,True,33.281,Ho Plaza,"LINESTRING (-76.4850501 42.4455272, -76.4850526 42.4452279)",,,,,,,,
213436060,11333668326,0,118243732,pedestrian,False,False,43.121,Ho Plaza,"LINESTRING (-76.4850501 42.4455272, -76.4850504 42.445915)",,,,,,,,
213436060,11333668320,0,1222070360,footway,False,False,38.266,,"LINESTRING (-76.4850501 42.4455272, -76.484699 42.4457537)",,,,,,,,
213436135,10176619017,0,29164939,footway,False,True,6.234,,"LINESTRING (-76.4856467 42.4483178, -76.4855714 42.4483253)",,,,,,,,
213436135,213436136,0,45835382,footway,False,False,15.373,,"LINESTRING (-76.4856467 42.4483178, -76.4856634 42.4484555)",,,,,,,,
213436135,1043464532,0,45835382,footway,False,True,19.742,,"LINESTRING (-76.4856467 42.4483178, -76.4856459 42.448281, -76.4856517 42.4482171, -76.4856692 42.4481415)",,,,,,,,
213436135,1043464362,0,90021937,footway,False,False,43.309,,"LINESTRING (-76.4856467 42.4483178, -76.4856789 42.4483247, -76.4857096 42.4483488, -76.4857885 42.4484579, -76.4858378 42.4484981, -76.4860202 42.4485725)",,,,,,,,
213436136,213436135,0,45835382,footway,False,True,15.373,,"LINESTRING (-76.4856634 42.4484555, -76.4856467 42.4483178)",,,,,,,,
213436139,1043464478,0,45835383,residential,False,True,23.689,Central Avenue,"LINESTRING (-76.4856982 42.4491036, -76.4856635 42.4488921)",,,,25 mph,yes,,,
213436139,213436143,0,45835383,residential,False,False,44.598,Central Avenue,"LINESTRING (-76.4856982 42.4491036, -76.4857997 42.4493863, -76.4858235 42.4494935)",,,,25 mph,yes,,,
213436139,1043464280,0,90021948,footway,False,False,45.957,,"LINESTRING (-76.4856982 42.4491036, -76.4852375 42.4491087, -76.4851382 42.4491114)",,,,,,,,
213436143,1043464516,0,90021974,footway,False,True,32.739,,"LINESTRING (-76.4858235 42.4494935, -76.4860951 42.4497092)",,,,,,,,
213436143,2095788284,0,45835383,residential,False,False,26.708,Central Avenue,"LINESTRING (-76.4858235 42.4494935, -76.4858327 42.4496279, -76.4857913 42.449729)",,,,25 mph,yes,,,
213436143,213436139,0,45835383,residential,False,True,44.598,Central Avenue,"LINESTRING (-76.4858235 42.4494935, -76.4857997 42.4493863, -76.4856982 42.4491036)",,,,25 mph,yes,,,
213436148,2095788284,0,45835383,residential,False,True,58.235,Central Avenue,"LINESTRING (-76.4857355 42.4502511, -76.4857913 42.449729)",,,,25 mph,yes,,,
213436148,2095791400,0,1112354936,footway,False,False,6.079,,"LINESTRING (-76.4857355 42.4502511, -76.4858094 42.4502472)",,,,,,,,
213436148,320767284,0,45835383,residential,False,False,42.959,Central Avenue,"LINESTRING (-76.4857355 42.4502511, -76.4857328 42.450354, -76.4857514 42.4504674, -76.4857786 42.4505559, -76.4858021 42.4506324)",,,,25 mph,yes,,,
213436161,5285957769,0,20193235,tertiary,False,False,11.068,University Avenue,"LINESTRING (-76.4859112 42.4512831, -76.4857764 42.4512793)",,,2,25 mph,,,,
213436161,10077587904,0,45835383,residential,False,True,10.445,Central Avenue,"LINESTRING (-76.4859112 42.4512831, -76.4859146 42.4511892)",,,,25 mph,yes,,,
213436161,213464677,0,"[1112354937, 20193235]",tertiary,False,True,133.597,University Avenue,"LINESTRING (-76.4859112 42.4512831, -76.4862653 42.4512914, -76.4863537 42.4512854, -76.4864487 42.4512674, -76.4865337 42.4512343, -76.4866067 42.4511912, -76.486677 42.4511372, -76.4867228 42.451079, -76.4867614 42.4510203, -76.4868098 42.4509374, -76.486972 42.450593)",,,2,25 mph,,,,
213436605,213436621,0,117133860,primary,True,False,87.64299999999999,Dryden Road,"LINESTRING (-76.476425 42.442719, -76.476213 42.44301, -76.476134 42.443096, -76.476014 42.443206, -76.475939 42.443252, -76.475785 42.443335)",,,,,,NY 366,,
213436605,213437111,0,139470104,primary,False,True,59.95399999999999,Dryden Road,"LINESTRING (-76.476425 42.442719, -76.4763534 42.442896, -76.4763064 42.4430377, -76.4762821 42.4431535, -76.4762814 42.4432449)",,,,,,NY 366,,
213436605,213437115,0,300937329,primary,False,True,34.123000000000005,Dryden Road,"LINESTRING (-76.476425 42.442719, -76.476449 42.442669, -76.476581 42.4424346)",,,,,,NY 366,,
213436621,213437111,0,20185147,primary,False,False,41.977000000000004,Dryden Road,"LINESTRING (-76.475785 42.443335, -76.475932 42.443311, -76.475998 42.443296, -76.476074 42.443286, -76.4762814 42.4432449)",,,,,,NY 366,,
213436621,213436630,0,1187648393,primary,False,False,81.92,Dryden Road,"LINESTRING (-76.475785 42.443335, -76.4753581 42.4434171, -76.4750664 42.4434817, -76.474828 42.4435434)",,,,30 mph,,NY 366,,
213436630,1319459562,0,117133788,service,False,True,22.337,,"LINESTRING (-76.474828 42.4435434, -76.4749102 42.4437349)",parking_aisle,,,,,,,
213436630,10278545556,0,"[1187648393, 117133749]",primary,False,False,368.34499999999997,Dryden Road,"LINESTRING (-76.474828 42.4435434, -76.4747364 42.4435705, -76.4745893 42.4436139, -76.4744393 42.4436635, -76.4740172 42.4438287, -76.4738019 42.4439039, -76.4735746 42.4439591, -76.4733569 42.4440003, -76.4731224 42.4440228, -76.472903 42.444025, -76.472662 42.444015, -76.472423 42.443982, -76.472153 42.443927, -76.4716876 42.4438219, -76.4714312 42.4437759, -76.471143 42.4437433, -76.4708443 42.4437247, -76.4705194 42.443717)",,,,30 mph,,NY 366,,
213436630,213436621,0,1187648393,primary,False,True,81.92,Dryden Road,"LINESTRING (-76.474828 42.4435434, -76.4750664 42.4434817, -76.4753581 42.4434171, -76.475785 42.443335)",,,,30 mph,,NY 366,,
213436698,213426758,0,523927812,primary,False,False,265.38,Dryden Road,"LINESTRING (-76.4649168 42.4449629, -76.4620535 42.4460727)",,,2,,,NY 366,,
213436698,1319459475,0,117133797,primary,False,True,335.604,Dryden Road,"LINESTRING (-76.4649168 42.4449629, -76.465491 42.444741, -76.4656092 42.4446883, -76.466542 42.444408, -76.468076 42.443983, -76.4687081 42.4438481)",,,2,30 mph,,NY 366,,
213436698,213533315,0,"[524924961, 524924964]",tertiary,False,True,130.762,Tower Road,"LINESTRING (-76.4649168 42.4449629, -76.4650013 42.4450767, -76.4653392 42.4455321, -76.4656643 42.4458448, -76.4657606 42.4459571)",,,2,25 mph,,,,
213436703,213429667,0,107643125,service,False,True,212.424,Palm Road,"LINESTRING (-76.4607186 42.4465787, -76.4602281 42.445907, -76.4601236 42.4457891, -76.4600058 42.445705, -76.459887 42.4456489, -76.4597581 42.4456107, -76.4595991 42.4455935, -76.4588401 42.4456114)",,,,,private,,,
213436703,213421281,0,522920985,primary,False,False,227.683,Dryden Road,"LINESTRING (-76.4607186 42.4465787, -76.460021 42.446846, -76.459311 42.447117, -76.458255 42.447521)",,,,45 mph,,NY 366,,
213436703,213426758,0,523927812,primary,False,True,123.144,Dryden Road,"LINESTRING (-76.4607186 42.4465787, -76.461541 42.446273, -76.4620535 42.4460727)",,,2,,,NY 366,,
213436703,5107506132,0,"[537900140, 677178493]",tertiary,False,False,120.31,"['Caldwell Road', 'Caldwell Drive']","LINESTRING (-76.4607186 42.4465787, -76.4609963 42.4469747, -76.4611537 42.4471968, -76.4612985 42.4473522, -76.4614586 42.4475097)",,,,,,,,
213437111,7511457976,0,20188943,tertiary,False,False,10.275,Hoy Road,"LINESTRING (-76.4762814 42.4432449, -76.4764044 42.4432276)",,,,30 mph,,,,
213437111,213436621,0,20185147,primary,False,True,41.977,Dryden Road,"LINESTRING (-76.4762814 42.4432449, -76.476074 42.443286, -76.475998 42.443296, -76.475932 42.443311, -76.475785 42.443335)",,,,,,NY 366,,
213437111,213436605,0,139470104,primary,False,False,59.954,Dryden Road,"LINESTRING (-76.4762814 42.4432449, -76.4762821 42.4431535, -76.4763064 42.4430377, -76.4763534 42.442896, -76.476425 42.442719)",,,,,,NY 366,,
213437115,7511513258,0,300937329,primary,False,True,10.741,Dryden Road,"LINESTRING (-76.476581 42.4424346, -76.4766406 42.4423486)",,,,,,NY 366,,
213437115,7511513272,0,803001909,service,False,False,17.302,,"LINESTRING (-76.476581 42.4424346, -76.4763929 42.4423643)",,,,,,,,
213437115,213436605,0,300937329,primary,False,False,34.123000000000005,Dryden Road,"LINESTRING (-76.476581 42.4424346, -76.476449 42.442669, -76.476425 42.442719)",,,,,,NY 366,,
213437269,2095805683,0,199585132,service,False,False,28.051,,"LINESTRING (-76.4742111 42.4530753, -76.4740795 42.4531659, -76.4740306 42.4532178, -76.4740012 42.4532697)",,,,,,,,
213437269,213437269,0,199585136,service,False,False,135.323,,"LINESTRING (-76.4742111 42.4530753, -76.4745378 42.4529204, -76.4746512 42.4528538, -76.4746925 42.4528165, -76.4747069 42.4527761, -76.4747015 42.4527403, -76.4746831 42.4527074, -76.4746387 42.4526785, -76.4745812 42.4526652, -76.4745068 42.4526625, -76.4744266 42.4526741, -76.474357 42.4526981, -76.4743104 42.4527315, -76.4742788 42.4527769, -76.4742553 42.4528438, -76.4742111 42.4530753)",,,,,,,,
213437269,213437269,1,199585136,service,False,True,135.32299999999998,,"LINESTRING (-76.4742111 42.4530753, -76.4742553 42.4528438, -76.4742788 42.4527769, -76.4743104 42.4527315, -76.474357 42.4526981, -76.4744266 42.4526741, -76.4745068 42.4526625, -76.4745812 42.4526652, -76.4746387 42.4526785, -76.4746831 42.4527074, -76.4747015 42.4527403, -76.4747069 42.4527761, -76.4746925 42.4528165, -76.4746512 42.4528538, -76.4745378 42.4529204, -76.4742111 42.4530753)",,,,,,,,
213440518,5286485296,0,677178521,tertiary,False,False,45.531000000000006,West Avenue,"LINESTRING (-76.488302 42.44932, -76.488111 42.449308, -76.4880058 42.4492899, -76.4878973 42.4492658, -76.4878142 42.449237, -76.4877679 42.4492229)",,,2,,,,,
213440518,213440523,0,677344811,tertiary,False,False,57.006,University Avenue,"LINESTRING (-76.488302 42.44932, -76.488035 42.449408, -76.487903 42.449482, -76.4877308 42.4496017)",,,2,30 mph,,,,
213440518,4063684687,0,677427921,tertiary,False,True,58.108000000000004,University Avenue,"LINESTRING (-76.488302 42.44932, -76.488427 42.4493, -76.4888383 42.4492745, -76.4890055 42.4492662)",,,2,30 mph,,,,
213440523,5285957774,0,20192205,residential,False,False,7.036,McGraw Place,"LINESTRING (-76.4877308 42.4496017, -76.4877932 42.4496451)",,,,,,,,
213440523,1043464296,0,677178520,tertiary,False,False,10.284,University Avenue,"LINESTRING (-76.4877308 42.4496017, -76.4876407 42.449666)",,,,30 mph,,,,
213440523,5286485294,0,20185516,tertiary,False,False,48.09,West Avenue,"LINESTRING (-76.4877308 42.4496017, -76.487692 42.449553, -76.4876797 42.4494252, -76.4876745 42.449289, -76.4876755 42.4491774)",,,2,,,,,
213440523,213440518,0,677344811,tertiary,False,True,57.006,University Avenue,"LINESTRING (-76.4877308 42.4496017, -76.487903 42.449482, -76.488035 42.449408, -76.488302 42.44932)",,,2,30 mph,,,,
213440534,5296204999,0,20190161,residential,True,False,17.238,Edgemoor Lane,"LINESTRING (-76.4875776 42.4439153, -76.4877868 42.4439011)",,,,,,,,
213440534,4063684606,0,404099093,service,False,False,21.263,,"LINESTRING (-76.4875776 42.4439153, -76.4873187 42.4439233)",parking_aisle,,,,,,,
213440542,4063684616,0,20185519,residential,True,False,59.24,West Avenue,"LINESTRING (-76.4875958 42.4446998, -76.487583 42.44438, -76.4875801 42.4441672)",,,,,,,,
213440542,213514875,0,106635799,residential,False,False,8.386,South Avenue,"LINESTRING (-76.4875958 42.4446998, -76.4875545 42.444724, -76.4875094 42.444739)",,,,,,,,
213440562,5285957522,0,20185521,service,False,True,4.972,,"LINESTRING (-76.487633 42.4461077, -76.4876816 42.4461344)",driveway,,,,,,,
213440562,213450385,0,677178522,tertiary,False,False,47.18,Campus Road,"LINESTRING (-76.487633 42.4461077, -76.4876796 42.4460174, -76.487823 42.445782, -76.487873 42.445723)",,,2,25 mph,,,,
213440562,5285957653,0,677178522,tertiary,False,True,36.228,Campus Road,"LINESTRING (-76.487633 42.4461077, -76.487509 42.446259, -76.487465 42.446296, -76.487414 42.446328, -76.4873563 42.4463549)",,,2,25 mph,,,,
213441271,4064540595,0,199586125,service,False,True,7.373,,"LINESTRING (-76.4814895 42.4545321, -76.4815051 42.4544668)",,,,,,,,
213441271,213441273,0,677164970,tertiary,False,False,7.302,Triphammer Road,"LINESTRING (-76.4814895 42.4545321, -76.4814684 42.4545959)",,,2,30 mph,,,,
213441271,213495860,0,20189318,tertiary,False,True,58.587,Wait Avenue,"LINESTRING (-76.4814895 42.4545321, -76.4813286 42.4544485, -76.4811908 42.4543326, -76.4811004 42.4542428, -76.4810245 42.4541416)",,,2,30 mph,,,,
213441271,213495881,0,347342121,residential,False,False,68.068,Wait Avenue,"LINESTRING (-76.4814895 42.4545321, -76.481565 42.454553, -76.481701 42.454588, -76.481944 42.454634, -76.482113 42.45465, -76.4822946 42.4546706)",,,,,,,,
213441273,5102112355,0,524255601,footway,False,False,10.041,,"LINESTRING (-76.4814684 42.4545959, -76.4813561 42.45456)",,,,,,,,
213441273,5102112352,0,524255601,footway,False,True,8.194,,"LINESTRING (-76.4814684 42.4545959, -76.4815575 42.4546292)",,,,,,,,
213441273,213441271,0,677164970,tertiary,False,True,7.302,Triphammer Road,"LINESTRING (-76.4814684 42.4545959, -76.4814895 42.4545321)",,,2,30 mph,,,,
213441273,2095800405,0,677164970,tertiary,False,False,34.342,Triphammer Road,"LINESTRING (-76.4814684 42.4545959, -76.4814567 42.4546275, -76.4814199 42.4546769, -76.4813455 42.4547221, -76.4812763 42.4547673, -76.4811848 42.454811)",,,2,30 mph,,,,
213441295,5224155352,0,931491815,residential,False,False,5.817,Sisson Place,"LINESTRING (-76.4808007 42.4551344, -76.4807298 42.4551342)",,,,30 mph,,,,
213441295,2095800405,0,677164970,tertiary,False,True,50.907,Triphammer Road,"LINESTRING (-76.4808007 42.4551344, -76.4808114 42.4550693, -76.4808323 42.4550154, -76.4808656 42.4549702, -76.4809332 42.4549287, -76.480996 42.4548974, -76.4811848 42.454811)",,,2,30 mph,,,,
213441295,2095800549,0,677427920,tertiary,False,False,51.198,Triphammer Road,"LINESTRING (-76.4808007 42.4551344, -76.4808204 42.4552199, -76.4809757 42.4555756)",,,2,30 mph,,,,
213441301,5102112341,0,20192425,residential,True,False,7.173,Dearborn Place,"LINESTRING (-76.4812938 42.4563063, -76.4813788 42.4562912)",,,,,,,,
213441301,9301248579,0,677427920,tertiary,False,True,75.022,Triphammer Road,"LINESTRING (-76.4812938 42.4563063, -76.4810122 42.4556644)",,,2,30 mph,,,,
213441301,213441310,0,20185594,tertiary,False,False,74.991,Triphammer Road,"LINESTRING (-76.4812938 42.4563063, -76.4813516 42.4564306, -76.4815732 42.4569484)",,,2,30 mph,,,,
213441301,5087504253,0,677344776,tertiary,False,False,242.77,Jessup Road,"LINESTRING (-76.4812938 42.4563063, -76.481115 42.456338, -76.480676 42.456447, -76.479862 42.456633, -76.479647 42.456686, -76.479344 42.456748, -76.478997 42.456797, -76.4786494 42.4568254, -76.478532 42.4568249, -76.4784336 42.4568229)",,,2,25 mph,,,,
213441310,835864107,0,20185594,tertiary,False,False,86.556,Triphammer Road,"LINESTRING (-76.4815732 42.4569484, -76.481893 42.4576902)",,,2,30 mph,,,,
213441310,5102112354,0,20193917,service,False,False,7.158,,"LINESTRING (-76.4815732 42.4569484, -76.4816564 42.456929)",,,,,,,,
213441310,213441301,0,20185594,tertiary,False,True,74.991,Triphammer Road,"LINESTRING (-76.4815732 42.4569484, -76.4813516 42.4564306, -76.4812938 42.4563063)",,,2,30 mph,,,,
213441336,5102112357,0,200875162,residential,False,True,7.641,Country Club Road,"LINESTRING (-76.4821028 42.4586423, -76.4821959 42.4586401)",,,2,,,,,
213441336,5088696992,0,20185594,tertiary,False,True,21.656,Triphammer Road,"LINESTRING (-76.4821028 42.4586423, -76.4821244 42.4585591, -76.4821374 42.4585037, -76.4821421 42.45845)",,,2,30 mph,,,,
213441806,1238895441,0,20185614,tertiary,False,True,11.418,Feeney Way,"LINESTRING (-76.4826099 42.4451625, -76.4826154 42.4452651)",,,2,25 mph,,,,
213441806,2095832611,0,117381505,footway,False,False,5.477,,"LINESTRING (-76.4826099 42.4451625, -76.4826223 42.4451141)",,,,,,,,
213441806,4051884134,0,677427913,tertiary,False,False,48.793,Campus Road,"LINESTRING (-76.4826099 42.4451625, -76.4820162 42.4451872)",,,2,25 mph,,,,
213441806,5806915535,0,45835371,tertiary,False,False,84.197,Campus Road,"LINESTRING (-76.4826099 42.4451625, -76.4828284 42.4451595, -76.4832728 42.4451496, -76.4836357 42.4451438)",,,2,25 mph,,,,
213441809,1238895283,0,20185614,tertiary,False,False,9.638,Feeney Way,"LINESTRING (-76.4827371 42.4475494, -76.4827297 42.4474629)",,,2,25 mph,,,,
213441809,1238894985,0,116671006,service,False,True,8.384,Tower Road,"LINESTRING (-76.4827371 42.4475494, -76.4828392 42.4475525)",parking_aisle,,,,,,,
213441809,1238895680,0,347340033,tertiary,False,True,9.329,Feeney Way,"LINESTRING (-76.4827371 42.4475494, -76.482737 42.4476333)",,,2,25 mph,,,,
213441809,1238895171,0,1106921483,tertiary,False,False,9.989,Tower Road,"LINESTRING (-76.4827371 42.4475494, -76.4826156 42.447555)",,,2,25 mph,,,,
213441841,2095791433,0,347340033,tertiary,False,False,30.323,Feeney Way,"LINESTRING (-76.4824857 42.4511189, -76.4825214 42.4510936, -76.4825929 42.4510465, -76.4826729 42.4509875, -76.4827381 42.4509211)",,,2,25 mph,,,,
213441841,5285957777,0,677165053,tertiary,False,True,26.006999999999998,Feeney Way,"LINESTRING (-76.4824857 42.4511189, -76.482404 42.4511627, -76.4823223 42.4512, -76.4822175 42.451243)",,,,25 mph,,,,
213441844,1234923898,0,20187350,tertiary,False,True,12.623,Thurston Avenue,"LINESTRING (-76.4820807 42.4512928, -76.4819414 42.451341)",,,,25 mph,,,,
213441844,213487675,0,404093768,residential,False,True,9.529,Forest Home Drive,"LINESTRING (-76.4820807 42.4512928, -76.4819707 42.4512653)",,,,,,,,
213441844,1043464377,0,677165054,tertiary,False,True,15.505,University Avenue,"LINESTRING (-76.4820807 42.4512928, -76.4822646 42.4513249)",,,2,25 mph,,,,
