u,v,key,osmid,highway,oneway,reversed,length,geometry,name,tunnel,bridge,service
5315834663,5315834663,1,"[550365548, 550365549]",service,False,True,129.767,"LINESTRING (103.9341549 30.7560909, 103.9345575 30.7560946, 103.9345715 30.7558578, 103.9341839 30.7558417, 103.9341549 30.7560909)",,,,
5315834664,5315834663,0,550365548,service,False,False,22.327,"LINESTRING (103.9341317 30.7562907, 103.9341549 30.7560909)",,,,
5315834664,5315834658,0,550365548,service,False,True,12.617,"LINESTRING (103.9341317 30.7562907, 103.9341185 30.7564036)",,,,
5315834664,5315834667,0,550365550,service,False,False,94.20000000000002,"LINESTRING (103.9341317 30.7562907, 103.9344947 30.7563135, 103.9344814 30.7565263, 103.9341086 30.7565021)",,,,
5315834667,5315834658,0,550365548,service,False,False,10.993,"LINESTRING (103.9341086 30.7565021, 103.9341185 30.7564036)",,,,
5315834667,5315834670,0,550365548,service,False,True,26.944,"LINESTRING (103.9341086 30.7565021, 103.9340841 30.7567435)",,,,
5315834667,5315834664,0,550365550,service,False,True,94.20000000000002,"LINESTRING (103.9341086 30.7565021, 103.9344814 30.7565263, 103.9344947 30.7563135, 103.9341317 30.7562907)",,,,
5315834670,5315834667,0,550365548,service,False,False,26.944,"LINESTRING (103.9340841 30.7567435, 103.9341086 30.7565021)",,,,
5315834670,5315834670,0,"[550365548, 550365551]",service,False,"[False, True]",122.25400000000002,"LINESTRING (103.9340841 30.7567435, 103.9340625 30.7569574, 103.9344594 30.7569815, 103.9344828 30.7567848, 103.9340841 30.7567435)",,,,
5315834670,5315834670,1,"[550365548, 550365551]",service,False,"[False, True]",122.25399999999999,"LINESTRING (103.9340841 30.7567435, 103.9344828 30.7567848, 103.9344594 30.7569815, 103.9340625 30.7569574, 103.9340841 30.7567435)",,,,
5315834671,5315834678,0,550365552,service,False,False,76.251,"LINESTRING (103.9328151 30.7560025, 103.9320679 30.7562432)",,,,
5315834671,5315834683,0,217855182,residential,False,False,38.914,"LINESTRING (103.9328151 30.7560025, 103.9328661 30.7561672, 103.9328915 30.7563454)",,,,
5315834671,5260256767,0,217855182,residential,False,True,37.121,"LINESTRING (103.9328151 30.7560025, 103.9327427 30.7557684, 103.9326918 30.7556879)",,,,
5315834675,5315834677,0,550365553,service,False,False,64.052,"LINESTRING (103.9327903 30.7565423, 103.9321276 30.7566289)",,,,
5315834675,5315834676,0,550365553,service,False,True,12.545,"LINESTRING (103.9327903 30.7565423, 103.9329201 30.7565254)",,,,
5315834675,5315834679,0,550365552,service,False,True,88.45,"LINESTRING (103.9327903 30.7565423, 103.9328206 30.7567486, 103.9321391 30.7567019)",,,,
5315834675,5315834680,0,550365555,service,False,True,93.766,"LINESTRING (103.9327903 30.7565423, 103.9327369 30.7562703, 103.9320843 30.7563566)",,,,
5315834676,5315834683,0,217855182,residential,False,True,20.201,"LINESTRING (103.9329201 30.7565254, 103.9328915 30.7563454)",,,,
5315834676,5315834675,0,550365553,service,False,False,12.545,"LINESTRING (103.9329201 30.7565254, 103.9327903 30.7565423)",,,,
5315834676,2271615861,0,217855182,residential,False,False,56.875,"LINESTRING (103.9329201 30.7565254, 103.9329197 30.7565429, 103.9329224 30.7568264, 103.9329028 30.7570362)",,,,
5315834677,5315834675,0,550365553,service,False,True,64.052,"LINESTRING (103.9321276 30.7566289, 103.9327903 30.7565423)",,,,
5315834677,5315834679,0,550365554,service,False,False,8.191,"LINESTRING (103.9321276 30.7566289, 103.9321391 30.7567019)",,,,
5315834677,5315834680,0,550365554,service,False,True,30.56,"LINESTRING (103.9321276 30.7566289, 103.9320843 30.7563566)",,,,
5315834678,5315834671,0,550365552,service,False,True,76.251,"LINESTRING (103.9320679 30.7562432, 103.9328151 30.7560025)",,,,
5315834678,5315834680,0,550365554,service,False,False,12.707,"LINESTRING (103.9320679 30.7562432, 103.9320843 30.7563566)",,,,
5315834678,5315834679,0,550365552,service,False,False,136.518,"LINESTRING (103.9320679 30.7562432, 103.9315266 30.7564176, 103.9315821 30.7566638, 103.9321391 30.7567019)",,,,
5315834679,5315834748,0,550365554,service,False,False,33.249,"LINESTRING (103.9321391 30.7567019, 103.9320621 30.7569935)",,,,
5315834679,5315834677,0,550365554,service,False,True,8.191,"LINESTRING (103.9321391 30.7567019, 103.9321276 30.7566289)",,,,
5315834679,5315834675,0,550365552,service,False,False,88.45,"LINESTRING (103.9321391 30.7567019, 103.9328206 30.7567486, 103.9327903 30.7565423)",,,,
5315834679,5315834678,0,550365552,service,False,True,136.518,"LINESTRING (103.9321391 30.7567019, 103.9315821 30.7566638, 103.9315266 30.7564176, 103.9320679 30.7562432)",,,,
5315834680,5315834677,0,550365554,service,False,False,30.56,"LINESTRING (103.9320843 30.7563566, 103.9321276 30.7566289)",,,,
5315834680,5315834678,0,550365554,service,False,True,12.707,"LINESTRING (103.9320843 30.7563566, 103.9320679 30.7562432)",,,,
5315834680,5315834675,0,550365555,service,False,False,93.766,"LINESTRING (103.9320843 30.7563566, 103.9327369 30.7562703, 103.9327903 30.7565423)",,,,
5315834683,5315834676,0,217855182,residential,False,False,20.201,"LINESTRING (103.9328915 30.7563454, 103.9329201 30.7565254)",,,,
5315834683,5315834684,0,550365556,service,False,False,13.674,"LINESTRING (103.9328915 30.7563454, 103.9330338 30.7563324)",,,,
5315834683,5315834671,0,217855182,residential,False,True,38.914,"LINESTRING (103.9328915 30.7563454, 103.9328661 30.7561672, 103.9328151 30.7560025)",,,,
5315834684,5315834692,0,550365556,service,False,False,36.352,"LINESTRING (103.9330338 30.7563324, 103.9330384 30.7566593)",,,,
5315834684,5315834683,0,550365556,service,False,True,13.674,"LINESTRING (103.9330338 30.7563324, 103.9328915 30.7563454)",,,,
5315834684,5315834686,0,550365558,service,False,True,34.629,"LINESTRING (103.9330338 30.7563324, 103.9329444 30.7560306)",,,,
5315834686,5315834684,0,550365558,service,False,False,34.629,"LINESTRING (103.9329444 30.7560306, 103.9330338 30.7563324)",,,,
5315834686,5315834686,0,550365557,service,False,False,148.48,"LINESTRING (103.9329444 30.7560306, 103.9335668 30.7558955, 103.9335113 30.7557525, 103.9329136 30.7559538, 103.9329444 30.7560306)",,,,
5315834686,5315834686,1,550365557,service,False,True,148.48000000000002,"LINESTRING (103.9329444 30.7560306, 103.9329136 30.7559538, 103.9335113 30.7557525, 103.9335668 30.7558955, 103.9329444 30.7560306)",,,,
5315834692,5315834684,0,550365556,service,False,True,36.352,"LINESTRING (103.9330384 30.7566593, 103.9330338 30.7563324)",,,,
5315834692,5315834692,0,"[566693187, 550365556]",service,False,False,143.873,"LINESTRING (103.9330384 30.7566593, 103.9330399 30.7567693, 103.9336315 30.7567931, 103.93365 30.7566448, 103.9330384 30.7566593)",,,,
5315834692,5315834692,1,"[566693187, 550365556]",service,False,True,143.87300000000002,"LINESTRING (103.9330384 30.7566593, 103.93365 30.7566448, 103.9336315 30.7567931, 103.9330399 30.7567693, 103.9330384 30.7566593)",,,,
5315834693,5315834701,0,544161569,residential,False,False,25.895,"LINESTRING (103.9337779 30.7550911, 103.9336003 30.755267)",,,,
5315834693,5260256764,0,544161569,residential,False,True,90.747,"LINESTRING (103.9337779 30.7550911, 103.9343776 30.7544583)",,,,
5315834693,5315834698,0,949704498,service,False,False,24.681,"LINESTRING (103.9337779 30.7550911, 103.9339922 30.755215)",,,,
5315834698,5315834693,0,949704498,service,False,True,24.681,"LINESTRING (103.9339922 30.755215, 103.9337779 30.7550911)",,,,
5315834698,5315834698,0,550365559,service,False,False,168.859,"LINESTRING (103.9339922 30.755215, 103.9340607 30.7552547, 103.9346128 30.755282, 103.9345562 30.7550661, 103.9343477 30.7548537, 103.9339922 30.755215)",,,,
5315834698,5315834698,1,550365559,service,False,True,168.859,"LINESTRING (103.9339922 30.755215, 103.9343477 30.7548537, 103.9345562 30.7550661, 103.9346128 30.755282, 103.9340607 30.7552547, 103.9339922 30.755215)",,,,
5315834699,2271615695,0,949704497,residential,False,False,34.27,"LINESTRING (103.9338856 30.7555431, 103.9335844 30.7557104)",,,,
5315834699,5315834701,0,550365560,footway,False,False,43.244,"LINESTRING (103.9338856 30.7555431, 103.9338766 30.7554615, 103.9336003 30.755267)",,,,
5315834699,2271615683,0,949704497,residential,False,True,96.409,"LINESTRING (103.9338856 30.7555431, 103.9339206 30.7555237, 103.934887 30.755559)",,,,
5315834701,5260608615,0,544161569,residential,False,False,26.438,"LINESTRING (103.9336003 30.755267, 103.933419 30.7554466)",,,,
5315834701,5315834693,0,544161569,residential,False,True,25.895,"LINESTRING (103.9336003 30.755267, 103.9337779 30.7550911)",,,,
5315834701,5315834699,0,550365560,footway,False,True,43.244,"LINESTRING (103.9336003 30.755267, 103.9338766 30.7554615, 103.9338856 30.7555431)",,,,
5315834710,5260608572,0,217855167,residential,False,True,44.445,"LINESTRING (103.9330862 30.7551806, 103.9327188 30.7549355)",,,,
5315834710,6076946182,0,550365562,service,False,False,75.807,"LINESTRING (103.9330862 30.7551806, 103.9335836 30.7546495)",,,,
5315834710,5260608615,0,217855167,residential,False,False,43.483,"LINESTRING (103.9330862 30.7551806, 103.9333466 30.7553775, 103.933419 30.7554466)",,,,
5315834711,6076946182,0,550365562,service,False,True,53.577,"LINESTRING (103.9339368 30.7542753, 103.9335836 30.7546495)",,,,
5315834712,5315834714,0,550365563,service,False,False,73.311,"LINESTRING (103.9334077 30.7553535, 103.9339005 30.7548482)",,,,
5315834713,5315834714,0,550365563,service,False,True,55.691,"LINESTRING (103.9342792 30.7544675, 103.9339005 30.7548482)",,,,
5315834714,5315834713,0,550365563,service,False,False,55.691,"LINESTRING (103.9339005 30.7548482, 103.9342792 30.7544675)",,,,
5315834714,5315834712,0,550365563,service,False,True,73.311,"LINESTRING (103.9339005 30.7548482, 103.9334077 30.7553535)",,,,
5315834714,6076946182,0,550365564,service,False,False,37.486,"LINESTRING (103.9339005 30.7548482, 103.9335836 30.7546495)",,,,
5315834715,5315834718,0,550365564,service,False,True,13.936,"LINESTRING (103.9332113 30.754403, 103.9333277 30.7544785)",,,,
5315834716,5315834718,0,550365565,service,False,False,48.806,"LINESTRING (103.9333528 30.7541536, 103.9335015 30.7542297, 103.9333277 30.7544785)",,,,
5315834718,5315834715,0,550365564,service,False,False,13.936,"LINESTRING (103.9333277 30.7544785, 103.9332113 30.754403)",,,,
5315834718,6076946182,0,550365564,service,False,True,30.976,"LINESTRING (103.9333277 30.7544785, 103.9335836 30.7546495)",,,,
5315834718,5315834720,0,550365565,service,False,False,59.238,"LINESTRING (103.9333277 30.7544785, 103.9330237 30.7547832, 103.9329104 30.754695)",,,,
5315834718,5315834716,0,550365565,service,False,True,48.806,"LINESTRING (103.9333277 30.7544785, 103.9335015 30.7542297, 103.9333528 30.7541536)",,,,
5315834720,5315834718,0,550365565,service,False,True,59.238,"LINESTRING (103.9329104 30.754695, 103.9330237 30.7547832, 103.9333277 30.7544785)",,,,
5315834725,2271615825,0,217855135,residential,False,False,80.047,"LINESTRING (103.9301738 30.7568747, 103.9293364 30.7568551)",,,,
5315834725,2271615841,0,217855135,residential,False,True,84.762,"LINESTRING (103.9301738 30.7568747, 103.9310589 30.7569252)",,,,
5315834725,5315834726,0,550365567,service,False,False,33.541,"LINESTRING (103.9301738 30.7568747, 103.9302125 30.7565749)",,,,
5315834726,5315834725,0,550365567,service,False,True,33.541,"LINESTRING (103.9302125 30.7565749, 103.9301738 30.7568747)",,,,
5315834726,5315834731,0,550365568,service,False,False,32.912,"LINESTRING (103.9302125 30.7565749, 103.9298699 30.7565444)",,,,
5315834726,5315834735,0,550365568,service,False,True,44.855,"LINESTRING (103.9302125 30.7565749, 103.9306794 30.7566166)",,,,
5315834727,5315834735,0,550365568,service,False,False,42.781,"LINESTRING (103.9311257 30.7566471, 103.9306794 30.7566166)",,,,
5315834727,2271615754,0,604832423,residential,False,False,53.198,"LINESTRING (103.9311257 30.7566471, 103.9311262 30.7566078, 103.9311158 30.7565262, 103.9310956 30.7564352, 103.9310018 30.7561834)",银杏大道,,,
5315834727,2271615841,0,604832423,residential,False,True,32.004999999999995,"LINESTRING (103.9311257 30.7566471, 103.9311298 30.756714, 103.9311123 30.756804, 103.9310589 30.7569252)",银杏大道,,,
5315834730,5260306598,0,217855174,service,False,False,132.178,"LINESTRING (103.9293678 30.7562546, 103.9299909 30.7560585, 103.9306647 30.7558412)",后勤物资通道,,,
5315834730,5501552730,0,217855174,service,False,True,33.43,"LINESTRING (103.9293678 30.7562546, 103.9292543 30.7562978, 103.9290665 30.7564054)",后勤物资通道,,,
5315834730,5315834731,0,"[550365568, 629003975]",service,False,True,65.101,"LINESTRING (103.9293678 30.7562546, 103.9295373 30.7565147, 103.9298699 30.7565444)",,,,
5315834731,5315834726,0,550365568,service,False,True,32.912,"LINESTRING (103.9298699 30.7565444, 103.9302125 30.7565749)",,,,
5315834731,5315834730,0,"[550365568, 629003975]",service,False,False,65.101,"LINESTRING (103.9298699 30.7565444, 103.9295373 30.7565147, 103.9293678 30.7562546)",,,,
5315834731,5315834735,0,"[629003976, 550365569]",service,False,False,108.906,"LINESTRING (103.9298699 30.7565444, 103.929888 30.7564682, 103.930479 30.7562948, 103.9306794 30.7566166)",,,,
5315834735,5315834726,0,550365568,service,False,False,44.855,"LINESTRING (103.9306794 30.7566166, 103.9302125 30.7565749)",,,,
5315834735,5315834727,0,550365568,service,False,True,42.781,"LINESTRING (103.9306794 30.7566166, 103.9311257 30.7566471)",,,,
5315834735,5315834731,0,"[629003976, 550365569]",service,False,True,108.906,"LINESTRING (103.9306794 30.7566166, 103.930479 30.7562948, 103.929888 30.7564682, 103.9298699 30.7565444)",,,,
5315834736,5736651287,0,217855169,residential,False,False,53.379,"LINESTRING (103.9298763 30.7578759, 103.9293568 30.7576994)",,,,
5315834736,2271616009,0,217855169,residential,False,True,32.476,"LINESTRING (103.9298763 30.7578759, 103.9301924 30.7579832)",,,,
5315834736,5315834741,0,883187545,footway,False,False,39.641,"LINESTRING (103.9298763 30.7578759, 103.9298186 30.7580072, 103.9297185 30.7582055)",,,,
5315834737,5315834741,0,550365570,service,False,True,64.806,"LINESTRING (103.9295054 30.7587588, 103.9297185 30.7582055)",,,,
5315834737,5315834738,0,550365571,service,False,False,43.218,"LINESTRING (103.9295054 30.7587588, 103.9294315 30.7586877, 103.9292173 30.7584593)",,,,
5315834737,6235289905,0,550365571,service,False,True,46.501999999999995,"LINESTRING (103.9295054 30.7587588, 103.9297651 30.7589297, 103.9298503 30.7589824, 103.9298946 30.7590098)",,,,
5315834738,5315834739,0,550365572,service,False,True,32.798,"LINESTRING (103.9292173 30.7584593, 103.9289169 30.758602)",,,,
5315834738,5315834737,0,550365571,service,False,True,43.218,"LINESTRING (103.9292173 30.7584593, 103.9294315 30.7586877, 103.9295054 30.7587588)",,,,
5315834738,5315834741,0,550365572,service,False,False,79.92099999999999,"LINESTRING (103.9292173 30.7584593, 103.9292351 30.7583816, 103.9293936 30.7580781, 103.9297185 30.7582055)",,,,
5315834739,2271616093,0,544166219,residential,False,False,11.002,"LINESTRING (103.9289169 30.758602, 103.9288881 30.7585062)",,,,
5315834739,5315834738,0,550365572,service,False,False,32.798,"LINESTRING (103.9289169 30.758602, 103.9292173 30.7584593)",,,,
5315834739,7913199857,0,544166219,residential,False,True,54.022,"LINESTRING (103.9289169 30.758602, 103.9289827 30.7587094, 103.9291231 30.7588617, 103.9292661 30.7589794)",,,,
5315834741,5315834737,0,550365570,service,False,False,64.806,"LINESTRING (103.9297185 30.7582055, 103.9295054 30.7587588)",,,,
5315834741,5315834738,0,550365572,service,False,True,79.921,"LINESTRING (103.9297185 30.7582055, 103.9293936 30.7580781, 103.9292351 30.7583816, 103.9292173 30.7584593)",,,,
5315834741,5315834736,0,883187545,footway,False,True,39.641,"LINESTRING (103.9297185 30.7582055, 103.9298186 30.7580072, 103.9298763 30.7578759)",,,,
5315834746,5500196281,0,217855182,residential,False,False,8.474,"LINESTRING (103.9327396 30.7574698, 103.9326998 30.7575379)",,,,
5315834746,2271615881,0,217855182,residential,False,True,33.202,"LINESTRING (103.9327396 30.7574698, 103.9328758 30.7571951)",,,,
5315834746,5315834749,0,550365573,service,False,True,37.386,"LINESTRING (103.9327396 30.7574698, 103.9323496 30.7574429)",,,,
5315834747,5315834749,0,550365573,service,False,False,40.281,"LINESTRING (103.9319294 30.7574139, 103.9323496 30.7574429)",,,,
5315834747,5315834752,0,550365573,service,False,True,19.738,"LINESTRING (103.9319294 30.7574139, 103.9317235 30.7573997)",,,,
5315834747,5315834748,0,550365574,service,False,False,48.436,"LINESTRING (103.9319294 30.7574139, 103.9320621 30.7569935)",,,,
5315834748,2271615841,0,217855135,residential,False,False,96.161,"LINESTRING (103.9320621 30.7569935, 103.9310589 30.7569252)",,,,
5315834748,2271615861,0,217855135,residential,False,True,80.473,"LINESTRING (103.9320621 30.7569935, 103.9329028 30.7570362)",,,,
5315834748,5315834679,0,550365554,service,False,True,33.249,"LINESTRING (103.9320621 30.7569935, 103.9321391 30.7567019)",,,,
5315834748,5315834747,0,550365574,service,False,True,48.436,"LINESTRING (103.9320621 30.7569935, 103.9319294 30.7574139)",,,,
5315834749,5315834746,0,550365573,service,False,False,37.386,"LINESTRING (103.9323496 30.7574429, 103.9327396 30.7574698)",,,,
5315834749,5315834747,0,550365573,service,False,True,40.281,"LINESTRING (103.9323496 30.7574429, 103.9319294 30.7574139)",,,,
5315834749,5315834754,0,550365575,service,False,False,38.776,"LINESTRING (103.9323496 30.7574429, 103.9321894 30.7577633)",,,,
5315834752,5315834747,0,550365573,service,False,False,19.738,"LINESTRING (103.9317235 30.7573997, 103.9319294 30.7574139)",,,,
5315834752,5315834753,0,550365575,service,False,True,37.567,"LINESTRING (103.9317235 30.7573997, 103.9317057 30.7577372)",,,,
5315834752,5260608613,0,550365573,service,False,True,106.06200000000001,"LINESTRING (103.9317235 30.7573997, 103.9312128 30.7573645, 103.9308707 30.7577856)",,,,
