u,v,key,osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,service,access,tunnel
11014856865,1550150718,0,141613743,,,service,False,True,50.677,,"LINESTRING (-73.583179 45.5108044, -73.583628 45.5111341)",driveway,,
11014856865,11014856864,0,1185830221,,,footway,False,False,3.605,,"LINESTRING (-73.583179 45.5108044, -73.5831457 45.5108269)",,,
11014856865,11014856858,0,"[1185830219, 1185830220, 1185830221]",,,footway,False,True,28.303,,"LINESTRING (-73.583179 45.5108044, -73.5832087 45.5107843, -73.5832307 45.5107711, -73.5834366 45.5108467, -73.5834476 45.5108333, -73.5834651 45.5108093)",,,
11014856866,11014856864,0,1185830222,,,footway,False,True,2.054,,"LINESTRING (-73.5831263 45.5108394, -73.5831457 45.5108269)",,,
11014856867,11014856864,0,1185830223,,,footway,False,False,3.969,,"LINESTRING (-73.5831806 45.5108529, -73.5831457 45.5108269)",,,
11014856868,11014856864,0,1185830223,,,footway,False,True,3.646,,"LINESTRING (-73.5831146 45.5108024, -73.5831457 45.5108269)",,,
11014856869,11020601392,0,1185830224,,,footway,False,False,2.504,,"LINESTRING (-73.5829742 45.5107062, -73.5829513 45.5106904)",,,
11014856871,11020601374,0,1186548418,,,service,False,True,16.373,,"LINESTRING (-73.5831761 45.5105688, -73.583358 45.5104951)",parking_aisle,,
11014856871,1550150667,0,141613740,,,service,False,False,38.714,,"LINESTRING (-73.5831761 45.5105688, -73.5831237 45.5104716, -73.5830257 45.5102372)",,,
11014856871,11020601371,0,141613740,,,service,False,True,11.98,,"LINESTRING (-73.5831761 45.5105688, -73.5832077 45.5106162, -73.5832576 45.5106592)",,,
11020601344,11014486032,0,1186548407,,,service,False,True,11.605,,"LINESTRING (-73.583499 45.5100783, -73.5835819 45.5099916)",parking_aisle,,
11020601359,1550150663,0,"[1186548408, 1186548409, 1186548406]",,,"['service', 'footway']",False,"[False, True]",29.25,,"LINESTRING (-73.5840659 45.5103732, -73.5839453 45.5102861, -73.5839185 45.510268, -73.5837937 45.5101924)",parking_aisle,,
11020601360,11020601362,0,"[1186548410, 1186548411]",,,footway,False,False,17.564,,"LINESTRING (-73.5840751 45.5103914, -73.5839367 45.5104865, -73.5839139 45.5105018)",,,
11020601362,11020601363,0,141613746,,,service,False,True,15.244,,"LINESTRING (-73.5839139 45.5105018, -73.5837703 45.5104087)",driveway,,
11020601362,2636957479,0,141613746,,,service,False,False,36.281,,"LINESTRING (-73.5839139 45.5105018, -73.5839576 45.5105345, -73.5839962 45.5105687, -73.5840215 45.5106317, -73.5840313 45.510692, -73.5840156 45.5107578, -73.5839917 45.5107996)",driveway,,
11020601362,11020601360,0,"[1186548410, 1186548411]",,,footway,False,True,17.564,,"LINESTRING (-73.5839139 45.5105018, -73.5839367 45.5104865, -73.5840751 45.5103914)",,,
11020601363,11020601362,0,141613746,,,service,False,False,15.244,,"LINESTRING (-73.5837703 45.5104087, -73.5839139 45.5105018)",driveway,,
11020601363,1550150663,0,141613746,,,service,False,True,27.978,,"LINESTRING (-73.5837703 45.5104087, -73.583727 45.5103757, -73.5837019 45.51034, -73.5836988 45.5103035, -73.5837283 45.510254, -73.5837937 45.5101924)",driveway,,
11020601363,11020601366,0,"[1186548412, 1186548413]",,,footway,False,False,15.954,,"LINESTRING (-73.5837703 45.5104087, -73.5837396 45.510417, -73.5835961 45.5104568, -73.583599 45.5104689)",,,
11020601366,11020601363,0,"[1186548412, 1186548413]",,,footway,False,True,15.954,,"LINESTRING (-73.583599 45.5104689, -73.5835961 45.5104568, -73.5837396 45.510417, -73.5837703 45.5104087)",,,
11020601367,11020601368,0,1186548414,,,footway,False,False,10.036,,"LINESTRING (-73.5833771 45.5107067, -73.5832891 45.5106408)",,,
11020601368,11020601367,0,1186548414,,,footway,False,True,10.036,,"LINESTRING (-73.5832891 45.5106408, -73.5833771 45.5107067)",,,
11020601368,11020601371,0,1186548416,,,footway,False,False,3.195,,"LINESTRING (-73.5832891 45.5106408, -73.5832576 45.5106592)",,,
11020601368,11020601369,0,1186548415,,,footway,False,True,13.08,,"LINESTRING (-73.5832891 45.5106408, -73.5834067 45.5105727, -73.5834219 45.5105739)",,,
11020601369,11020601368,0,1186548415,,,footway,False,False,13.08,,"LINESTRING (-73.5834219 45.5105739, -73.5834067 45.5105727, -73.5832891 45.5106408)",,,
11020601371,11020601368,0,1186548416,,,footway,False,True,3.195,,"LINESTRING (-73.5832576 45.5106592, -73.5832891 45.5106408)",,,
11020601371,11014856871,0,141613740,,,service,False,False,11.98,,"LINESTRING (-73.5832576 45.5106592, -73.5832077 45.5106162, -73.5831761 45.5105688)",,,
11020601371,11014856858,0,141613740,,,service,False,True,23.241,,"LINESTRING (-73.5832576 45.5106592, -73.5832946 45.510688, -73.5834651 45.5108093)",,,
11020601372,11020601374,0,1186548417,,,service,False,False,6.446,,"LINESTRING (-73.5834287 45.5105252, -73.583358 45.5104951)",parking_aisle,,
11020601373,11020601374,0,1186548417,,,service,False,True,10.82,,"LINESTRING (-73.5832846 45.5104125, -73.583358 45.5104951)",parking_aisle,,
11020601374,11020601373,0,1186548417,,,service,False,False,10.82,,"LINESTRING (-73.583358 45.5104951, -73.5832846 45.5104125)",parking_aisle,,
11020601374,11020601372,0,1186548417,,,service,False,True,6.446,,"LINESTRING (-73.583358 45.5104951, -73.5834287 45.5105252)",parking_aisle,,
11020601374,11014856871,0,1186548418,,,service,False,False,16.373,,"LINESTRING (-73.583358 45.5104951, -73.5831761 45.5105688)",parking_aisle,,
11020601375,1550150667,0,141613743,,,service,False,False,4.752,,"LINESTRING (-73.5829827 45.5102675, -73.5830257 45.5102372)",driveway,,
11020601375,11020601391,0,141613743,,,service,False,True,46.916999999999994,,"LINESTRING (-73.5829827 45.5102675, -73.5829108 45.5105381, -73.5829111 45.5105765, -73.5829281 45.5106201, -73.5829883 45.510667)",driveway,,
11020601375,11020601388,0,"[1186548419, 1186548420]",,,footway,False,False,46.031000000000006,,"LINESTRING (-73.5829827 45.5102675, -73.5829483 45.5101905, -73.582864 45.5099869, -73.5828488 45.5099709, -73.5828237 45.5099587, -73.5827168 45.5099288)",,,
11020601388,11020601375,0,"[1186548419, 1186548420]",,,footway,False,True,46.031,,"LINESTRING (-73.5827168 45.5099288, -73.5828237 45.5099587, -73.5828488 45.5099709, -73.582864 45.5099869, -73.5829483 45.5101905, -73.5829827 45.5102675)",,,
11020601391,11014856865,0,141613743,,,service,False,True,21.313,,"LINESTRING (-73.5829883 45.510667, -73.583179 45.5108044)",driveway,,
11020601391,11020601392,0,1186548421,,,footway,False,False,3.884,,"LINESTRING (-73.5829883 45.510667, -73.5829513 45.5106904)",,,
11020601391,11020601375,0,141613743,,,service,False,False,46.917,,"LINESTRING (-73.5829883 45.510667, -73.5829281 45.5106201, -73.5829111 45.5105765, -73.5829108 45.5105381, -73.5829827 45.5102675)",driveway,,
11020601392,11014856869,0,1185830224,,,footway,False,True,2.504,,"LINESTRING (-73.5829513 45.5106904, -73.5829742 45.5107062)",,,
11020601392,11020601391,0,1186548421,,,footway,False,True,3.884,,"LINESTRING (-73.5829513 45.5106904, -73.5829883 45.510667)",,,
11020601392,9856792648,0,"[1185830224, 1185782862]",,,"['steps', 'footway']",False,False,17.073999999999998,,"LINESTRING (-73.5829513 45.5106904, -73.5829189 45.51067, -73.5828704 45.5107016, -73.5827924 45.5107553)",,,
11020665725,10946298501,0,1186559154,,,footway,False,False,8.02,,"LINESTRING (-73.5812465 45.5019853, -73.5811801 45.5020404)",,,
11020665725,10946298504,0,1186559154,,,footway,False,True,7.444,,"LINESTRING (-73.5812465 45.5019853, -73.5813082 45.5019342)",,,
11020665725,11020665726,0,164976437,,Promenade Sir-William-Osler,residential,False,True,44.375,,"LINESTRING (-73.5812465 45.5019853, -73.5812852 45.5020036, -73.5817186 45.5022084)",,,
11020665726,11020665733,0,164976437,,Promenade Sir-William-Osler,residential,False,True,25.245,,"LINESTRING (-73.5817186 45.5022084, -73.5819872 45.5023353)",,,
11020665726,11020665732,0,1186559155,,,service,False,False,6.468,,"LINESTRING (-73.5817186 45.5022084, -73.5817642 45.5021598)",driveway,,
11020665726,11020665725,0,164976437,,Promenade Sir-William-Osler,residential,False,False,44.375,,"LINESTRING (-73.5817186 45.5022084, -73.5812852 45.5020036, -73.5812465 45.5019853)",,,
11020665731,11020665739,0,1186559156,,,service,False,True,13.752,,"LINESTRING (-73.5821229 45.5021822, -73.5820263 45.5022857)",alley,,
11020665731,11020665732,0,1186559155,,,service,False,True,33.419,,"LINESTRING (-73.5821229 45.5021822, -73.5819709 45.5021078, -73.5819047 45.5020974, -73.5818393 45.5021063, -73.5817924 45.5021297, -73.5817642 45.5021598)",driveway,,
11020665731,11020665741,0,1186559156,,,service,False,False,67.165,,"LINESTRING (-73.5821229 45.5021822, -73.5824273 45.5018632, -73.5824295 45.501795, -73.5823242 45.5017023, -73.5823214 45.5016688)",alley,,
11020665732,11020665739,0,1178357884,,,footway,False,False,24.764,,"LINESTRING (-73.5817642 45.5021598, -73.5820263 45.5022857)",,,
11020665732,11020665726,0,1186559155,,,service,False,True,6.468,,"LINESTRING (-73.5817642 45.5021598, -73.5817186 45.5022084)",driveway,,
11020665732,10073405157,0,1178357884,,,footway,False,True,42.879,,"LINESTRING (-73.5817642 45.5021598, -73.5813676 45.5019692, -73.5813312 45.5019497, -73.5813198 45.5019353)",,,
11020665732,11020665731,0,1186559155,,,service,False,False,33.419,,"LINESTRING (-73.5817642 45.5021598, -73.5817924 45.5021297, -73.5818393 45.5021063, -73.5819047 45.5020974, -73.5819709 45.5021078, -73.5821229 45.5021822)",driveway,,
11020665733,11020665726,0,164976437,,Promenade Sir-William-Osler,residential,False,False,25.245,,"LINESTRING (-73.5819872 45.5023353, -73.5817186 45.5022084)",,,
11020665733,10913137265,0,164976437,,Promenade Sir-William-Osler,residential,False,True,27.69,,"LINESTRING (-73.5819872 45.5023353, -73.5822818 45.5024745)",,,
11020665733,11020665739,0,1186559156,,,service,False,False,6.301,,"LINESTRING (-73.5819872 45.5023353, -73.5820263 45.5022857)",alley,,
11020665739,10946656150,0,1178357884,,,footway,False,False,28.101,,"LINESTRING (-73.5820263 45.5022857, -73.5823237 45.5024286)",,,
11020665739,11020665732,0,1178357884,,,footway,False,True,24.764,,"LINESTRING (-73.5820263 45.5022857, -73.5817642 45.5021598)",,,
11020665739,11020665731,0,1186559156,,,service,False,False,13.752,,"LINESTRING (-73.5820263 45.5022857, -73.5821229 45.5021822)",alley,,
11020665739,11020665733,0,1186559156,,,service,False,True,6.301,,"LINESTRING (-73.5820263 45.5022857, -73.5819872 45.5023353)",alley,,
11020665741,11020665731,0,1186559156,,,service,False,True,67.165,,"LINESTRING (-73.5823214 45.5016688, -73.5823242 45.5017023, -73.5824295 45.501795, -73.5824273 45.5018632, -73.5821229 45.5021822)",alley,,
11020665741,11020665745,0,1186559157,,,service,False,False,33.888,,"LINESTRING (-73.5823214 45.5016688, -73.5822275 45.5016726, -73.5821319 45.5017234, -73.581973 45.5017998, -73.5819449 45.5017998)",parking_aisle,,
11020665745,11020665745,0,1186559157,,,service,False,False,103.562,,"LINESTRING (-73.5819449 45.5017998, -73.581759 45.5017096, -73.5816548 45.5018097, -73.5814964 45.5019562, -73.5816705 45.5020469, -73.5819449 45.5017998)",parking_aisle,,
11020665745,11020665745,1,1186559157,,,service,False,True,103.562,,"LINESTRING (-73.5819449 45.5017998, -73.5816705 45.5020469, -73.5814964 45.5019562, -73.5816548 45.5018097, -73.581759 45.5017096, -73.5819449 45.5017998)",parking_aisle,,
11020665745,11020665741,0,1186559157,,,service,False,True,33.888,,"LINESTRING (-73.5819449 45.5017998, -73.581973 45.5017998, -73.5821319 45.5017234, -73.5822275 45.5016726, -73.5823214 45.5016688)",parking_aisle,,
11022826992,11014250194,0,1186873226,,,footway,False,True,7.698,,"LINESTRING (-73.5794548 45.5075702, -73.5793727 45.5075317)",,,
11022826994,11022827003,0,945180299,,,footway,False,False,2.783,,"LINESTRING (-73.5793948 45.5074786, -73.5793783 45.5075008)",,,
11022826994,11289831359,0,1218391715,,,footway,False,False,6.651,,"LINESTRING (-73.5793948 45.5074786, -73.579332 45.5074381)",,,
11022826994,229534212,0,945180299,,,footway,False,True,17.076,,"LINESTRING (-73.5793948 45.5074786, -73.5794094 45.5074435, -73.5794523 45.5073797, -73.5794913 45.5073421)",,,
11022826994,11022826996,0,"[1186873227, 1186873228, 1186873229]",,,"['steps', 'footway']",False,"[False, True]",15.492999999999999,,"LINESTRING (-73.5793948 45.5074786, -73.5794386 45.507497, -73.5795061 45.5075309, -73.57956 45.507556)",,,
11022826996,11022826994,0,"[1186873227, 1186873228, 1186873229]",,,"['steps', 'footway']",False,"[False, True]",15.492999999999999,,"LINESTRING (-73.57956 45.507556, -73.5795061 45.5075309, -73.5794386 45.507497, -73.5793948 45.5074786)",,,
11022827003,11014250194,0,945180299,,,footway,False,False,3.464,,"LINESTRING (-73.5793783 45.5075008, -73.5793727 45.5075317)",,,
11022827003,11022826994,0,945180299,,,footway,False,True,2.783,,"LINESTRING (-73.5793783 45.5075008, -73.5793948 45.5074786)",,,
11022827003,11022857006,0,"[1186873232, 1186873230, 1186873231]",,,"['steps', 'footway']",False,False,23.377000000000002,,"LINESTRING (-73.5793783 45.5075008, -73.5793426 45.5075116, -73.5792625 45.5075943, -73.5791968 45.5076634)",,,
11022857006,6576986596,0,664683494,,,footway,False,False,12.929,,"LINESTRING (-73.5791968 45.5076634, -73.5793334 45.5077294)",,,
11022857006,11014250198,0,664683494,,,footway,False,True,54.705,,"LINESTRING (-73.5791968 45.5076634, -73.5786185 45.5073845)",,,
11022857006,11022827003,0,"[1186873232, 1186873230, 1186873231]",,,"['steps', 'footway']",False,True,23.377000000000002,,"LINESTRING (-73.5791968 45.5076634, -73.5792625 45.5075943, -73.5793426 45.5075116, -73.5793783 45.5075008)",,,
11022857009,8750348175,0,"[1218387377, 1218387378, 1218387373]",,,"['steps', 'footway']",False,True,26.525000000000002,,"LINESTRING (-73.5797361 45.5071445, -73.5797929 45.5070851, -73.5798706 45.5070037, -73.5799255 45.5069463)",,,
11022857032,1573581647,0,143798694,,,service,False,False,5.089,,"LINESTRING (-73.5781178 45.506858, -73.5780656 45.5068305)",,,
11022857032,1573581599,0,143798694,,,service,False,True,1.845,,"LINESTRING (-73.5781178 45.506858, -73.5781367 45.506868)",,,
11022857032,11022857034,0,"[1186873235, 1186873236, 1186873237]",,,footway,False,False,18.673000000000002,,"LINESTRING (-73.5781178 45.506858, -73.5781402 45.5068339, -73.5782185 45.5067522, -73.5782545 45.5067202)",,,
11022857034,11289783916,0,143792941,,,footway,False,False,18.284,,"LINESTRING (-73.5782545 45.5067202, -73.5784461 45.5068151)",,,
11022857034,1573497872,0,143792941,,,footway,False,True,5.44,,"LINESTRING (-73.5782545 45.5067202, -73.5781997 45.5066899)",,,
11022857034,11022857032,0,"[1186873235, 1186873236, 1186873237]",,,footway,False,True,18.673000000000002,,"LINESTRING (-73.5782545 45.5067202, -73.5782185 45.5067522, -73.5781402 45.5068339, -73.5781178 45.506858)",,,
11022857039,1573497820,0,506234601,2,,service,False,True,6.057,,"LINESTRING (-73.5780362 45.5065405, -73.5779939 45.5065862)",,,
11022857039,11289783885,0,"[506234601, 1218387369]",2,,"['service', 'footway']",False,"[False, True]",43.726,,"LINESTRING (-73.5780362 45.5065405, -73.5782397 45.50632, -73.5782598 45.5062623, -73.5781751 45.5062229)",,,
11022857039,11022857042,0,"[1186873240, 1186873241, 1186873242, 1218387372]",,,footway,False,False,97.736,,"LINESTRING (-73.5780362 45.5065405, -73.5780728 45.5065571, -73.5785074 45.5067537, -73.579058 45.5070138, -73.5790762 45.5070299)",,,
11022857039,11022857086,0,"[1186873240, 1186873257]",,,footway,False,"[False, True]",17.768,,"LINESTRING (-73.5780362 45.5065405, -73.5779941 45.5065213, -73.5778434 45.5064552)",,,
11022857042,11022857043,0,1186873243,,,steps,False,False,11.653,,"LINESTRING (-73.5790762 45.5070299, -73.5791982 45.5070905)",,,
11022857042,11022857046,0,"[1186873250, 1186873244, 1186873245]",,,"['steps', 'footway']",False,"[False, True]",11.062,,"LINESTRING (-73.5790762 45.5070299, -73.5790493 45.5070544, -73.579064 45.5070623, -73.5790975 45.5070773, -73.5790795 45.5070948, -73.5790746 45.5070999)",,,
11022857042,11022857039,0,"[1186873240, 1186873241, 1186873242, 1218387372]",,,footway,False,True,97.736,,"LINESTRING (-73.5790762 45.5070299, -73.579058 45.5070138, -73.5785074 45.5067537, -73.5780728 45.5065571, -73.5780362 45.5065405)",,,
11022857043,11022857042,0,1186873243,,,steps,False,True,11.653,,"LINESTRING (-73.5791982 45.5070905, -73.5790762 45.5070299)",,,
11022857046,11022857051,0,143792941,,,footway,False,True,4.343,,"LINESTRING (-73.5790746 45.5070999, -73.5790232 45.5070848)",,,
11022857046,11014250196,0,143792941,,,footway,False,False,19.69,,"LINESTRING (-73.5790746 45.5070999, -73.5792376 45.507175, -73.5792653 45.5072104)",,,
11022857046,11022857042,0,"[1186873250, 1186873244, 1186873245]",,,"['steps', 'footway']",False,"[False, True]",11.062,,"LINESTRING (-73.5790746 45.5070999, -73.5790795 45.5070948, -73.5790975 45.5070773, -73.579064 45.5070623, -73.5790493 45.5070544, -73.5790762 45.5070299)",,,
11022857049,11289783924,0,1218387387,,,footway,False,True,9.938,,"LINESTRING (-73.5791422 45.5071866, -73.5790227 45.5071554)",,,
11022857049,11014250196,0,"[1186873246, 1186873247]",,,"['steps', 'footway']",False,True,10.315000000000001,,"LINESTRING (-73.5791422 45.5071866, -73.5791837 45.5072069, -73.5792653 45.5072104)",,,
11022857049,11022857051,0,1186873248,,,footway,False,False,14.766,,"LINESTRING (-73.5791422 45.5071866, -73.5790471 45.5071178, -73.5790232 45.5070848)",,,
11022857051,11022857046,0,143792941,,,footway,False,False,4.343,,"LINESTRING (-73.5790232 45.5070848, -73.5790746 45.5070999)",,,
11022857051,124074271,0,143792941,,,footway,False,True,6.327,,"LINESTRING (-73.5790232 45.5070848, -73.5789439 45.5070726)",,,
11022857051,11022857049,0,1186873248,,,footway,False,True,14.766,,"LINESTRING (-73.5790232 45.5070848, -73.5790471 45.5071178, -73.5791422 45.5071866)",,,
11022857061,11697912819,0,1186873253,,,footway,False,True,3.67,,"LINESTRING (-73.5785351 45.5074982, -73.5785739 45.5075169)",,,
11022857077,11022857079,0,1186873255,,,footway,False,False,11.072999999999999,,"LINESTRING (-73.5769892 45.5061231, -73.5768875 45.5060756, -73.576868 45.5060729)",,,
11022857079,11069903354,0,1186873255,,,footway,False,False,4.663,,"LINESTRING (-73.576868 45.5060729, -73.5768488 45.5060775, -73.5768261 45.5061002)",,,
11022857079,11022857077,0,1186873255,,,footway,False,True,11.072999999999999,,"LINESTRING (-73.576868 45.5060729, -73.5768875 45.5060756, -73.5769892 45.5061231)",,,
11022857079,11582634070,0,"[1245916525, 1245916526]",,,footway,False,"[False, True]",4.55,,"LINESTRING (-73.576868 45.5060729, -73.5768625 45.5060596, -73.5768783 45.5060349)",,,
11022857086,11289783891,0,1218387370,,,footway,False,False,6.078,,"LINESTRING (-73.5778434 45.5064552, -73.577772 45.5064772)",,,
11022857086,11022857039,0,"[1186873240, 1186873257]",,,footway,False,"[False, True]",17.768,,"LINESTRING (-73.5778434 45.5064552, -73.5779941 45.5065213, -73.5780362 45.5065405)",,,
11022857086,11289783885,0,"[1218387364, 1218387365, 1218387366, 1218387367]",,,"['steps', 'footway']",False,True,42.858999999999995,,"LINESTRING (-73.5778434 45.5064552, -73.5779881 45.5062989, -73.5780748 45.5063321, -73.5781026 45.5063003, -73.5781297 45.5062723, -73.5781751 45.5062229)",,,
11069903354,11022857079,0,1186873255,,,footway,False,True,4.663,,"LINESTRING (-73.5768261 45.5061002, -73.5768488 45.5060775, -73.576868 45.5060729)",,,
11069903354,10822695813,0,"[1245916522, 1245916523]",,,footway,False,False,6.274000000000001,,"LINESTRING (-73.5768261 45.5061002, -73.5768132 45.5060939, -73.5767594 45.5060686)",,,
11069903355,124072380,0,1192491123,,,footway,False,False,7.664,,"LINESTRING (-73.5764018 45.5051201, -73.5764113 45.5050515)",,,
11069903355,11582633976,0,1218387342,,,footway,False,False,7.211,,"LINESTRING (-73.5764018 45.5051201, -73.5763821 45.5051207, -73.5763519 45.5051262, -73.5763178 45.5051429)",,,
11069903355,6221609143,0,1218387342,,,footway,False,True,20.466,,"LINESTRING (-73.5764018 45.5051201, -73.5764313 45.5051235, -73.5764719 45.5051332, -73.5765002 45.5051461, -73.5766255 45.5052113)",,,
11069903356,11582633979,0,1178369653,,,footway,False,False,4.232,,"LINESTRING (-73.5763966 45.5046313, -73.576363 45.5046612)",,,
11069903356,10946755247,0,1178369653,,,footway,False,True,4.041,,"LINESTRING (-73.5763966 45.5046313, -73.5764286 45.5046027)",,,
11069903356,124072368,0,1231789784,,,pedestrian,False,False,4.991,,"LINESTRING (-73.5763966 45.5046313, -73.5764488 45.5046573)",,,
11069903356,11423890499,0,1231789784,,,pedestrian,False,True,140.96900000000002,,"LINESTRING (-73.5763966 45.5046313, -73.5763721 45.5046192, -73.5749178 45.5039012)",,,
11069903357,11069903360,0,1245916512,,,footway,False,True,4.884,,"LINESTRING (-73.5765486 45.5046581, -73.5764962 45.504634)",,,
11069903357,11069903361,0,1245916513,,,footway,False,False,4.525,,"LINESTRING (-73.5765486 45.5046581, -73.5765178 45.5046926)",,,
11069903357,11582634071,0,1245916527,,,footway,False,False,0.973,,"LINESTRING (-73.5765486 45.5046581, -73.5765609 45.5046596)",,,
11069903358,11069903359,0,1192491125,,,footway,False,False,5.603,,"LINESTRING (-73.5764837 45.5047307, -73.5764277 45.5046991)",,,
11069903358,11069903361,0,1245916513,,,footway,False,True,5.001,,"LINESTRING (-73.5764837 45.5047307, -73.5765178 45.5046926)",,,
11069903358,11582634002,0,1245916520,,,footway,False,False,1.342,,"LINESTRING (-73.5764837 45.5047307, -73.5764873 45.5047425)",,,
11069903359,124072368,0,13502753,,,service,False,True,4.93,,"LINESTRING (-73.5764277 45.5046991, -73.5764488 45.5046573)",,,
11069903359,11069903358,0,1192491125,,,footway,False,True,5.603,,"LINESTRING (-73.5764277 45.5046991, -73.5764837 45.5047307)",,,
11069903359,124072380,0,13502753,,,service,False,False,39.284000000000006,,"LINESTRING (-73.5764277 45.5046991, -73.5764135 45.5047546, -73.5764113 45.5050515)",,,
11069903359,11582633979,0,"[1192491125, 1245916519]",,,footway,False,False,6.574,,"LINESTRING (-73.5764277 45.5046991, -73.576382 45.5046733, -73.576363 45.5046612)",,,
11069903360,124072368,0,13502490,,,service,False,True,4.512,,"LINESTRING (-73.5764962 45.504634, -73.5764488 45.5046573)",,,
11069903360,11069903357,0,1245916512,,,footway,False,False,4.884,,"LINESTRING (-73.5764962 45.504634, -73.5765486 45.5046581)",,,
11069903360,124072392,0,13502490,,,service,False,False,50.153,,"LINESTRING (-73.5764962 45.504634, -73.5765155 45.5046239, -73.5766095 45.5045991, -73.5770048 45.5045095, -73.5770496 45.5044893, -73.5770881 45.5044666)",,,
11069903360,10946755247,0,"[1245916512, 1245916518]",,,footway,False,"[False, True]",6.314,,"LINESTRING (-73.5764962 45.504634, -73.5764523 45.5046138, -73.5764286 45.5046027)",,,
11069903361,124072368,0,13502754,,,service,True,False,6.657,,"LINESTRING (-73.5765178 45.5046926, -73.5764488 45.5046573)",,,
11069903361,11069903358,0,1245916513,,,footway,False,False,5.001,,"LINESTRING (-73.5765178 45.5046926, -73.5764837 45.5047307)",,,
11069903361,11069903357,0,1245916513,,,footway,False,True,4.525,,"LINESTRING (-73.5765178 45.5046926, -73.5765486 45.5046581)",,,
11069903362,11289774857,0,1218387319,,,footway,False,False,2.043,,"LINESTRING (-73.5772638 45.5040503, -73.577242 45.5040401)",,,
11069903362,213285577,0,1218387319,,,footway,False,True,2.732,,"LINESTRING (-73.5772638 45.5040503, -73.577293 45.5040639)",,,
11069903362,10946755247,0,"[1178369653, 1192491126]",,,footway,False,"[False, True]",98.344,,"LINESTRING (-73.5772638 45.5040503, -73.5772265 45.5040963, -73.5772284 45.5041175, -73.5772293 45.5041488, -73.5772189 45.5041899, -73.5771999 45.5042269, -73.5770989 45.5043591, -73.5770587 45.5044134, -73.5770299 45.5044359, -73.576987 45.5044618, -73.5769541 45.5044767, -73.576858 45.5044988, -73.5765062 45.50458, -73.5764286 45.5046027)",,,
11069939436,10946656167,0,1192492882,,,footway,False,False,9.367,,"LINESTRING (-73.5795678 45.5033816, -73.5796581 45.503326)",,,
11069939436,10946298409,0,1192492882,,,footway,False,True,5.649,,"LINESTRING (-73.5795678 45.5033816, -73.5795133 45.5034151)",,,
11069939436,1455282298,0,263213891,2,Rue Peel,secondary,False,False,68.374,30,"LINESTRING (-73.5795678 45.5033816, -73.5796198 45.5034052, -73.5797309 45.5034557, -73.5802881 45.5037325)",,,
11069939437,11289984810,0,1178357887,,,footway,False,True,3.053,,"LINESTRING (-73.5804735 45.5026686, -73.5804975 45.5026469)",,,
11069939437,10946656167,0,1178357887,,,footway,False,False,97.44,,"LINESTRING (-73.5804735 45.5026686, -73.5802594 45.5028371, -73.5798233 45.5031589, -73.5796744 45.5032864, -73.5796602 45.5033056, -73.5796581 45.503326)",,,
11069939438,11289984825,0,1178357887,,,footway,False,True,14.958,,"LINESTRING (-73.5806005 45.5025674, -73.5807248 45.5024649)",,,
11069939438,11289984810,0,1178357887,,,footway,False,False,11.943999999999999,,"LINESTRING (-73.5806005 45.5025674, -73.5805663 45.5025956, -73.5804975 45.5026469)",,,
11282356939,229538145,0,1213614190,,Rue University,secondary,True,False,117.006,,"LINESTRING (-73.5786259 45.5074658, -73.5798553 45.5080699)",,,
11289137041,1573611335,0,1074650727,,,footway,False,False,14.179,,"LINESTRING (-73.5819873 45.5106354, -73.5820498 45.5105908, -73.582098 45.5105743, -73.5821335 45.5105628)",,,
11289137041,3383399212,0,1074650727,,,footway,False,True,116.79299999999999,,"LINESTRING (-73.5819873 45.5106354, -73.5819648 45.5106515, -73.5819129 45.5107033, -73.5818782 45.5107771, -73.581814 45.5109119, -73.5818079 45.5109517, -73.5818179 45.5109909, -73.5818347 45.5110176, -73.5818597 45.5110418, -73.5820336 45.5111626, -73.5821881 45.5112834, -73.5822236 45.5113142, -73.5822535 45.5113469, -73.5822858 45.5113917, -73.58231 45.5114375, -73.5821987 45.5114909)",,,
11289137041,11289137043,0,"[1218323083, 1218323084]",,,"['steps', 'footway']",False,False,19.908,,"LINESTRING (-73.5819873 45.5106354, -73.5818863 45.5105746, -73.581782 45.5105298)",,,
11289137043,6513242701,0,"[1185757536, 88542746]",,,service,False,False,55.766999999999996,,"LINESTRING (-73.581782 45.5105298, -73.5817647 45.5105859, -73.5816843 45.5107487, -73.581457 45.510969)",,,yes
11289137043,1550150634,0,88542746,,,service,False,True,95.526,,"LINESTRING (-73.581782 45.5105298, -73.5818602 45.510277, -73.5819546 45.5099491, -73.5819212 45.5098971, -73.5819679 45.5096908)",,,
11289137043,11289137041,0,"[1218323083, 1218323084]",,,"['steps', 'footway']",False,True,19.908,,"LINESTRING (-73.581782 45.5105298, -73.5818863 45.5105746, -73.5819873 45.5106354)",,,
11289774841,124074237,0,34227404,,,service,True,False,12.636000000000001,,"LINESTRING (-73.5773704 45.5050477, -73.5773338 45.5050476, -73.577209 45.505038)",,,
