u,v,key,osmid,highway,oneway,reversed,length,name,geometry,tunnel,lanes,bridge
1140523132,1153929877,0,98842768,tertiary,False,True,88.14,学府路,"LINESTRING (114.3557553 30.4715795, 114.3566432 30.4713729)",,,
1140523132,9255390793,0,943191008,tertiary,False,True,63.415,,"LINESTRING (114.3557553 30.4715795, 114.3557568 30.4721498)",,,
1140523133,1153929927,0,849511848,living_street,False,False,46.455,红豆路,"LINESTRING (114.3575961 30.4750367, 114.3576102 30.4746191)",,,
1140523133,1140522949,0,925030187,living_street,False,True,98.987,,"LINESTRING (114.3575961 30.4750367, 114.358629 30.4750326)",,,
1140523133,7925663812,0,98582986,living_street,False,False,25.646,红豆路,"LINESTRING (114.3575961 30.4750367, 114.3574888 30.4750413, 114.3574011 30.4750721, 114.3573547 30.4751119)",,,
1140523149,1220989449,0,97055892,unclassified,False,False,7.106,波里马路,"LINESTRING (114.3489981 30.4744796, 114.3489987 30.4745435)",,,
1140523149,1220989446,0,97055892,unclassified,False,True,34.004,波里马路,"LINESTRING (114.3489981 30.4744796, 114.3489955 30.4741738)",,,
1140523149,1220958895,0,98582993,unclassified,False,True,113.688,,"LINESTRING (114.3489981 30.4744796, 114.3501844 30.474478)",,,
1140523153,1221037771,0,100100851,unclassified,False,True,28.434,,"LINESTRING (114.3520519 30.474713, 114.3523486 30.474714)",,,
1140523153,1221037815,0,100100855,unclassified,False,False,31.794,,"LINESTRING (114.3520519 30.474713, 114.3520565 30.4749989)",,,
1140523153,1140523161,0,100100855,unclassified,False,True,53.888,,"LINESTRING (114.3520519 30.474713, 114.3519594 30.4744569, 114.3519597 30.4742405)",,,
1140523161,1140523104,0,97053047,unclassified,False,False,6.421,,"LINESTRING (114.3519597 30.4742405, 114.3520181 30.4742122)",,,
1140523161,1140522925,0,97053047,unclassified,False,True,94.648,,"LINESTRING (114.3519597 30.4742405, 114.3518977 30.4742188, 114.350977 30.4742172)",,,
1140523161,1140523153,0,100100855,unclassified,False,False,53.888,,"LINESTRING (114.3519597 30.4742405, 114.3519594 30.4744569, 114.3520519 30.474713)",,,
1140523166,7966695490,0,98582975,tertiary,False,True,48.613,樱花路,"LINESTRING (114.3585828 30.4710038, 114.3588002 30.4713988)",,,
1140523166,8370528914,0,98582975,tertiary,False,False,13.530999999999999,樱花路,"LINESTRING (114.3585828 30.4710038, 114.3585426 30.4709203, 114.3585287 30.4708914)",,,
1140523166,1140522970,0,98842768,tertiary,False,False,89.74300000000001,学府路,"LINESTRING (114.3585828 30.4710038, 114.35848 30.471022, 114.3583294 30.4710507, 114.3576642 30.4711602)",,,
1140523193,1153929898,0,98582982,residential,False,True,61.514,金菊路（荟园主干道）,"LINESTRING (114.3586295 30.4760275, 114.3586264 30.4754743)",,,
1140523193,1401837351,0,943191009,tertiary,False,False,36.122,狮子山大道,"LINESTRING (114.3586295 30.4760275, 114.3582526 30.4760314)",,,
1140523193,1143333538,0,943191009,tertiary,False,True,105.953,狮子山大道,"LINESTRING (114.3586295 30.4760275, 114.3595354 30.4760246, 114.3597351 30.4760248)",,,
1143333525,7925663809,0,849511846,living_street,False,False,25.315,,"LINESTRING (114.3567667 30.4760338, 114.3567729 30.4758062)",,,
1143333525,7966694333,0,943191009,tertiary,False,False,14.816,狮子山大道,"LINESTRING (114.3567667 30.4760338, 114.3566121 30.4760325)",,,
1143333525,1124470957,0,943191009,tertiary,False,True,56.111,狮子山大道,"LINESTRING (114.3567667 30.4760338, 114.3573522 30.4760307)",,,
1143333538,1153929856,0,98582975,tertiary,False,False,91.38,樱花路,"LINESTRING (114.3597351 30.4760248, 114.3597497 30.4752031)",,,
1143333538,1140523017,0,98582975,tertiary,False,True,19.337,樱花路,"LINESTRING (114.3597351 30.4760248, 114.3597343 30.4761987)",,,
1143333538,1140523193,0,943191009,tertiary,False,False,105.953,狮子山大道,"LINESTRING (114.3597351 30.4760248, 114.3595354 30.4760246, 114.3586295 30.4760275)",,,
1143333550,1124470962,0,97053059,unclassified,False,False,67.771,学院路,"LINESTRING (114.3557482 30.478687, 114.3564554 30.4786865)",,,
1143333550,1124414324,0,97053059,unclassified,False,True,102.117,学院路,"LINESTRING (114.3557482 30.478687, 114.3546826 30.478685)",,,
1143333550,1401837429,0,920121543,unclassified,False,False,102.121,,"LINESTRING (114.3557482 30.478687, 114.355733 30.4777687)",,,
1143333550,1401840215,0,920121543,unclassified,False,True,76.662,,"LINESTRING (114.3557482 30.478687, 114.3557232 30.4793761)",,,
1143403093,1145375914,0,98582999,tertiary,False,False,65.253,狮子山大道,"LINESTRING (114.3484055 30.4760047, 114.3477246 30.4760025)",,,
1143403093,1140522932,0,98582999,tertiary,False,True,42.348,狮子山大道,"LINESTRING (114.3484055 30.4760047, 114.3488474 30.4760052)",,,
1143403093,1295647774,0,"[971627720, 98841634, 98841635, 971627719]","['unclassified', 'footway']",False,True,105.635,,"LINESTRING (114.3484055 30.4760047, 114.348403 30.4762739, 114.3484021 30.4764388, 114.3484015 30.4764795, 114.348089 30.4764815, 114.3480527 30.4764817, 114.3478569 30.4765264)",,,
1143420691,1143420755,0,98842745,unclassified,False,True,43.836,,"LINESTRING (114.3545968 30.4790803, 114.3545756 30.4786865)",,,
1143420691,1143420778,0,98842756,unclassified,True,False,44.206,,"LINESTRING (114.3545968 30.4790803, 114.354902 30.4793784)",,,
1143420695,8676906455,0,920627795,unclassified,False,False,45.313,,"LINESTRING (114.3542353 30.4658139, 114.3537644 30.4658503)",,,
1143420695,7966695415,0,920627795,unclassified,False,True,123.60899999999998,,"LINESTRING (114.3542353 30.4658139, 114.3544223 30.4658022, 114.3546418 30.4658069, 114.3548315 30.4658256, 114.3550158 30.4658559, 114.3554851 30.4659448, 114.355508 30.4659497)",,,
1143420695,8676906452,0,936413436,service,False,False,100.49799999999999,,"LINESTRING (114.3542353 30.4658139, 114.354298 30.4651542, 114.3545523 30.4650519)",,,
1143420701,1143420978,0,98842794,unclassified,False,False,83.966,,"LINESTRING (114.3512083 30.4767376, 114.3520844 30.4767275)",,,
1143420712,1153929784,0,97055889,unclassified,False,True,18.875,,"LINESTRING (114.3527708 30.4736713, 114.3527755 30.473841)",,,
1143420712,1153929817,0,98582987,unclassified,False,False,11.928,,"LINESTRING (114.3527708 30.4736713, 114.3526464 30.4736678)",,,
1143420712,1153929752,0,98582987,unclassified,False,True,110.967,,"LINESTRING (114.3527708 30.4736713, 114.3539287 30.47367)",,,
1143420736,1221037832,0,106041969,unclassified,False,True,36.165,,"LINESTRING (114.3513489 30.4783156, 114.3517262 30.4783087)",,,
1143420736,1399517930,0,106041963,pedestrian,False,False,106.831,,"LINESTRING (114.3513489 30.4783156, 114.3503552 30.4783537, 114.3502358 30.4783649)",,,
1143420736,1221037715,0,971627722,unclassified,False,False,159.235,,"LINESTRING (114.3513489 30.4783156, 114.3513219 30.4775396, 114.3520827 30.4775362)",,,
1143420752,1153929911,0,97094341,unclassified,False,False,59.641,,"LINESTRING (114.3513414 30.4793211, 114.3507197 30.4792963)",,,
1143420752,1143420967,0,98842757,steps,False,True,68.301,,"LINESTRING (114.3513414 30.4793211, 114.3513176 30.4787072)",,,
1143420752,1179094299,0,"[479203386, 479203387, 97094341]",unclassified,False,True,94.70100000000001,,"LINESTRING (114.3513414 30.4793211, 114.3517993 30.4793146, 114.3519806 30.4793144, 114.3523294 30.4793051)",building_passage,,
1143420752,1143435700,0,"[98842757, 98842782]","['steps', 'unclassified']",False,False,59.503,,"LINESTRING (114.3513414 30.4793211, 114.3513456 30.4795495, 114.3510679 30.4797413)",,,
1143420755,1124414324,0,97053059,unclassified,False,False,10.255,学院路,"LINESTRING (114.3545756 30.4786865, 114.3546826 30.478685)",,,
1143420755,1399517946,0,97053059,unclassified,False,True,50.226,学院路,"LINESTRING (114.3545756 30.4786865, 114.3540516 30.4786771)",,,
1143420755,1143420691,0,98842745,unclassified,False,False,43.836,,"LINESTRING (114.3545756 30.4786865, 114.3545968 30.4790803)",,,
1143420778,1401840215,0,98582978,unclassified,False,False,78.695,,"LINESTRING (114.354902 30.4793784, 114.3557232 30.4793761)",,,
1143420778,1143420793,0,98582978,unclassified,False,True,63.393,,"LINESTRING (114.354902 30.4793784, 114.3542405 30.4793828)",,,
1143420783,1401839457,0,98842790,residential,False,False,54.662,,"LINESTRING (114.3566958 30.4794159, 114.3566215 30.4789285)",,,
1143420793,1143420778,0,98582978,unclassified,False,False,63.393,,"LINESTRING (114.3542405 30.4793828, 114.354902 30.4793784)",,,
1143420793,1143420691,0,98842756,unclassified,True,False,47.929,,"LINESTRING (114.3542405 30.4793828, 114.3545968 30.4790803)",,,
1143420793,1179094320,0,"[479203384, 479203385, 98582978]",unclassified,False,True,158.449,,"LINESTRING (114.3542405 30.4793828, 114.3537492 30.4793762, 114.3532441 30.4793116, 114.353072 30.47931, 114.3525927 30.4793158)",building_passage,,
1143420852,1399508825,0,98842782,unclassified,False,True,47.848,,"LINESTRING (114.3482998 30.4803798, 114.3483869 30.4804373, 114.3484864 30.4804457, 114.3487575 30.4803579)",,,
1143420852,1124414212,0,98842799,unclassified,False,False,115.139,松涛路,"LINESTRING (114.3482998 30.4803798, 114.3482493 30.4800756, 114.3478393 30.4794389)",,,
1143420852,1143435748,0,98842799,unclassified,False,True,50.407,松涛路,"LINESTRING (114.3482998 30.4803798, 114.3483137 30.4804639, 114.3484103 30.4805472, 114.3486652 30.4806678)",,,
1143420921,7966695456,0,98842740,unclassified,False,False,31.064,,"LINESTRING (114.3609481 30.4749565, 114.3607561 30.4747932, 114.3607043 30.4747789)",,,
1143420921,1143420944,0,98842740,unclassified,False,True,81.50200000000001,,"LINESTRING (114.3609481 30.4749565, 114.3610088 30.4752616, 114.3608965 30.4756738)",,,
1143420921,7966695426,0,854259604,path,False,False,61.68600000000001,,"LINESTRING (114.3609481 30.4749565, 114.3610589 30.4749782, 114.3611805 30.4749833, 114.3613102 30.4749751, 114.3614317 30.474967, 114.3615096 30.4749762, 114.3615863 30.4749873)",,,
1143420944,7966695427,0,98842776,unclassified,False,False,99.864,,"LINESTRING (114.3608965 30.4756738, 114.3618196 30.4752571)",,,
1143420944,1140523017,0,98842776,unclassified,False,True,125.743,,"LINESTRING (114.3608965 30.4756738, 114.3597343 30.4761987)",,,
1143420944,1143420921,0,98842740,unclassified,False,False,81.50200000000001,,"LINESTRING (114.3608965 30.4756738, 114.3610088 30.4752616, 114.3609481 30.4749565)",,,
1143420949,1143421093,0,98842796,path,False,False,40.591,,"LINESTRING (114.3510654 30.4801542, 114.3512172 30.480495)",,,
1143420949,1143435700,0,98842796,path,False,True,45.913,,"LINESTRING (114.3510654 30.4801542, 114.3510679 30.4797413)",,,
1143420949,1143435748,0,98843981,path,False,False,241.416,,"LINESTRING (114.3510654 30.4801542, 114.3501872 30.4802453, 114.3494899 30.4803563, 114.3489963 30.4804672, 114.3487925 30.4805412, 114.3486652 30.4806678)",,,
1143420967,1221037689,0,97053059,unclassified,False,False,39.36,学院路,"LINESTRING (114.3513176 30.4787072, 114.3517283 30.4787029)",,,
1143420967,1153929931,0,97053059,unclassified,False,True,103.857,学院路,"LINESTRING (114.3513176 30.4787072, 114.3502341 30.4786864)",,,
1143420967,1143420752,0,98842757,steps,False,False,68.301,,"LINESTRING (114.3513176 30.4787072, 114.3513414 30.4793211)",,,
1143420978,1143420701,0,98842794,unclassified,False,True,83.966,,"LINESTRING (114.3520844 30.4767275, 114.3512083 30.4767376)",,,
1143420978,1221037715,0,971627723,unclassified,False,False,89.924,,"LINESTRING (114.3520844 30.4767275, 114.3520827 30.4775362)",,,
1143420978,1124414187,0,971627723,unclassified,False,True,79.206,,"LINESTRING (114.3520844 30.4767275, 114.3520803 30.4762265, 114.3520784 30.4760152)",,,
1143421078,1153929802,0,98582975,tertiary,False,False,24.308,樱花路,"LINESTRING (114.3597498 30.4747188, 114.3597483 30.4745002)",,,
1143421078,1153929856,0,98582975,tertiary,False,True,53.852,樱花路,"LINESTRING (114.3597498 30.4747188, 114.3597497 30.4752031)",,,
1143421078,7966695456,0,98842740,unclassified,False,True,92.557,,"LINESTRING (114.3597498 30.4747188, 114.3604781 30.4747165, 114.3607043 30.4747789)",,,
1143421093,1145398046,0,98842763,steps,False,False,47.301,,"LINESTRING (114.3512172 30.480495, 114.3510882 30.4809056)",,,
1143421093,1143420949,0,98842796,path,False,True,40.591,,"LINESTRING (114.3512172 30.480495, 114.3510654 30.4801542)",,,
1143421093,1143421137,0,98842796,path,False,False,525.5450000000001,,"LINESTRING (114.3512172 30.480495, 114.3516678 30.4806429, 114.352612 30.4806337, 114.3531699 30.4807631, 114.3541784 30.4809203, 114.3546183 30.4808648, 114.3550045 30.4807539, 114.35538 30.4807354, 114.355777 30.4807908, 114.356131 30.4807539, 114.3563197 30.48066, 114.3565667 30.4806226)",,,
1143421093,1143421137,1,98843983,path,False,True,516.467,,"LINESTRING (114.3512172 30.480495, 114.3521935 30.4804117, 114.3531055 30.480347, 114.3536741 30.4803285, 114.3545217 30.4803563, 114.3553478 30.4804487, 114.3558413 30.4805782, 114.3565667 30.4806226)",,,
1143421137,1145398046,0,97053057,path,False,False,579.839,,"LINESTRING (114.3565667 30.4806226, 114.3566385 30.4809244, 114.356615 30.4810244, 114.3560345 30.481096, 114.3541784 30.4812439, 114.3527085 30.4811884, 114.3515176 30.480985, 114.3510882 30.4809056)",,,
1143421137,1401840215,0,"[97055888, 920121543]","['path', 'unclassified']",False,False,163.862,,"LINESTRING (114.3565667 30.4806226, 114.3562897 30.4802059, 114.3557586 30.4796396, 114.3557232 30.4793761)",,,
1143421137,8701614522,0,"[939343594, 98842796]",path,False,False,829.0999999999999,,"LINESTRING (114.3565667 30.4806226, 114.3567815 30.4806588, 114.3570233 30.4808565, 114.3574936 30.4808741, 114.3585343 30.4810497, 114.3593068 30.4813733, 114.36009 30.4815398, 114.3608303 30.4816045, 114.3613345 30.4816785, 114.3618602 30.4816785, 114.3622894 30.4817987, 114.3621714 30.4820016, 114.3627293 30.4822328, 114.3635446 30.4822512, 114.363986 30.4820398, 114.3642663 30.4819573, 114.3644376 30.4819593)",,,
1143421137,1143421093,0,98842796,path,False,True,525.545,,"LINESTRING (114.3565667 30.4806226, 114.3563197 30.48066, 114.356131 30.4807539, 114.355777 30.4807908, 114.35538 30.4807354, 114.3550045 30.4807539, 114.3546183 30.4808648, 114.3541784 30.4809203, 114.3531699 30.4807631, 114.352612 30.4806337, 114.3516678 30.4806429, 114.3512172 30.480495)",,,
1143421137,1143421093,1,98843983,path,False,False,516.467,,"LINESTRING (114.3565667 30.4806226, 114.3558413 30.4805782, 114.3553478 30.4804487, 114.3545217 30.4803563, 114.3536741 30.4803285, 114.3531055 30.480347, 114.3521935 30.4804117, 114.3512172 30.480495)",,,
1143421164,1221037724,0,98582980,unclassified,False,False,93.545,,"LINESTRING (114.3539284 30.4747315, 114.3539407 30.4738903)",,,
1143421164,1125840454,0,98842747,footway,False,True,108.345,,"LINESTRING (114.3539284 30.4747315, 114.352798 30.4747156)",,,
1143421164,1140522989,0,98582980,unclassified,False,True,141.673,,"LINESTRING (114.3539284 30.4747315, 114.3539206 30.4747911, 114.3538966 30.4758824, 114.3538994 30.476005)",,,
1143421164,1143421171,0,"[98842793, 849511860]","['unclassified', 'footway']",False,"[False, True]",174.822,,"LINESTRING (114.3539284 30.4747315, 114.3541167 30.474744, 114.3543442 30.4747684, 114.3546851 30.4747851, 114.3557497 30.474795)",,,
1143421171,1153929796,0,98582983,tertiary,False,False,101.933,,"LINESTRING (114.3557497 30.474795, 114.3557654 30.4738784)",,,
1143421171,1153929792,0,98582983,tertiary,False,True,11.464,,"LINESTRING (114.3557497 30.474795, 114.3557505 30.4748981)",,,
1143421171,1143421164,0,"[98842793, 849511860]","['unclassified', 'footway']",False,"[False, True]",174.822,,"LINESTRING (114.3557497 30.474795, 114.3546851 30.4747851, 114.3543442 30.4747684, 114.3541167 30.474744, 114.3539284 30.4747315)",,,
1143424420,1124851790,0,97053052,tertiary,False,False,21.075,学院路,"LINESTRING (114.3494445 30.4783641, 114.3492246 30.4783615)",,,
1143424420,1157121728,0,97053052,tertiary,False,True,17.826,学院路,"LINESTRING (114.3494445 30.4783641, 114.3496305 30.4783663)",,,
1143424420,1124414321,0,97053058,unclassified,False,True,45.634,,"LINESTRING (114.3494445 30.4783641, 114.3494547 30.4787744)",,,
1143424421,1124414320,0,97053058,unclassified,False,False,12.395,,"LINESTRING (114.3486587 30.4793104, 114.3487858 30.4792897)",,,
1143424421,1143424425,0,97053058,unclassified,False,True,29.092,,"LINESTRING (114.3486587 30.4793104, 114.3483578 30.4793451)",,,
1143424421,1399508911,0,98842989,unclassified,False,False,34.749,,"LINESTRING (114.3486587 30.4793104, 114.3486593 30.4789979)",,,
1143424422,1143424431,0,97053052,tertiary,False,False,41.009,学院路,"LINESTRING (114.3486606 30.4783542, 114.3482327 30.4783496)",,,
1143424422,1124851790,0,97053052,tertiary,False,True,54.054,学院路,"LINESTRING (114.3486606 30.4783542, 114.3492246 30.4783615)",,,
1143424422,1399508896,0,98842989,unclassified,False,True,24.574,,"LINESTRING (114.3486606 30.4783542, 114.3486602 30.4785752)",,,
1143424422,1145375852,0,99001175,unclassified,False,True,35.586,,"LINESTRING (114.3486606 30.4783542, 114.3486661 30.4780342)",,,
1143424425,1143424421,0,97053058,unclassified,False,False,29.092,,"LINESTRING (114.3483578 30.4793451, 114.3486587 30.4793104)",,,
1143424425,1124414212,0,97053058,unclassified,False,True,50.77,,"LINESTRING (114.3483578 30.4793451, 114.3478393 30.4794389)",,,
1143424425,1143424430,0,98842996,footway,False,True,38.745,,"LINESTRING (114.3483578 30.4793451, 114.3483517 30.4789967)",,,
1143424430,1143424425,0,98842996,footway,False,False,38.745,,"LINESTRING (114.3483517 30.4789967, 114.3483578 30.4793451)",,,
1143424430,1399508911,0,"[126184018, 126184022]","['steps', 'residential']",False,False,29.482999999999997,,"LINESTRING (114.3483517 30.4789967, 114.3485936 30.4789956, 114.3486593 30.4789979)",,,
1143424430,1399508922,0,"[126184018, 98842991]",residential,False,True,33.194,,"LINESTRING (114.3483517 30.4789967, 114.3482453 30.4789971, 114.3482413 30.4787903)",,,
