u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,service,maxspeed,lanes,bridge,width
7867916364,7867916247,0,843465241,,service,,False,True,8.798,"LINESTRING (106.420381 29.82779, 106.4204224 29.8277195)",,,,,
7867916364,7902519451,0,843465245,,service,,False,False,17.165,"LINESTRING (106.420381 29.82779, 106.4203553 29.8278336, 106.4202944 29.8279248)",,,,,
7867916366,7867916274,0,843465246,,service,,False,False,194.205,"LINESTRING (106.4244729 29.8289951, 106.4245614 29.8289552, 106.4252232 29.828642, 106.4254143 29.8286205, 106.4257576 29.8286298, 106.4259452 29.8286973, 106.4260938 29.8287771, 106.4262071 29.8288201, 106.4263246 29.8288484)",,,,,
7867916366,7867916352,0,843465246,,service,,False,True,54.908,"LINESTRING (106.4244729 29.8289951, 106.4242995 29.8290013, 106.4239066 29.8289608)",,,,,
7867916366,7867916552,0,843465262,,service,,False,False,47.589,"LINESTRING (106.4244729 29.8289951, 106.4244762 29.8291451, 106.4244655 29.8292587, 106.4244548 29.8292809, 106.4244195 29.8293539, 106.4243972 29.829386, 106.4243833 29.8294059)",,,,,
7867916549,7867916550,0,843465262,,service,,False,False,27.208,"LINESTRING (106.4238179 29.8296946, 106.4235362 29.8296823)",,,,,
7867916549,7867916691,0,843465262,,service,,False,True,10.994,"LINESTRING (106.4238179 29.8296946, 106.4239318 29.8296981)",,,,,
7867916549,7867916689,0,843465277,,footway,,False,True,5.408,"LINESTRING (106.4238179 29.8296946, 106.4238137 29.8297431)",,,,,
7867916550,7867916549,0,843465262,,service,,False,True,27.208,"LINESTRING (106.4235362 29.8296823, 106.4238179 29.8296946)",,,,,
7867916550,7867916693,0,843465277,,footway,,False,False,63.316,"LINESTRING (106.4235362 29.8296823, 106.4228803 29.8296606)",,,,,
7867916550,7867916683,0,843465277,,footway,,False,True,87.734,"LINESTRING (106.4235362 29.8296823, 106.4235455 29.8293918, 106.4229715 29.8293708)",,,,,
7867916552,7867916691,0,843465262,,service,,False,False,57.93,"LINESTRING (106.4243833 29.8294059, 106.4243275 29.8294859, 106.4242319 29.8295934, 106.4241399 29.8296579, 106.4240196 29.8297009, 106.4239318 29.8296981)",,,,,
7867916552,7867916366,0,843465262,,service,,False,True,47.589,"LINESTRING (106.4243833 29.8294059, 106.4243972 29.829386, 106.4244195 29.8293539, 106.4244548 29.8292809, 106.4244655 29.8292587, 106.4244762 29.8291451, 106.4244729 29.8289951)",,,,,
7867916552,7867916563,0,"[843465263, 843465264, 843465265, 843465266, 843465267]",,"['steps', 'footway']",,False,False,107.418,"LINESTRING (106.4243833 29.8294059, 106.4245317 29.8294892, 106.4245994 29.8296209, 106.4246531 29.8296756, 106.4246951 29.8296857, 106.4246811 29.8297262, 106.4246437 29.8297364, 106.42459 29.8297384, 106.424541 29.8297647, 106.424471 29.829866, 106.4244126 29.8299592, 106.4243094 29.8300939)",,,,,
7867916563,7867916705,0,843465281,,footway,,False,False,85.269,"LINESTRING (106.4243094 29.8300939, 106.4234259 29.8300691)",,,,,
7867916563,7867916552,0,"[843465263, 843465264, 843465265, 843465266, 843465267]",,"['steps', 'footway']",,False,True,107.41799999999999,"LINESTRING (106.4243094 29.8300939, 106.4244126 29.8299592, 106.424471 29.829866, 106.424541 29.8297647, 106.42459 29.8297384, 106.4246437 29.8297364, 106.4246811 29.8297262, 106.4246951 29.8296857, 106.4246531 29.8296756, 106.4245994 29.8296209, 106.4245317 29.8294892, 106.4243833 29.8294059)",,,,,
7867916563,7867916699,0,843465281,,footway,,False,True,86.543,"LINESTRING (106.4243094 29.8300939, 106.4243065 29.8302486, 106.424063 29.8302413, 106.4240605 29.8302178, 106.4236126 29.8302108)",,,,,
7867916683,7867916550,0,843465277,,footway,,False,False,87.734,"LINESTRING (106.4229715 29.8293708, 106.4235455 29.8293918, 106.4235362 29.8296823)",,,,,
7867916683,7867916354,0,"[843465276, 843465277]",,"['steps', 'footway']",,False,True,65.966,"LINESTRING (106.4229715 29.8293708, 106.4229796 29.8291568, 106.4233135 29.8289122)",,,,,
7867916683,7867916693,0,843465280,,footway,,False,True,39.946,"LINESTRING (106.4229715 29.8293708, 106.4228952 29.8293679, 106.4228803 29.8296606)",,,,,
7867916687,7867916689,0,843465277,,footway,,False,False,50.828,"LINESTRING (106.4233363 29.8299363, 106.4236743 29.8297943, 106.4238137 29.8297431)",,,,,
7867916687,7867916693,0,843465277,,footway,,False,True,82.285,"LINESTRING (106.4233363 29.8299363, 106.4228347 29.8299316, 106.4228428 29.8296594, 106.4228803 29.8296606)",,,,,
7867916687,7867916705,0,843465281,,footway,,False,False,23.840000000000003,"LINESTRING (106.4233363 29.8299363, 106.423339 29.8300084, 106.4234302 29.8300061, 106.4234259 29.8300691)",,,,,
7867916689,7867916549,0,843465277,,footway,,False,False,5.408,"LINESTRING (106.4238137 29.8297431, 106.4238179 29.8296946)",,,,,
7867916689,7867916692,0,843465279,,footway,,False,False,11.162,"LINESTRING (106.4238137 29.8297431, 106.4239293 29.8297476)",,,,,
7867916689,7867916687,0,843465277,,footway,,False,True,50.828,"LINESTRING (106.4238137 29.8297431, 106.4236743 29.8297943, 106.4233363 29.8299363)",,,,,
7867916690,7867916692,0,843465278,,footway,,False,False,18.888,"LINESTRING (106.4239208 29.8299173, 106.4239293 29.8297476)",,,,,
7867916691,7867916549,0,843465262,,service,,False,False,10.994,"LINESTRING (106.4239318 29.8296981, 106.4238179 29.8296946)",,,,,
7867916691,7867916692,0,843465278,,footway,,False,True,5.509,"LINESTRING (106.4239318 29.8296981, 106.4239293 29.8297476)",,,,,
7867916691,7867916552,0,843465262,,service,,False,True,57.93,"LINESTRING (106.4239318 29.8296981, 106.4240196 29.8297009, 106.4241399 29.8296579, 106.4242319 29.8295934, 106.4243275 29.8294859, 106.4243833 29.8294059)",,,,,
7867916692,7867916691,0,843465278,,footway,,False,False,5.509,"LINESTRING (106.4239293 29.8297476, 106.4239318 29.8296981)",,,,,
7867916692,7867916690,0,843465278,,footway,,False,True,18.888,"LINESTRING (106.4239293 29.8297476, 106.4239208 29.8299173)",,,,,
7867916692,7867916689,0,843465279,,footway,,False,True,11.162,"LINESTRING (106.4239293 29.8297476, 106.4238137 29.8297431)",,,,,
7867916693,7867916550,0,843465277,,footway,,False,True,63.316,"LINESTRING (106.4228803 29.8296606, 106.4235362 29.8296823)",,,,,
7867916693,7867916687,0,843465277,,footway,,False,False,82.285,"LINESTRING (106.4228803 29.8296606, 106.4228428 29.8296594, 106.4228347 29.8299316, 106.4233363 29.8299363)",,,,,
7867916693,7867916683,0,843465280,,footway,,False,False,39.946,"LINESTRING (106.4228803 29.8296606, 106.4228952 29.8293679, 106.4229715 29.8293708)",,,,,
7867916697,7867916705,0,843465281,,footway,,False,True,6.193,"LINESTRING (106.4234221 29.8301247, 106.4234259 29.8300691)",,,,,
7867916697,7867916699,0,843465281,,footway,,False,False,26.047,"LINESTRING (106.4234221 29.8301247, 106.4235938 29.8301271, 106.4236126 29.8302108)",,,,,
7867916697,7867916707,0,843465283,,footway,,False,True,36.789,"LINESTRING (106.4234221 29.8301247, 106.4234206 29.8301988, 106.4231247 29.8301943)",,,,,
7867916699,7867916706,0,843465282,,footway,,False,False,32.648,"LINESTRING (106.4236126 29.8302108, 106.4236098 29.8305044)",,,,,
7867916699,7867916563,0,843465281,,footway,,False,False,86.543,"LINESTRING (106.4236126 29.8302108, 106.4240605 29.8302178, 106.424063 29.8302413, 106.4243065 29.8302486, 106.4243094 29.8300939)",,,,,
7867916699,7867916697,0,843465281,,footway,,False,True,26.047,"LINESTRING (106.4236126 29.8302108, 106.4235938 29.8301271, 106.4234221 29.8301247)",,,,,
7867916705,7867916697,0,843465281,,footway,,False,False,6.193,"LINESTRING (106.4234259 29.8300691, 106.4234221 29.8301247)",,,,,
7867916705,7867916563,0,843465281,,footway,,False,True,85.269,"LINESTRING (106.4234259 29.8300691, 106.4243094 29.8300939)",,,,,
7867916705,7867916687,0,843465281,,footway,,False,True,23.84,"LINESTRING (106.4234259 29.8300691, 106.4234302 29.8300061, 106.423339 29.8300084, 106.4233363 29.8299363)",,,,,
7867916706,7867916699,0,843465282,,footway,,False,True,32.648,"LINESTRING (106.4236098 29.8305044, 106.4236126 29.8302108)",,,,,
7867916706,7902519487,0,843465247,,service,,False,False,152.688,"LINESTRING (106.4236098 29.8305044, 106.4237877 29.8304881, 106.4240345 29.8305003, 106.4245919 29.8305331, 106.4247427 29.8305171, 106.4248601 29.8304679, 106.4250533 29.8303376, 106.4251078 29.830298)",,,,,
7867916706,7902519457,0,"[842765844, 843465247]",,service,,False,True,408.73600000000005,"LINESTRING (106.4236098 29.8305044, 106.4235032 29.8305143, 106.4230271 29.8305787, 106.4224607 29.8306065, 106.4224628 29.8304565, 106.422506 29.8301037, 106.422506 29.8298952, 106.4223396 29.8295744, 106.422167 29.8293873, 106.4218897 29.8292323, 106.4208106 29.8286901)",,,,,
7867916707,7867916697,0,843465283,,footway,,False,False,36.789,"LINESTRING (106.4231247 29.8301943, 106.4234206 29.8301988, 106.4234221 29.8301247)",,,,,
7867916838,7867916234,0,843465241,,service,,False,False,40.623,"LINESTRING (106.4208373 29.8270817, 106.4208354 29.8272123, 106.4208033 29.8272751, 106.420755 29.8273286, 106.4206504 29.8273658)",,,,,
7867916838,9935768685,0,843465241,,service,,False,True,21.918,"LINESTRING (106.4208373 29.8270817, 106.4208381 29.8270191, 106.4208444 29.8268847)",,,,,
7867916838,9207921036,0,843465302,,footway,,False,False,294.59999999999997,"LINESTRING (106.4208373 29.8270817, 106.4212009 29.827087, 106.4217009 29.8272351, 106.4219815 29.8273497, 106.4218778 29.8276725, 106.4217599 29.8279229, 106.421691 29.8280896, 106.4220361 29.828282, 106.4225013 29.8283221, 106.4225198 29.8283824)",,,,,
7867916847,9207921036,0,843465302,,footway,,False,True,20.976,"LINESTRING (106.4225757 29.8285647, 106.4225198 29.8283824)",,,,,
7867916847,7867916361,0,368553904,,service,,False,False,67.506,"LINESTRING (106.4225757 29.8285647, 106.4225009 29.8285273, 106.4223935 29.8284746, 106.4222814 29.8284584, 106.4221693 29.8284625, 106.4220292 29.8284827, 106.4219078 29.8284949)",,,,,
7867916847,7867916354,0,368553904,,service,,False,True,81.145,"LINESTRING (106.4225757 29.8285647, 106.4231967 29.8288757, 106.4233135 29.8289122)",,,,,
7877391355,7867521437,0,842765844,,service,,False,False,27.448,"LINESTRING (106.4195832 29.8273166, 106.4195682 29.8275631)",,,,,
7877391355,7902519450,0,842765844,,service,,False,True,177.48999999999998,"LINESTRING (106.4195832 29.8273166, 106.4195661 29.8272037, 106.4195339 29.8270213, 106.4194732 29.826843, 106.4193751 29.8266648, 106.4190155 29.8262961, 106.4188474 29.8262434, 106.4185765 29.8262069, 106.4185342 29.8261951)",,,,,
7877391355,7867916242,0,844474388,,steps,,False,True,46.86,"LINESTRING (106.4195832 29.8273166, 106.4196374 29.8273539, 106.4197449 29.8272648, 106.4198242 29.8273337, 106.4199798 29.8273379)",,,,,
7902519380,3724141343,0,368555725,,service,,False,False,56.984,"LINESTRING (106.4232426 29.823676, 106.4236008 29.8232685)",,,,,
7902519380,3110234075,0,"[368555723, 368555725]",,service,,False,True,239.329,"LINESTRING (106.4232426 29.823676, 106.4228845 29.8240834, 106.4226078 29.824076, 106.4223885 29.8241068, 106.4221363 29.8242203, 106.4218988 29.8244627, 106.4218364 29.8246975, 106.4217789 29.8250959)",,,,,
7902519380,7902519383,0,846878938,,footway,,False,False,92.047,"LINESTRING (106.4232426 29.823676, 106.4229743 29.8233609, 106.4229531 29.8230876, 106.4228399 29.8229586)",,,,,
7902519383,7902519380,0,846878938,,footway,,False,True,92.047,"LINESTRING (106.4228399 29.8229586, 106.4229531 29.8230876, 106.4229743 29.8233609, 106.4232426 29.823676)",,,,,
7902519408,3724320472,0,306178746,,service,,False,False,14.4,"LINESTRING (106.4168825 29.8198006, 106.4167582 29.8198723)",,,,,
7902519408,3110234032,0,306178746,,service,,False,True,62.147,"LINESTRING (106.4168825 29.8198006, 106.4174189 29.8194911)",,,,,
7902519408,7902519410,0,846878945,,footway,,False,False,95.65,"LINESTRING (106.4168825 29.8198006, 106.4173412 29.8199535, 106.417638 29.8203027)",,,,,
7902519410,7902519408,0,846878945,,footway,,False,True,95.65,"LINESTRING (106.417638 29.8203027, 106.4173412 29.8199535, 106.4168825 29.8198006)",,,,,
7902519418,7862085027,0,306178747,,service,,False,False,38.225,"LINESTRING (106.4181705 29.8208278, 106.4181873 29.8208473, 106.4184078 29.8211031)",,,,,
7902519418,3110234039,0,306178747,,service,,False,True,69.375,"LINESTRING (106.4181705 29.8208278, 106.4181537 29.8208083, 106.4180968 29.8207423, 106.4179842 29.8205451, 106.4179126 29.8202546)",,,,,
7902519418,7861724527,0,846878948,,footway,,False,False,131.22899999999998,"LINESTRING (106.4181705 29.8208278, 106.4176949 29.8211123, 106.4176108 29.8211589, 106.4174988 29.8211853, 106.4173563 29.8212136, 106.4170207 29.8214335)",,,,,
7902519427,7861724538,0,842765844,,service,,False,False,67.404,"LINESTRING (106.417153 29.8234862, 106.4170121 29.8236424, 106.4169233 29.8238287, 106.4168908 29.824033)",,,,,
7902519427,7862085038,0,842765844,,service,,False,True,59.513999999999996,"LINESTRING (106.417153 29.8234862, 106.4172643 29.8233628, 106.4173577 29.8232818, 106.4174604 29.8232332, 106.4176352 29.8231749)",,,,,
7902519427,7902519435,0,846878950,,path,,False,False,166.179,"LINESTRING (106.417153 29.8234862, 106.4176501 29.8238185, 106.4176094 29.8239348, 106.4175119 29.8240759, 106.4173411 29.8242664, 106.4172313 29.8243934, 106.4171663 29.8244216, 106.4171053 29.8244216, 106.4169433 29.8243755)",,,,,
7902519435,7867521424,0,842765844,,service,,False,False,23.237,"LINESTRING (106.4169433 29.8243755, 106.4170308 29.8245702)",,,,,
7902519435,7861724538,0,842765844,,service,,False,True,38.631,"LINESTRING (106.4169433 29.8243755, 106.4169233 29.8243311, 106.4168953 29.8241448, 106.4168908 29.824033)",,,,,
7902519435,7902519427,0,846878950,,path,,False,True,166.179,"LINESTRING (106.4169433 29.8243755, 106.4171053 29.8244216, 106.4171663 29.8244216, 106.4172313 29.8243934, 106.4173411 29.8242664, 106.4175119 29.8240759, 106.4176094 29.8239348, 106.4176501 29.8238185, 106.417153 29.8234862)",,,,,
7902519436,7902519437,0,846878951,,footway,,False,False,15.586,"LINESTRING (106.4174978 29.826063, 106.4176141 29.8261603)",,,,,
7902519437,7902519436,0,846878951,,footway,,False,True,15.586,"LINESTRING (106.4176141 29.8261603, 106.4174978 29.826063)",,,,,
7902519437,7867521427,0,846878952,,steps,,False,False,40.745,"LINESTRING (106.4176141 29.8261603, 106.4179024 29.8258925)",,,,,
7902519437,7902519440,0,846878951,,footway,,False,False,39.015,"LINESTRING (106.4176141 29.8261603, 106.4176862 29.8262195, 106.4178245 29.8263204, 106.4179223 29.8263872)",,,,,
7902519440,7902519449,0,846878953,,steps,,False,False,42.592,"LINESTRING (106.4179223 29.8263872, 106.4181936 29.826085)",,,,,
7902519440,7902519444,0,846878951,,footway,,False,False,48.041000000000004,"LINESTRING (106.4179223 29.8263872, 106.4180393 29.8264526, 106.4181915 29.8265398, 106.4183052 29.8265735, 106.4183473 29.8265411)",,,,,
7902519440,7902519437,0,846878951,,footway,,False,True,39.015,"LINESTRING (106.4179223 29.8263872, 106.4178245 29.8263204, 106.4176862 29.8262195, 106.4176141 29.8261603)",,,,,
7902519444,7902519450,0,846878954,,steps,,False,False,42.488,"LINESTRING (106.4183473 29.8265411, 106.4185342 29.8261951)",,,,,
7902519444,7902519448,0,846878951,,footway,,False,False,57.579,"LINESTRING (106.4183473 29.8265411, 106.4184542 29.826591, 106.418626 29.8266486, 106.4188143 29.8266951, 106.4188999 29.8267319)",,,,,
7902519444,7902519440,0,846878951,,footway,,False,True,48.041,"LINESTRING (106.4183473 29.8265411, 106.4183052 29.8265735, 106.4181915 29.8265398, 106.4180393 29.8264526, 106.4179223 29.8263872)",,,,,
7902519448,7902519444,0,846878951,,footway,,False,True,57.579,"LINESTRING (106.4188999 29.8267319, 106.4188143 29.8266951, 106.418626 29.8266486, 106.4184542 29.826591, 106.4183473 29.8265411)",,,,,
7902519449,7867916162,0,842765844,,service,,False,False,10.66,"LINESTRING (106.4181936 29.826085, 106.4182953 29.8261225)",,,,,
7902519449,7902519440,0,846878953,,steps,,False,True,42.592,"LINESTRING (106.4181936 29.826085, 106.4179223 29.8263872)",,,,,
7902519449,7867916163,0,842765844,,service,,False,True,17.098,"LINESTRING (106.4181936 29.826085, 106.4181282 29.8260449, 106.4180522 29.8259924)",,,,,
7902519450,7902519444,0,846878954,,steps,,False,True,42.488,"LINESTRING (106.4185342 29.8261951, 106.4183473 29.8265411)",,,,,
7902519450,7877391355,0,842765844,,service,,False,False,177.49,"LINESTRING (106.4185342 29.8261951, 106.4185765 29.8262069, 106.4188474 29.8262434, 106.4190155 29.8262961, 106.4193751 29.8266648, 106.4194732 29.826843, 106.4195339 29.8270213, 106.4195661 29.8272037, 106.4195832 29.8273166)",,,,,
7902519450,7867916162,0,842765844,,service,,False,True,24.47,"LINESTRING (106.4185342 29.8261951, 106.418329 29.8261381, 106.4182953 29.8261225)",,,,,
7902519451,7867916249,0,843465245,,service,,False,False,48.676,"LINESTRING (106.4202944 29.8279248, 106.4200415 29.8283036)",,,,,
7902519451,7867916364,0,843465245,,service,,False,True,17.165,"LINESTRING (106.4202944 29.8279248, 106.4203553 29.8278336, 106.420381 29.82779)",,,,,
7902519451,7867521437,0,846878955,,service,,False,True,80.788,"LINESTRING (106.4202944 29.8279248, 106.4202078 29.8278772, 106.419776 29.827666, 106.4195682 29.8275631)",,,,,
7902519456,7867916364,0,368553904,,service,,False,False,87.43,"LINESTRING (106.4211632 29.8281872, 106.420381 29.82779)",,,,,
7902519456,7902519459,0,846878957,,steps,,False,False,33.738,"LINESTRING (106.4211632 29.8281872, 106.4209814 29.8284464)",,,,,
7902519456,7867916361,0,368553904,,service,,False,True,80.29599999999999,"LINESTRING (106.4211632 29.8281872, 106.4216416 29.8284301, 106.4217864 29.8284787, 106.4219078 29.8284949)",,,,,
7902519457,7867916249,0,842765844,,service,,False,True,85.739,"LINESTRING (106.4208106 29.8286901, 106.4200415 29.8283036)",,,,,
7902519457,7902519459,0,846878957,,steps,,False,True,31.714,"LINESTRING (106.4208106 29.8286901, 106.4209814 29.8284464)",,,,,
7902519457,7867916706,0,"[842765844, 843465247]",,service,,False,False,408.73600000000005,"LINESTRING (106.4208106 29.8286901, 106.4218897 29.8292323, 106.422167 29.8293873, 106.4223396 29.8295744, 106.422506 29.8298952, 106.422506 29.8301037, 106.4224628 29.8304565, 106.4224607 29.8306065, 106.4230271 29.8305787, 106.4235032 29.8305143, 106.4236098 29.8305044)",,,,,
7902519458,7902519459,0,846878958,,footway,,False,False,74.845,"LINESTRING (106.4203105 29.8281083, 106.4209814 29.8284464)",,,,,
7902519459,7902519457,0,846878957,,steps,,False,False,31.714,"LINESTRING (106.4209814 29.8284464, 106.4208106 29.8286901)",,,,,
7902519459,7902519456,0,846878957,,steps,,False,True,33.738,"LINESTRING (106.4209814 29.8284464, 106.4211632 29.8281872)",,,,,
7902519459,7902519458,0,846878958,,footway,,False,True,74.845,"LINESTRING (106.4209814 29.8284464, 106.4203105 29.8281083)",,,,,
7902519459,7902519461,0,846878958,,footway,,False,False,81.29,"LINESTRING (106.4209814 29.8284464, 106.4216412 29.8287684, 106.4217262 29.8287776)",,,,,
7902519461,7867916361,0,846878959,,steps,,False,True,35.986,"LINESTRING (106.4217262 29.8287776, 106.4219078 29.8284949)",,,,,
7902519461,7902519463,0,846878958,,footway,,False,False,18.728,"LINESTRING (106.4217262 29.8287776, 106.4218005 29.8288083, 106.4218536 29.8288937)",,,,,
7902519461,7902519459,0,846878958,,footway,,False,True,81.29,"LINESTRING (106.4217262 29.8287776, 106.4216412 29.8287684, 106.4209814 29.8284464)",,,,,
7902519463,7902519461,0,846878958,,footway,,False,True,18.728,"LINESTRING (106.4218536 29.8288937, 106.4218005 29.8288083, 106.4217262 29.8287776)",,,,,
7902519480,7902519481,0,846878963,,footway,,False,False,16.302,"LINESTRING (106.4254616 29.8301984, 106.4254631 29.8300518)",,,,,
7902519481,7867916264,0,843465247,,service,,False,False,19.095,"LINESTRING (106.4254631 29.8300518, 106.4256309 29.8299607)",,,,,
7902519481,7902519480,0,846878963,,footway,,False,True,16.302,"LINESTRING (106.4254631 29.8300518, 106.4254616 29.8301984)",,,,,
7902519481,7902519487,0,843465247,,service,,False,True,43.977,"LINESTRING (106.4254631 29.8300518, 106.4253553 29.8301103, 106.4251078 29.830298)",,,,,
7902519485,7902519487,0,846878965,,footway,,False,False,16.524,"LINESTRING (106.4251244 29.8304459, 106.4251078 29.830298)",,,,,
7902519487,7902519485,0,846878965,,footway,,False,True,16.524,"LINESTRING (106.4251078 29.830298, 106.4251244 29.8304459)",,,,,
7902519487,7902519481,0,843465247,,service,,False,False,43.977,"LINESTRING (106.4251078 29.830298, 106.4253553 29.8301103, 106.4254631 29.8300518)",,,,,
7902519487,7867916706,0,843465247,,service,,False,True,152.68800000000002,"LINESTRING (106.4251078 29.830298, 106.4250533 29.8303376, 106.4248601 29.8304679, 106.4247427 29.8305171, 106.4245919 29.8305331, 106.4240345 29.8305003, 106.4237877 29.8304881, 106.4236098 29.8305044)",,,,,
7935950730,8744634524,0,840845616,,service,,False,False,62.026,"LINESTRING (106.4126142 29.8192482, 106.4131529 29.8195527)",driveway,,,,
7935950730,7845876718,0,840845616,,service,,False,True,22.051,"LINESTRING (106.4126142 29.8192482, 106.4124266 29.8191349)",driveway,,,,
7935950730,7845876717,0,840842347,,path,,False,False,22.615000000000002,"LINESTRING (106.4126142 29.8192482, 106.4126294 29.8191998, 106.4126475 29.8191434, 106.4126921 29.819057)",,,,,
7935950732,3724444666,0,368592198,,service,,False,False,7.011,"LINESTRING (106.4142621 29.8180316, 106.4142837 29.8180918)",,,,,
7935950732,7847165266,0,850678202,,footway,,False,True,11.128,"LINESTRING (106.4142621 29.8180316, 106.4142105 29.8181211)",,,,,
7935950732,3101507795,0,368592198,,service,,False,True,64.001,"LINESTRING (106.4142621 29.8180316, 106.4142142 29.8178982, 106.4140727 29.81748)",,,,,
8137166412,8744595896,0,874022682,,service,,False,True,97.513,"LINESTRING (106.4092632 29.8190273, 106.4093716 29.819262, 106.4095053 29.8195283, 106.4096385 29.8197313, 106.4096925 29.8198197)",,,,,
8137172218,8137172219,0,922378306,,cycleway,,False,False,35.179,"LINESTRING (106.4096848 29.8209138, 106.4093722 29.8207509)",,,,,
8137172218,8744595896,0,"[874022683, 874022684]",,"['steps', 'footway']",,False,True,126.47,"LINESTRING (106.4096848 29.8209138, 106.4097503 29.8207696, 106.4097934 29.8206479, 106.409816 29.8205821, 106.4098263 29.8204652, 106.4098123 29.820379, 106.4097333 29.8201842, 106.4096716 29.8200515, 106.4096925 29.8198197)",,,,,
8137172219,8137172218,0,922378306,,cycleway,,False,True,35.179,"LINESTRING (106.4093722 29.8207509, 106.4096848 29.8209138)",,,,,
8137198619,8137198620,0,874025895,,service,,False,True,78.592,"LINESTRING (106.4162152 29.8252151, 106.4167901 29.8257159)",,,,,
8137198619,7867521424,0,"[874025893, 874025894]",,"['steps', 'footway']",,False,True,106.457,"LINESTRING (106.4162152 29.8252151, 106.4166537 29.8248728, 106.4170308 29.8245702)",,,,,
8137198619,8137198622,0,874025896,,service,,False,False,24.968,"LINESTRING (106.4162152 29.8252151, 106.416108 29.8251898, 106.4159619 29.8251708)",,,,,
8137198619,8137198665,0,874025897,,footway,,False,False,40.632,"LINESTRING (106.4162152 29.8252151, 106.4161275 29.8252532, 106.4159668 29.8252342, 106.4158914 29.8252258, 106.4158718 29.8252236, 106.4158425 29.8252358, 106.4158233 29.8252587)",,,,,
8137198620,8137198619,0,874025895,,service,,False,False,78.592,"LINESTRING (106.4167901 29.8257159, 106.4162152 29.8252151)",,,,,
8137198622,8137198619,0,874025896,,service,,False,True,24.968,"LINESTRING (106.4159619 29.8251708, 106.416108 29.8251898, 106.4162152 29.8252151)",,,,,
8137198665,8137198619,0,874025897,,footway,,False,True,40.632000000000005,"LINESTRING (106.4158233 29.8252587, 106.4158425 29.8252358, 106.4158718 29.8252236, 106.4158914 29.8252258, 106.4159668 29.8252342, 106.4161275 29.8252532, 106.4162152 29.8252151)",,,,,
8543063176,8543063177,0,919983429,,steps,,False,False,27.503,"LINESTRING (106.4254435 29.8263138, 106.4252255 29.8264732)",,,,,
8543063177,3715906644,0,367700099,,service,,False,True,17.469,"LINESTRING (106.4252255 29.8264732, 106.4253643 29.8265741)",,,,,
8543063177,8543063176,0,919983429,,steps,,False,True,27.503,"LINESTRING (106.4252255 29.8264732, 106.4254435 29.8263138)",,,,,
8543063177,9935768681,0,367700099,,service,,False,False,46.736000000000004,"LINESTRING (106.4252255 29.8264732, 106.4250208 29.8263048, 106.4248353 29.8262346)",,,,,
8543063178,8543063179,0,919983430,,steps,,False,False,18.552,"LINESTRING (106.4268362 29.8268164, 106.4266902 29.826925)",,,,,
8543063179,8543063178,0,919983430,,steps,,False,True,18.552,"LINESTRING (106.4266902 29.826925, 106.4268362 29.8268164)",,,,,
8543063179,3715906644,0,367700099,,service,,False,False,137.883,"LINESTRING (106.4266902 29.826925, 106.4263611 29.826717, 106.4261921 29.8266526, 106.4259553 29.8265978, 106.4256522 29.8265997, 106.4253643 29.8265741)",,,,,
8543063179,7867521045,0,367700099,,service,,False,True,108.725,"LINESTRING (106.4266902 29.826925, 106.4270642 29.8271613, 106.4275968 29.8275059)",,,,,
8543063181,7867521229,0,"[919983432, 367700099]",,"['service', 'steps']",,False,False,167.13,"LINESTRING (106.4303059 29.8301736, 106.4302926 29.8300852, 106.4300823 29.8296746, 106.4293263 29.8289673)",,,,,
8601035081,3101507770,0,305512092,,service,,False,True,65.341,"LINESTRING (106.4147845 29.8161929, 106.4154351 29.8160296)",,,,,
8601035081,3101507777,0,305512092,,service,,False,False,110.313,"LINESTRING (106.4147845 29.8161929, 106.4143984 29.8162898, 106.4143299 29.8163066, 106.414233 29.8163302, 106.4137943 29.8164337, 106.4136844 29.8164632)",,,,,
8601035081,8601035108,0,926971481,,service,,False,False,95.12100000000001,"LINESTRING (106.4147845 29.8161929, 106.4146587 29.8158553, 106.4145607 29.8155637, 106.4144991 29.8153742)",,,,,
8601035108,8601035081,0,926971481,,service,,False,True,95.12100000000001,"LINESTRING (106.4144991 29.8153742, 106.4145607 29.8155637, 106.4146587 29.8158553, 106.4147845 29.8161929)",,,,,
8744595872,7845876718,0,840845616,,service,,False,False,76.297,"LINESTRING (106.4117796 29.8187403, 106.4124266 29.8191349)",driveway,,,,
8744595872,7846825756,0,305512088,,service,permissive,False,False,7.824,"LINESTRING (106.4117796 29.8187403, 106.4117498 29.8187846, 106.4117375 29.8188004)",,,,,
8744595872,3101507805,0,305512088,,service,permissive,False,True,65.659,"LINESTRING (106.4117796 29.8187403, 106.4120582 29.8183004, 106.4121088 29.8182235)",,,,,
8744595880,7845776666,0,840830768,,service,,False,False,63.336999999999996,"LINESTRING (106.4135706 29.8198967, 106.4135871 29.8199529, 106.4136124 29.8200293, 106.413585 29.8200775, 106.413543 29.8201128, 106.4134435 29.820178, 106.4133708 29.8202637, 106.4133033 29.8203604)",driveway,25,,,
8744595880,7845776659,0,"[840830768, 840830767]",,service,,False,True,10.713,"LINESTRING (106.4135706 29.8198967, 106.4135641 29.8198743, 106.4135243 29.8198097)",driveway,25,,,4
8744595880,8744634525,0,944518223,,steps,,False,True,10.83,"LINESTRING (106.4135706 29.8198967, 106.4135589 29.819901, 106.4135172 29.8199163, 106.4134669 29.819934)",,,,,
