u,v,key,osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge,tunnel,access,service
6305105217,6305075421,0,673274043,unclassified,20,False,True,54.081,"LINESTRING (116.1396734 40.251438, 116.1396264 40.2514721, 116.1395749 40.2514776, 116.1394478 40.251477, 116.1392928 40.2514759, 116.1392101 40.2514758, 116.1391514 40.2514666, 116.1391062 40.2514549, 116.1390752 40.251427)",,,,,,
6305105217,6305075421,1,831018715,unclassified,20,False,True,53.666999999999994,"LINESTRING (116.1396734 40.251438, 116.1396496 40.2514121, 116.1396275 40.2513973, 116.1395903 40.2513905, 116.139468 40.2513862, 116.139358 40.2513865, 116.1392307 40.2513909, 116.1391454 40.2514043, 116.1391072 40.2514152, 116.1390752 40.251427)",,,,,,
6305105223,7759736766,0,673276068,footway,5,False,False,17.554000000000002,"LINESTRING (116.1396511 40.2509464, 116.1396442 40.250999, 116.1396504 40.2511039)",,,,,,
6305105223,6305629113,0,673276068,footway,5,False,True,91.047,"LINESTRING (116.1396511 40.2509464, 116.1396588 40.2508656, 116.1396916 40.2506389, 116.1396795 40.2505741, 116.1396706 40.250536, 116.1396533 40.2504766, 116.1396486 40.2503517, 116.1396799 40.2501962, 116.139687 40.250134)",,,,,,
6305105223,6305105225,0,673276071,footway,5,False,False,15.724,"LINESTRING (116.1396511 40.2509464, 116.1397078 40.2509447, 116.139836 40.2509377)",,,,,,
6305105223,7759736789,0,673276071,footway,5,False,True,45.772,"LINESTRING (116.1396511 40.2509464, 116.1396469 40.2509466, 116.1395271 40.2509364, 116.1393701 40.2509381, 116.139254 40.2509184, 116.1391154 40.2509209)",,,,,,
6305105225,6305819469,0,673276071,footway,5,False,False,3.277,"LINESTRING (116.139836 40.2509377, 116.1398746 40.2509383)",,,,,,
6305105225,6305819470,0,673348272,footway,,False,True,10.833,"LINESTRING (116.139836 40.2509377, 116.1398447 40.2510349)",,,,,,
6305105225,6305105223,0,673276071,footway,5,False,True,15.724,"LINESTRING (116.139836 40.2509377, 116.1397078 40.2509447, 116.1396511 40.2509464)",,,,,,
6305105227,6305629195,0,673328976,footway,,False,True,10.798,"LINESTRING (116.1402139 40.250967, 116.1401414 40.2510468)",,,,,,
6305105227,6305629191,0,673276071,footway,5,False,False,23.912,"LINESTRING (116.1402139 40.250967, 116.1404173 40.2509877, 116.140491 40.2510035)",,,,,,
6305105227,6305819469,0,673276071,footway,5,False,True,28.978,"LINESTRING (116.1402139 40.250967, 116.1400153 40.2509529, 116.1398746 40.2509383)",,,,,,
6305105229,6305105230,0,673276071,footway,5,False,False,6.766,"LINESTRING (116.1405347 40.2510231, 116.1406143 40.2510265)",,,,,,
6305105229,6305819465,0,673348264,footway,,False,True,12.817,"LINESTRING (116.1405347 40.2510231, 116.1405521 40.2509086)",,,,,,
6305105229,6305629191,0,673276071,footway,5,False,True,4.303,"LINESTRING (116.1405347 40.2510231, 116.1405313 40.2510218, 116.140491 40.2510035)",,,,,,
6305105229,7759502609,0,673348264,footway,,False,False,39.05,"LINESTRING (116.1405347 40.2510231, 116.1405478 40.2513478, 116.1405392 40.2513733)",,,,,,
6305105230,6305105229,0,673276071,footway,5,False,True,6.766,"LINESTRING (116.1406143 40.2510265, 116.1405347 40.2510231)",,,,,,
6305105230,7759736762,0,673328973,footway,,False,False,6.607,"LINESTRING (116.1406143 40.2510265, 116.1406921 40.2510244)",,,,,,
6305105230,7772395556,0,994874264,unclassified,20,False,False,38.764,"LINESTRING (116.1406143 40.2510265, 116.1406101 40.2513433, 116.1406101 40.2513751)",2,宏德大道,,,,
6305105230,6305629173,0,994874264,unclassified,20,False,True,11.838000000000001,"LINESTRING (116.1406143 40.2510265, 116.140617 40.250996, 116.1406271 40.2509205)",2,宏德大道,,,,
6305105234,10246266196,0,673276075,footway,,False,False,4.7170000000000005,"LINESTRING (116.1417762 40.2509498, 116.1418042 40.2509334, 116.1418218 40.2509257)",,,,,,
6305105234,6305819479,0,673276075,footway,,False,True,8.568,"LINESTRING (116.1417762 40.2509498, 116.1417562 40.2509734, 116.1417463 40.2509965, 116.1417418 40.2510209)",,,,,,
6305105234,6305629166,0,673328977,footway,,False,True,50.867000000000004,"LINESTRING (116.1417762 40.2509498, 116.1417679 40.2509361, 116.141674 40.2509269, 116.1411899 40.2509487)",,,,,,
6305105235,6305105236,0,673276075,footway,,False,False,5.8149999999999995,"LINESTRING (116.1419073 40.2509032, 116.1419342 40.2508788, 116.1419315 40.2508585)",,,,,,
6305105235,10246266196,0,673276075,footway,,False,True,7.719,"LINESTRING (116.1419073 40.2509032, 116.1418419 40.250917, 116.1418218 40.2509257)",,,,,,
6305105235,6305105387,0,673328978,footway,,False,False,51.966,"LINESTRING (116.1419073 40.2509032, 116.14195 40.2509006, 116.1419864 40.2509002, 116.1422326 40.2509877, 116.14243 40.2509828, 116.1424939 40.2509798)",,,,,,
6305105236,6305105244,0,673276075,footway,,False,False,92.999,"LINESTRING (116.1419315 40.2508585, 116.141933 40.2508205, 116.1419459 40.2507023, 116.1419566 40.250635, 116.1419566 40.2505792, 116.141905 40.2504495, 116.1418964 40.2503954, 116.1419136 40.2503068, 116.1419244 40.2502541, 116.1419614 40.2500327)",,,,,,
6305105236,6305105235,0,673276075,footway,,False,True,5.8149999999999995,"LINESTRING (116.1419315 40.2508585, 116.1419342 40.2508788, 116.1419073 40.2509032)",,,,,,
6305105236,6305629204,0,673328979,footway,,False,True,48.632999999999996,"LINESTRING (116.1419315 40.2508585, 116.1419995 40.2508766, 116.1421387 40.2508667, 116.1422714 40.2509161, 116.1424848 40.2509094)",,,,,,
6305105244,6305105249,0,673276076,footway,,False,True,17.453,"LINESTRING (116.1419614 40.2500327, 116.1417568 40.2500169)",,,,,,
6305105244,6305105236,0,673276075,footway,,False,True,92.999,"LINESTRING (116.1419614 40.2500327, 116.1419244 40.2502541, 116.1419136 40.2503068, 116.1418964 40.2503954, 116.141905 40.2504495, 116.1419566 40.2505792, 116.1419566 40.250635, 116.1419459 40.2507023, 116.141933 40.2508205, 116.1419315 40.2508585)",,,,,,
6305105244,6305105403,0,673276080,footway,,False,False,42.403999999999996,"LINESTRING (116.1419614 40.2500327, 116.1420904 40.2500462, 116.1421813 40.250033, 116.1423379 40.2500047, 116.1424392 40.2499616)",,,,,,
6305105245,6305105203,0,994874264,unclassified,20,False,False,11.239,"LINESTRING (116.1408914 40.2499329, 116.1408484 40.2500285)",2,宏德大道,,,,
6305105245,7759502647,0,673276076,footway,,False,False,8.047,"LINESTRING (116.1408914 40.2499329, 116.1409609 40.2499707, 116.1409703 40.2499716)",,,,,,
6305105245,9956995502,0,994874264,unclassified,20,False,True,73.227,"LINESTRING (116.1408914 40.2499329, 116.1409424 40.2498194, 116.1411487 40.2494678, 116.1412451 40.2493333)",2,宏德大道,,,,
6305105249,6305105244,0,673276076,footway,,False,False,17.453,"LINESTRING (116.1417568 40.2500169, 116.1419614 40.2500327)",,,,,,
6305105249,7759502647,0,673276076,footway,,False,True,67.02300000000001,"LINESTRING (116.1417568 40.2500169, 116.1416182 40.2500068, 116.1412023 40.249972, 116.1409953 40.2499734, 116.1409703 40.2499716)",,,,,,
6305105249,6305105250,0,673276077,footway,,False,True,64.144,"LINESTRING (116.1417568 40.2500169, 116.1416109 40.2500356, 116.1414438 40.2500501, 116.1410678 40.2500646, 116.1410046 40.2500643)",,,,,,
6305105250,7759502648,0,673276077,footway,,False,True,6.689,"LINESTRING (116.1410046 40.2500643, 116.140929 40.2500473)",,,,,,
6305105250,8114186757,0,871086478,footway,,False,True,17.145,"LINESTRING (116.1410046 40.2500643, 116.1409607 40.2502148)",,,,,,
6305105250,6305105249,0,673276077,footway,,False,False,64.14399999999999,"LINESTRING (116.1410046 40.2500643, 116.1410678 40.2500646, 116.1414438 40.2500501, 116.1416109 40.2500356, 116.1417568 40.2500169)",,,,,,
6305105255,6305629217,0,673276078,footway,,False,False,86.429,"LINESTRING (116.1431536 40.249245, 116.1431585 40.2492724, 116.143229 40.2493509, 116.1433112 40.2494518, 116.1433583 40.2495348, 116.1433965 40.2496582, 116.1434141 40.2497591, 116.1434111 40.2498645, 116.1433884 40.2499743)",1,,,,,
6305105255,6305075438,0,673276078,footway,,False,True,25.901,"LINESTRING (116.1431536 40.249245, 116.143132 40.2491244, 116.1431341 40.2490132)",1,,,,,
6305105255,6305629218,0,673328991,footway,,False,True,18.109,"LINESTRING (116.1431536 40.249245, 116.1430928 40.2492147, 116.1430253 40.2492008, 116.1429551 40.2491935)",,,,,,
6305105265,6305105269,0,673276078,footway,,False,False,40.53,"LINESTRING (116.1433041 40.2501812, 116.1432495 40.2502861, 116.1432319 40.2503534, 116.143226 40.2504386, 116.1432371 40.2504857, 116.1432584 40.2505328)",1,,,,,
6305105265,6305629217,0,673276078,footway,,False,True,24.144,"LINESTRING (116.1433041 40.2501812, 116.1433347 40.2501224, 116.1433612 40.2500461, 116.1433847 40.2499923, 116.1433884 40.2499743)",1,,,,,
6305105265,6305629238,0,673328984,footway,,False,False,13.598,"LINESTRING (116.1433041 40.2501812, 116.1432224 40.250169, 116.1431965 40.2501665, 116.143148 40.250169, 116.143146 40.2501698)",,,,,,
6305105269,7588367211,0,673276078,footway,,False,False,60.995000000000005,"LINESTRING (116.1432584 40.2505328, 116.1432783 40.2505704, 116.1432981 40.2506157, 116.1433104 40.2506598, 116.1433099 40.2507038, 116.1433007 40.2507417, 116.143258 40.2508451, 116.1432249 40.2509099, 116.1432078 40.2509678, 116.1432011 40.2510209, 116.1432054 40.2510627)",1,,,,,
6305105269,6305105265,0,673276078,footway,,False,True,40.53,"LINESTRING (116.1432584 40.2505328, 116.1432371 40.2504857, 116.143226 40.2504386, 116.1432319 40.2503534, 116.1432495 40.2502861, 116.1433041 40.2501812)",1,,,,,
6305105269,6305629238,0,"[812421555, 812421556, 673328984, 673328988, 673328989]",footway,,False,True,100.04300000000003,"LINESTRING (116.1432584 40.2505328, 116.1431716 40.2505199, 116.1430674 40.2504752, 116.1428458 40.2504817, 116.1428123 40.2504526, 116.1427741 40.2503942, 116.1427312 40.2503432, 116.142755 40.2502994, 116.1427646 40.2502484, 116.1428472 40.250248, 116.1429249 40.2502184, 116.1430282 40.250213, 116.1430735 40.2501986, 116.143146 40.2501698)",,,yes,,,
6305105281,7588367248,0,673276078,footway,,False,True,8.956,"LINESTRING (116.1430657 40.251444, 116.1431442 40.2513951, 116.1431457 40.2513921)",1,,,,,
6305105281,6305103593,0,812421562,unclassified,20,False,False,4.954,"LINESTRING (116.1430657 40.251444, 116.1430897 40.2514444, 116.143124 40.2514427)",,,,,,
6305105281,7588367265,0,"[812421561, 812421562, 831057411]",unclassified,20,False,True,33.453,"LINESTRING (116.1430657 40.251444, 116.142919 40.2514412, 116.1427199 40.2514408, 116.1426716 40.2514395)",,,yes,,,
6305105387,6305629204,0,673276079,footway,,False,False,7.866,"LINESTRING (116.1424939 40.2509798, 116.1424848 40.2509094)",,,,,,
6305105387,7588367236,0,673276079,footway,,False,True,55.638999999999996,"LINESTRING (116.1424939 40.2509798, 116.1425511 40.2510364, 116.1425811 40.2510688, 116.1426067 40.2511078, 116.1426197 40.2511408, 116.1426257 40.2511685, 116.1426231 40.2512015, 116.1426174 40.2512323, 116.1426065 40.2512564, 116.1425865 40.2512875, 116.142564 40.2513184, 116.1425485 40.2513395, 116.1425317 40.2513509, 116.1425211 40.2513603, 116.1425234 40.2513727, 116.1425357 40.2513738, 116.1425748 40.2513774, 116.1425948 40.2513862)",,,,,,
6305105387,6305105235,0,673328978,footway,,False,True,51.965999999999994,"LINESTRING (116.1424939 40.2509798, 116.14243 40.2509828, 116.1422326 40.2509877, 116.1419864 40.2509002, 116.14195 40.2509006, 116.1419073 40.2509032)",,,,,,
6305105403,6305629253,0,673276079,footway,,False,True,102.68799999999999,"LINESTRING (116.1424392 40.2499616, 116.1424616 40.2500155, 116.1425204 40.2500536, 116.142585 40.2500985, 116.1426262 40.2501613, 116.1426232 40.2502286, 116.1425909 40.2503048, 116.1425674 40.2503698, 116.1425762 40.2504394, 116.142632 40.2505515, 116.1426673 40.2506165, 116.1426614 40.2507129, 116.1426203 40.2507802, 116.1425968 40.2507981)",,,,,,
6305105403,6305105244,0,673276080,footway,,False,True,42.403999999999996,"LINESTRING (116.1424392 40.2499616, 116.1423379 40.2500047, 116.1421813 40.250033, 116.1420904 40.2500462, 116.1419614 40.2500327)",,,,,,
6305105403,6305105409,0,673276081,footway,,False,False,24.238,"LINESTRING (116.1424392 40.2499616, 116.1424395 40.2498952, 116.1424423 40.2498511, 116.1423864 40.2497525)",,,,,,
6305105403,6305629213,0,"[673328980, 673328981, 673328982]",footway,,False,False,55.378,"LINESTRING (116.1424392 40.2499616, 116.1424868 40.2499522, 116.1425937 40.249967, 116.1426778 40.2499793, 116.142762 40.2499744, 116.1430275 40.2499248, 116.1430755 40.249911)",,,low_water_crossing,,,
6305105409,9185258235,0,994455007,footway,,False,False,2.985,"LINESTRING (116.1423864 40.2497525, 116.1424186 40.2497417)",,,,,,
6305105409,6305105413,0,673276081,footway,,False,False,31.847,"LINESTRING (116.1423864 40.2497525, 116.1423071 40.2497054, 116.1422454 40.2496448, 116.1422219 40.2495708, 116.1422337 40.2495147)",,,,,,
6305105409,6305105403,0,673276081,footway,,False,True,24.238,"LINESTRING (116.1423864 40.2497525, 116.1424423 40.2498511, 116.1424395 40.2498952, 116.1424392 40.2499616)",,,,,,
6305105413,6305629318,0,673276081,footway,,False,False,6.427,"LINESTRING (116.1422337 40.2495147, 116.1422785 40.2494681)",,,,,,
6305105413,9185258236,0,994455008,footway,,False,False,3.508,"LINESTRING (116.1422337 40.2495147, 116.1422708 40.2495286)",,,,,,
6305105413,6305105409,0,673276081,footway,,False,True,31.847,"LINESTRING (116.1422337 40.2495147, 116.1422219 40.2495708, 116.1422454 40.2496448, 116.1423071 40.2497054, 116.1423864 40.2497525)",,,,,,
6305105422,6305629276,0,673274044,unclassified,20,False,True,16.17,"LINESTRING (116.1425699 40.2487464, 116.1424911 40.248614)",,,,,,
6305105422,8114022712,0,673276082,footway,,False,False,6.677,"LINESTRING (116.1425699 40.2487464, 116.1426305 40.2487081)",,,,,,
6305105422,6305629281,0,673274044,unclassified,20,False,False,18.307,"LINESTRING (116.1425699 40.2487464, 116.1426238 40.2488371, 116.1426634 40.2488947)",,,,,,
6305105423,8114025066,0,673276082,footway,,False,False,9.835,"LINESTRING (116.1426585 40.2486904, 116.1427368 40.2486252)",,,,,,
6305105423,8114022712,0,673276082,footway,,False,True,3.086,"LINESTRING (116.1426585 40.2486904, 116.1426305 40.2487081)",,,,,,
6305105423,8114025064,0,871070142,footway,,False,True,38.213,"LINESTRING (116.1426585 40.2486904, 116.1426868 40.2487061, 116.1429837 40.2488921, 116.1430112 40.2488809)",,,,,,
6305105427,6305105431,0,673276082,footway,,False,False,84.027,"LINESTRING (116.1431749 40.2482398, 116.1434283 40.2481341, 116.1437398 40.2480512, 116.1438983 40.2480264, 116.1441064 40.2480073)",,,,,,
6305105427,8114025066,0,673276082,footway,,False,True,56.836,"LINESTRING (116.1431749 40.2482398, 116.1430728 40.2483113, 116.1429435 40.2484313, 116.1427555 40.2486096, 116.1427368 40.2486252)",,,,,,
6305105427,7759803267,0,673276083,footway,,False,False,28.074,"LINESTRING (116.1431749 40.2482398, 116.1430995 40.2481514, 116.1430343 40.2480604, 116.1430092 40.2480216)",,,,,,
6305105427,8113931403,0,"[871061468, 871061469, 871061470]",footway,,False,True,52.615,"LINESTRING (116.1431749 40.2482398, 116.1432338 40.2483113, 116.1433762 40.24847, 116.14338 40.2484726, 116.1435898 40.2483658)",,,,yes,,
6305105431,8113931395,0,673276085,footway,,False,False,31.881,"LINESTRING (116.1441064 40.2480073, 116.144131 40.2482934)",,,,,,
6305105431,6305105439,0,673276085,footway,,False,True,25.783,"LINESTRING (116.1441064 40.2480073, 116.1440893 40.2477758)",,,,,,
6305105431,6305105427,0,673276082,footway,,False,True,84.027,"LINESTRING (116.1441064 40.2480073, 116.1438983 40.2480264, 116.1437398 40.2480512, 116.1434283 40.2481341, 116.1431749 40.2482398)",,,,,,
6305105433,7759803267,0,673276083,footway,,False,True,5.328,"LINESTRING (116.1429826 40.2479782, 116.1430092 40.2480216)",,,,,,
6305105433,6305075110,0,836745765,unclassified,20,False,False,68.786,"LINESTRING (116.1429826 40.2479782, 116.1427153 40.2480892, 116.1425179 40.2481949, 116.1423095 40.2483199)",2,宏德大道,,,,
6305105433,6305075391,0,"[1086665267, 836745765]",unclassified,20,False,True,69.309,"LINESTRING (116.1429826 40.2479782, 116.1430518 40.2479516, 116.1431921 40.2479087, 116.1433612 40.2478639, 116.1434395 40.2478456, 116.1435177 40.2478273, 116.1436586 40.2478059, 116.1437583 40.2477907)",2,宏德大道,,,,
6305105434,6305075441,0,673274044,unclassified,20,False,False,17.17,"LINESTRING (116.1443992 40.2489535, 116.1446011 40.2489437)",,,,,,
6305105434,6305105441,0,673274044,unclassified,20,False,True,14.606,"LINESTRING (116.1443992 40.2489535, 116.1442274 40.2489612)",,,,,,
6305105434,8114025039,0,673276084,footway,,False,False,6.538,"LINESTRING (116.1443992 40.2489535, 116.1443972 40.2489272, 116.1443947 40.2488948)",,,,,,
6305105438,6312618236,0,673279482,unclassified,20,False,False,4.825,"LINESTRING (116.1445031 40.2478224, 116.1445303 40.2477843)",,,,,,
6305105438,8113931396,0,673329011,footway,,False,True,56.663,"LINESTRING (116.1445031 40.2478224, 116.1443713 40.2479009, 116.144401 40.2482822)",,,,,,
6305105438,6305105439,0,836745767,unclassified,20,False,False,35.516,"LINESTRING (116.1445031 40.2478224, 116.144223 40.2477947, 116.1441939 40.2477918, 116.1440893 40.2477758)",2,宏德大道,,,,
6305105438,9979140115,0,1123237118,unclassified,20,False,True,59.539,"LINESTRING (116.1445031 40.2478224, 116.1446605 40.247863, 116.1449626 40.2479644, 116.145143 40.2480393)",2,博学大道,,,,
6305105439,6305105431,0,673276085,footway,,False,False,25.783,"LINESTRING (116.1440893 40.2477758, 116.1441064 40.2480073)",,,,,,
6305105439,7759502631,0,836745767,unclassified,20,False,False,4.356,"LINESTRING (116.1440893 40.2477758, 116.1440385 40.2477702)",2,宏德大道,,,,
6305105439,6305105438,0,836745767,unclassified,20,False,True,35.516,"LINESTRING (116.1440893 40.2477758, 116.1441939 40.2477918, 116.144223 40.2477947, 116.1445031 40.2478224)",2,宏德大道,,,,
6305105441,6305105434,0,673274044,unclassified,20,False,False,14.606,"LINESTRING (116.1442274 40.2489612, 116.1443992 40.2489535)",,,,,,
6305105441,6305075438,0,673274044,unclassified,20,False,True,92.971,"LINESTRING (116.1442274 40.2489612, 116.1440153 40.2489742, 116.1440047 40.2489747, 116.1435213 40.2489967, 116.1431341 40.2490132)",,,,,,
6305105441,8114025038,0,673329009,footway,,False,True,6.163,"LINESTRING (116.1442274 40.2489612, 116.1442251 40.2489355, 116.1442225 40.2489059)",,,,,,
6305137010,6305629469,0,"[673329017, 812421569]","['steps', 'path']",,False,False,31.516,"LINESTRING (116.1436893 40.2516368, 116.1437621 40.2516704, 116.1438393 40.2516856, 116.1439015 40.251716, 116.1439363 40.2517274, 116.1439488 40.2517616, 116.1439886 40.2517825)",,,,,,
6305137010,6305819802,0,831057410,footway,,False,False,110.58,"LINESTRING (116.1436893 40.2516368, 116.1436993 40.251675, 116.1436865 40.2517418, 116.143653 40.2518047, 116.1436195 40.2518479, 116.1436015 40.2519186, 116.1436067 40.2519736, 116.1436324 40.2520129, 116.1436865 40.2520502, 116.1437379 40.2520915, 116.1437817 40.2521661, 116.143792 40.2522172, 116.1437997 40.2523056, 116.1437765 40.2523724, 116.1437122 40.2524549, 116.1436401 40.2525158, 116.1436202 40.2525234)",,,,,,
