u,v,key,osmid,highway,service,access,oneway,reversed,length,geometry,lanes,name,maxspeed,tunnel,bridge
9159493656,9159493655,0,991347244,footway,,,False,False,5.0,"LINESTRING (-76.6191484 39.3316748, -76.6191452 39.3316299)",,,,,
9159493656,4520077329,0,"[991333890, 991333891]",footway,,,False,False,31.109,"LINESTRING (-76.6191484 39.3316748, -76.6190267 39.3316795, -76.6187872 39.3316895)",,,,,
9159493656,4519817386,0,"[991333890, 991333988, 455591597]",footway,,,False,True,30.169,"LINESTRING (-76.6191484 39.3316748, -76.6192677 39.3316702, -76.6194722 39.3316637, -76.6194988 39.3316627)",,,,,
9159493715,9159493716,0,991347250,footway,,,False,False,19.219,"LINESTRING (-76.6188666 39.3306765, -76.6188783 39.3308491)",,,,,
9159493715,9159493717,0,991347250,footway,,,False,True,18.941,"LINESTRING (-76.6188666 39.3306765, -76.618855 39.3305064)",,,,,
9159493715,244453016,0,991347251,footway,,,False,True,6.166,"LINESTRING (-76.6188666 39.3306765, -76.6189382 39.3306737)",,,,,
9159493715,4519817406,0,"[455591608, 991347229, 991347251, 455630117]",footway,,permit,False,"[False, True]",11.349,"LINESTRING (-76.6188666 39.3306765, -76.618788 39.3306795, -76.6187706 39.3306801, -76.6187533 39.3306807, -76.6187348 39.3306814)",,,,,
9159493716,4520038589,0,455630116,footway,,,False,False,6.062,"LINESTRING (-76.6188783 39.3308491, -76.6189487 39.3308465)",,,,,
9159493716,9159493715,0,991347250,footway,,,False,True,19.219,"LINESTRING (-76.6188783 39.3308491, -76.6188666 39.3306765)",,,,,
9159493716,9159297047,0,"[455630116, 991347228]",footway,,,False,True,11.355,"LINESTRING (-76.6188783 39.3308491, -76.6187648 39.3308532, -76.6187465 39.3308546)",,,,,
9159493717,4520038549,0,455630118,footway,,,False,True,6.288,"LINESTRING (-76.618855 39.3305064, -76.6189281 39.3305054)",,,,,
9159493717,9159493715,0,991347250,footway,,,False,False,18.941,"LINESTRING (-76.618855 39.3305064, -76.6188666 39.3306765)",,,,,
9159493717,4520038592,0,"[991325408, 455663815, 455630118, 991325407]","['steps', 'footway']",,permit,False,False,11.341,"LINESTRING (-76.618855 39.3305064, -76.618828 39.330506, -76.6188079 39.3305062, -76.6187417 39.3305078, -76.6187232 39.3305083)",,,,,
9159493726,4519817405,0,455591608,footway,,permit,False,False,2.6,"LINESTRING (-76.6185343 39.3306892, -76.6185645 39.3306881)",,,,,
9162555088,8908090078,0,963021584,footway,,,False,True,11.056,"LINESTRING (-76.6185322 39.3268391, -76.6184413 39.3269094)",,,,,
9162555088,8761471518,0,"[963021584, 946487005]",footway,,,False,False,27.072,"LINESTRING (-76.6185322 39.3268391, -76.6185695 39.3268102, -76.6185847 39.3267494, -76.6185676 39.3267046, -76.6185487 39.3266723, -76.6185164 39.3266386, -76.6184994 39.3266285)",,,,,
9162555088,9162555091,0,"[991707643, 991707644]","['steps', 'footway']",,,False,True,3.539,"LINESTRING (-76.6185322 39.3268391, -76.6185214 39.3268275, -76.6185062 39.3268145)",,,,,
9162555091,9162555088,0,"[991707643, 991707644]","['steps', 'footway']",,,False,False,3.539,"LINESTRING (-76.6185062 39.3268145, -76.6185214 39.3268275, -76.6185322 39.3268391)",,,,,
9162555094,9162555098,0,991707647,steps,,,False,True,6.73,"LINESTRING (-76.618817 39.3266, -76.6187785 39.3265894, -76.6187414 39.3265859)",,,,,
9162555098,8761471540,0,946487004,footway,,,False,False,44.69800000000001,"LINESTRING (-76.6187414 39.3265859, -76.618744 39.3266004, -76.6187487 39.3266459, -76.618744 39.3266848, -76.6187032 39.3267618, -76.618673 39.3267492, -76.6186558 39.3266811, -76.6185517 39.3265875)",,,,,
9162555098,8908165934,0,946487004,footway,,,False,True,5.273,"LINESTRING (-76.6187414 39.3265859, -76.6187358 39.326555, -76.618735 39.3265388)",,,,,
9162555098,9162555094,0,991707647,steps,,,False,False,6.73,"LINESTRING (-76.6187414 39.3265859, -76.6187785 39.3265894, -76.618817 39.3266)",,,,,
9162696988,9162696993,0,991714940,footway,,,False,False,2.403,"LINESTRING (-76.6189622 39.3281434, -76.6189426 39.3281588)",,,,,
9162696993,8980949889,0,970453185,footway,,,False,True,10.178,"LINESTRING (-76.6189426 39.3281588, -76.6188617 39.328092)",,,,,
9162696993,9162696988,0,991714940,footway,,,False,True,2.403,"LINESTRING (-76.6189426 39.3281588, -76.6189622 39.3281434)",,,,,
9162696993,4408342779,0,970453185,footway,,,False,False,21.003999999999998,"LINESTRING (-76.6189426 39.3281588, -76.6190418 39.3282407, -76.6191177 39.32829)",,,,,
9163271037,49409585,0,455630112,footway,,,False,True,4.561,"LINESTRING (-76.6197119 39.329835, -76.6196904 39.3297975)",,,,,
9163271037,244453217,0,22770692,footway,,,False,False,36.387,"LINESTRING (-76.6197119 39.329835, -76.6197448 39.3298527, -76.6198084 39.3298784, -76.6198614 39.3298966, -76.6199297 39.3299111, -76.6201087 39.3299382)",,,,,
9163271037,244453021,0,455630112,footway,,,False,False,26.124000000000002,"LINESTRING (-76.6197119 39.329835, -76.619738 39.3298805, -76.6197668 39.3299588, -76.6197876 39.3300613)",,,,,
9163280366,244453242,0,22770671,footway,,,False,False,5.71,"LINESTRING (-76.6198025 39.3293378, -76.6198312 39.3292915)",,,,,
9163280366,1909366973,0,22770671,footway,,,False,True,19.526,"LINESTRING (-76.6198025 39.3293378, -76.6196475 39.3294661)",,,,,
9163280366,9170515134,0,992559745,footway,,,False,False,15.732,"LINESTRING (-76.6198025 39.3293378, -76.6196199 39.329346)",,,,,
9163280369,4519817363,0,991337887,footway,,,False,False,11.37,"LINESTRING (-76.6188349 39.3296198, -76.6188173 39.32963, -76.618773 39.3296507, -76.6187201 39.3296699)",,,,,
9163280369,4519817362,0,991337887,footway,,,False,True,11.25,"LINESTRING (-76.6188349 39.3296198, -76.6188515 39.3296103, -76.6188951 39.3295771, -76.6189219 39.3295454)",,,,,
9163280369,9163280370,0,"[991772969, 991772970]","['steps', 'footway']",,,False,True,3.795,"LINESTRING (-76.6188349 39.3296198, -76.6188467 39.3296311, -76.6188627 39.3296463)",,,,,
9163280370,9163280369,0,"[991772969, 991772970]","['steps', 'footway']",,,False,False,3.795,"LINESTRING (-76.6188627 39.3296463, -76.6188467 39.3296311, -76.6188349 39.3296198)",,,,,
9163280371,9770539394,0,1063724816,footway,,,False,True,2.683,"LINESTRING (-76.6191598 39.3297044, -76.6191792 39.3297233)",,,,,
9163280372,9163290051,0,"[991772968, 991772971]","['steps', 'footway']",,,False,True,4.691,"LINESTRING (-76.6190148 39.3298046, -76.6190311 39.3298224, -76.6190462 39.3298391)",,,,,
9163282359,8325678393,0,895683611,footway,,,False,True,16.061,"LINESTRING (-76.619551 39.3286099, -76.6195604 39.3287375, -76.6195616 39.3287541)",,,,,
9163290051,2044048458,0,193901027,footway,,,False,False,11.857,"LINESTRING (-76.6190462 39.3298391, -76.6190901 39.3298148, -76.6191034 39.3298038, -76.6191157 39.3297844, -76.6191295 39.3297583)",,,,,
9163290051,4519817367,0,193901027,footway,,,False,True,22.976,"LINESTRING (-76.6190462 39.3298391, -76.6189977 39.3298658, -76.6189735 39.3298722, -76.6189414 39.3298753, -76.6189078 39.3298821, -76.6188797 39.3298955, -76.6188152 39.3299346)",,,,,
9163290051,9163280372,0,"[991772968, 991772971]","['steps', 'footway']",,,False,False,4.691,"LINESTRING (-76.6190462 39.3298391, -76.6190311 39.3298224, -76.6190148 39.3298046)",,,,,
9163291327,244453240,0,22770678,footway,,,False,False,23.03,"LINESTRING (-76.6203435 39.3287695, -76.6201276 39.328892)",,,,,
9163291327,244453227,0,180561492,footway,,,False,False,0.81,"LINESTRING (-76.6203435 39.3287695, -76.6203529 39.3287691)",,,,,
9163291327,244453239,0,180561492,footway,,,False,True,46.645,"LINESTRING (-76.6203435 39.3287695, -76.6198019 39.3287909)",,,,,
9163292796,244453291,0,5998652,service,,,False,True,66.987,"LINESTRING (-76.6184593 39.3271627, -76.6184831 39.3271442, -76.6185574 39.327086, -76.6186541 39.3270114, -76.6190392 39.3267614)",,,12 mph,,
9163292801,244453308,0,"[992948392, 992948393, 991772966]",footway,,,False,"[False, True]",23.686999999999998,"LINESTRING (-76.619273 39.3286059, -76.619227 39.3286056, -76.6191935 39.3285973, -76.6191539 39.3285739, -76.6191076 39.3285278, -76.619071 39.3285153, -76.6190446 39.3285062)",,,,,
9163305876,9770539394,0,193901027,footway,,,False,True,4.497,"LINESTRING (-76.6192209 39.3296989, -76.6191792 39.3297233)",,,,,
9163305876,8750045858,0,1059352252,footway,,,False,False,1.544,"LINESTRING (-76.6192209 39.3296989, -76.6192352 39.3296905)",,,,,
9163305876,4519817361,0,455591589,footway,,,False,False,26.533,"LINESTRING (-76.6192209 39.3296989, -76.6191122 39.329582, -76.6190107 39.3296348)",,,,,
9169529702,4519871477,0,369149188,service,,,False,False,63.382,"LINESTRING (-76.6186811 39.3317937, -76.6186587 39.3317601, -76.6186482 39.3317279, -76.6186097 39.3312298)",,,,,
9169529702,4519817376,0,369149188,service,,,False,True,66.31099999999999,"LINESTRING (-76.6186811 39.3317937, -76.6187241 39.3318239, -76.6187725 39.3318401, -76.6188293 39.3318489, -76.6188866 39.3318518, -76.6192428 39.3318452, -76.6193158 39.3318481, -76.6193689 39.3318591, -76.6194249 39.3318767)",,,,,
9169529702,9169529703,0,"[992453877, 992453878]",service,driveway,,False,True,66.392,"LINESTRING (-76.6186811 39.3317937, -76.6188848 39.3317873, -76.6194524 39.3317696)",,,,,
9169529703,9169529702,0,"[992453877, 992453878]",service,driveway,,False,False,66.392,"LINESTRING (-76.6194524 39.3317696, -76.6188848 39.3317873, -76.6186811 39.3317937)",,,,,
9169583741,4520096231,0,455640720,footway,,,False,True,34.66,"LINESTRING (-76.6188589 39.3322104, -76.6188973 39.332175, -76.6188365 39.3321336, -76.6190038 39.3319774)",,,,,
9169650956,9169650957,0,992462435,footway,,,False,True,10.387,"LINESTRING (-76.624348 39.3288535, -76.6244687 39.3288566)",,,,,
9169650956,9169650959,0,992462434,footway,,,False,True,17.357,"LINESTRING (-76.624348 39.3288535, -76.6244137 39.3288815, -76.6244526 39.3289064, -76.6244955 39.3289552)",,,,,
9169650956,9169665972,0,992462435,footway,,,False,False,130.408,"LINESTRING (-76.624348 39.3288535, -76.6242313 39.3288369, -76.6240986 39.3288214, -76.6240074 39.3287965, -76.6239189 39.3287529, -76.6238371 39.3287311, -76.6236761 39.3286948, -76.6235138 39.3286595, -76.6233999 39.3286512, -76.6233207 39.3286336, -76.6232617 39.3286097, -76.6231906 39.3285942, -76.6231343 39.3286025, -76.6230834 39.3286035, -76.6230485 39.3285879, -76.6229694 39.3285651, -76.622901 39.328561)",,,,,
9169650957,9169650956,0,992462435,footway,,,False,False,10.387,"LINESTRING (-76.6244687 39.3288566, -76.624348 39.3288535)",,,,,
9169650957,9169650959,0,992462435,footway,,,False,True,11.228,"LINESTRING (-76.6244687 39.3288566, -76.6244741 39.3288919, -76.6244955 39.3289552)",,,,,
9169650957,9180183811,0,993655286,footway,,,False,False,79.138,"LINESTRING (-76.6244687 39.3288566, -76.6245009 39.328868, -76.6245411 39.3289137, -76.6246149 39.3290382, -76.6246618 39.3291792, -76.6246779 39.3292425, -76.6247275 39.3293037, -76.6247705 39.329368, -76.6248094 39.3294541, -76.6248241 39.3294988)",,,,,
9169650959,9169650956,0,992462434,footway,,,False,False,17.357,"LINESTRING (-76.6244955 39.3289552, -76.6244526 39.3289064, -76.6244137 39.3288815, -76.624348 39.3288535)",,,,,
9169650959,9169650957,0,992462435,footway,,,False,False,11.228,"LINESTRING (-76.6244955 39.3289552, -76.6244741 39.3288919, -76.6244687 39.3288566)",,,,,
9169650959,9169650965,0,992462435,footway,,,False,True,42.703,"LINESTRING (-76.6244955 39.3289552, -76.6244969 39.3290143, -76.6245143 39.3290807, -76.6245143 39.3291398, -76.6245063 39.3292062, -76.6244781 39.3292602, -76.6244446 39.3293286)",,,,,
9169650965,9169650959,0,992462435,footway,,,False,False,42.702999999999996,"LINESTRING (-76.6244446 39.3293286, -76.6244781 39.3292602, -76.6245063 39.3292062, -76.6245143 39.3291398, -76.6245143 39.3290807, -76.6244969 39.3290143, -76.6244955 39.3289552)",,,,,
9169650965,9169650982,0,992462435,footway,,,False,True,113.082,"LINESTRING (-76.6244446 39.3293286, -76.6243976 39.3293909, -76.6243118 39.3294521, -76.6242608 39.3295133, -76.6242461 39.3295454, -76.6242528 39.3295994, -76.6242515 39.3296637, -76.62423 39.3296927, -76.6241898 39.3297394, -76.6241656 39.3297871, -76.6241643 39.329866, -76.6241804 39.3299344, -76.6241764 39.3299739, -76.6241442 39.3300081, -76.6240798 39.3300745, -76.6240208 39.3300983, -76.6239283 39.3301274, -76.6238693 39.3301351)",,,,,
9169650965,9180183795,0,"[993655284, 993655285]",footway,,,False,"[False, True]",118.53199999999998,"LINESTRING (-76.6244446 39.3293286, -76.6244689 39.3293901, -76.6244632 39.3294532, -76.6244518 39.3295471, -76.6244272 39.3296116, -76.6244139 39.3296894, -76.6244196 39.3297407, -76.6244993 39.3298024, -76.6245452 39.3298203, -76.6245867 39.3298712, -76.6246337 39.3299106, -76.6246846 39.3299334, -76.624749 39.3299407, -76.624808 39.3299936, -76.6248724 39.3300371, -76.624926 39.3301015, -76.6249873 39.3301869)",,,,,
9169650982,2044048521,0,"[442592155, 1058369005]",footway,,,False,True,12.561,"LINESTRING (-76.6238693 39.3301351, -76.6238623 39.3301708, -76.6238558 39.330194, -76.6238412 39.3302459)",,,,,
9169650982,9169650965,0,992462435,footway,,,False,False,113.082,"LINESTRING (-76.6238693 39.3301351, -76.6239283 39.3301274, -76.6240208 39.3300983, -76.6240798 39.3300745, -76.6241442 39.3300081, -76.6241764 39.3299739, -76.6241804 39.3299344, -76.6241643 39.329866, -76.6241656 39.3297871, -76.6241898 39.3297394, -76.62423 39.3296927, -76.6242515 39.3296637, -76.6242528 39.3295994, -76.6242461 39.3295454, -76.6242608 39.3295133, -76.6243118 39.3294521, -76.6243976 39.3293909, -76.6244446 39.3293286)",,,,,
9169650982,4402679479,0,"[442592190, 1126969158, 442592151]",footway,,,False,False,257.665,"LINESTRING (-76.6238693 39.3301351, -76.6239058 39.3299485, -76.6239556 39.3296726, -76.6239605 39.3295891, -76.6239596 39.3293672, -76.6239518 39.3292884, -76.6239225 39.329211, -76.6238792 39.3291379, -76.6237947 39.3290472, -76.6236731 39.3289105, -76.6236279 39.3288042, -76.6235807 39.3287389, -76.6235295 39.3286877, -76.6234108 39.3285933, -76.6233701 39.3285499, -76.6233187 39.3284675, -76.6232521 39.328357, -76.6232228 39.328303, -76.6232131 39.3282408, -76.6232132 39.3281864, -76.6232346 39.3281048, -76.6232682 39.3279901)",,,,,yes
9169665954,4519817591,0,455591629,footway,,,False,False,4.723,"LINESTRING (-76.6223678 39.3280937, -76.6223843 39.3280879, -76.6224202 39.3280817)",,,,,
9169665954,4519817488,0,455591629,footway,,,False,True,35.306,"LINESTRING (-76.6223678 39.3280937, -76.6222551 39.3281331, -76.6220193 39.3282311, -76.6220051 39.328241)",,,,,
9169665954,9169665957,0,992462435,footway,,,False,True,11.449,"LINESTRING (-76.6223678 39.3280937, -76.6223538 39.328117, -76.6223417 39.328146, -76.6223457 39.3281927)",,,,,
9169665957,9169665972,0,992462431,footway,,,False,False,65.34700000000001,"LINESTRING (-76.6223457 39.3281927, -76.622504 39.3282861, -76.6226609 39.3283888, -76.6227762 39.3284386, -76.6228366 39.3284593, -76.6228849 39.3284873, -76.622889 39.328506, -76.622901 39.328561)",,,,,
9169665957,9169665954,0,992462435,footway,,,False,False,11.448999999999998,"LINESTRING (-76.6223457 39.3281927, -76.6223417 39.328146, -76.6223538 39.328117, -76.6223678 39.3280937)",,,,,
9169665957,9169665967,0,992462435,footway,,,False,True,91.774,"LINESTRING (-76.6223457 39.3281927, -76.6223371 39.3282532, -76.6223233 39.3283067, -76.6223017 39.3283515, -76.6222956 39.3284057, -76.622312 39.3284525, -76.6223483 39.3285066, -76.6223812 39.3285781, -76.6224192 39.328639, -76.6224736 39.3286844, -76.6225774 39.3287346, -76.622637 39.3287553, -76.6226906 39.3288028, -76.6227693 39.3288615)",,,,,
9169665967,9170515155,0,"[992462433, 992559749]",footway,,,False,False,159.36700000000002,"LINESTRING (-76.6227693 39.3288615, -76.6228214 39.3289124, -76.6228911 39.3289458, -76.6229403 39.3289626, -76.6229844 39.3289699, -76.623051 39.3289786, -76.6231184 39.328994, -76.6231659 39.3290207, -76.6232057 39.3290742, -76.6232446 39.329105, -76.6232964 39.329131, -76.6233431 39.3291471, -76.623414 39.3291671, -76.6234857 39.3292012, -76.6235332 39.3292333, -76.6235652 39.3292694, -76.6235851 39.3293095, -76.6236007 39.329365, -76.6236015 39.3294205, -76.6236067 39.329476, -76.6236188 39.3295154, -76.6236344 39.3295575, -76.623656 39.3296197, -76.623675 39.3296705, -76.6236689 39.3297086, -76.6236698 39.329736, -76.6236724 39.3297668, -76.6236923 39.3297902, -76.6237346 39.3298176, -76.6237856 39.3298296, -76.6238035 39.329833, -76.6238448 39.3298409)",,,,,
9169665967,9169665957,0,992462435,footway,,,False,False,91.774,"LINESTRING (-76.6227693 39.3288615, -76.6226906 39.3288028, -76.622637 39.3287553, -76.6225774 39.3287346, -76.6224736 39.3286844, -76.6224192 39.328639, -76.6223812 39.3285781, -76.6223483 39.3285066, -76.622312 39.3284525, -76.6222956 39.3284057, -76.6223017 39.3283515, -76.6223233 39.3283067, -76.6223371 39.3282532, -76.6223457 39.3281927)",,,,,
9169665967,9169665972,0,992462435,footway,,,False,True,35.707,"LINESTRING (-76.6227693 39.3288615, -76.6227883 39.3288079, -76.6228111 39.3287425, -76.6228487 39.3286564, -76.6228701 39.3285859, -76.622901 39.328561)",,,,,
9169665972,9169665957,0,992462431,footway,,,False,True,65.34700000000001,"LINESTRING (-76.622901 39.328561, -76.622889 39.328506, -76.6228849 39.3284873, -76.6228366 39.3284593, -76.6227762 39.3284386, -76.6226609 39.3283888, -76.622504 39.3282861, -76.6223457 39.3281927)",,,,,
9169665972,9169665967,0,992462435,footway,,,False,False,35.707,"LINESTRING (-76.622901 39.328561, -76.6228701 39.3285859, -76.6228487 39.3286564, -76.6228111 39.3287425, -76.6227883 39.3288079, -76.6227693 39.3288615)",,,,,
9169665972,9169650956,0,992462435,footway,,,False,True,130.408,"LINESTRING (-76.622901 39.328561, -76.6229694 39.3285651, -76.6230485 39.3285879, -76.6230834 39.3286035, -76.6231343 39.3286025, -76.6231906 39.3285942, -76.6232617 39.3286097, -76.6233207 39.3286336, -76.6233999 39.3286512, -76.6235138 39.3286595, -76.6236761 39.3286948, -76.6238371 39.3287311, -76.6239189 39.3287529, -76.6240074 39.3287965, -76.6240986 39.3288214, -76.6242313 39.3288369, -76.624348 39.3288535)",,,,,
9170515133,8750045852,0,22770671,footway,,,False,True,1.893,"LINESTRING (-76.6191877 39.3293654, -76.619175 39.3293515)",,,,,
9170515133,49409576,0,22770671,footway,,,False,False,6.292,"LINESTRING (-76.6191877 39.3293654, -76.6192182 39.3293996, -76.619229 39.3294121)",,,,,
9170515133,9170515134,0,"[992559745, 992559739, 992559740, 992559741, 992559742, 992559743]","['steps', 'footway']",,,False,True,37.237,"LINESTRING (-76.6191877 39.3293654, -76.6192974 39.3293604, -76.6193198 39.3293594, -76.6195336 39.3293499, -76.6195871 39.3293474, -76.6196061 39.3293466, -76.6196199 39.329346)",,,,,
9170515134,9170515135,0,992559744,footway,,,False,True,11.618,"LINESTRING (-76.6196199 39.329346, -76.6196315 39.3294501)",,,,,
9170515134,9163280366,0,992559745,footway,,,False,True,15.732,"LINESTRING (-76.6196199 39.329346, -76.6198025 39.3293378)",,,,,
9170515134,9170515133,0,"[992559745, 992559739, 992559740, 992559741, 992559742, 992559743]","['steps', 'footway']",,,False,False,37.237,"LINESTRING (-76.6196199 39.329346, -76.6196061 39.3293466, -76.6195871 39.3293474, -76.6195336 39.3293499, -76.6193198 39.3293594, -76.6192974 39.3293604, -76.6191877 39.3293654)",,,,,
