u,v,key,osmid,name,highway,oneway,reversed,length,geometry
6153820604,6153820601,0,657013583,,footway,False,True,40.861000000000004,"LINESTRING (116.3615687 39.9592707, 116.3615492 39.9594645, 116.3615109 39.9595036, 116.361495 39.9596272)"
6153820605,6153792438,0,175017612,,service,False,False,39.926,"LINESTRING (116.3617513 39.9592822, 116.361717 39.9596403)"
6153820605,4907053513,0,175017612,,service,False,True,10.748,"LINESTRING (116.3617513 39.9592822, 116.3617605 39.9591858)"
6153820605,6153820604,0,657013584,,footway,False,True,15.616,"LINESTRING (116.3617513 39.9592822, 116.3615687 39.9592707)"
6153820606,6153820604,0,657013584,,footway,False,False,11.118,"LINESTRING (116.3614387 39.9592625, 116.3615687 39.9592707)"
6153820606,6153820607,0,657013585,,footway,False,False,10.25,"LINESTRING (116.3614387 39.9592625, 116.361448 39.9591706)"
6153820606,6153820611,0,"[657013584, 657013586]",,footway,False,"[False, True]",75.24799999999999,"LINESTRING (116.3614387 39.9592625, 116.3608794 39.9592273, 116.3608838 39.9591941, 116.360672 39.9591833, 116.3606791 39.9591331)"
6153820607,4907053513,0,499428268,,service,False,False,26.688,"LINESTRING (116.361448 39.9591706, 116.3617605 39.9591858)"
6153820607,6153820611,0,499428268,,service,False,True,65.667,"LINESTRING (116.361448 39.9591706, 116.3606791 39.9591331)"
6153820607,6153820606,0,657013585,,footway,False,True,10.25,"LINESTRING (116.361448 39.9591706, 116.3614387 39.9592625)"
6153820611,6153820607,0,499428268,,service,False,False,65.667,"LINESTRING (116.3606791 39.9591331, 116.361448 39.9591706)"
6153820611,4907053512,0,499428268,,service,False,True,31.087,"LINESTRING (116.3606791 39.9591331, 116.3603151 39.9591154)"
6153820611,6153820606,0,"[657013584, 657013586]",,footway,False,"[False, True]",75.24799999999999,"LINESTRING (116.3606791 39.9591331, 116.360672 39.9591833, 116.3608838 39.9591941, 116.3608794 39.9592273, 116.3614387 39.9592625)"
6153822080,6153822082,0,499433180,,service,False,False,18.267,"LINESTRING (116.3609709 39.9586812, 116.3611851 39.9586868)"
6153822080,4907086692,0,499433180,,service,False,True,52.371,"LINESTRING (116.3609709 39.9586812, 116.3603568 39.9586653)"
6153822080,6153822081,0,657014165,,footway,False,False,73.756,"LINESTRING (116.3609709 39.9586812, 116.3609925 39.9580181)"
6153822081,4907086691,0,499433179,,service,False,False,49.017,"LINESTRING (116.3609925 39.9580181, 116.3604176 39.9580066)"
6153822081,6153825287,0,499433179,,service,False,True,51.643,"LINESTRING (116.3609925 39.9580181, 116.3615982 39.9580303)"
6153822081,6153822080,0,657014165,,footway,False,True,73.756,"LINESTRING (116.3609925 39.9580181, 116.3609709 39.9586812)"
6153822082,5136949083,0,499433180,,service,False,False,53.855,"LINESTRING (116.3611851 39.9586868, 116.3618166 39.9587032)"
6153822082,6153822080,0,499433180,,service,False,True,18.267,"LINESTRING (116.3611851 39.9586868, 116.3609709 39.9586812)"
6153822082,6153825286,0,657014166,,footway,False,False,23.514,"LINESTRING (116.3611851 39.9586868, 116.361196 39.9584755)"
6153822084,6153825287,0,657014167,,footway,False,False,20.148,"LINESTRING (116.3615906 39.9582114, 116.3615982 39.9580303)"
6153822084,6153825286,0,657014168,,footway,False,False,63.098,"LINESTRING (116.3615906 39.9582114, 116.3615805 39.9584839, 116.361196 39.9584755)"
6153822084,6153825286,1,657014168,,footway,False,True,63.086999999999996,"LINESTRING (116.3615906 39.9582114, 116.3612061 39.9582031, 116.361196 39.9584755)"
6153825286,6153822082,0,657014166,,footway,False,True,23.514,"LINESTRING (116.361196 39.9584755, 116.3611851 39.9586868)"
6153825286,6153822084,0,657014168,,footway,False,False,63.086999999999996,"LINESTRING (116.361196 39.9584755, 116.3612061 39.9582031, 116.3615906 39.9582114)"
6153825286,6153822084,1,657014168,,footway,False,True,63.098,"LINESTRING (116.361196 39.9584755, 116.3615805 39.9584839, 116.3615906 39.9582114)"
6153825287,6153822081,0,499433179,,service,False,False,51.643,"LINESTRING (116.3615982 39.9580303, 116.3609925 39.9580181)"
6153825287,2733378153,0,499433179,,service,False,True,24.248,"LINESTRING (116.3615982 39.9580303, 116.3618826 39.958036)"
6153825287,6153822084,0,657014167,,footway,False,True,20.148,"LINESTRING (116.3615982 39.9580303, 116.3615906 39.9582114)"
6225740643,4907039226,0,499427389,丽泽路,residential,False,False,81.492,"LINESTRING (116.358994 39.9635516, 116.3599497 39.9635749)"
6225740643,1226520288,0,499427389,丽泽路,residential,False,True,25.512,"LINESTRING (116.358994 39.9635516, 116.3586948 39.9635443)"
6225740643,6225740646,0,665148378,,footway,False,False,49.896,"LINESTRING (116.358994 39.9635516, 116.3590148 39.9632714, 116.3592339 39.9632784)"
6225740645,4907039226,0,42943334,京师路,residential,False,False,30.384,"LINESTRING (116.3599677 39.963302, 116.3599497 39.9635749)"
6225740645,4907082055,0,42943334,京师路,residential,False,True,17.224,"LINESTRING (116.3599677 39.963302, 116.3599779 39.9631473)"
6225740645,6225740646,0,665148378,,footway,False,True,62.594,"LINESTRING (116.3599677 39.963302, 116.3592339 39.9632784)"
6225740646,6225740645,0,665148378,,footway,False,False,62.594,"LINESTRING (116.3592339 39.9632784, 116.3599677 39.963302)"
6225740646,6225740647,0,665148379,,footway,False,False,27.673,"LINESTRING (116.3592339 39.9632784, 116.359246 39.9630297)"
6225740646,6225740643,0,665148378,,footway,False,True,49.896,"LINESTRING (116.3592339 39.9632784, 116.3590148 39.9632714, 116.358994 39.9635516)"
6225740647,6225740646,0,665148379,,footway,False,True,27.673,"LINESTRING (116.359246 39.9630297, 116.3592339 39.9632784)"
6225740647,6225740648,0,665148379,,footway,False,False,46.116,"LINESTRING (116.359246 39.9630297, 116.3591629 39.9630141, 116.3591293 39.9626659)"
6225740647,6225740649,0,665148380,,footway,False,False,45.957,"LINESTRING (116.359246 39.9630297, 116.3593277 39.9630185, 116.3594203 39.9626761)"
6225740648,6225740649,0,499434614,,footway,False,False,24.827,"LINESTRING (116.3591293 39.9626659, 116.3594203 39.9626761)"
6225740648,4907096936,0,499434614,,footway,False,True,31.507,"LINESTRING (116.3591293 39.9626659, 116.35876 39.962653)"
6225740648,6225740650,0,665148381,,footway,False,False,34.406,"LINESTRING (116.3591293 39.9626659, 116.3591406 39.9623566)"
6225740648,6225740647,0,665148379,,footway,False,True,46.116,"LINESTRING (116.3591293 39.9626659, 116.3591629 39.9630141, 116.359246 39.9630297)"
6225740649,4907096937,0,499434614,,footway,False,False,50.533,"LINESTRING (116.3594203 39.9626761, 116.3600126 39.9626969)"
6225740649,6225740648,0,499434614,,footway,False,True,24.827,"LINESTRING (116.3594203 39.9626761, 116.3591293 39.9626659)"
6225740649,6225740653,0,665148382,,footway,False,False,34.572,"LINESTRING (116.3594203 39.9626761, 116.3594496 39.962366)"
6225740649,6225740647,0,665148380,,footway,False,True,45.957,"LINESTRING (116.3594203 39.9626761, 116.3593277 39.9630185, 116.359246 39.9630297)"
6225740650,6225740653,0,499434613,,footway,False,False,26.356,"LINESTRING (116.3591406 39.9623566, 116.3594496 39.962366)"
6225740650,4907096934,0,499434613,,footway,False,True,30.544,"LINESTRING (116.3591406 39.9623566, 116.3587825 39.9623457)"
6225740650,6225740648,0,665148381,,footway,False,True,34.406,"LINESTRING (116.3591406 39.9623566, 116.3591293 39.9626659)"
6225740653,4907096935,0,499434613,,footway,False,False,50.529,"LINESTRING (116.3594496 39.962366, 116.360042 39.9623841)"
6225740653,6225740650,0,499434613,,footway,False,True,26.356,"LINESTRING (116.3594496 39.962366, 116.3591406 39.9623566)"
6225740653,6225740649,0,665148382,,footway,False,True,34.572,"LINESTRING (116.3594496 39.962366, 116.3594203 39.9626761)"
10233497657,4907030709,0,"[1118957782, 499426087]",,"['footway', 'service']",False,"[False, True]",34.57,"LINESTRING (116.3554016 39.9569033, 116.3554049 39.9570743, 116.3555873 39.9570785)"
