u,v,key,osmid,highway,access,oneway,reversed,length,name,geometry,bridge,tunnel,maxspeed,service,width
380419872,9731738264,0,33431801,unclassified,permissive,False,False,11.056,熙春路,"LINESTRING (116.3154192 40.0013013, 116.3154025 40.0013999)",,,,,
380419872,380420422,0,33431801,unclassified,permissive,False,True,41.714,熙春路,"LINESTRING (116.3154192 40.0013013, 116.315475 40.0009286)",,,,,
380419872,380419150,0,33431830,service,permissive,False,False,56.256,,"LINESTRING (116.3154192 40.0013013, 116.3147588 40.0012955)",,,,,
380420422,380419872,0,33431801,unclassified,permissive,False,False,41.714,熙春路,"LINESTRING (116.315475 40.0009286, 116.3154192 40.0013013)",,,,,
380420422,2354349060,0,33431801,unclassified,permissive,False,True,121.196,熙春路,"LINESTRING (116.315475 40.0009286, 116.3156658 39.9998485)",,,,,
380420422,9731817464,0,33431916,service,,False,False,32.065,,"LINESTRING (116.315475 40.0009286, 116.3157414 40.0009518, 116.3158494 40.0009582)",,,,,
380421561,9761409610,0,80319175,cycleway,permissive,False,True,10.769,,"LINESTRING (116.3124785 40.0022437, 116.3123546 40.0022244)",,,,,
380421561,380419123,0,1061965370,unclassified,permissive,False,True,21.256,近春路,"LINESTRING (116.3124785 40.0022437, 116.3124938 40.0020529)",yes,,,,
380421561,2354336418,0,1061965371,unclassified,permissive,False,False,59.818,近春路,"LINESTRING (116.3124785 40.0022437, 116.3124143 40.0027794)",,,,,
380421561,980073008,0,33432006,cycleway,,False,False,93.545,,"LINESTRING (116.3124785 40.0022437, 116.3129659 40.0023279, 116.3135528 40.0024181)",,,,,
380421628,380421659,0,33432010,service,permissive,False,False,186.682,,"LINESTRING (116.3169332 40.0029717, 116.3167986 40.0046474)",,,,,
380421628,937443579,0,80319244,service,permissive,False,False,70.015,,"LINESTRING (116.3169332 40.0029717, 116.317754 40.0030057)",,,,,
380421628,937447914,0,80319244,service,permissive,False,True,108.796,,"LINESTRING (116.3169332 40.0029717, 116.3156584 40.0029106)",,,,,
380421659,978617286,0,33432010,service,permissive,False,False,54.853,,"LINESTRING (116.3167986 40.0046474, 116.316796 40.0051407)",,,,,
380421659,380421628,0,33432010,service,permissive,False,True,186.682,,"LINESTRING (116.3167986 40.0046474, 116.3169332 40.0029717)",,,,,
380421659,937447919,0,1010697355,unclassified,permissive,False,False,109.13,至善路,"LINESTRING (116.3167986 40.0046474, 116.3155204 40.0045797)",,,,,
380421659,371156178,0,1010697355,unclassified,permissive,False,True,85.125,至善路,"LINESTRING (116.3167986 40.0046474, 116.3177951 40.0047059)",,,,,
380421660,974486755,0,33432010,service,permissive,False,False,36.854,,"LINESTRING (116.3167467 40.0057489, 116.3167199 40.0060797)",,,,,
380421660,975752318,0,33432010,service,permissive,False,True,44.964999999999996,,"LINESTRING (116.3167467 40.0057489, 116.3167764 40.0054397, 116.3167854 40.0053456)",,,,,
380421660,937625112,0,83688766,cycleway,permissive,False,False,83.916,,"LINESTRING (116.3167467 40.0057489, 116.3171114 40.0057672, 116.3177304 40.0057908)",,,,,
380421660,10948596752,0,1178530406,footway,,False,True,70.269,,"LINESTRING (116.3167467 40.0057489, 116.3165715 40.0057394, 116.3166147 40.0052431)",,,,,
380422185,11104325928,0,83789644,service,permissive,False,True,53.998,,"LINESTRING (116.3182093 40.0007009, 116.3182384 40.0002158)",,,,,
380422185,937443591,0,83980122,service,permissive,False,False,15.705,,"LINESTRING (116.3182093 40.0007009, 116.3180331 40.0007425)",,,,,
380422185,977224076,0,83980122,service,permissive,False,True,43.301,,"LINESTRING (116.3182093 40.0007009, 116.3187172 40.0007173)",,,,,
380422527,989838597,0,80318974,service,permissive,False,True,65.979,,"LINESTRING (116.3187941 40.0008912, 116.3187361 40.0014829)",,,,,
380422527,9801013438,0,85379555,service,permissive,False,False,5.971,,"LINESTRING (116.3187941 40.0008912, 116.318864 40.0008952)",,,,,
380422527,977224076,0,83980122,service,permissive,False,False,21.347,,"LINESTRING (116.3187941 40.0008912, 116.3187929 40.0008013, 116.3187172 40.0007173)",,,,,
380422646,2354372310,0,33432085,service,permissive,False,False,68.388,,"LINESTRING (116.3178368 39.9975417, 116.3186364 39.9974866)",,,,,
380422646,371156463,0,83785675,service,permissive,False,False,53.769,,"LINESTRING (116.3178368 39.9975417, 116.3178163 39.9970584)",,,,,
380422646,2353978475,0,83785675,service,permissive,False,True,29.203,,"LINESTRING (116.3178368 39.9975417, 116.3178585 39.9978038)",,,,,
380422648,2354372310,0,33432085,service,permissive,False,True,54.574,,"LINESTRING (116.3192745 39.9974427, 116.3186364 39.9974866)",,,,,
380422648,2354372304,0,33432093,service,permissive,False,False,47.301,,"LINESTRING (116.3192745 39.9974427, 116.319286 39.997868)",,,,,
380422648,2354372313,0,33432093,service,permissive,False,True,54.32900000000001,,"LINESTRING (116.3192745 39.9974427, 116.3193002 39.9971008, 116.3193488 39.9969595)",,,,,
380422691,2354395617,0,32954774,unclassified,permissive,False,True,58.942,,"LINESTRING (116.3194247 39.9965673, 116.3187478 39.9964574)",,,,,
380422691,2354372313,0,33432093,service,permissive,False,False,44.087,,"LINESTRING (116.3194247 39.9965673, 116.3193488 39.9969595)",,,,,
380422691,371156966,0,32954774,unclassified,permissive,False,False,121.715,,"LINESTRING (116.3194247 39.9965673, 116.3200248 39.9966581, 116.3208322 39.9967545)",,,,,
380422714,2354480417,0,1062021907,unclassified,permissive,False,False,22.311,熙春路,"LINESTRING (116.3158019 39.9978115, 116.3157845 39.9980117)",,,,,
380422714,2354028231,0,1062021907,unclassified,permissive,False,True,43.607,熙春路,"LINESTRING (116.3158019 39.9978115, 116.3158359 39.9974202)",,,,,
380422714,2353978475,0,33432094,service,,False,False,176.331,,"LINESTRING (116.3158019 39.9978115, 116.3172457 39.9978766, 116.317436 39.9978298, 116.3178585 39.9978038)",,,,,
380423315,380423674,0,33432105,service,permissive,False,False,90.711,,"LINESTRING (116.3182453 39.9983733, 116.319309 39.9983345)",,,,,
380423315,984055648,0,83785675,service,permissive,False,False,24.292,,"LINESTRING (116.3182453 39.9983733, 116.3179608 39.9983884)",,,,,
380423315,2354395943,0,83785675,service,permissive,False,True,85.652,,"LINESTRING (116.3182453 39.9983733, 116.3182876 39.9991429)",,,,,
380423674,2354395945,0,33432105,service,permissive,False,False,10.767,,"LINESTRING (116.319309 39.9983345, 116.3194354 39.998335)",,,,,
380423674,380423315,0,33432105,service,permissive,False,True,90.711,,"LINESTRING (116.319309 39.9983345, 116.3182453 39.9983733)",,,,,
380423674,2354372304,0,33432093,service,permissive,False,True,51.915,,"LINESTRING (116.319309 39.9983345, 116.3192916 39.9980739, 116.319286 39.997868)",,,,,
380423856,9176648471,0,226628306,service,permissive,False,True,117.415,,"LINESTRING (116.3202132 39.9993585, 116.3201415 39.9988215, 116.3199096 39.9983369)",,,,,
380738748,4419173294,0,33431799,cycleway,permissive,False,False,32.137,,"LINESTRING (116.3131913 40.0013677, 116.3133747 40.0014188, 116.3135528 40.001448)",,,,,
380738748,380419142,0,33431799,cycleway,permissive,False,True,59.913,,"LINESTRING (116.3131913 40.0013677, 116.31301 40.0013037, 116.3126467 40.0011275, 116.3125748 40.0011149)",,,,,
380738748,380738806,0,"[972781960, 33457009, 972781959]",footway,,False,False,29.059,,"LINESTRING (116.3131913 40.0013677, 116.3132013 40.0013323, 116.3132597 40.0011366, 116.3132659 40.0011127)",yes,,,,
380738806,980084725,0,84273943,footway,,False,False,27.988,,"LINESTRING (116.3132659 40.0011127, 116.3135894 40.0011568)",,,,,
380738806,980084715,0,84273943,footway,,False,True,96.15899999999999,,"LINESTRING (116.3132659 40.0011127, 116.3130743 40.0009585, 116.3129885 40.0007284, 116.3131173 40.0004675, 116.3132912 40.0004784)",,,,,
380738806,380738748,0,"[972781960, 33457009, 972781959]",footway,,False,True,29.059,,"LINESTRING (116.3132659 40.0011127, 116.3132597 40.0011366, 116.3132013 40.0013323, 116.3131913 40.0013677)",yes,,,,
380739645,2354488748,0,33457218,service,,False,False,55.458,,"LINESTRING (116.3107884 39.9988853, 116.310731 39.9993821)",,,,,
380739645,9737804056,0,33457231,service,,False,True,52.257,,"LINESTRING (116.3107884 39.9988853, 116.3113993 39.9989283)",,,,,
380739645,380739709,0,33457231,service,,False,False,105.093,,"LINESTRING (116.3107884 39.9988853, 116.3101932 39.9988482, 116.3101348 39.9993338)",,,,,
380739646,2354488146,0,33457218,service,,False,True,38.665,,"LINESTRING (116.3105294 40.0006889, 116.3105881 40.0003441)",,,,,
380739709,2354488113,0,33457231,service,,False,False,109.22,,"LINESTRING (116.3101348 39.9993338, 116.3100201 40.0003121)",,,,,
380739709,2354489169,0,226682704,service,,False,False,15.629,,"LINESTRING (116.3101348 39.9993338, 116.309952 39.9993217)",,,,,
380739709,2354488748,0,226682704,service,,False,True,51.068,,"LINESTRING (116.3101348 39.9993338, 116.310731 39.9993821)",,,,,
380739709,380739645,0,33457231,service,,False,True,105.093,,"LINESTRING (116.3101348 39.9993338, 116.3101932 39.9988482, 116.3107884 39.9988853)",,,,,
380744565,2353962595,0,32954781,service,permissive,False,False,22.251,,"LINESTRING (116.321508 39.9933529, 116.3214935 39.9935527)",,,,,
380766297,2354042701,0,79697524,unclassified,permissive,False,True,72.829,新民路,"LINESTRING (116.324237 40.0066806, 116.3242655 40.006026)",,,,,
380766297,9078358439,0,80342127,service,permissive,False,False,4.69,,"LINESTRING (116.324237 40.0066806, 116.3242915 40.0066866)",,,,,
380766297,9748233336,0,80342127,service,permissive,False,True,114.31,,"LINESTRING (116.324237 40.0066806, 116.3228962 40.0066352)",,,,,
380766297,6956583325,0,79697524,unclassified,permissive,False,False,121.234,新民路,"LINESTRING (116.324237 40.0066806, 116.3242108 40.0071709, 116.3241767 40.0077699)",,,,,
529544155,10695281113,0,79697524,unclassified,permissive,False,False,71.902,新民路,"LINESTRING (116.3242844 40.005337, 116.3242677 40.0059835)",,,,,
529544155,2354497880,0,79697524,unclassified,permissive,False,True,45.498,新民路,"LINESTRING (116.3242844 40.005337, 116.3242998 40.004928)",,,,,
529544155,975577633,0,544171509,unclassified,permissive,False,False,78.289,至善路,"LINESTRING (116.3242844 40.005337, 116.3233664 40.0053016)",,,,,
529544155,6956583335,0,544171509,unclassified,permissive,False,True,66.11,至善路,"LINESTRING (116.3242844 40.005337, 116.3250597 40.0053652)",,,,,
529544155,10198894130,0,981469701,footway,,False,True,90.09299999999999,,"LINESTRING (116.3242844 40.005337, 116.3243526 40.0052709, 116.3243903 40.0045455)",,,,,
529544155,10695281114,0,981469702,footway,,False,False,73.79,,"LINESTRING (116.3242844 40.005337, 116.3243576 40.0054591, 116.3243291 40.0059879)",,,,,
529544190,9330994752,0,817157930,unclassified,permissive,False,False,22.612,光华路,"LINESTRING (116.329122 39.9988995, 116.3291157 39.9991028)",,,,,
529544190,10893676215,0,1062818697,cycleway,,False,False,3.934,,"LINESTRING (116.329122 39.9988995, 116.3290773 39.9988906)",,,,,
529544190,10893676210,0,1062818697,cycleway,,False,True,3.674,,"LINESTRING (116.329122 39.9988995, 116.3291651 39.9989007)",,,,,
529544190,10702077784,0,1150459867,cycleway,,False,True,13.473,,"LINESTRING (116.329122 39.9988995, 116.3291054 39.998779)",,,,,
529544190,10702077786,0,1150459869,cycleway,,False,False,17.009,,"LINESTRING (116.329122 39.9988995, 116.3290306 39.9987635)",,,,,
529544190,2354347998,0,"[993409173, 1066880982, 1066880983]",unclassified,permissive,False,True,104.37,光华路,"LINESTRING (116.329122 39.9988995, 116.3290733 39.9987639, 116.3290572 39.9987126, 116.3290787 39.9982153, 116.3290821 39.9981344, 116.3290937 39.9980957, 116.3291307 39.9979719)",,building_passage,,,
529544191,9235057966,0,817157930,unclassified,permissive,False,True,34.055,光华路,"LINESTRING (116.3290667 40.0000752, 116.3290861 39.9997693)",,,,,
529544191,10893676216,0,1196722202,unclassified,permissive,False,False,3.965,清华路,"LINESTRING (116.3290667 40.0000752, 116.3290202 40.0000735)",,,,,
529544191,10893676211,0,1196722202,unclassified,permissive,False,True,3.12,清华路,"LINESTRING (116.3290667 40.0000752, 116.3291033 40.0000763)",,,,,
529544192,7077837524,0,1196722202,unclassified,permissive,False,False,4.296,清华路,"LINESTRING (116.328244 39.9998992, 116.3281936 39.9998977)",,,,,
529544192,937454340,0,1196722202,unclassified,permissive,False,True,16.143,清华路,"LINESTRING (116.328244 39.9998992, 116.3282346 40.0000442)",,,,,
529544192,10893676217,0,1000480082,cycleway,,False,False,75.21100000000001,,"LINESTRING (116.328244 39.9998992, 116.3283277 39.9998421, 116.3288317 39.9998618, 116.3289171 39.9997688, 116.3290349 39.9997691)",,,,,
529544520,1365191908,0,121511479,residential,,True,False,12.765,,"LINESTRING (116.3226948 39.9933456, 116.3226751 39.9932318)",,,,,
529544520,2353962596,0,743595613,unclassified,permissive,False,False,28.946,学堂路,"LINESTRING (116.3226948 39.9933456, 116.3226648 39.9936049)",,,,,
537971602,10893676214,0,42943110,service,permit,False,False,3.238,,"LINESTRING (116.3291146 39.9991365, 116.3291526 39.9991373)",,,,,
537971602,9330994752,0,817157930,unclassified,permissive,False,True,3.748,光华路,"LINESTRING (116.3291146 39.9991365, 116.3291157 39.9991028)",,,,,
537971602,9235057966,0,817157930,unclassified,permissive,False,False,70.406,光华路,"LINESTRING (116.3291146 39.9991365, 116.3290945 39.9995653, 116.3290861 39.9997693)",,,,,
537971644,9769277591,0,83689302,unclassified,permissive,False,True,6.721,日新路,"LINESTRING (116.3282432 39.9963517, 116.3281644 39.9963487)",,,,,
537971644,10893676205,0,1063557306,cycleway,,False,True,4.639,,"LINESTRING (116.3282432 39.9963517, 116.3282414 39.9963934)",,,,,
537971644,9003397018,0,"[1066880984, 83689302]",unclassified,permissive,False,False,172.916,"['光华路', '日新路']","LINESTRING (116.3282432 39.9963517, 116.3290033 39.9963778, 116.329071 39.9963997, 116.3291294 39.9964189, 116.3291767 39.9964541, 116.3292272 39.996503, 116.3292488 39.9965465, 116.3292145 39.9972538)",,,,,
593586552,2354395618,0,32954719,residential,permissive,False,False,90.394,,"LINESTRING (116.3202058 39.99469, 116.3191606 39.9945497)",,,,,
593586552,371156965,0,32954719,residential,permissive,False,True,95.191,,"LINESTRING (116.3202058 39.99469, 116.3213074 39.9948336)",,,,,
593586552,7959888866,0,46426199,residential,permissive,False,True,47.214,,"LINESTRING (116.3202058 39.99469, 116.3202854 39.9942698)",,,,,
930076778,983304896,0,83688586,service,permissive,False,True,14.701,,"LINESTRING (116.3202182 40.0093375, 116.320385 40.0093035)",,,,,
930076778,943386823,0,83688587,service,permissive,False,False,26.754,,"LINESTRING (116.3202182 40.0093375, 116.3204229 40.00952)",,,,,
930076778,930076849,0,743595609,service,permissive,False,False,88.365,,"LINESTRING (116.3202182 40.0093375, 116.319199 40.0094862)",,,,,
930076778,253721868,0,83688585,path,permissive,False,True,109.80199999999999,,"LINESTRING (116.3202182 40.0093375, 116.3200664 40.0092792, 116.3189477 40.0092487)",,,,,
930076789,943386823,0,23426857,service,permissive,False,False,26.397,,"LINESTRING (116.3203005 40.0097381, 116.3204229 40.00952)",,,,,
930076789,6956583372,0,23426857,service,permissive,False,True,15.104,,"LINESTRING (116.3203005 40.0097381, 116.3202305 40.0098629)",,,,,
930076789,930076792,0,79696976,path,permissive,False,False,155.911,,"LINESTRING (116.3203005 40.0097381, 116.3214811 40.0108097)",,,,,
930076792,930076789,0,79696976,path,permissive,False,True,155.911,,"LINESTRING (116.3214811 40.0108097, 116.3203005 40.0097381)",,,,,
930076792,10188912044,0,83892649,residential,permissive,False,False,12.856,,"LINESTRING (116.3214811 40.0108097, 116.3213303 40.0108046)",,,,,
930076792,930076921,0,83892649,residential,permissive,False,True,32.454,,"LINESTRING (116.3214811 40.0108097, 116.3218618 40.0108225)",,,,,
930076797,6956583373,0,22799956,service,permissive,False,False,19.814,,"LINESTRING (116.3221091 40.0104526, 116.3222154 40.0102941)",,,,,
930076797,930076921,0,22799956,service,permissive,False,True,46.21,,"LINESTRING (116.3221091 40.0104526, 116.3218618 40.0108225)",,,,,
930076797,253721870,0,79696977,path,permissive,False,True,195.14,,"LINESTRING (116.3221091 40.0104526, 116.3214857 40.0104366, 116.3204504 40.0094354)",,,,,
930076803,6956583379,0,743191153,service,permissive,False,False,15.686,,"LINESTRING (116.3207599 40.0091213, 116.3209028 40.0090323)",,,,,
930076803,253721871,0,743191153,service,permissive,False,True,28.065,,"LINESTRING (116.3207599 40.0091213, 116.3205043 40.0092806)",,,,,
930076803,930076860,0,79696982,path,permissive,False,False,175.038,,"LINESTRING (116.3207599 40.0091213, 116.3202383 40.0086492, 116.318993 40.0085897)",,,,,
930076803,6956583376,0,79696982,path,permissive,False,True,187.51000000000002,,"LINESTRING (116.3207599 40.0091213, 116.3217133 40.0100311, 116.3220731 40.0100408, 116.3223914 40.0100494)",,,,,
930076809,6956583369,0,24691208,service,permissive,False,False,17.247,,"LINESTRING (116.3240554 40.0099593, 116.3240449 40.0101142)",,,,,
930076809,151994531,0,24691208,service,permissive,False,True,37.364,,"LINESTRING (116.3240554 40.0099593, 116.3240773 40.0096237)",,,,,
930076809,245131430,0,743191148,path,permissive,False,False,126.358,,"LINESTRING (116.3240554 40.0099593, 116.3225732 40.0099093)",,,,,
930076809,9999496951,0,743191148,path,permissive,False,True,88.268,,"LINESTRING (116.3240554 40.0099593, 116.3250905 40.0099991)",,,,,
930076810,9999496951,0,743191148,path,permissive,False,False,42.133,,"LINESTRING (116.3255847 40.0100162, 116.3250905 40.0099991)",,,,,
930076810,6956583370,0,1059455091,residential,permissive,False,False,22.022,明德路,"LINESTRING (116.3255847 40.0100162, 116.3254148 40.0101655)",,,,,
930076810,974479574,0,1059455091,residential,permissive,False,True,24.95,明德路,"LINESTRING (116.3255847 40.0100162, 116.3257774 40.0098472)",,,,,
930076818,6956583367,0,79696981,service,permissive,False,False,18.404,,"LINESTRING (116.3228181 40.010339, 116.3228869 40.0104959)",,,,,
930076818,930076854,0,79696981,service,permissive,False,True,21.991,,"LINESTRING (116.3228181 40.010339, 116.3227333 40.0101522)",,,,,
