u,v,key,osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,service,access,bridge
10769318143,10769318137,0,1157999937,,footway,False,False,37.382,,"LINESTRING (-118.1246572 34.1400582, -118.1246306 34.1401921, -118.1243889 34.1401788)",,,,
10769318148,844352125,0,843856996,,service,False,False,15.471,5 mph,"LINESTRING (-118.1254504 34.140038, -118.1252823 34.1400375)",,,,
10769318148,2262779963,0,843856996,,service,False,True,30.389,5 mph,"LINESTRING (-118.1254504 34.140038, -118.1257806 34.140039)",,,,
10769318148,10769318152,0,1157999938,,footway,False,False,63.914,,"LINESTRING (-118.1254504 34.140038, -118.1254568 34.1401639, -118.1255512 34.140236, -118.1255585 34.1403342, -118.1258534 34.1403341)",,,,
10769318152,10769441917,0,1158011064,,footway,False,False,5.371,,"LINESTRING (-118.1258534 34.1403341, -118.1258537 34.1403824)",,,,
10769318152,7876646888,0,1158011064,,footway,False,True,25.909,,"LINESTRING (-118.1258534 34.1403341, -118.1258545 34.1401011)",,,,
10769318152,10769318148,0,1157999938,,footway,False,True,63.914,,"LINESTRING (-118.1258534 34.1403341, -118.1255585 34.1403342, -118.1255512 34.140236, -118.1254568 34.1401639, -118.1254504 34.140038)",,,,
10769318155,2262779957,0,843856968,,cycleway,False,True,6.664,5 mph,"LINESTRING (-118.1252717 34.1396503, -118.1252804 34.1397098)",,,,
10769318155,566601529,0,1157999939,,footway,False,False,11.063,,"LINESTRING (-118.1252717 34.1396503, -118.1251515 34.1396513)",,,,
10769318155,566601796,0,843856968,,cycleway,False,False,39.156,5 mph,"LINESTRING (-118.1252717 34.1396503, -118.1252685 34.1396223, -118.1252587 34.1395972, -118.1252391 34.1395714, -118.1250889 34.1394442, -118.1250092 34.139384)",,,,
10769439623,566601764,0,44635198,,service,False,False,24.923000000000002,5 mph,"LINESTRING (-118.1262307 34.1385048, -118.1262326 34.138685, -118.1262548 34.1387249)",,,,
10769439623,5270938215,0,"[47245672, 44635198]",,"['service', 'footway']",False,"[False, True]",63.150000000000006,5 mph,"LINESTRING (-118.1262307 34.1385048, -118.1262303 34.1384552, -118.1261098 34.1383649, -118.1261012 34.1381651, -118.12612 34.1380846, -118.1260915 34.1379855)",,,,
10769439623,7871804694,0,843857002,,footway,False,False,33.583,,"LINESTRING (-118.1262307 34.1385048, -118.1264319 34.1385001, -118.1264697 34.1384707, -118.1264813 34.1384178, -118.1265146 34.1383906)",,,,
10769439664,9634954235,0,1158011059,,footway,False,True,45.943000000000005,,"LINESTRING (-118.1271115 34.140789, -118.1270589 34.1407388, -118.1267843 34.1406145, -118.1266787 34.1406076)",,,,
10769441911,7876646889,0,1158011064,,footway,False,False,1.358,,"LINESTRING (-118.1260351 34.1399722, -118.1260231 34.1399793)",,,,
10769441913,122978428,0,44661231,,cycleway,False,True,4.878,5 mph,"LINESTRING (-118.1259452 34.1399992, -118.1259544 34.1400424)",,,,
10769441913,7871804670,0,44661231,,cycleway,False,False,40.823,5 mph,"LINESTRING (-118.1259452 34.1399992, -118.1259396 34.1399684, -118.1259495 34.1396544, -118.1259565 34.1396333)",,,,
10769441913,10769441915,0,1158011064,,footway,False,False,6.7,,"LINESTRING (-118.1259452 34.1399992, -118.125913 34.140021, -118.125891 34.1400393)",,,,
10769441913,7876646889,0,1158011064,,footway,False,True,7.582000000000001,,"LINESTRING (-118.1259452 34.1399992, -118.1259843 34.1399841, -118.1260231 34.1399793)",,,,
10769441915,122978428,0,843856996,,service,False,True,5.845,5 mph,"LINESTRING (-118.125891 34.1400393, -118.1259544 34.1400424)",,,,
10769441915,2262779963,0,843856996,,service,False,False,10.16,5 mph,"LINESTRING (-118.125891 34.1400393, -118.1258428 34.1400391, -118.1257806 34.140039)",,,,
10769441915,7876646888,0,1158011064,,footway,False,False,7.811999999999999,,"LINESTRING (-118.125891 34.1400393, -118.1258593 34.1400776, -118.1258545 34.1401011)",,,,
10769441915,10769441913,0,1158011064,,footway,False,True,6.7,,"LINESTRING (-118.125891 34.1400393, -118.125913 34.140021, -118.1259452 34.1399992)",,,,
10769441917,7307604065,0,782560748,,service,False,False,11.743,5 mph,"LINESTRING (-118.1258537 34.1403824, -118.1257261 34.1403819)",,parking_aisle,,
10769441917,566601789,0,782560748,,service,False,True,8.191,5 mph,"LINESTRING (-118.1258537 34.1403824, -118.1259427 34.1403828)",,parking_aisle,,
10769441917,10769318152,0,1158011064,,footway,False,True,5.371,,"LINESTRING (-118.1258537 34.1403824, -118.1258534 34.1403341)",,,,
10769457288,566601461,0,843856990,,footway,False,False,5.08,,"LINESTRING (-118.1263594 34.1371741, -118.1264146 34.137174)",,,,
10769457288,566839521,0,843856990,,footway,False,True,41.701,,"LINESTRING (-118.1263594 34.1371741, -118.1259063 34.1371746)",,,,
10769457288,10769457290,0,"[1158015706, 1158015707]",,"['steps', 'footway']",False,False,8.64,,"LINESTRING (-118.1263594 34.1371741, -118.1263591 34.1371441, -118.1263588 34.1370964)",,,,
10769457290,10769457288,0,"[1158015706, 1158015707]",,"['steps', 'footway']",False,True,8.64,,"LINESTRING (-118.1263588 34.1370964, -118.1263591 34.1371441, -118.1263594 34.1371741)",,,,
10769457294,7871804580,0,45094906,Bechtel Mall,cycleway,False,True,37.7,,"LINESTRING (-118.1276254 34.1368795, -118.1272158 34.1368764)",,,,
10769457294,10769457295,0,1158015709,,footway,False,False,16.113,,"LINESTRING (-118.1276254 34.1368795, -118.1276237 34.1370244)",,,,
10769457294,571720382,0,45094906,Bechtel Mall,cycleway,False,False,9.516,,"LINESTRING (-118.1276254 34.1368795, -118.1276575 34.1368793, -118.1277288 34.1368788)",,,,
10769457295,10769485405,0,45094836,,footway,False,True,36.87,,"LINESTRING (-118.1276237 34.1370244, -118.1272231 34.1370226)",,,,
10769457295,10769457294,0,1158015709,,footway,False,True,16.113,,"LINESTRING (-118.1276237 34.1370244, -118.1276254 34.1368795)",,,,
10769457295,566600599,0,"[1158015713, 45094836, 1158015710]",,"['steps', 'footway']",False,False,9.778,,"LINESTRING (-118.1276237 34.1370244, -118.1277103 34.1370257, -118.1277206 34.1370259, -118.1277299 34.1370264)",,,,
10769457303,10769222487,0,1157991257,,footway,False,False,5.803,,"LINESTRING (-118.1269122 34.1367806, -118.1269158 34.1367285)",,,,
10769457303,10769222484,0,1157991257,,footway,False,True,14.559,,"LINESTRING (-118.1269122 34.1367806, -118.1269086 34.1369115)",,,,
10769457303,7871804580,0,1158015714,,footway,False,False,36.656,,"LINESTRING (-118.1269122 34.1367806, -118.1272065 34.1367909, -118.1272158 34.1368764)",,,,
10769485405,10769457295,0,45094836,,footway,False,False,36.87,,"LINESTRING (-118.1272231 34.1370226, -118.1276237 34.1370244)",,,,
10769485405,10769222486,0,45094836,,footway,False,True,45.862,,"LINESTRING (-118.1272231 34.1370226, -118.1267248 34.1370204)",,,,
10769485405,7871804580,0,1158015714,,footway,False,True,16.271,,"LINESTRING (-118.1272231 34.1370226, -118.1272158 34.1368764)",,,,
11068265068,11068265070,0,1192252522,,footway,False,False,4.786,,"LINESTRING (-118.128658 34.1395037, -118.128606 34.1395041)",,,,
11068265069,11068265070,0,1192252523,,footway,False,False,0.901,,"LINESTRING (-118.128606 34.1395122, -118.128606 34.1395041)",,,,
11068265070,11068265083,0,1192252522,,footway,False,False,45.043,,"LINESTRING (-118.128606 34.1395041, -118.1281166 34.1395078)",,,,
11068265070,11068265068,0,1192252522,,footway,False,True,4.786,,"LINESTRING (-118.128606 34.1395041, -118.128658 34.1395037)",,,,
11068265070,11068265069,0,1192252523,,footway,False,True,0.901,,"LINESTRING (-118.128606 34.1395041, -118.128606 34.1395122)",,,,
11068265071,566601446,0,44635198,,service,False,False,30.776,5 mph,"LINESTRING (-118.1271811 34.1387963, -118.1275155 34.1387961)",,,,
11068265071,566601513,0,44635198,,service,False,True,7.427,5 mph,"LINESTRING (-118.1271811 34.1387963, -118.1271004 34.1387964)",,,,
11068265071,11068265076,0,1192252524,,service,False,False,140.587,,"LINESTRING (-118.1271811 34.1387963, -118.1271811 34.1394445, -118.1271973 34.1394764, -118.1272511 34.1394807, -118.1278995 34.1394921)",,,private,
11068265074,8301944976,0,192368811,South Wilson Avenue,tertiary,False,False,19.203,,"LINESTRING (-118.1280046 34.139494, -118.1280048 34.1393213)",,,,
11068265074,4840741433,0,192368811,South Wilson Avenue,tertiary,False,True,45.045,,"LINESTRING (-118.1280046 34.139494, -118.128006 34.1398991)",,,,
11068265074,11068265076,0,1192252524,,service,False,True,9.675,,"LINESTRING (-118.1280046 34.139494, -118.1278995 34.1394921)",,,private,
11068265076,7871804597,0,44634941,,footway,False,False,8.007,,"LINESTRING (-118.1278995 34.1394921, -118.1279006 34.1395641)",,,,
11068265076,7871804596,0,44634941,,footway,False,True,78.694,,"LINESTRING (-118.1278995 34.1394921, -118.1278956 34.1387844)",,,,
11068265076,11068265074,0,1192252524,,service,False,False,9.675,,"LINESTRING (-118.1278995 34.1394921, -118.1280046 34.139494)",,,private,
11068265076,11068265071,0,1192252524,,service,False,True,140.587,,"LINESTRING (-118.1278995 34.1394921, -118.1272511 34.1394807, -118.1271973 34.1394764, -118.1271811 34.1394445, -118.1271811 34.1387963)",,,private,
11068265081,4840741431,0,491991579,,service,False,False,9.932,,"LINESTRING (-118.128107 34.1383139, -118.1279991 34.1383152)",,,,
11068265081,4840741430,0,491991579,,service,False,True,6.259,,"LINESTRING (-118.128107 34.1383139, -118.128175 34.138313)",,,,
11068265081,11068265082,0,1192252525,,footway,False,False,111.909,,"LINESTRING (-118.128107 34.1383139, -118.1281151 34.1393203)",,,,
11068265082,8301944977,0,893235100,,service,False,False,28.477,,"LINESTRING (-118.1281151 34.1393203, -118.1284245 34.1393174)",,,,
11068265082,8301944976,0,893235100,,service,False,True,10.152,,"LINESTRING (-118.1281151 34.1393203, -118.1280048 34.1393213)",,,,
11068265082,11068265083,0,1192252525,,footway,False,False,20.85,,"LINESTRING (-118.1281151 34.1393203, -118.1281166 34.1395078)",,,,
11068265082,11068265081,0,1192252525,,footway,False,True,111.909,,"LINESTRING (-118.1281151 34.1393203, -118.128107 34.1383139)",,,,
11068265083,11068265070,0,1192252522,,footway,False,True,45.043,,"LINESTRING (-118.1281166 34.1395078, -118.128606 34.1395041)",,,,
11068265083,11068265084,0,1192252525,,footway,False,False,43.623,,"LINESTRING (-118.1281166 34.1395078, -118.1281197 34.1399001)",,,,
11068265083,11068265082,0,1192252525,,footway,False,True,20.85,,"LINESTRING (-118.1281166 34.1395078, -118.1281151 34.1393203)",,,,
11068265084,4840741433,0,491991580,,service,True,False,10.465,,"LINESTRING (-118.1281197 34.1399001, -118.128006 34.1398991)",,,,
11068265084,11068265085,0,1192252525,,footway,False,False,10.408,,"LINESTRING (-118.1281197 34.1399001, -118.1281205 34.1399937)",,,,
11068265084,11068265083,0,1192252525,,footway,False,True,43.623,,"LINESTRING (-118.1281197 34.1399001, -118.1281166 34.1395078)",,,,
11068265085,4840741435,0,491991582,,service,True,False,5.476,,"LINESTRING (-118.1281205 34.1399937, -118.12818 34.1399934)",,,,
11068265085,11068265084,0,1192252525,,footway,False,True,10.408,,"LINESTRING (-118.1281205 34.1399937, -118.1281197 34.1399001)",,,,
11068265089,11072308597,0,1192252529,,footway,False,True,7.717,,"LINESTRING (-118.1251889 34.137284, -118.1251885 34.1373534)",,,,
11068265090,566601436,0,44635172,,cycleway,False,False,13.623,5 mph,"LINESTRING (-118.1249446 34.13767, -118.1249426 34.1377925)",,,,
11068265090,6868358828,0,44635172,,cycleway,False,True,35.21,5 mph,"LINESTRING (-118.1249446 34.13767, -118.1249513 34.1373534)",,,,
11068265090,6868358830,0,"[1192252530, 1192252531, 1192252532]",,"['steps', 'footway']",False,True,22.586,,"LINESTRING (-118.1249446 34.13767, -118.1250163 34.1376697, -118.1250428 34.1376695, -118.12519 34.1376687)",,,,
11068265095,11068265096,0,1192252535,,footway,False,False,8.355,,"LINESTRING (-118.1241606 34.1372392, -118.1240699 34.137236)",,,,
11068265095,566601556,0,44635195,,cycleway,False,False,31.95,5 mph,"LINESTRING (-118.1241606 34.1372392, -118.1241577 34.1372047, -118.1240963 34.1370388, -118.1240874 34.1369599)",,,,
11068265095,6704751694,0,44635195,,cycleway,False,True,12.489,5 mph,"LINESTRING (-118.1241606 34.1372392, -118.1241643 34.1372726, -118.124155 34.137351)",,,,
11068265096,11068265095,0,1192252535,,footway,False,True,8.355,,"LINESTRING (-118.1240699 34.137236, -118.1241606 34.1372392)",,,,
11068265097,11068265098,0,1192252536,,footway,False,False,9.545,,"LINESTRING (-118.1238525 34.1372447, -118.1237488 34.1372437)",,,,
11068265098,11068265097,0,1192252536,,footway,False,True,9.545,,"LINESTRING (-118.1237488 34.1372437, -118.1238525 34.1372447)",,,,
11068265098,6806836165,0,"[730303089, 713236529, 730303090]",,footway,False,False,20.191,,"LINESTRING (-118.1237488 34.1372437, -118.1237481 34.13723, -118.1237444 34.1370893, -118.1237428 34.1370622)",,,,
11068265098,6704751692,0,713236529,,footway,False,True,28.862000000000002,,"LINESTRING (-118.1237488 34.1372437, -118.1237274 34.1373453, -118.1237248 34.1374628, -118.1237337 34.137501)",,,,
11072308596,6868358831,0,1192252526,,footway,False,False,13.289,,"LINESTRING (-118.125404 34.1375479, -118.1254056 34.1376674)",,,,
11072308597,11068265089,0,1192252529,,footway,False,False,7.717,,"LINESTRING (-118.1251885 34.1373534, -118.1251889 34.137284)",,,,
11072308597,6868358830,0,"[1192252529, 844170598, 844170599]",,"['steps', 'footway']",False,"[False, True]",35.061,,"LINESTRING (-118.1251885 34.1373534, -118.12519 34.1375504, -118.1251903 34.137567, -118.12519 34.1376687)",,,,
11072308597,6868358828,0,1192795934,,footway,False,True,21.831,,"LINESTRING (-118.1251885 34.1373534, -118.125016 34.1373534, -118.1249513 34.1373534)",,,,
11080704781,2030772626,0,192368809,Wilson Avenue,tertiary,True,False,25.543,25 mph,"LINESTRING (-118.1280046 34.1371031, -118.128008 34.1368734)",1,,,
11080704781,11080704785,0,1193730808,,service,False,False,7.154,,"LINESTRING (-118.1280046 34.1371031, -118.1280823 34.1371012)",,parking_aisle,,
11080704784,11080704785,0,1193730808,,service,False,True,64.47,,"LINESTRING (-118.1284436 34.1369408, -118.1285206 34.1369408, -118.1285248 34.1370904, -118.1280823 34.1371012)",,parking_aisle,,
11080704785,7874722048,0,844432870,,footway,False,False,28.535,,"LINESTRING (-118.1280823 34.1371012, -118.1280859 34.1368446)",,,,
11080704785,11080704781,0,1193730808,,service,False,True,7.154,,"LINESTRING (-118.1280823 34.1371012, -118.1280046 34.1371031)",,parking_aisle,,
11080704785,11080704784,0,1193730808,,service,False,False,64.47,,"LINESTRING (-118.1280823 34.1371012, -118.1285248 34.1370904, -118.1285206 34.1369408, -118.1284436 34.1369408)",,parking_aisle,,
11401573137,7871804540,0,1229515828,,footway,False,True,42.666,,"LINESTRING (-118.1256798 34.1339809, -118.1256788 34.1335972)",,,,
11401573137,566600688,0,1229515830,,footway,False,True,12.481,,"LINESTRING (-118.1256798 34.1339809, -118.1258154 34.1339819)",,,,
11401573137,7871804516,0,"[1229515828, 1229515829]",,footway,False,False,5.2829999999999995,,"LINESTRING (-118.1256798 34.1339809, -118.1256799 34.1340003, -118.1256809 34.1340284)",,,,
11578252375,566601424,0,1245449249,,footway,False,True,10.478,,"LINESTRING (-118.124642 34.1383657, -118.1245284 34.1383719)",,,,
