u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,service,access,tunnel,width,bridge
4789185389,1766764561,0,165094352,,,footway,,False,False,6.856,"LINESTRING (-87.6748281 42.0529329, -87.6748183 42.0529804, -87.6748176 42.052994)",,,,,
4789185389,1766764403,0,165094352,,,footway,,False,True,8.8,"LINESTRING (-87.6748281 42.0529329, -87.6748356 42.0528965, -87.6748369 42.0528542)",,,,,
4789185389,4826014897,0,"[486247721, 486247722, 486247723]",,,"['steps', 'footway']",,False,True,37.355000000000004,"LINESTRING (-87.6748281 42.0529329, -87.6749028 42.0529801, -87.6749433 42.053032, -87.6749545 42.0530566, -87.6749541 42.053092, -87.6748229 42.053195)",,,,,
4804952779,3797194085,0,376278363,,,footway,,False,True,28.51,"LINESTRING (-87.680669 42.0519874, -87.6806686 42.051731)",,,,,
4804952779,8725601168,0,484968796,,,footway,,False,False,29.154,"LINESTRING (-87.680669 42.0519874, -87.6810221 42.0519878)",,,,,
4804952779,10731732398,0,484968796,,,footway,,False,True,61.056,"LINESTRING (-87.680669 42.0519874, -87.6799296 42.0519797)",,,,,
4804966822,11134971591,0,1200937282,,,footway,,False,True,17.526,"LINESTRING (-87.6735294 42.0581204, -87.6736785 42.0582326)",,,,,
4804966822,4804966825,0,376278372,,,footway,,False,False,8.783000000000001,"LINESTRING (-87.6735294 42.0581204, -87.6734903 42.0580944, -87.6734415 42.0580774)",,,,,
4804966822,533996674,0,376278372,,,footway,,False,True,25.726,"LINESTRING (-87.6735294 42.0581204, -87.6737441 42.0581212, -87.673841 42.0581215)",,,,,
4804966825,3797194110,0,376278372,,,footway,,False,False,26.311999999999998,"LINESTRING (-87.6734415 42.0580774, -87.6733783 42.0580806, -87.6733042 42.0580831, -87.6732166 42.0580735, -87.6731302 42.0580487)",,,,,
4804966825,4804966822,0,376278372,,,footway,,False,True,8.783000000000001,"LINESTRING (-87.6734415 42.0580774, -87.6734903 42.0580944, -87.6735294 42.0581204)",,,,,
4804966825,11134971593,0,1200937283,,,footway,,False,False,26.394000000000002,"LINESTRING (-87.6734415 42.0580774, -87.6735145 42.0580448, -87.673749 42.0580431)",,,,,
4804966830,11132355485,0,491793777,,,footway,,False,False,28.896,"LINESTRING (-87.6731564 42.0577679, -87.673156 42.057893, -87.673158 42.0579238, -87.6731588 42.0579561, -87.6731372 42.0580259)",,,,,
4804966830,3797194107,0,491793777,,,footway,,False,True,22.422,"LINESTRING (-87.6731564 42.0577679, -87.6731619 42.0576528, -87.6731546 42.0575665)",,,,,
4804966830,11132355483,0,1200630915,,,footway,,False,True,22.159,"LINESTRING (-87.6731564 42.0577679, -87.6730833 42.0578657, -87.6730122 42.0579354)",,,,,
4806695298,11132397856,0,183037241,,,footway,,False,False,21.042,"LINESTRING (-87.6717364 42.0525847, -87.6718038 42.0527332, -87.671813 42.052765)",,,,,
4806695298,4817039709,0,"[183037241, 491771293]",,,footway,,False,True,40.693,"LINESTRING (-87.6717364 42.0525847, -87.6717277 42.0525584, -87.6717172 42.0525269, -87.6717191 42.052508, -87.6717337 42.0524828, -87.671767 42.0524633, -87.6718157 42.0524401, -87.6718848 42.0524253, -87.6719563 42.0524188, -87.6720623 42.0524195)",,,,,
4806695298,1765697325,0,"[1212521633, 1212521634, 1212521635, 1212521636, 488355988]",,,"['steps', 'footway']",,False,False,13.425,"LINESTRING (-87.6717364 42.0525847, -87.6716927 42.0525958, -87.6716773 42.0525997, -87.6716528 42.0526059, -87.6716377 42.0526097, -87.6715825 42.0526237)",,,,,
4817039631,1765697641,0,"[489468844, 489468846, 489468847]",,,"['steps', 'footway']",,False,True,35.394999999999996,"LINESTRING (-87.6727994 42.0536484, -87.6729104 42.0536505, -87.6729935 42.0536521, -87.673228 42.0536548)",,,,,
4817039709,3673957076,0,275855874,,,service,,False,True,16.588,"LINESTRING (-87.6720623 42.0524195, -87.6721289 42.0524046, -87.672167 42.0523739, -87.6722421 42.0523755)",driveway,,,,
4817039709,4806695298,0,"[183037241, 491771293]",,,footway,,False,False,40.693000000000005,"LINESTRING (-87.6720623 42.0524195, -87.6719563 42.0524188, -87.6718848 42.0524253, -87.6718157 42.0524401, -87.671767 42.0524633, -87.6717337 42.0524828, -87.6717191 42.052508, -87.6717172 42.0525269, -87.6717277 42.0525584, -87.6717364 42.0525847)",,,,,
4817039709,1765697390,0,"[164976560, 1229799266]",,,footway,,False,"[False, True]",17.756,"LINESTRING (-87.6720623 42.0524195, -87.6720739 42.0524477, -87.6722492 42.0524506)",,,,,
4817039709,3673954438,0,"[1229799265, 1229799266, 363219395]",,,footway,,False,True,80.34700000000001,"LINESTRING (-87.6720623 42.0524195, -87.6720491 42.0523943, -87.6717675 42.0518082, -87.6717645 42.0518025, -87.671734 42.0517393)",,,,,
4826014897,4826014898,0,165097189,,,footway,,False,True,4.583,"LINESTRING (-87.6748229 42.053195, -87.6748243 42.0531538)",,,,,
4826014897,2240103914,0,165097189,,,footway,,False,False,36.423,"LINESTRING (-87.6748229 42.053195, -87.6748086 42.0533576, -87.6748071 42.0534585, -87.6748061 42.0535222)",,,,,
4826014897,4789185389,0,"[486247721, 486247722, 486247723]",,,"['steps', 'footway']",,False,False,37.355,"LINESTRING (-87.6748229 42.053195, -87.6749541 42.053092, -87.6749545 42.0530566, -87.6749433 42.053032, -87.6749028 42.0529801, -87.6748281 42.0529329)",,,,,
4826014897,4826014900,0,490417332,,,footway,,False,True,75.682,"LINESTRING (-87.6748229 42.053195, -87.6746757 42.0531235, -87.6746775 42.0530661, -87.6742888 42.0530614, -87.674238 42.0530287, -87.6742086 42.0530098, -87.6741945 42.0530007, -87.6740448 42.0529954)",,,,,
4826014897,1641389842,0,"[485700587, 1022711124, 165017703]",,,"['steps', 'footway']",,False,"[False, True]",121.928,"LINESTRING (-87.6748229 42.053195, -87.6746395 42.0533075, -87.6739182 42.0533165, -87.673848 42.0533174, -87.6735468 42.0533016, -87.6734478 42.0533005, -87.6734015 42.0533001)",,,,,
4826014898,4826014897,0,165097189,,,footway,,False,False,4.583,"LINESTRING (-87.6748243 42.0531538, -87.6748229 42.053195)",,,,,
4826014900,1765982464,0,484789374,,,footway,,False,False,4.081,"LINESTRING (-87.6740448 42.0529954, -87.6740442 42.0530321)",,,,,
4826014900,4784731976,0,"[485699656, 484789374]",,,"['steps', 'footway']",,False,True,27.746000000000002,"LINESTRING (-87.6740448 42.0529954, -87.674046 42.0529429, -87.6740488 42.0527459)",,,,,
4826014900,4826014897,0,490417332,,,footway,,False,False,75.682,"LINESTRING (-87.6740448 42.0529954, -87.6741945 42.0530007, -87.6742086 42.0530098, -87.674238 42.0530287, -87.6742888 42.0530614, -87.6746775 42.0530661, -87.6746757 42.0531235, -87.6748229 42.053195)",,,,,
4837654439,11132397854,0,491691150,,,footway,,False,False,47.316,"LINESTRING (-87.6744613 42.055847, -87.6741936 42.0558446, -87.6741642 42.0559167, -87.674162 42.0560681)",,,,,
4837683784,4837684581,0,484582461,,,footway,,False,False,67.864,"LINESTRING (-87.6748056 42.0486632, -87.6755815 42.0488645)",,,,,
4837683784,9826982556,0,1070839344,,,footway,,False,False,16.801,"LINESTRING (-87.6748056 42.0486632, -87.6746041 42.0486842)",,,,,
4837683784,4773312351,0,"[1009265752, 484582461]",,,footway,,False,True,197.129,"LINESTRING (-87.6748056 42.0486632, -87.6746747 42.0489401, -87.6746654 42.0491174, -87.6745946 42.0501675, -87.674911 42.0502544)",,,,,
4837684580,4773288010,0,491693254,,,footway,,False,True,164.833,"LINESTRING (-87.6765101 42.0491126, -87.6758326 42.050507)",,,,,
4837684580,4837684583,0,491693256,,,footway,,False,False,65.016,"LINESTRING (-87.6765101 42.0491126, -87.6772503 42.049312)",,,,,
4837684580,9886956238,0,1078448578,,,footway,,False,True,13.876,"LINESTRING (-87.6765101 42.0491126, -87.676352 42.0490703)",,,,,
4837684581,8797724173,0,213679119,,,service,,False,False,32.519,"LINESTRING (-87.6755815 42.0488645, -87.6754486 42.0491398)",alley,,,,
4837684581,4837684582,0,484582461,,,footway,,False,False,54.188,"LINESTRING (-87.6755815 42.0488645, -87.6761992 42.0490291)",,,,,
4837684581,4837683784,0,484582461,,,footway,,False,True,67.864,"LINESTRING (-87.6755815 42.0488645, -87.6748056 42.0486632)",,,,,
4837684582,4837684581,0,484582461,,,footway,,False,True,54.188,"LINESTRING (-87.6761992 42.0490291, -87.6755815 42.0488645)",,,,,
4837684582,8797724168,0,950303743,,,footway,,False,True,64.846,"LINESTRING (-87.6761992 42.0490291, -87.6759306 42.0495771)",,,,,
4837684582,9886956238,0,1078448578,,,footway,,False,False,13.423,"LINESTRING (-87.6761992 42.0490291, -87.676352 42.0490703)",,,,,
4837684583,8557147782,0,173484324,,,service,,False,False,12.377,"LINESTRING (-87.6772503 42.049312, -87.6771998 42.0494168)",alley,,,,
4837684583,4957704708,0,491693256,,,footway,,False,False,57.777,"LINESTRING (-87.6772503 42.049312, -87.6779071 42.0494912)",,,,,
4837684583,4837684580,0,491693256,,,footway,,False,True,65.016,"LINESTRING (-87.6772503 42.049312, -87.6765101 42.0491126)",,,,,
4838551816,4838552031,0,491770377,,,footway,,False,False,7.282,"LINESTRING (-87.6721902 42.0514504, -87.6721566 42.0514902, -87.6721406 42.0515044)",,,,,
4838551989,3673954438,0,491770380,,,footway,,False,True,1.738,"LINESTRING (-87.6717138 42.0517437, -87.671734 42.0517393)",,,,,
4838551991,8726233764,0,"[942351888, 942351887]",,,"['steps', 'footway']",,False,True,73.96000000000001,"LINESTRING (-87.6717228 42.0516764, -87.6715625 42.0513474, -87.6712278 42.0513483, -87.6711503 42.0513145)",,,,,
4838552021,3673947021,0,363219378,,,footway,,False,True,5.414,"LINESTRING (-87.6719412 42.051636, -87.6719619 42.0516822)",,,,,
4838552021,3673954426,0,363219378,,,footway,,False,False,91.583,"LINESTRING (-87.6719412 42.051636, -87.6718374 42.0514195, -87.6718104 42.0513221, -87.6718004 42.0512473, -87.6718039 42.0511242, -87.671844 42.0509418, -87.6718817 42.0508653, -87.6718955 42.0508373)",,,,,
4838552021,4838552031,0,491770377,,,footway,,False,True,22.16,"LINESTRING (-87.6719412 42.051636, -87.6719942 42.051612, -87.6720323 42.0515875, -87.6721013 42.0515383, -87.6721406 42.0515044)",,,,,
4838552029,11132397865,0,53173856,,Arts Circle Drive,service,,False,True,54.342,"LINESTRING (-87.6721617 42.0515607, -87.6727815 42.0513963)",,,,,
4838552029,3673954441,0,53173856,,Arts Circle Drive,service,,False,False,16.177,"LINESTRING (-87.6721617 42.0515607, -87.6721391 42.0515667, -87.6721053 42.0515833, -87.6720881 42.0515984, -87.6720757 42.05162, -87.6720715 42.0516383, -87.672074 42.0516571, -87.6720807 42.0516732)",,,,,
4838552029,4838552031,0,"[491770382, 491770383]",,,footway,,False,False,6.4990000000000006,"LINESTRING (-87.6721617 42.0515607, -87.6721509 42.0515329, -87.6721463 42.0515203, -87.6721406 42.0515044)",,,,,
4838552029,3673954463,0,"[491770381, 491770382]",,,footway,,False,True,11.119,"LINESTRING (-87.6721617 42.0515607, -87.6721815 42.0516064, -87.6722025 42.051656)",,,,,
4838552031,4838552021,0,491770377,,,footway,,False,False,22.16,"LINESTRING (-87.6721406 42.0515044, -87.6721013 42.0515383, -87.6720323 42.0515875, -87.6719942 42.051612, -87.6719412 42.051636)",,,,,
4838552031,4838551816,0,491770377,,,footway,,False,True,7.282,"LINESTRING (-87.6721406 42.0515044, -87.6721566 42.0514902, -87.6721902 42.0514504)",,,,,
4838552031,4838552029,0,"[491770382, 491770383]",,,footway,,False,True,6.4990000000000006,"LINESTRING (-87.6721406 42.0515044, -87.6721463 42.0515203, -87.6721509 42.0515329, -87.6721617 42.0515607)",,,,,
4838579478,4838601218,0,484580547,,,footway,,False,False,22.819000000000003,"LINESTRING (-87.6737509 42.0502299, -87.673791 42.0501958, -87.6739311 42.0501298, -87.6739662 42.0501039)",,,,,
4838579478,4774678141,0,484580547,,,footway,,False,True,21.553,"LINESTRING (-87.6737509 42.0502299, -87.6737295 42.0502531, -87.6737071 42.0502827, -87.6736936 42.0503007, -87.6736378 42.0503749, -87.6736223 42.0503984)",,,,,
4838579478,4838579484,0,491773550,,,footway,,False,False,101.038,"LINESTRING (-87.6737509 42.0502299, -87.6736889 42.0502121, -87.6736712 42.050242, -87.6732096 42.0501172, -87.6730357 42.0504749, -87.6730041 42.0505115, -87.6729562 42.0505251)",,,,,
4838579484,3673954426,0,354381235,,,service,,False,False,102.12400000000001,"LINESTRING (-87.6729562 42.0505251, -87.6729393 42.0505804, -87.6729206 42.0506124, -87.6728916 42.0506422, -87.6728612 42.0506671, -87.6728263 42.050692, -87.6727599 42.0507171, -87.6726333 42.0507565, -87.6723296 42.050835, -87.6722723 42.0508456, -87.6722165 42.0508512, -87.6721457 42.0508503, -87.6718955 42.0508373)",,,,,
4838579484,5216523528,0,354381235,,,service,,False,True,119.143,"LINESTRING (-87.6729562 42.0505251, -87.6729523 42.0504697, -87.6729316 42.0503545, -87.6729278 42.0503042, -87.6729336 42.050245, -87.6729547 42.0501791, -87.6729968 42.0501155, -87.6730547 42.0500563, -87.6731183 42.0500155, -87.6731949 42.0499771, -87.6732977 42.0499514, -87.6733975 42.0499382, -87.6734974 42.0499405, -87.6736127 42.0499662, -87.6737043 42.0499914, -87.6737687 42.0500191)",,,,,
4838579484,4838579478,0,491773550,,,footway,,False,True,101.03800000000001,"LINESTRING (-87.6729562 42.0505251, -87.6730041 42.0505115, -87.6730357 42.0504749, -87.6732096 42.0501172, -87.6736712 42.050242, -87.6736889 42.0502121, -87.6737509 42.0502299)",,,,,
4838601218,5216523528,0,354381235,,,service,,False,False,18.837,"LINESTRING (-87.6739662 42.0501039, -87.6737687 42.0500191)",,,,,
4838601218,4773292103,0,"[354381235, 484580549]",,,"['service', 'footway']",,False,True,21.101,"LINESTRING (-87.6739662 42.0501039, -87.674094 42.0501619, -87.674137 42.05017, -87.6741747 42.050206)",,,,,
4838601218,4838579478,0,484580547,,,footway,,False,True,22.819,"LINESTRING (-87.6739662 42.0501039, -87.6739311 42.0501298, -87.673791 42.0501958, -87.6737509 42.0502299)",,,,,
4838625879,2239483485,0,214398545,,,footway,,False,False,2.452,"LINESTRING (-87.6769838 42.0578367, -87.6769541 42.0578365)",,,,,
4838625879,4838625880,0,491794975,,,footway,,False,False,51.062,"LINESTRING (-87.6769838 42.0578367, -87.6769796 42.0582959)",,,,,
4838625879,10285735116,0,491794975,,,footway,,False,True,20.906,"LINESTRING (-87.6769838 42.0578367, -87.6769866 42.0576487)",,,,,
4838625880,4838625890,0,491794975,,,footway,,False,False,17.18,"LINESTRING (-87.6769796 42.0582959, -87.6769781 42.0584504)",,,,,
4838625880,4838625879,0,491794975,,,footway,,False,True,51.062,"LINESTRING (-87.6769796 42.0582959, -87.6769838 42.0578367)",,,,,
4838625880,9306723472,0,"[491778102, 491778103]",,,footway,,False,False,7.9670000000000005,"LINESTRING (-87.6769796 42.0582959, -87.6770534 42.0582962, -87.6770761 42.0582963)",,,,,
4838625882,252162817,0,311727605,4,Sheridan Road,secondary,,False,False,8.585,"LINESTRING (-87.6771325 42.0582968, -87.6771311 42.058374)",,,,,
4838625882,9312105611,0,311727605,4,Sheridan Road,secondary,,False,True,102.263,"LINESTRING (-87.6771325 42.0582968, -87.6771481 42.0573772)",,,,,
4838625882,9306723472,0,491778103,,,footway,,False,True,4.657,"LINESTRING (-87.6771325 42.0582968, -87.6770761 42.0582963)",,,,,
4838625882,4840273026,0,"[491778104, 491778103]",,,footway,,False,False,14.416,"LINESTRING (-87.6771325 42.0582968, -87.6772319 42.0582975, -87.6773071 42.0582985)",,,,,
4838625886,252162817,0,491670655,,Noyes Street,tertiary,,False,False,14.481,"LINESTRING (-87.6773065 42.0583745, -87.6771311 42.058374)",,,,,
4838625886,1767033456,0,491670655,,Noyes Street,tertiary,,False,True,58.626,"LINESTRING (-87.6773065 42.0583745, -87.6780166 42.058378)",,,,,
4838625886,4838625887,0,491778105,,,footway,,False,False,8.796,"LINESTRING (-87.6773065 42.0583745, -87.6773059 42.0584536)",,,,,
4838625886,4840273026,0,491778105,,,footway,,False,True,8.451,"LINESTRING (-87.6773065 42.0583745, -87.6773071 42.0582985)",,,,,
4838625887,4838625886,0,491778105,,,footway,,False,True,8.796,"LINESTRING (-87.6773059 42.0584536, -87.6773065 42.0583745)",,,,,
4838625887,9381412627,0,505951701,,,footway,,False,False,93.806,"LINESTRING (-87.6773059 42.0584536, -87.6772989 42.0592972)",,,,,
4838625887,8797724158,0,1009265756,,,footway,,False,False,58.558,"LINESTRING (-87.6773059 42.0584536, -87.6780151 42.0584622)",,,,,
4838625887,4838625888,0,"[491778106, 1009265756]",,,footway,,False,"[False, True]",14.54,"LINESTRING (-87.6773059 42.0584536, -87.6772043 42.0584524, -87.6771298 42.0584519)",,,,,
4838625888,10775089470,0,311727605,4,Sheridan Road,secondary,,False,False,4.939,"LINESTRING (-87.6771298 42.0584519, -87.6771282 42.0584963)",,,,,
4838625888,252162817,0,311727605,4,Sheridan Road,secondary,,False,True,8.663,"LINESTRING (-87.6771298 42.0584519, -87.6771311 42.058374)",,,,,
4838625888,9306723473,0,491778106,,,footway,,False,False,4.623,"LINESTRING (-87.6771298 42.0584519, -87.6770738 42.0584515)",,,,,
4838625888,4838625887,0,"[491778106, 1009265756]",,,footway,,False,"[False, True]",14.54,"LINESTRING (-87.6771298 42.0584519, -87.6772043 42.0584524, -87.6773059 42.0584536)",,,,,
4838625890,4838625880,0,491794975,,,footway,,False,True,17.18,"LINESTRING (-87.6769781 42.0584504, -87.6769796 42.0582959)",,,,,
4838625890,9306723473,0,"[491778106, 491778107]",,,footway,,False,True,7.902,"LINESTRING (-87.6769781 42.0584504, -87.6770521 42.0584514, -87.6770738 42.0584515)",,,,,
4838625890,10775089468,0,"[491945512, 491794975]",,,footway,,False,False,11.265,"LINESTRING (-87.6769781 42.0584504, -87.6769779 42.0585233, -87.6769787 42.0585517)",,,,,
4838625891,1767033481,0,"[491778108, 491778109]",,,footway,,False,False,27.718000000000004,"LINESTRING (-87.6769761 42.0586139, -87.6769074 42.0586566, -87.6768684 42.0586809, -87.6768383 42.0586882, -87.6767162 42.0586895, -87.6766879 42.058712)",,,,,
4838625891,2239483512,0,"[1124769954, 1124769955]",,,footway,,False,False,14.468,"LINESTRING (-87.6769761 42.0586139, -87.6769744 42.0587177, -87.676974 42.058744)",,,,,
4838625891,9826982553,0,"[491945512, 1124769954]",,,footway,,False,True,5.149,"LINESTRING (-87.6769761 42.0586139, -87.6769769 42.0585972, -87.6769772 42.0585676)",,,,,
4838625897,1767033481,0,"[491778109, 491778110]",,,footway,,False,True,49.584,"LINESTRING (-87.6761022 42.0587361, -87.6766579 42.0587368, -87.6766879 42.058712)",,,,,
4838625898,2240260150,0,214486479,,,footway,,False,False,19.67,"LINESTRING (-87.6759857 42.058891, -87.675985 42.0590679)",,,,,
4838625898,2240260147,0,214486517,,,footway,,False,False,56.303,"LINESTRING (-87.6759857 42.058891, -87.6755469 42.0588851, -87.6755474 42.059022, -87.6755475 42.0590656)",,,,,
4838625898,6685320452,0,491945728,,,footway,,False,False,51.061,"LINESTRING (-87.6759857 42.058891, -87.676132 42.0589034, -87.676293 42.0589054, -87.6763594 42.0589238, -87.6765452 42.0589284, -87.6765975 42.0589365)",,,,,
4838797647,2240260163,0,491791871,,,footway,,False,True,27.302,"LINESTRING (-87.6764191 42.0591909, -87.6760884 42.0591906)",,,,,
4838797647,9134482280,0,711115991,,,footway,,False,False,9.614,"LINESTRING (-87.6764191 42.0591909, -87.6765355 42.0591936)",,,,,
4838797647,4838797649,0,491791871,,,footway,,False,False,30.447,"LINESTRING (-87.6764191 42.0591909, -87.6764479 42.0592558, -87.6764614 42.0593207, -87.6764506 42.0593909, -87.676426 42.0594576)",,,,,
4838797649,2240260199,0,214486488,,,footway,,False,False,27.784,"LINESTRING (-87.676426 42.0594576, -87.6760895 42.0594533)",,,,,
4838797649,9134482277,0,214486488,,,footway,,False,True,8.818,"LINESTRING (-87.676426 42.0594576, -87.6765328 42.0594589)",,,,,
4838797649,4838797647,0,491791871,,,footway,,False,True,30.447,"LINESTRING (-87.676426 42.0594576, -87.6764506 42.0593909, -87.6764614 42.0593207, -87.6764479 42.0592558, -87.6764191 42.0591909)",,,,,
