u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,tunnel,access,width,bridge,area
9158121678,9176201273,0,993233732,,,footway,,False,False,15.27,"LINESTRING (103.6849026 1.3443361, 103.6849318 1.3443352, 103.6850399 1.344332)",,,,,,,
9158121678,9158103659,0,993260219,,,footway,,False,False,55.481999999999985,"LINESTRING (103.6849026 1.3443361, 103.6849074 1.3443208, 103.6849127 1.344304, 103.6849233 1.3442898, 103.6849472 1.3442801, 103.6849737 1.344273, 103.684992 1.3442641, 103.6850008 1.3442438, 103.6850079 1.3442199, 103.685015 1.3441951, 103.6850247 1.3441792, 103.6850454 1.344166, 103.6850764 1.3441633, 103.6850967 1.3441554, 103.6851188 1.3441412, 103.6851339 1.3441288, 103.6851427 1.3441094, 103.6851445 1.3440899, 103.6851503 1.3440492, 103.6851538 1.3440289, 103.6851635 1.344012, 103.6851786 1.3439988, 103.6851953 1.3439947)",,,,,,,
9158121678,7750247261,0,"[993260218, 993260219, 991181212]",,,footway,,False,True,41.844,"LINESTRING (103.6849026 1.3443361, 103.6848852 1.3443378, 103.6848543 1.3443411, 103.6848295 1.3443508, 103.6847985 1.3443659, 103.6847729 1.3443703, 103.6847446 1.3443703, 103.6847189 1.3443632, 103.6846915 1.344357, 103.6846676 1.3443588, 103.6846472 1.3443703, 103.6846349 1.3443853, 103.6846234 1.3444128, 103.6846092 1.3444216, 103.6845888 1.344429, 103.6845661 1.3444281)",,,,,,yes,
9158121695,9176201212,0,830182529,,,footway,,False,False,10.504,"LINESTRING (103.684558 1.3451579, 103.6845365 1.3450831, 103.6845327 1.3450669)",,,,,,,
9158121695,9176201212,1,993233730,,,footway,,False,True,13.191,"LINESTRING (103.684558 1.3451579, 103.684569 1.3451474, 103.684575 1.3451391, 103.6845793 1.345125, 103.6845767 1.3451081, 103.6845686 1.3450938, 103.6845547 1.345082, 103.6845327 1.3450669)",,,,,,,
9158121695,7748125396,0,830182529,,,footway,,False,True,18.002000000000002,"LINESTRING (103.684558 1.3451579, 103.6845915 1.345224, 103.6846298 1.345303)",,,,,,,
9158121695,9176201164,0,993233730,,,footway,,False,False,15.27,"LINESTRING (103.684558 1.3451579, 103.6845442 1.3451742, 103.6845342 1.3451865, 103.6845288 1.3451995, 103.6845272 1.3452171, 103.6845308 1.3452351, 103.6845365 1.345253, 103.6845522 1.34528)",,,,,,,
9158121696,9158121697,0,830182529,,,footway,,False,False,6.934,"LINESTRING (103.6845279 1.3450111, 103.6845306 1.3449488)",,,,,,,
9158121696,9176201191,0,830182529,,,footway,,False,True,1.619,"LINESTRING (103.6845279 1.3450111, 103.6845292 1.3450256)",,,,,,,
9158121696,9176201195,0,993233725,,,footway,,False,False,5.4750000000000005,"LINESTRING (103.6845279 1.3450111, 103.6845436 1.3450054, 103.6845536 1.3449994, 103.68456 1.3449875, 103.6845662 1.3449915)",,,,,,,
9158121697,9176201225,0,830182529,,,footway,,False,False,3.206,"LINESTRING (103.6845306 1.3449488, 103.6845366 1.3449206)",,,,,,,
9158121697,9158121696,0,830182529,,,footway,,False,True,6.934,"LINESTRING (103.6845306 1.3449488, 103.6845279 1.3450111)",,,,,,,
9158121697,9176201191,0,993233726,,,footway,,False,True,15.021,"LINESTRING (103.6845306 1.3449488, 103.684519 1.3449489, 103.6845097 1.3449505, 103.6845016 1.3449549, 103.6844935 1.3449643, 103.6844886 1.3449733, 103.6844854 1.3449843, 103.684486 1.3449957, 103.6844906 1.3450069, 103.6844957 1.345017, 103.6845058 1.345024, 103.6845152 1.345026, 103.6845292 1.3450256)",,,,,,,
9158121701,9176201257,0,830182529,,,footway,,False,True,5.484,"LINESTRING (103.6845703 1.3445526, 103.6845907 1.3445975)",,,,,,,
9158121701,7750247261,0,830182529,,,footway,,False,False,13.984,"LINESTRING (103.6845703 1.3445526, 103.6845597 1.3444942, 103.6845661 1.3444281)",,,,,,,
9158121701,9176201258,0,993233731,,,footway,,False,False,33.00000000000001,"LINESTRING (103.6845703 1.3445526, 103.6845524 1.3445625, 103.6845446 1.3445724, 103.6845398 1.3445868, 103.68454 1.3446011, 103.6845436 1.3446178, 103.6845431 1.3446334, 103.6845362 1.3446533, 103.6845108 1.3447055, 103.6845072 1.3447197, 103.6845108 1.3447358, 103.6845221 1.344755, 103.6845385 1.3447704, 103.6845572 1.3447842, 103.6845751 1.3447991)",,,,,,,
9161793655,3954513932,0,392188611,,,footway,,False,True,11.389,"LINESTRING (103.6842003 1.3421837, 103.6842705 1.3421091)",,,,,,,
9161793655,9163961091,0,991848478,,,footway,,False,False,16.492,"LINESTRING (103.6842003 1.3421837, 103.684177 1.3421756, 103.6841526 1.3421796, 103.6841331 1.3421948, 103.6841232 1.3422175, 103.6841255 1.3422421, 103.6841392 1.3422627)",,,,,,,
9161793655,9163961092,0,991848478,,,footway,,False,True,8.872,"LINESTRING (103.6842003 1.3421837, 103.6842178 1.3422038, 103.6842225 1.34223, 103.6842131 1.3422548)",,,,,,,
9161793656,9164327026,0,991883064,,,footway,,False,False,17.856,"LINESTRING (103.684916 1.3422259, 103.6847893 1.3421272)",,,,,,,
9161793656,9164375614,0,991883064,,,footway,,False,True,9.022,"LINESTRING (103.684916 1.3422259, 103.68498 1.3422758)",,,,,,,
9161793656,9164375616,0,991888068,,,footway,,False,False,8.627,"LINESTRING (103.684916 1.3422259, 103.6848662 1.3422854)",,,,,,,
9161793656,9164382217,0,991888068,,,footway,,False,True,10.777,"LINESTRING (103.684916 1.3422259, 103.6849809 1.3421539)",,,,,,,
9161793657,9164312005,0,991883062,,,footway,,False,False,8.704,"LINESTRING (103.6855689 1.3427372, 103.6855811 1.3427223, 103.6855794 1.3427048, 103.6855774 1.3426837, 103.6855618 1.3426708)",,,,,,,
9161793657,9164312006,0,991883062,,,footway,,False,True,8.559,"LINESTRING (103.6855689 1.3427372, 103.6855564 1.3427523, 103.6855177 1.342756, 103.6855032 1.3427445)",,,,,,,
9161793657,3954515765,0,991883063,,,footway,,False,True,8.84,"LINESTRING (103.6855689 1.3427372, 103.6855953 1.3427644, 103.6856165 1.3428002)",,,,,,,
9161793658,9164391467,0,991883064,,,footway,,False,False,9.645,"LINESTRING (103.6853755 1.3425846, 103.6853076 1.3425306)",,,,,,,
9161793658,9164312008,0,991883064,,,footway,,False,True,16.959,"LINESTRING (103.6853755 1.3425846, 103.6854961 1.342678)",,,,,,,
9161793658,9164391469,0,991889070,,,footway,,False,False,10.016,"LINESTRING (103.6853755 1.3425846, 103.6853183 1.3426542)",,,,,,,
9161793658,9164391471,0,991889070,,,footway,,False,True,10.466,"LINESTRING (103.6853755 1.3425846, 103.6854353 1.3425119)",,,,,,,
9161991360,8573282114,0,392188739,,,footway,,False,True,10.488,"LINESTRING (103.6855161 1.3433498, 103.6854743 1.3434046, 103.6854555 1.3434217)",,,,,,,
9161991360,9163961061,0,991848467,,,footway,,False,False,16.962000000000003,"LINESTRING (103.6855161 1.3433498, 103.6855296 1.3433614, 103.6855683 1.3433577, 103.6855811 1.3433423, 103.685593 1.3433278, 103.6855893 1.3432891, 103.6855755 1.3432772)",,,,,,,
9161991360,3954515315,0,991848467,,,footway,,False,True,8.687,"LINESTRING (103.6855161 1.3433498, 103.6854997 1.3433367, 103.685496 1.343298, 103.6855076 1.3432839)",,,,,,,
9161991362,3954509389,0,991633365,,,footway,,False,True,0.907,"LINESTRING (103.685066 1.3429312, 103.6850728 1.3429357)",,,,,,,
9161991362,3954507919,0,392188283,,,footway,,False,False,22.938,"LINESTRING (103.685066 1.3429312, 103.6850926 1.3428728, 103.6850886 1.3428264, 103.6850672 1.3427779, 103.6850358 1.3427492)",,,,,,,
9161991362,3954507918,0,392188283,,,footway,,False,True,23.032999999999998,"LINESTRING (103.685066 1.3429312, 103.6850375 1.3429566, 103.6849976 1.3429732, 103.6849566 1.3429754, 103.6849203 1.3429661, 103.684879 1.3429431)",,,,,,,
9161996666,3954507895,0,991635364,,,footway,,False,False,1.339,"LINESTRING (103.6846371 1.3425887, 103.6846466 1.3425961)",,,,,,,
9161996666,10026201287,0,991635366,,,footway,,False,False,10.743,"LINESTRING (103.6846371 1.3425887, 103.6846282 1.3424925)",,,,,,,
9161996666,3954507888,0,991635366,,,footway,,False,True,15.205,"LINESTRING (103.6846371 1.3425887, 103.6845009 1.3426013)",,,,,,,
9161996669,10026220442,0,991886221,,,footway,,False,False,5.503,"LINESTRING (103.6841171 1.3420552, 103.6841477 1.3420163)",,,,,,,
9161996669,9164360653,0,991886232,,,footway,,False,True,25.517000000000003,"LINESTRING (103.6841171 1.3420552, 103.6840874 1.3420318, 103.6840721 1.3418827, 103.6840964 1.3418487)",,,,,,,
9161996669,9163961089,0,991886234,,,footway,,False,True,20.681,"LINESTRING (103.6841171 1.3420552, 103.6840805 1.342107, 103.6840216 1.3421095, 103.6840107 1.3421722)",,,,,,,
9161996672,9164391464,0,991635369,,,footway,,False,False,16.884,"LINESTRING (103.6854157 1.3430537, 103.6855345 1.3431483)",,,,,,,
9161996672,3954515799,0,991848477,,,footway,,False,False,16.777,"LINESTRING (103.6854157 1.3430537, 103.6855095 1.3429355)",,,,,,,
9161996672,4314519763,0,991848477,,,footway,,False,True,13.694,"LINESTRING (103.6854157 1.3430537, 103.6853398 1.3431507)",,,,,,,
9161996673,9161996676,0,991635369,,,footway,,False,True,16.163,"LINESTRING (103.6858963 1.3434386, 103.6857815 1.3433494)",,,,,,,
9161996673,9164356465,0,993441037,,,footway,,False,False,9.898,"LINESTRING (103.6858963 1.3434386, 103.685843 1.3435099)",,,,,,,
9161996673,9164356478,0,991890261,,,footway,,False,False,18.682000000000002,"LINESTRING (103.6858963 1.3434386, 103.686038 1.3434249, 103.686054 1.3434048)",,,,,,,
9161996675,9161996676,0,991635375,,,footway,,False,True,10.941,"LINESTRING (103.6858424 1.3432721, 103.6857815 1.3433494)",,,,,,,
9161996675,9164356467,0,991890259,,,footway,,False,False,19.701,"LINESTRING (103.6858424 1.3432721, 103.6859546 1.3433615, 103.6859756 1.3433351)",,,,,,,
9161996675,9164356469,0,991890259,,,footway,,False,True,20.072,"LINESTRING (103.6858424 1.3432721, 103.685728 1.343181, 103.6857494 1.3431542)",,,,,,,
9161996676,9161996673,0,991635369,,,footway,,False,False,16.163,"LINESTRING (103.6857815 1.3433494, 103.6858963 1.3434386)",,,,,,,
9161996676,3954515771,0,991635369,,,footway,,False,True,23.632,"LINESTRING (103.6857815 1.3433494, 103.6856169 1.3432149)",,,,,,,
9161996676,9161996675,0,991635375,,,footway,,False,False,10.941,"LINESTRING (103.6857815 1.3433494, 103.6858424 1.3432721)",,,,,,,
9161996676,8573282116,0,991635375,,,footway,,False,True,27.488,"LINESTRING (103.6857815 1.3433494, 103.6856768 1.3434818, 103.6855986 1.3434881)",,,,,,,
9162006134,3954515319,0,991636501,,,footway,,False,False,17.185,"LINESTRING (103.6849193 1.3434108, 103.6849071 1.3434259, 103.6849113 1.3434643, 103.6849414 1.3434884, 103.6849798 1.3434841, 103.684992 1.3434691)",,,,,,,
9162006134,10116663470,0,991636501,,,footway,,False,True,4.09,"LINESTRING (103.6849193 1.3434108, 103.6849312 1.3433958, 103.6849487 1.3433936)",,,,,,,
9162006134,3954513778,0,"[993440200, 993440201, 991636503]",,,footway,,False,False,17.528,"LINESTRING (103.6849193 1.3434108, 103.6849071 1.343401, 103.6848464 1.343352, 103.6847966 1.3433118)",,,,,,boardwalk,
9163961061,3954515771,0,392188748,,,footway,,False,False,8.331,"LINESTRING (103.6855755 1.3432772, 103.6856065 1.3432341, 103.6856169 1.3432149)",,,,,,,
9163961061,3954515315,0,991848467,,,footway,,False,False,8.891,"LINESTRING (103.6855755 1.3432772, 103.6855594 1.3432644, 103.6855207 1.3432681, 103.6855076 1.3432839)",,,,,,,
9163961061,9161991360,0,991848467,,,footway,,False,True,16.962,"LINESTRING (103.6855755 1.3432772, 103.6855893 1.3432891, 103.685593 1.3433278, 103.6855811 1.3433423, 103.6855683 1.3433577, 103.6855296 1.3433614, 103.6855161 1.3433498)",,,,,,,
9163961078,9164356479,0,991848475,,,footway,,False,False,6.679,"LINESTRING (103.6861457 1.3434019, 103.6861088 1.3434493)",,,,,,,
9163961078,3954509278,0,991848468,,,footway,,False,False,17.129,"LINESTRING (103.6861457 1.3434019, 103.6861604 1.3434143, 103.6861991 1.3434106, 103.6862118 1.3433952, 103.6862238 1.3433807, 103.6862201 1.343342, 103.6862062 1.3433301)",,,,,,,
9163961078,3954509278,1,991848468,,,footway,,False,True,17.416999999999998,"LINESTRING (103.6861457 1.3434019, 103.6861304 1.3433896, 103.6861268 1.3433509, 103.6861515 1.343321, 103.6861902 1.3433173, 103.6862062 1.3433301)",,,,,,,
9163961086,9164356479,0,991848475,,,footway,,False,True,9.934,"LINESTRING (103.6860534 1.3435194, 103.6861088 1.3434493)",,,,,,,
9163961086,9176457536,0,"[392188807, 991848469, 991848470, 991848471, 991848472, 991848473, 991848474]",,,"['steps', 'footway']",,False,True,14.834999999999999,"LINESTRING (103.6860534 1.3435194, 103.6860549 1.3435345, 103.6860571 1.3435556, 103.6860592 1.3435754, 103.6860611 1.3435938, 103.6860637 1.3436183, 103.6860651 1.3436317, 103.6860672 1.3436521)",,,,,,,
9163961086,9164356465,0,991890255,,,footway,,False,True,24.435,"LINESTRING (103.6860534 1.3435194, 103.6858761 1.3435354, 103.685843 1.3435099)",,,,,,,
9163961088,9164391470,0,991889068,,,footway,,False,False,22.718,"LINESTRING (103.6854148 1.3428603, 103.6852556 1.3427322)",,,,,,,
9163961088,3954515799,0,991889068,,,footway,,False,True,13.444,"LINESTRING (103.6854148 1.3428603, 103.6855095 1.3429355)",,,,,,,
9163961088,9164312006,0,993440167,,,footway,,False,False,16.198,"LINESTRING (103.6854148 1.3428603, 103.6855032 1.3427445)",,,,,,,
9163961088,3954509618,0,"[392188804, 993440167]",,,footway,,False,True,25.121,"LINESTRING (103.6854148 1.3428603, 103.6852841 1.3428777, 103.6852419 1.3428807, 103.6852117 1.3429228)",,,,,,boardwalk,
9163961089,8407898412,0,"[392188486, 991635367]",,,"['steps', 'footway']",,False,True,35.441,"LINESTRING (103.6840107 1.3421722, 103.6838244 1.3421264, 103.6838506 1.3420022)",,,,,,,
9163961089,9161996669,0,991886234,,,footway,,False,False,20.680999999999997,"LINESTRING (103.6840107 1.3421722, 103.6840216 1.3421095, 103.6840805 1.342107, 103.6841171 1.3420552)",,,,,,,
9163961089,9164361440,0,991886234,,,footway,,False,True,15.320999999999998,"LINESTRING (103.6840107 1.3421722, 103.6839906 1.3422575, 103.684033 1.3422843)",,,,,,,
9163961091,3954510982,0,392188485,,,footway,,False,True,9.328,"LINESTRING (103.6841392 1.3422627, 103.6840909 1.3423313)",,,,,,,
9163961091,9163961092,0,991848478,,,footway,,False,False,9.191,"LINESTRING (103.6841392 1.3422627, 103.684164 1.3422747, 103.6841914 1.3422718, 103.6842131 1.3422548)",,,,,,,
9163961091,9161793655,0,991848478,,,footway,,False,True,16.492,"LINESTRING (103.6841392 1.3422627, 103.6841255 1.3422421, 103.6841232 1.3422175, 103.6841331 1.3421948, 103.6841526 1.3421796, 103.684177 1.3421756, 103.6842003 1.3421837)",,,,,,,
9163961092,9164360667,0,991635365,,,footway,,False,False,7.909,"LINESTRING (103.6842131 1.3422548, 103.6842711 1.342296)",,,,,,,
9163961092,9161793655,0,991848478,,,footway,,False,False,8.872,"LINESTRING (103.6842131 1.3422548, 103.6842225 1.34223, 103.6842178 1.3422038, 103.6842003 1.3421837)",,,,,,,
9163961092,9163961091,0,991848478,,,footway,,False,True,9.191,"LINESTRING (103.6842131 1.3422548, 103.6841914 1.3422718, 103.684164 1.3422747, 103.6841392 1.3422627)",,,,,,,
9164048086,9164048088,0,991852398,,,footway,,False,True,15.855,"LINESTRING (103.6848635 1.3440502, 103.6847532 1.3439598)",,,,,,,
9164048087,9164048088,0,991852398,,,footway,,False,False,18.969,"LINESTRING (103.6846216 1.3438512, 103.6847532 1.3439598)",,,,,,,
9164048087,6517991545,0,991852403,,,footway,,False,True,12.506,"LINESTRING (103.6846216 1.3438512, 103.6845503 1.3439382)",,,,,,,
9164048087,8819123333,0,"[991852403, 923586795]",,,footway,,False,False,55.489000000000004,"LINESTRING (103.6846216 1.3438512, 103.6847 1.3437556, 103.6844096 1.3435176)",,,,,,,
9164048088,8819123339,0,991181207,,,footway,,False,False,14.815,"LINESTRING (103.6847532 1.3439598, 103.6846694 1.3440634)",,,,,,,
9164048088,9164048086,0,991852398,,,footway,,False,False,15.855,"LINESTRING (103.6847532 1.3439598, 103.6848635 1.3440502)",,,,,,,
9164048088,9164048087,0,991852398,,,footway,,False,True,18.969,"LINESTRING (103.6847532 1.3439598, 103.6846216 1.3438512)",,,,,,,
9164048098,8819123331,0,501135612,,,service,,False,False,29.47,"LINESTRING (103.6837162 1.342931, 103.6838142 1.3430172, 103.6838196 1.3430326, 103.6838143 1.3430518, 103.6837542 1.3431296)",,parking_aisle,,,,,
9164048098,1301738733,0,"[647087573, 767753894]",2,Nanyang Avenue,residential,40,False,False,44.299,"LINESTRING (103.6837162 1.342931, 103.6837104 1.3428803, 103.6836793 1.3427815, 103.6836743 1.3427015, 103.6836887 1.3425385)",,,,,,,
9164048098,3736498119,0,"[670247216, 647087573]",2,Nanyang Avenue,residential,40,False,True,26.866,"LINESTRING (103.6837162 1.342931, 103.6837128 1.3429775, 103.683695 1.3430343, 103.6836603 1.3430826, 103.6835961 1.3431233)",,,,,,,
9164202823,9164391462,0,991848477,,,footway,,False,False,15.279,"LINESTRING (103.6851676 1.343369, 103.6852527 1.3432611)",,,,,,,
9164202823,3954515317,0,991848477,,,footway,,False,True,18.644,"LINESTRING (103.6851676 1.343369, 103.6850638 1.3435007)",,,,,,,
9164202823,3954510352,0,991869767,,,footway,,False,False,13.83,"LINESTRING (103.6851676 1.343369, 103.6850711 1.3432905)",,,,,,,
9164202823,9164391466,0,991869767,,,footway,,False,True,17.012,"LINESTRING (103.6851676 1.343369, 103.6852874 1.3434642)",,,,,,,
9164202824,3954507918,0,"[993440186, 993440187, 991636502]",,,footway,,False,False,25.158,"LINESTRING (103.6849147 1.3431664, 103.6849122 1.3431379, 103.6849056 1.3430897, 103.684879 1.3429431)",,,,,,boardwalk,
9164202824,10116663470,0,"[993440198, 991636502, 993440199]",,,footway,,False,True,25.546,"LINESTRING (103.6849147 1.3431664, 103.6849261 1.3432383, 103.6849467 1.3433806, 103.6849487 1.3433936)",,,,,,boardwalk,
9164202824,3954510352,0,"[991869767, 993440190, 993440191]",,,footway,,False,True,22.201999999999998,"LINESTRING (103.6849147 1.3431664, 103.684988 1.3432223, 103.6850269 1.3432535, 103.6850711 1.3432905)",,,,,,boardwalk,
9164202824,3954513778,0,"[993440192, 993440193, 991869768]",,,footway,,False,False,20.826999999999998,"LINESTRING (103.6849147 1.3431664, 103.6848772 1.3432126, 103.684828 1.3432732, 103.6847966 1.3433118)",,,,,,boardwalk,
9164202827,10026220455,0,428932877,,,footway,,False,True,7.91,"LINESTRING (103.6844853 1.3432228, 103.6845288 1.3431665)",,,,,,,
9164202827,8573368820,0,"[923586797, 923586796, 428932877]",,,"['steps', 'footway']",,False,"[False, True]",30.694000000000003,"LINESTRING (103.6844853 1.3432228, 103.6843913 1.3433446, 103.6843371 1.3434148, 103.6843167 1.3434414)",,,,,,,
9164202827,3954513778,0,"[991869768, 991869770]",,,footway,,False,"[False, True]",47.025999999999996,"LINESTRING (103.6844853 1.3432228, 103.6847177 1.343409, 103.6847966 1.3433118)",,,,,,,
9164202827,10026220457,0,"[991869769, 991869770]",,,footway,,False,True,45.912,"LINESTRING (103.6844853 1.3432228, 103.684259 1.3430414, 103.6843336 1.3429437)",,,,,,,
9164312004,9164391471,0,904065279,,,footway,,False,False,22.11,"LINESTRING (103.6855875 1.3426399, 103.6854353 1.3425119)",,,,,,,
9164312004,9164356487,0,904065279,,,footway,,False,True,49.702,"LINESTRING (103.6855875 1.3426399, 103.6859306 1.3429265)",,,,,,,
9164312004,9164312005,0,"[991886240, 991883061, 991886239]",,,"['steps', 'footway']",,False,False,4.468999999999999,"LINESTRING (103.6855875 1.3426399, 103.6855819 1.3426468, 103.685574 1.3426565, 103.6855618 1.3426708)",,,,,,,
9164312005,9164312008,0,991883062,,,footway,,False,False,8.596,"LINESTRING (103.6855618 1.3426708, 103.6855474 1.342659, 103.6855087 1.3426627, 103.6854961 1.342678)",,,,,,,
9164312005,9161793657,0,991883062,,,footway,,False,True,8.704,"LINESTRING (103.6855618 1.3426708, 103.6855774 1.3426837, 103.6855794 1.3427048, 103.6855811 1.3427223, 103.6855689 1.3427372)",,,,,,,
9164312005,9164312004,0,"[991886240, 991883061, 991886239]",,,"['steps', 'footway']",,False,True,4.468999999999999,"LINESTRING (103.6855618 1.3426708, 103.685574 1.3426565, 103.6855819 1.3426468, 103.6855875 1.3426399)",,,,,,,
9164312006,9163961088,0,993440167,,,footway,,False,True,16.198,"LINESTRING (103.6855032 1.3427445, 103.6854148 1.3428603)",,,,,,,
9164312006,9161793657,0,991883062,,,footway,,False,False,8.559,"LINESTRING (103.6855032 1.3427445, 103.6855177 1.342756, 103.6855564 1.3427523, 103.6855689 1.3427372)",,,,,,,
9164312006,9164391472,0,991883062,,,footway,,False,True,4.162,"LINESTRING (103.6855032 1.3427445, 103.6854877 1.3427313, 103.6854861 1.3427143)",,,,,,,
9164312008,9161793658,0,991883064,,,footway,,False,False,16.959,"LINESTRING (103.6854961 1.342678, 103.6853755 1.3425846)",,,,,,,
9164312008,9164391472,0,991883062,,,footway,,False,False,4.529999999999999,"LINESTRING (103.6854961 1.342678, 103.685484 1.3426927, 103.6854861 1.3427143)",,,,,,,
9164312008,9164312005,0,991883062,,,footway,,False,True,8.596,"LINESTRING (103.6854961 1.342678, 103.6855087 1.3426627, 103.6855474 1.342659, 103.6855618 1.3426708)",,,,,,,
9164327019,3954514288,0,993440173,,,footway,,False,True,14.68,"LINESTRING (103.6847231 1.3421336, 103.684641 1.342237)",,,,,,,
9164327019,9164360675,0,991883066,,,footway,,False,False,4.531000000000001,"LINESTRING (103.6847231 1.3421336, 103.6847381 1.342146, 103.6847593 1.342144)",,,,,,,
9164327019,3954513928,0,991883066,,,footway,,False,True,8.586,"LINESTRING (103.6847231 1.3421336, 103.6847081 1.3421213, 103.6847044 1.3420827, 103.6847165 1.342068)",,,,,,,
9164327026,9161793656,0,991883064,,,footway,,False,True,17.856,"LINESTRING (103.6847893 1.3421272, 103.684916 1.3422259)",,,,,,,
9164327026,3954514290,0,991883066,,,footway,,False,False,8.601,"LINESTRING (103.6847893 1.3421272, 103.6848015 1.3421123, 103.6847998 1.3420947, 103.6847978 1.3420737, 103.6847829 1.3420614)",,,,,,,
9164327026,9164360675,0,991883066,,,footway,,False,True,4.134,"LINESTRING (103.6847893 1.3421272, 103.6847768 1.3421423, 103.6847593 1.342144)",,,,,,,
9164336162,8819123331,0,952811397,,,footway,,False,False,4.485,"LINESTRING (103.6837853 1.3431553, 103.6837542 1.3431296)",,,,,,,
9164336162,8819123332,0,952811397,,,footway,,False,True,9.287,"LINESTRING (103.6837853 1.3431553, 103.6838497 1.3432085)",,,,,,,
9164336162,8410516869,0,991886775,,,footway,,False,False,34.499,"LINESTRING (103.6837853 1.3431553, 103.6837255 1.3432301, 103.6837075 1.3432451, 103.6836939 1.3432478, 103.6836807 1.3432488, 103.6836664 1.343246, 103.683652 1.3432373, 103.6835893 1.3431875, 103.6835738 1.3431808, 103.6835561 1.3431808, 103.6835397 1.3431881)",,,,,,,
9164336162,9164336174,0,991886775,,,footway,,False,True,15.705000000000002,"LINESTRING (103.6837853 1.3431553, 103.6838595 1.3430669, 103.6838683 1.3430594, 103.6838822 1.3430561)",,,,,,,
9164336174,9164336162,0,991886775,,,footway,,False,False,15.705000000000002,"LINESTRING (103.6838822 1.3430561, 103.6838683 1.3430594, 103.6838595 1.3430669, 103.6837853 1.3431553)",,,,,,,
9164336174,8573368819,0,991886775,,,footway,,False,True,9.536,"LINESTRING (103.6838822 1.3430561, 103.6838984 1.3430603, 103.6839211 1.3430799, 103.6839231 1.3431189)",,,,,,,
9164336174,9164361459,0,"[991894632, 991887371]",,,footway,,False,False,79.49099999999999,"LINESTRING (103.6838822 1.3430561, 103.6838795 1.3430324, 103.6838809 1.3430206, 103.6838843 1.343009, 103.6838922 1.3429984, 103.683959 1.3429214, 103.6839657 1.3429101, 103.6839666 1.342898, 103.6839626 1.342886, 103.6839382 1.3428577, 103.683913 1.3428203, 103.6838713 1.3427441, 103.6838666 1.3427267, 103.683864 1.3427026, 103.6838935 1.3424421, 103.6838998 1.3424294, 103.6839106 1.342423, 103.683924 1.342421)",,,,,,yes,
9164356463,9176457536,0,993266004,,,footway,,False,True,49.588,"LINESTRING (103.6856266 1.3437218, 103.6860672 1.3436521)",,,,,,,
9164356463,8573364424,0,993266004,,,footway,,False,False,46.565000000000005,"LINESTRING (103.6856266 1.3437218, 103.6852658 1.3437795, 103.6852482 1.3437837, 103.6852365 1.3437904, 103.6852179 1.343802)",,,,,,,
9164356463,8573364417,0,"[993441033, 991635370, 993441034, 993441035, 993441036]",,,"['steps', 'footway']",,False,False,13.529,"LINESTRING (103.6856266 1.3437218, 103.6856209 1.3436749, 103.6856188 1.3436574, 103.6856162 1.343636, 103.6856139 1.3436165, 103.685612 1.343601)",,,,,,yes,
9164356465,9161996673,0,993441037,,,footway,,False,True,9.898,"LINESTRING (103.685843 1.3435099, 103.6858963 1.3434386)",,,,,,,
9164356465,9163961086,0,991890255,,,footway,,False,False,24.435,"LINESTRING (103.685843 1.3435099, 103.6858761 1.3435354, 103.6860534 1.3435194)",,,,,,,
9164356465,8573364417,0,"[923586057, 993441037]",,,footway,,False,False,29.624000000000002,"LINESTRING (103.685843 1.3435099, 103.6857885 1.3435799, 103.685612 1.343601)",,,,,,yes,
9164356466,9164356467,0,991890256,,,footway,,False,True,2.318,"LINESTRING (103.6859919 1.3433481, 103.6859756 1.3433351)",,,,,,,
9164356467,9164356466,0,991890256,,,footway,,False,False,2.318,"LINESTRING (103.6859756 1.3433351, 103.6859919 1.3433481)",,,,,,,
9164356467,9164356468,0,991890256,,,footway,,False,True,2.42,"LINESTRING (103.6859756 1.3433351, 103.6859586 1.3433215)",,,,,,,
9164356467,9164356473,0,991890259,,,footway,,False,False,20.142,"LINESTRING (103.6859756 1.3433351, 103.6859989 1.3433059, 103.6858864 1.3432163)",,,,,,,
9164356467,9161996675,0,991890259,,,footway,,False,True,19.701,"LINESTRING (103.6859756 1.3433351, 103.6859546 1.3433615, 103.6858424 1.3432721)",,,,,,,
9164356468,9164356467,0,991890256,,,footway,,False,False,2.42,"LINESTRING (103.6859586 1.3433215, 103.6859756 1.3433351)",,,,,,,
9164356469,9164356470,0,991890257,,,footway,,False,False,2.396,"LINESTRING (103.6857494 1.3431542, 103.6857662 1.3431677)",,,,,,,
9164356469,9164356471,0,991890257,,,footway,,False,True,2.538,"LINESTRING (103.6857494 1.3431542, 103.6857316 1.3431399)",,,,,,,
9164356469,9161996675,0,991890259,,,footway,,False,False,20.072,"LINESTRING (103.6857494 1.3431542, 103.685728 1.343181, 103.6858424 1.3432721)",,,,,,,
9164356469,9164356473,0,991890259,,,footway,,False,True,20.310000000000002,"LINESTRING (103.6857494 1.3431542, 103.6857723 1.3431254, 103.6858864 1.3432163)",,,,,,,
9164356470,9164356469,0,991890257,,,footway,,False,True,2.396,"LINESTRING (103.6857662 1.3431677, 103.6857494 1.3431542)",,,,,,,
9164356471,9164356469,0,991890257,,,footway,,False,False,2.538,"LINESTRING (103.6857316 1.3431399, 103.6857494 1.3431542)",,,,,,,
