u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,service,access,junction,width,tunnel,bridge
6554160709,65644358,0,396881735,True,2,Campus Drive,tertiary,25 mph,False,10.332,"LINESTRING (-122.1733288 37.4322999, -122.1732969 37.4323893)",,,,,,
6554160709,8760468043,0,946379218,False,,,footway,,False,9.724,"LINESTRING (-122.1733288 37.4322999, -122.1732206 37.4322836)",,,,,,
6554160709,6554160710,0,946379218,False,,,footway,,True,9.261,"LINESTRING (-122.1733288 37.4322999, -122.1734292 37.432324)",,,,,,
6554160710,6554160709,0,946379218,False,,,footway,,False,9.261,"LINESTRING (-122.1734292 37.432324, -122.1733288 37.4322999)",,,,,,
6554160710,8760468042,0,946379218,False,,,footway,,True,7.799,"LINESTRING (-122.1734292 37.432324, -122.1735146 37.4323419)",,,,,,
6554160710,847415730,0,596052101,True,2,Campus Drive,tertiary,25 mph,False,54.137,"LINESTRING (-122.1734292 37.432324, -122.1734945 37.4321225, -122.1735877 37.4318537)",,,,,,
6554160711,65644370,0,596052100,False,,Roth Way,residential,,False,7.639,"LINESTRING (-122.1734899 37.4324202, -122.1734051 37.4324066)",,,,,,
6554160711,8760468031,0,946379215,False,,,footway,,False,5.664,"LINESTRING (-122.1734899 37.4324202, -122.1735065 37.432371)",,,,,,
6554160711,4913257351,0,596052100,False,,Roth Way,residential,,True,41.477000000000004,"LINESTRING (-122.1734899 37.4324202, -122.1735117 37.432425, -122.1736896 37.432464, -122.1739427 37.4325195)",,,,,,
6554160711,8760468033,0,946379215,False,,,footway,,True,8.619,"LINESTRING (-122.1734899 37.4324202, -122.1734771 37.4324734, -122.1734752 37.4324967)",,,,,,
6555887268,952927636,0,81792733,False,,Quarry Road Extension,service,,True,6.088,"LINESTRING (-122.1742501 37.432645, -122.1742674 37.432592)",Busway,no,,,,
6555887268,8760468037,0,946379216,False,,,footway,,False,8.786,"LINESTRING (-122.1742501 37.432645, -122.1743447 37.4326695)",,,,,,
6555887268,314071075,0,"[715649715, 81792733, 707483799]",False,,Quarry Road Extension,"['residential', 'service']",,False,139.88000000000002,"LINESTRING (-122.1742501 37.432645, -122.174222 37.4327308, -122.1741191 37.433045, -122.1741146 37.433059, -122.174034 37.4333051, -122.1739715 37.4334959, -122.1739128 37.4336719, -122.1738845 37.4337557, -122.1738501 37.4338622)",Busway,"['no', 'private']",,,,
6555887268,6555887269,0,946379216,False,,,footway,,True,29.666,"LINESTRING (-122.1742501 37.432645, -122.1740921 37.4326084, -122.1739273 37.432571)",,,,,,
6555887269,4913257351,0,500221882,False,,,service,,True,5.886,"LINESTRING (-122.1739273 37.432571, -122.1739427 37.4325195)",,,,,,
6555887269,4913257350,0,500221882,False,,,service,,False,10.557,"LINESTRING (-122.1739273 37.432571, -122.1739219 37.4325902, -122.173896 37.4326626)",,,,,,
6555887269,6555887268,0,946379216,False,,,footway,,False,29.666,"LINESTRING (-122.1739273 37.432571, -122.1740921 37.4326084, -122.1742501 37.432645)",,,,,,
6555887269,8760468033,0,946379216,False,,,footway,,True,40.783,"LINESTRING (-122.1739273 37.432571, -122.1738563 37.4325624, -122.1736749 37.4325279, -122.1734752 37.4324967)",,,,,,
6555986432,9491006753,0,1029436488,False,,,footway,,False,11.232,"LINESTRING (-122.1725183 37.4366677, -122.172639 37.4366996)",,,,,,
6555986432,6555986433,0,1029436488,False,,,footway,,True,12.916,"LINESTRING (-122.1725183 37.4366677, -122.1723795 37.436631)",,,,,,
6555986432,522262600,0,"[417319921, 417319919]",True,"['3', '2']",Quarry Road,secondary,25 mph,False,127.883,"LINESTRING (-122.1725183 37.4366677, -122.172668 37.4363387, -122.1729117 37.4358709, -122.1729942 37.435703, -122.1730123 37.4356662, -122.1730463 37.435597)",,,,,,
6555986433,847439433,0,417319917,True,3,Quarry Road,secondary,,False,9.358,"LINESTRING (-122.1723795 37.436631, -122.1723423 37.4367098)",,,,,,
6555986433,6555986432,0,1029436488,False,,,footway,,False,12.916,"LINESTRING (-122.1723795 37.436631, -122.1725183 37.4366677)",,,,,,
6555986433,9490940714,0,"[1029436488, 1029436492]",False,,,footway,,"[False, True]",7.729,"LINESTRING (-122.1723795 37.436631, -122.1723407 37.4366207, -122.1722961 37.4366099)",,,,,,
6555986434,9490940715,0,1029436481,False,,,footway,,False,10.566,"LINESTRING (-122.1722597 37.4366815, -122.1722181 37.4367706)",,,,,,
6555986434,9490940714,0,1029436481,False,,,footway,,True,8.586,"LINESTRING (-122.1722597 37.4366815, -122.1722961 37.4366099)",,,,,,
6555986434,9491006741,0,42055949,False,,,cycleway,,False,12.572999999999999,"LINESTRING (-122.1722597 37.4366815, -122.17224 37.4366776, -122.1721721 37.4366534, -122.1721326 37.4366322)",,,,,,
6555986434,847439433,0,42055949,False,,,cycleway,,True,7.945,"LINESTRING (-122.1722597 37.4366815, -122.1722913 37.4366916, -122.1723423 37.4367098)",,,,,,
6556034220,314071202,0,363184806,True,,Quarry Road,secondary,25 mph,False,8.447,"LINESTRING (-122.1731318 37.4350353, -122.1731151 37.4349605)",,,,,,
6556034220,6556034221,0,891729699,False,,,footway,,False,14.333,"LINESTRING (-122.1731318 37.4350353, -122.1729702 37.4350475)",,,,,,
6556034220,8287970930,0,891729699,False,,,footway,,True,9.457,"LINESTRING (-122.1731318 37.4350353, -122.1732389 37.4350346)",,,,,,
6556034221,7935889601,0,850672903,False,,,footway,,True,13.714,"LINESTRING (-122.1729702 37.4350475, -122.1728192 37.4350764)",,,,,,
6556034221,6556034220,0,891729699,False,,,footway,,True,14.333,"LINESTRING (-122.1729702 37.4350475, -122.1731318 37.4350353)",,,,,,
6556034221,8287970926,0,596052099,True,2,Quarry Road,secondary,,False,49.128,"LINESTRING (-122.1729702 37.4350475, -122.1729739 37.4350614, -122.1729954 37.4351637, -122.1730061 37.4352616, -122.1730034 37.435366, -122.1729906 37.4354608, -122.1729828 37.4354859)",,,,,,
6556352470,3695987109,0,365598718,False,,,service,,False,24.639,"LINESTRING (-122.1783251 37.4360508, -122.1785196 37.4362097)",parking_aisle,,,,,
6556352470,3695987108,0,365598718,False,,,service,,True,6.421,"LINESTRING (-122.1783251 37.4360508, -122.1782748 37.4360091)",parking_aisle,,,,,
6556352470,8763079054,0,946667298,False,,,footway,,False,20.464,"LINESTRING (-122.1783251 37.4360508, -122.1784951 37.4359257)",,,,,,
6556352470,8763079051,0,946667298,False,,,footway,,True,69.934,"LINESTRING (-122.1783251 37.4360508, -122.1782525 37.4360952, -122.1779708 37.436308, -122.1777432 37.436477)",,,,,,
6559529504,6467613566,0,676180258,False,,,footway,,False,34.69,"LINESTRING (-122.1726287 37.4310833, -122.1727306 37.430782)",,,,,,
6559529504,6559529505,0,676180258,False,,,footway,,True,2.245,"LINESTRING (-122.1726287 37.4310833, -122.1726221 37.4311028)",,,,,,
6559529504,6524008604,0,698479145,False,,,steps,,False,12.021,"LINESTRING (-122.1726287 37.4310833, -122.1727603 37.431111)",,,,,,
6559529505,6559529504,0,676180258,False,,,footway,,False,2.245,"LINESTRING (-122.1726221 37.4311028, -122.1726287 37.4310833)",,,,,,
6559529505,6467613565,0,676180258,False,,,footway,,True,19.735,"LINESTRING (-122.1726221 37.4311028, -122.1725641 37.4312742)",,,,,,
6559529505,6559529507,0,698479146,False,,,footway,,False,28.522,"LINESTRING (-122.1726221 37.4311028, -122.1729072 37.4311651, -122.1729145 37.4311442)",,,,,,
6559529507,6559529505,0,698479146,False,,,footway,,True,28.522,"LINESTRING (-122.1729145 37.4311442, -122.1729072 37.4311651, -122.1726221 37.4311028)",,,,,,
6559541495,6559541496,0,698478102,False,,,footway,,False,5.579,"LINESTRING (-122.1715595 37.430949, -122.1716201 37.4309632)",,,,,,
6559541496,6239344420,0,666422973,False,,,footway,,False,1.215,"LINESTRING (-122.1716201 37.4309632, -122.1716239 37.4309527)",,,,,,
6559541496,6559541495,0,698478102,False,,,footway,,True,5.579,"LINESTRING (-122.1716201 37.4309632, -122.1715595 37.430949)",,,,,,
6559541496,6239344415,0,666422973,False,,,footway,,True,42.937999999999995,"LINESTRING (-122.1716201 37.4309632, -122.1716181 37.4310139, -122.1717512 37.4310508, -122.1717466 37.4310701, -122.1715496 37.431031, -122.1715338 37.4310717)",,,,,,
6559543306,5060846000,0,579967724,False,,,footway,,False,19.545,"LINESTRING (-122.1716104 37.427117, -122.1716367 37.4271763, -122.1716687 37.4272863)",,,,,,
6559543306,5648594213,0,"[23693672, 579967724]",False,,,"['service', 'footway']",,True,83.307,"LINESTRING (-122.1716104 37.427117, -122.1715853 37.4270605, -122.1715055 37.4269888, -122.1712569 37.4269128, -122.170981 37.4267365, -122.1709001 37.4266588)",,,,,,
6559543306,6559543308,0,698477418,False,,,footway,,False,17.902,"LINESTRING (-122.1716104 37.427117, -122.1717297 37.4271382, -122.1717417 37.4272014)",,,,,,
6559543308,6559543309,0,698477418,False,,,footway,,False,18.979,"LINESTRING (-122.1717417 37.4272014, -122.1719494 37.4272453)",,,,,,
6559543308,6559543311,0,698477419,False,,,footway,,True,5.853,"LINESTRING (-122.1717417 37.4272014, -122.1717628 37.4272513)",,,,,,
6559543308,6559543306,0,698477418,False,,,footway,,True,17.902,"LINESTRING (-122.1717417 37.4272014, -122.1717297 37.4271382, -122.1716104 37.427117)",,,,,,
6559543308,5060846000,0,698477419,False,,,footway,,False,12.068,"LINESTRING (-122.1717417 37.4272014, -122.1716897 37.4272311, -122.1716687 37.4272863)",,,,,,
6559543309,5648594189,0,591686705,False,,,footway,,False,47.412,"LINESTRING (-122.1719494 37.4272453, -122.1720877 37.4268333)",,,,,,
6559543309,6559543314,0,591686705,False,,,footway,,True,4.477,"LINESTRING (-122.1719494 37.4272453, -122.1719363 37.4272842)",,,,,,
6559543309,6559543308,0,698477418,False,,,footway,,True,18.979,"LINESTRING (-122.1719494 37.4272453, -122.1717417 37.4272014)",,,,,,
6559543310,6559543313,0,698477419,False,,,footway,,False,5.917,"LINESTRING (-122.1717288 37.4273668, -122.1717436 37.4273149)",,,,,,
6559543310,5648594186,0,698477419,False,,,footway,,True,9.374,"LINESTRING (-122.1717288 37.4273668, -122.171632 37.4274014)",,,,,,
6559543310,6559543316,0,698477422,False,,,footway,,False,6.096,"LINESTRING (-122.1717288 37.4273668, -122.1717958 37.42738)",,,,,,
6559543311,6559543308,0,698477419,False,,,footway,,False,5.853,"LINESTRING (-122.1717628 37.4272513, -122.1717417 37.4272014)",,,,,,
6559543311,6559543313,0,698477419,False,,,footway,,True,7.272,"LINESTRING (-122.1717628 37.4272513, -122.1717436 37.4273149)",,,,,,
6559543311,6559543318,0,698477421,False,,,footway,,False,5.664,"LINESTRING (-122.1717628 37.4272513, -122.1718252 37.4272631)",,,,,,
6559543313,6559543311,0,698477419,False,,,footway,,False,7.272,"LINESTRING (-122.1717436 37.4273149, -122.1717628 37.4272513)",,,,,,
6559543313,6559543310,0,698477419,False,,,footway,,True,5.917,"LINESTRING (-122.1717436 37.4273149, -122.1717288 37.4273668)",,,,,,
6559543313,6559543317,0,698477420,False,,,footway,,False,5.938,"LINESTRING (-122.1717436 37.4273149, -122.1718093 37.4273263)",,,,,,
6559543314,6559543309,0,591686705,False,,,footway,,False,4.477,"LINESTRING (-122.1719363 37.4272842, -122.1719494 37.4272453)",,,,,,
6559543314,5648594188,0,591686705,False,,,footway,,True,7.18,"LINESTRING (-122.1719363 37.4272842, -122.1719154 37.4273466)",,,,,,
6559543314,6559543318,0,698477421,False,,,footway,,True,10.087,"LINESTRING (-122.1719363 37.4272842, -122.1718252 37.4272631)",,,,,,
6559543315,5648594188,0,591686705,False,,,footway,,False,6.158,"LINESTRING (-122.1718974 37.4274001, -122.1719154 37.4273466)",,,,,,
6559543315,5648594187,0,591686705,False,,,footway,,True,6.168,"LINESTRING (-122.1718974 37.4274001, -122.1718794 37.4274537)",,,,,,
6559543315,6559543316,0,698477422,False,,,footway,,True,9.246,"LINESTRING (-122.1718974 37.4274001, -122.1717958 37.42738)",,,,,,
6559543316,6559543315,0,698477422,False,,,footway,,False,9.246,"LINESTRING (-122.1717958 37.42738, -122.1718974 37.4274001)",,,,,,
6559543316,6559543310,0,698477422,False,,,footway,,True,6.096,"LINESTRING (-122.1717958 37.42738, -122.1717288 37.4273668)",,,,,,
6559543316,6559543317,0,698477423,False,,,footway,,False,6.089,"LINESTRING (-122.1717958 37.42738, -122.1718093 37.4273263)",,,,,,
6559543317,5648594188,0,698477420,False,,,footway,,False,9.637,"LINESTRING (-122.1718093 37.4273263, -122.1719154 37.4273466)",,,,,,
6559543317,6559543313,0,698477420,False,,,footway,,True,5.938,"LINESTRING (-122.1718093 37.4273263, -122.1717436 37.4273149)",,,,,,
6559543317,6559543318,0,698477423,False,,,footway,,False,7.166,"LINESTRING (-122.1718093 37.4273263, -122.1718252 37.4272631)",,,,,,
6559543317,6559543316,0,698477423,False,,,footway,,True,6.089,"LINESTRING (-122.1718093 37.4273263, -122.1717958 37.42738)",,,,,,
6559543318,6559543314,0,698477421,False,,,footway,,False,10.087,"LINESTRING (-122.1718252 37.4272631, -122.1719363 37.4272842)",,,,,,
6559543318,6559543311,0,698477421,False,,,footway,,True,5.664,"LINESTRING (-122.1718252 37.4272631, -122.1717628 37.4272513)",,,,,,
6559543318,6559543317,0,698477423,False,,,footway,,True,7.166,"LINESTRING (-122.1718252 37.4272631, -122.1718093 37.4273263)",,,,,,
6559589490,6559589561,0,698485585,False,,,footway,,False,6.155,"LINESTRING (-122.1743614 37.4365565, -122.1743835 37.436504)",,,,,,
6559589504,6559589509,0,698485585,False,,,footway,,False,14.239,"LINESTRING (-122.1743039 37.4361756, -122.1742883 37.4361454, -122.1742724 37.4361197, -122.1742572 37.4361016, -122.174235 37.4360814, -122.1742141 37.4360739)",,,,,,
6559589504,6559589516,0,698485585,False,,,footway,,True,34.141,"LINESTRING (-122.1743039 37.4361756, -122.1743124 37.4362043, -122.1743187 37.436231, -122.1743181 37.4362522, -122.17432 37.4362758, -122.1743308 37.4362915, -122.1743447 37.4363046, -122.1743631 37.4363126, -122.1743796 37.4363262, -122.1743936 37.4363388, -122.1743993 37.4363569, -122.1743968 37.4363766, -122.1743834 37.4364003, -122.1743669 37.4364219, -122.1743726 37.43645)",,,,,,
6559589504,6559589516,1,698485586,False,,,footway,,True,53.564,"LINESTRING (-122.1743039 37.4361756, -122.1743194 37.4361711, -122.1743479 37.436165, -122.1743803 37.436158, -122.1744164 37.436159, -122.1744405 37.436167, -122.1744577 37.4361822, -122.1744672 37.4361993, -122.1744697 37.4362225, -122.1744716 37.4362401, -122.174471 37.4362547, -122.1744824 37.4362703, -122.1744926 37.4362859, -122.1745027 37.4362965, -122.1745109 37.4363101, -122.174516 37.4363217, -122.1745116 37.4363363, -122.1745008 37.4363504, -122.1744824 37.436361, -122.1744748 37.4363786, -122.1744767 37.4363967, -122.1744723 37.4364204, -122.1744615 37.4364305, -122.1744355 37.4364431, -122.1743987 37.4364476, -122.1743726 37.43645)",,,,,,
6559589504,6559589562,0,698485586,False,,,footway,,False,18.563,"LINESTRING (-122.1743039 37.4361756, -122.1742819 37.4361872, -122.1742635 37.4361963, -122.1742369 37.4362114, -122.1742248 37.436224, -122.1742128 37.4362461, -122.1741855 37.4362456, -122.1741481 37.4362446, -122.1741339 37.4362468)",,,,,,
6559589509,6559589515,0,698485585,False,,,footway,,False,10.940000000000001,"LINESTRING (-122.1742141 37.4360739, -122.1741969 37.4360693, -122.174188 37.4360608, -122.1741842 37.4360462, -122.1741785 37.4360341, -122.1741703 37.4360275, -122.1741367 37.4360036)",,,,,,
6559589509,6559589504,0,698485585,False,,,footway,,True,14.239,"LINESTRING (-122.1742141 37.4360739, -122.174235 37.4360814, -122.1742572 37.4361016, -122.1742724 37.4361197, -122.1742883 37.4361454, -122.1743039 37.4361756)",,,,,,
6559589509,8287970927,0,698485587,False,,,footway,,False,50.013999999999996,"LINESTRING (-122.1742141 37.4360739, -122.1742507 37.4360779, -122.1742769 37.4360773, -122.1743117 37.4360604, -122.1743301 37.4360424, -122.1743393 37.4360222, -122.1743521 37.4359946, -122.1744471 37.4357113)",,,,,,
6559589509,6559589562,0,698485587,False,,,footway,,True,23.349,"LINESTRING (-122.1742141 37.4360739, -122.1741763 37.4360779, -122.1741593 37.4360886, -122.174143 37.4361212, -122.1741309 37.4361561, -122.1741274 37.4361769, -122.1741274 37.4362056, -122.1741309 37.4362236, -122.1741339 37.4362468)",,,,,,
6559589515,6559589509,0,698485585,False,,,footway,,True,10.940000000000001,"LINESTRING (-122.1741367 37.4360036, -122.1741703 37.4360275, -122.1741785 37.4360341, -122.1741842 37.4360462, -122.174188 37.4360608, -122.1741969 37.4360693, -122.1742141 37.4360739)",,,,,,
6559589516,6559589561,0,698485585,False,,,footway,,True,6.081,"LINESTRING (-122.1743726 37.43645, -122.1743835 37.436504)",,,,,,
6559589516,6559589504,0,698485585,False,,,footway,,False,34.141000000000005,"LINESTRING (-122.1743726 37.43645, -122.1743669 37.4364219, -122.1743834 37.4364003, -122.1743968 37.4363766, -122.1743993 37.4363569, -122.1743936 37.4363388, -122.1743796 37.4363262, -122.1743631 37.4363126, -122.1743447 37.4363046, -122.1743308 37.4362915, -122.17432 37.4362758, -122.1743181 37.4362522, -122.1743187 37.436231, -122.1743124 37.4362043, -122.1743039 37.4361756)",,,,,,
6559589516,6559589504,1,698485586,False,,,footway,,False,53.56400000000001,"LINESTRING (-122.1743726 37.43645, -122.1743987 37.4364476, -122.1744355 37.4364431, -122.1744615 37.4364305, -122.1744723 37.4364204, -122.1744767 37.4363967, -122.1744748 37.4363786, -122.1744824 37.436361, -122.1745008 37.4363504, -122.1745116 37.4363363, -122.174516 37.4363217, -122.1745109 37.4363101, -122.1745027 37.4362965, -122.1744926 37.4362859, -122.1744824 37.4362703, -122.174471 37.4362547, -122.1744716 37.4362401, -122.1744697 37.4362225, -122.1744672 37.4361993, -122.1744577 37.4361822, -122.1744405 37.436167, -122.1744164 37.436159, -122.1743803 37.436158, -122.1743479 37.436165, -122.1743194 37.4361711, -122.1743039 37.4361756)",,,,,,
6559589561,6559589516,0,698485585,False,,,footway,,False,6.081,"LINESTRING (-122.1743835 37.436504, -122.1743726 37.43645)",,,,,,
6559589561,6559589490,0,698485585,False,,,footway,,True,6.155,"LINESTRING (-122.1743835 37.436504, -122.1743614 37.4365565)",,,,,,
6559589561,6559589562,0,698485586,False,,,footway,,True,53.93000000000001,"LINESTRING (-122.1743835 37.436504, -122.1741233 37.4364537, -122.1741348 37.4364209, -122.1741151 37.4364108, -122.174091 37.4363998, -122.1740739 37.4363836, -122.1740593 37.4363655, -122.1740536 37.4363474, -122.1740491 37.4363282, -122.1740529 37.4363041, -122.1740574 37.436291, -122.1740662 37.4362774, -122.1740859 37.4362627, -122.1741081 37.4362507, -122.1741339 37.4362468)",,,,,,
6559589562,6559589561,0,698485586,False,,,footway,,False,53.93000000000001,"LINESTRING (-122.1741339 37.4362468, -122.1741081 37.4362507, -122.1740859 37.4362627, -122.1740662 37.4362774, -122.1740574 37.436291, -122.1740529 37.4363041, -122.1740491 37.4363282, -122.1740536 37.4363474, -122.1740593 37.4363655, -122.1740739 37.4363836, -122.174091 37.4363998, -122.1741151 37.4364108, -122.1741348 37.4364209, -122.1741233 37.4364537, -122.1743835 37.436504)",,,,,,
6559589562,6559589504,0,698485586,False,,,footway,,True,18.563000000000002,"LINESTRING (-122.1741339 37.4362468, -122.1741481 37.4362446, -122.1741855 37.4362456, -122.1742128 37.4362461, -122.1742248 37.436224, -122.1742369 37.4362114, -122.1742635 37.4361963, -122.1742819 37.4361872, -122.1743039 37.4361756)",,,,,,
6559589562,6559589509,0,698485587,False,,,footway,,False,23.349,"LINESTRING (-122.1741339 37.4362468, -122.1741309 37.4362236, -122.1741274 37.4362056, -122.1741274 37.4361769, -122.1741309 37.4361561, -122.174143 37.4361212, -122.1741593 37.4360886, -122.1741763 37.4360779, -122.1742141 37.4360739)",,,,,,
6559589576,8287970927,0,698485587,False,,,footway,,True,2.118,"LINESTRING (-122.1744533 37.4356929, -122.1744471 37.4357113)",,,,,,
6574122894,4009513082,0,31705908,False,,Memorial Way,footway,,False,74.901,"LINESTRING (-122.1658302 37.4295021, -122.1650096 37.4293315)",,,,,,
6574122894,2151595546,0,31705908,False,,Memorial Way,footway,,True,86.807,"LINESTRING (-122.1658302 37.4295021, -122.1667782 37.4297088)",,,,,,
6574122894,2572379135,0,250888365,False,,,service,,True,10.719,"LINESTRING (-122.1658302 37.4295021, -122.1658044 37.4295963)",parking_aisle,,,,,
6574122894,2572379138,0,250888365,False,,,service,,False,45.049,"LINESTRING (-122.1658302 37.4295021, -122.1658545 37.4294121, -122.1657794 37.4293354, -122.1658492 37.4291267)",parking_aisle,,,,,
6574133539,6524008681,0,676180259,False,,,footway,,False,13.703,"LINESTRING (-122.1727068 37.4305229, -122.1727476 37.430404)",,,,,,
6574133539,6332447358,0,676180259,False,,,footway,,True,26.093,"LINESTRING (-122.1727068 37.4305229, -122.172639 37.4307513)",,,,,,
6574133539,6261196609,0,700064611,False,,,footway,,False,23.85,"LINESTRING (-122.1727068 37.4305229, -122.1725967 37.4305006, -122.1724628 37.4305649)",,,,,,
6574133547,9930620462,0,700064612,False,,,footway,,False,41.802,"LINESTRING (-122.1720153 37.4308005, -122.1721384 37.4304375)",,,,,,
6574133547,6574143025,0,700064612,False,,,footway,,True,20.751,"LINESTRING (-122.1720153 37.4308005, -122.1719542 37.4309807)",,,,,,
6574133547,6574133548,0,1083643391,False,,,footway,,False,2.572,"LINESTRING (-122.1720153 37.4308005, -122.1720434 37.4308066)",,,,,,
6574133548,6574133547,0,1083643391,False,,,footway,,True,2.572,"LINESTRING (-122.1720434 37.4308066, -122.1720153 37.4308005)",,,,,,
6574133550,6239344409,0,700064613,False,,,footway,,True,2.16,"LINESTRING (-122.1719224 37.4311492, -122.1718987 37.4311444)",,,,,,
6574133551,6467613570,0,703232543,False,,,footway,,True,5.825,"LINESTRING (-122.172394 37.4312371, -122.1724576 37.431251)",,,,,,
6574133552,6574133553,0,700064614,False,,,footway,,False,5.296,"LINESTRING (-122.1725056 37.4309162, -122.172563 37.43093)",,,,,,
6574133553,6332447358,0,676180259,False,,,footway,,False,20.973,"LINESTRING (-122.172563 37.43093, -122.172639 37.4307513)",,,,,,
6574133553,6574143016,0,676180259,False,,,footway,,True,19.166,"LINESTRING (-122.172563 37.43093, -122.1725083 37.4310968)",,,,,,
6574133553,6574133552,0,700064614,False,,,footway,,True,5.296,"LINESTRING (-122.172563 37.43093, -122.1725056 37.4309162)",,,,,,
6574133562,6574142993,0,700064627,False,,Cooper Lane,footway,,True,6.538,"LINESTRING (-122.172106 37.4315834, -122.1721795 37.4315905)",,,,,,
6574133562,9561820509,0,700064616,False,,,footway,,False,11.331,"LINESTRING (-122.172106 37.4315834, -122.1720581 37.4315477, -122.172074 37.4314996)",,,,,,
6574133562,9930620464,0,700064627,False,,Cooper Lane,footway,,False,31.336999999999996,"LINESTRING (-122.172106 37.4315834, -122.1720091 37.4316067, -122.1717647 37.4315528)",,,,,,
6574133563,9561820509,0,700064616,False,,,footway,,True,21.325,"LINESTRING (-122.1721372 37.4313145, -122.172074 37.4314996)",,,,,,
6574133563,6467613559,0,1083643393,False,,,footway,,False,25.59,"LINESTRING (-122.1721372 37.4313145, -122.1724175 37.431373)",,,,,,
6574133563,6239344410,0,1083643393,False,,,footway,,True,25.249,"LINESTRING (-122.1721372 37.4313145, -122.1718606 37.4312569)",,,,,,
6574133565,9930620464,0,700064627,False,,Cooper Lane,footway,,True,41.253,"LINESTRING (-122.171315 37.4314522, -122.1717647 37.4315528)",,,,,,
6574133565,9930620465,0,1083643394,False,,,footway,,False,30.64,"LINESTRING (-122.171315 37.4314522, -122.170978 37.4313865)",,,,,,
6574133565,6476777589,0,700064627,False,,Cooper Lane,footway,,False,67.664,"LINESTRING (-122.171315 37.4314522, -122.1712716 37.431461, -122.1712026 37.4314684, -122.1710874 37.4314946, -122.1710205 37.4315244, -122.1709845 37.4315715, -122.1709626 37.4316101, -122.1709329 37.4316495, -122.1709093 37.4316676, -122.1708649 37.4316814, -122.1708209 37.4316871, -122.1707844 37.4316877, -122.1707144 37.4317584)",,,,,,
6574133571,6574133574,0,681410061,False,,Lomita Drive,residential,,False,35.075,"LINESTRING (-122.170727 37.4313758, -122.1708259 37.4310703)",,,,,,
6574133571,6574133575,0,700064618,False,,,service,,False,9.918,"LINESTRING (-122.170727 37.4313758, -122.170835 37.4314003)",,,,,,
6574133571,6381078076,0,681410061,False,,Lomita Drive,residential,,True,40.072,"LINESTRING (-122.170727 37.4313758, -122.1706294 37.4317038, -122.1706237 37.4317267)",,,,,,
6574133573,6574133576,0,700064618,False,,,service,,False,11.813,"LINESTRING (-122.171064 37.4311261, -122.1709379 37.4310906)",,,,,,
6574133573,9930620465,0,700064618,False,,,service,,True,29.934,"LINESTRING (-122.171064 37.4311261, -122.170978 37.4313865)",,,,,,
6574133573,9930620471,0,1083643396,False,,,service,,True,19.179000000000002,"LINESTRING (-122.171064 37.4311261, -122.1711546 37.4311571, -122.171269 37.4311818)",,,,,,
6574133574,6574133571,0,681410061,False,,Lomita Drive,residential,,True,35.075,"LINESTRING (-122.1708259 37.4310703, -122.170727 37.4313758)",,,,,,
6574133574,6574133576,0,700064618,False,,,service,,True,10.144,"LINESTRING (-122.1708259 37.4310703, -122.1709379 37.4310906)",,,,,,
6574133574,6476777587,0,"[30775522, 681410061]",False,,"['Lomita Drive', 'Lomita Mall']","['residential', 'cycleway']",,False,16.638,"LINESTRING (-122.1708259 37.4310703, -122.1708441 37.4310238, -122.1708707 37.4309251)",,,,,,
6574133575,6476777589,0,690344718,False,,,footway,,False,41.218,"LINESTRING (-122.170835 37.4314003, -122.1707144 37.4317584)",,,,,,
6574133575,6574133576,0,690344718,False,,,footway,,True,35.616,"LINESTRING (-122.170835 37.4314003, -122.1709379 37.4310906)",,,,,,
6574133575,6574133571,0,700064618,False,,,service,,True,9.918,"LINESTRING (-122.170835 37.4314003, -122.170727 37.4313758)",,,,,,
6574133575,9930620465,0,700064618,False,,,service,,False,14.004,"LINESTRING (-122.170835 37.4314003, -122.1709044 37.4314144, -122.1709531 37.4314091, -122.170978 37.4313865)",,,,,,
6574133576,6574133575,0,690344718,False,,,footway,,False,35.616,"LINESTRING (-122.1709379 37.4310906, -122.170835 37.4314003)",,,,,,
6574133576,6574133574,0,700064618,False,,,service,,False,10.144,"LINESTRING (-122.1709379 37.4310906, -122.1708259 37.4310703)",,,,,,
6574133576,6574133573,0,700064618,False,,,service,,True,11.813,"LINESTRING (-122.1709379 37.4310906, -122.171064 37.4311261)",,,,,,
6574133576,6524008535,0,690344718,False,,,footway,,True,16.058,"LINESTRING (-122.1709379 37.4310906, -122.1709486 37.4310541, -122.1709848 37.4309511)",,,,,,
6574142993,6574142994,0,700064620,False,,,footway,,False,15.958,"LINESTRING (-122.1721795 37.4315905, -122.1721273 37.4317279)",,,,,,
6574142993,6574133562,0,700064627,False,,Cooper Lane,footway,,False,6.538,"LINESTRING (-122.1721795 37.4315905, -122.172106 37.4315834)",,,,,,
6574142993,6467613560,0,700064627,False,,Cooper Lane,footway,,True,14.24,"LINESTRING (-122.1721795 37.4315905, -122.1723346 37.4316256)",,,,,,
6574142994,6574142993,0,700064620,False,,,footway,,True,15.958,"LINESTRING (-122.1721273 37.4317279, -122.1721795 37.4315905)",,,,,,
6574142996,6574142997,0,700064621,False,,,footway,,False,18.51,"LINESTRING (-122.1716853 37.4318009, -122.1716398 37.4319634)",,,,,,
6574142997,6476775260,0,689433341,False,,,footway,,False,47.121,"LINESTRING (-122.1716398 37.4319634, -122.1721551 37.4320736)",,,,,,
