u,v,key,osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,access,width,service,bridge,tunnel,junction
5342145424,35706316,0,"[7989184, 5149044]","['path', 'track']",False,True,298.921,,"LINESTRING (-122.2208876 37.87619, -122.2207915 37.8762906, -122.2207137 37.876333, -122.2206561 37.8763986, -122.2205915 37.8765678, -122.2205741 37.8766706, -122.2206062 37.876772, -122.2206782 37.8768107, -122.220781 37.8768775, -122.2208931 37.8769295, -122.2210279 37.8769429, -122.2211384 37.8770295, -122.2212562 37.8771217, -122.2213723 37.8772592, -122.2214417 37.8773179, -122.2216553 37.8774114, -122.2218688 37.8775462, -122.222093 37.877713, -122.2221679 37.8777809, -122.2222671 37.8778147, -122.2224227 37.8778338, -122.22253 37.8778634, -122.2226336 37.8779186)",,,,,,,,
5342145424,5342145426,0,920618132,path,False,True,66.08999999999999,,"LINESTRING (-122.2208876 37.87619, -122.2209612 37.8761212, -122.2210469 37.8760551, -122.2211325 37.8759983, -122.2212182 37.8759737, -122.2212902 37.8759168, -122.2213798 37.8758492, -122.2214354 37.8757931)",,,,,,,,
5342145426,35706271,0,"[5149045, 5149047]",path,False,True,40.751,Side Hill Trail,"LINESTRING (-122.2214354 37.8757931, -122.2215387 37.875772, -122.2216425 37.8757507, -122.2217886 37.8757528, -122.2218906 37.8757359)",,,,,,,,
5342145426,5342145424,0,920618132,path,False,False,66.09,,"LINESTRING (-122.2214354 37.8757931, -122.2213798 37.8758492, -122.2212902 37.8759168, -122.2212182 37.8759737, -122.2211325 37.8759983, -122.2210469 37.8760551, -122.2209612 37.8761212, -122.2208876 37.87619)",,,,,,,,
5342164953,35706337,0,5149052,track,False,False,77.02300000000001,,"LINESTRING (-122.2237089 37.876245, -122.2237572 37.8764102, -122.2237626 37.8766113, -122.2237116 37.8767785, -122.2236499 37.8769204)",,,,,,,,
5342164953,35706185,0,"[5149052, 5149030]",track,False,True,402.61299999999994,,"LINESTRING (-122.2237089 37.876245, -122.2237155 37.8761443, -122.2238283 37.8760006, -122.2240074 37.8758417, -122.2243044 37.875648, -122.2244278 37.8755146, -122.2244922 37.8754447, -122.2247067 37.8753643, -122.2248087 37.8752161, -122.2249037 37.8751704, -122.2251505 37.8751344, -122.2253087 37.8751154, -122.2254268 37.8750603, -122.225685 37.8749108, -122.2258344 37.8748528, -122.2260571 37.8747914, -122.226159 37.8747173, -122.226269 37.8745479, -122.2263602 37.8744421, -122.226395 37.8743595, -122.2264084 37.8742918, -122.2264702 37.8741482, -122.2265185 37.874091, -122.2266177 37.8740465, -122.2266982 37.8739851, -122.2268299 37.8738723)",,,,,,,,
5342164953,35706271,0,852196230,path,False,False,185.382,Upper Side Hill entrance,"LINESTRING (-122.2237089 37.876245, -122.2235806 37.8761979, -122.2232437 37.8760729, -122.2228342 37.8761354, -122.2226728 37.8759406, -122.2224845 37.8758575, -122.2222674 37.8758273, -122.2220966 37.8757585, -122.2220609 37.8757791, -122.2220253 37.8757998, -122.221953 37.875795, -122.2218906 37.8757359)",,,,,,,,
5483071551,462036065,0,60778686,service,False,False,44.023,Calvin Road,"LINESTRING (-122.2390964 37.8769281, -122.2392919 37.8765635)",,,private,,,,,
5483071551,462036060,0,60778686,service,False,True,132.05200000000002,Calvin Road,"LINESTRING (-122.2390964 37.8769281, -122.2390786 37.8769828, -122.2390701 37.8770409, -122.2390737 37.8771041, -122.2391012 37.8771643, -122.2391486 37.877218, -122.2392085 37.877262, -122.2393055 37.8772962, -122.2396071 37.8773833, -122.2396787 37.877395, -122.2397649 37.8773984, -122.2398499 37.8773939, -122.2399256 37.8773968, -122.2399929 37.8774108, -122.2400465 37.8774365, -122.2401623 37.8775152)",,,private,,,,,
5483071551,7780201546,0,"[570319177, 763030073, 570319178]","['service', 'steps']",False,"[False, True]",131.446,,"LINESTRING (-122.2390964 37.8769281, -122.2385699 37.8767462, -122.2384948 37.8766636, -122.2381809 37.8765598, -122.238347 37.8762265)",,,private,,,,,
5483071552,7780201557,0,570319180,service,False,True,91.929,,"LINESTRING (-122.2403398 37.8761233, -122.2401114 37.8763873, -122.2400334 37.8763426, -122.2399658 37.8762744, -122.2396505 37.8763286, -122.2395772 37.8762601)",,,private,,,,,
5483071557,5843475652,0,618206099,service,False,False,53.58,,"LINESTRING (-122.2452164 37.8778301, -122.2446985 37.8777584, -122.2446154 37.8777712)",,,private,,,,,
5483071563,5843475652,0,570319182,service,False,True,65.503,,"LINESTRING (-122.2451144 37.8781773, -122.244865 37.87808, -122.2446826 37.8778979, -122.2446154 37.8777712)",,,private,,,,,
5483071565,5843475652,0,570319182,service,False,False,8.969,,"LINESTRING (-122.2445819 37.877695, -122.2446154 37.8777712)",,,private,,,,,
5483071565,760710181,0,570319181,unclassified,False,False,37.199,,"LINESTRING (-122.2445819 37.877695, -122.2445566 37.8776917, -122.2445412 37.877686, -122.2445124 37.8776662, -122.2444681 37.8776233, -122.2444035 37.8775319, -122.2443554 37.8774279)",,,private,,,,,
5483071565,760710184,0,570319181,unclassified,False,True,39.885999999999996,,"LINESTRING (-122.2445819 37.877695, -122.244606 37.8776948, -122.2446329 37.8776883, -122.2446518 37.8776755, -122.2446703 37.8776579, -122.2446844 37.877633, -122.2446976 37.8775925, -122.2447031 37.8775614, -122.2447222 37.8773876)",,,private,,,,,
5483071566,5483071567,0,570319183,service,False,True,26.685,,"LINESTRING (-122.2440851 37.8808835, -122.2443615 37.8807835)",,,,,parking_aisle,,,
5483071566,356071781,0,570319185,service,False,False,45.914,,"LINESTRING (-122.2440851 37.8808835, -122.2441718 37.8810341, -122.2444543 37.8809267)",,,,,parking_aisle,,,
5483071566,843025780,0,"[570319185, 698795586]",service,False,True,42.955,,"LINESTRING (-122.2440851 37.8808835, -122.2440058 37.8807405, -122.2441549 37.8806823, -122.2442672 37.8806384)",,,,,parking_aisle,,,
5483071567,5483071566,0,570319183,service,False,False,26.685,,"LINESTRING (-122.2443615 37.8807835, -122.2440851 37.8808835)",,,,,parking_aisle,,,
5483071567,843025780,0,698795589,unclassified,False,False,18.133,Gauss Way,"LINESTRING (-122.2443615 37.8807835, -122.2442672 37.8806384)",,,,,,,,
5483071567,356071781,0,"[698795587, 698795589]",unclassified,False,True,17.884999999999998,Gauss Way,"LINESTRING (-122.2443615 37.8807835, -122.2444256 37.8808823, -122.2444543 37.8809267)",,,,,,,,
5483071572,52996307,0,38895987,service,False,True,12.995,McMIllan Road,"LINESTRING (-122.2462628 37.8766266, -122.2461152 37.8766174)",2,,private,,,,,
5483071572,59942888,0,38895987,service,False,False,32.265,McMIllan Road,"LINESTRING (-122.2462628 37.8766266, -122.2463326 37.8766311, -122.2466229 37.8766827)",2,,private,,,,,
5483071572,5483071576,0,570319186,service,False,True,76.378,,"LINESTRING (-122.2462628 37.8766266, -122.2462544 37.8766953, -122.2461846 37.8767419, -122.2456858 37.8768351, -122.2456026 37.8768097, -122.2455531 37.8767508)",,,private,,,,,
5483071576,52996307,0,38895987,service,False,False,51.741,McMIllan Road,"LINESTRING (-122.2455531 37.8767508, -122.2456954 37.8766999, -122.2458679 37.8766564, -122.2461152 37.8766174)",2,,private,,,,,
5483071576,5483071577,0,38895987,service,False,True,47.504000000000005,McMIllan Road,"LINESTRING (-122.2455531 37.8767508, -122.2453021 37.8768746, -122.2450973 37.8769811)",2,,private,,,,,
5483071576,5483071572,0,570319186,service,False,False,76.378,,"LINESTRING (-122.2455531 37.8767508, -122.2456026 37.8768097, -122.2456858 37.8768351, -122.2461846 37.8767419, -122.2462544 37.8766953, -122.2462628 37.8766266)",,,private,,,,,
5483071577,5483071576,0,38895987,service,False,False,47.504000000000005,McMIllan Road,"LINESTRING (-122.2450973 37.8769811, -122.2453021 37.8768746, -122.2455531 37.8767508)",2,,private,,,,,
5483071577,760710184,0,38895987,service,False,True,60.196000000000005,McMIllan Road,"LINESTRING (-122.2450973 37.8769811, -122.2449105 37.8770714, -122.2448489 37.8771071, -122.2448131 37.8771348, -122.2447855 37.8771621, -122.2447642 37.8771933, -122.2447491 37.8772207, -122.2447413 37.8772543, -122.2447222 37.8773876)",2,,private,,,,,
5483071577,59942888,0,570319187,service,True,False,171.361,,"LINESTRING (-122.2450973 37.8769811, -122.2451985 37.8770895, -122.2453208 37.8771858, -122.2453716 37.8772068, -122.2454358 37.877213, -122.2463257 37.8770451, -122.2463923 37.8770262, -122.2464415 37.8769926, -122.246539 37.8768707, -122.2465915 37.8767288, -122.2466229 37.8766827)",,,private,,,,,
5483071582,59942782,0,8013484,service,True,False,197.749,Chamberlain Road,"LINESTRING (-122.2509542 37.8795252, -122.2510087 37.8795787, -122.251091 37.8797037, -122.2511483 37.8797752, -122.2512044 37.8798143, -122.2512692 37.8798457, -122.2513421 37.879862, -122.2514226 37.8798674, -122.251513 37.8798589, -122.2516282 37.879827, -122.2516984 37.8797979, -122.2517709 37.8797557, -122.2519448 37.8796312, -122.2520621 37.8795596, -122.252202 37.8794983, -122.252358 37.8794492, -122.2524992 37.8794205, -122.2526593 37.8794005, -122.2528308 37.879395)",1,,private,,,,,
5483071582,5483071595,0,570319188,service,True,False,214.492,,"LINESTRING (-122.2509542 37.8795252, -122.2508785 37.8796508, -122.2507768 37.8796419, -122.2504238 37.8796112, -122.2500765 37.879581, -122.249819 37.8794878, -122.2491987 37.879398, -122.2491401 37.8793796, -122.2491046 37.8793354, -122.2490894 37.8792792, -122.2491058 37.8791776, -122.2491622 37.8790139)",,,private,,,,,
5483071590,59942790,0,570319189,service,False,True,36.262,,"LINESTRING (-122.24998 37.8789564, -122.2502214 37.8789713, -122.2502123 37.8791061)",,,private,,,,,
5483071595,6854406257,0,570319190,service,False,False,27.476,,"LINESTRING (-122.2491622 37.8790139, -122.2494719 37.87905)",,,private,,,,,
5483071595,420458351,0,570319190,service,False,True,57.648,,"LINESTRING (-122.2491622 37.8790139, -122.2492102 37.8788335, -122.2493176 37.8786406, -122.2493621 37.8785223)",,,private,,,,,
5483071597,5483071599,0,570319191,service,False,True,38.717,,"LINESTRING (-122.2522411 37.878315, -122.2523403 37.8785648, -122.2523221 37.87865)",,,private,,,,,
5483071599,5483071597,0,570319191,service,False,False,38.717,,"LINESTRING (-122.2523221 37.87865, -122.2523403 37.8785648, -122.2522411 37.878315)",,,private,,,,,
5483071599,8686539976,0,731995723,service,False,False,31.426000000000002,Alvarez Road,"LINESTRING (-122.2523221 37.87865, -122.2523645 37.8786709, -122.2525054 37.8787187, -122.2525965 37.8787376, -122.2526569 37.8787407)",2,,private,,,,,
5483071599,775889458,0,731995723,service,False,True,19.352999999999998,Alvarez Road,"LINESTRING (-122.2523221 37.87865, -122.2522505 37.8786148, -122.2521378 37.8785545)",2,,private,,,,,
5483071603,775889458,0,570319193,service,True,False,109.995,,"LINESTRING (-122.2519298 37.878371, -122.2515169 37.8785118, -122.2516564 37.8786177, -122.251989 37.8787172, -122.2521378 37.8785545)",,,private,,,,,
5483071603,775889458,1,731995723,service,False,False,27.410999999999998,Alvarez Road,"LINESTRING (-122.2519298 37.878371, -122.2519916 37.8784338, -122.2520734 37.8785026, -122.2521378 37.8785545)",2,,private,,,,,
5483071603,7855023830,0,731995723,service,False,True,63.414,Alvarez Road,"LINESTRING (-122.2519298 37.878371, -122.2519125 37.8783534, -122.2518441 37.8782232, -122.251816 37.8781382, -122.25181 37.878057, -122.251821 37.877985, -122.25186 37.8779045, -122.2519112 37.8778364)",2,,private,,,,,
5483071610,59942795,0,38895987,service,False,False,80.04,McMIllan Road,"LINESTRING (-122.2499472 37.8778704, -122.2498818 37.8775148, -122.2498767 37.8773721, -122.2498842 37.8773075, -122.2499005 37.8772399, -122.2499446 37.8771634)",2,,private,,,,,
5483071610,52996313,0,38895987,service,False,True,122.44600000000001,McMIllan Road,"LINESTRING (-122.2499472 37.8778704, -122.2499652 37.8780166, -122.2499667 37.8780883, -122.2499618 37.8781794, -122.2499572 37.878233, -122.2498619 37.8786883, -122.2498417 37.8787575, -122.2498101 37.8788091, -122.2497489 37.8788583, -122.2496708 37.8789076)",2,,private,,,,,
5483071610,10772546645,0,570319196,service,False,True,136.528,,"LINESTRING (-122.2499472 37.8778704, -122.2497994 37.8779041, -122.2497172 37.8776911, -122.2496758 37.8775591, -122.2496201 37.8774172, -122.2495749 37.8773397, -122.2495219 37.8772083, -122.2494768 37.8771602, -122.2492793 37.8769618, -122.2492596 37.8769279, -122.2492538 37.8769018)",,,private,,driveway,,,
5483071620,5483072323,0,570319200,service,False,False,40.675,,"LINESTRING (-122.2529985 37.8782156, -122.252917 37.8778555)",,,private,,,,,
5483071620,5483072324,0,570319200,service,False,True,10.784,,"LINESTRING (-122.2529985 37.8782156, -122.2530168 37.8783115)",,,private,,,,,
5483071620,5483072322,0,570319199,service,False,True,57.483000000000004,,"LINESTRING (-122.2529985 37.8782156, -122.2530951 37.8781984, -122.2531494 37.8781682, -122.2531628 37.878147, -122.2530744 37.8777911)",,,private,,parking_aisle,,,
5483072322,5483071620,0,570319199,service,False,False,57.483000000000004,,"LINESTRING (-122.2530744 37.8777911, -122.2531628 37.878147, -122.2531494 37.8781682, -122.2530951 37.8781984, -122.2529985 37.8782156)",,,private,,parking_aisle,,,
5483072322,5483072323,0,570319199,service,False,True,16.109,,"LINESTRING (-122.2530744 37.8777911, -122.2529978 37.8778016, -122.252917 37.8778555)",,,private,,parking_aisle,,,
5483072322,7779835144,0,"[833401032, 833401031]","['steps', 'footway']",False,True,66.292,,"LINESTRING (-122.2530744 37.8777911, -122.2530955 37.877733, -122.253117 37.8776749, -122.2531102 37.8776244, -122.2530706 37.8776279, -122.2530545 37.877518, -122.2528197 37.8774857, -122.2527363 37.8774183)",,,private,,,,,
5483072323,5483072327,0,570319200,service,False,False,17.493,,"LINESTRING (-122.252917 37.8778555, -122.2527427 37.8779318)",,,private,,,,,
5483072323,5483071620,0,570319200,service,False,True,40.675,,"LINESTRING (-122.252917 37.8778555, -122.2529985 37.8782156)",,,private,,,,,
5483072323,5483072322,0,570319199,service,False,False,16.109,,"LINESTRING (-122.252917 37.8778555, -122.2529978 37.8778016, -122.2530744 37.8777911)",,,private,,parking_aisle,,,
5483072324,5483071620,0,570319200,service,False,False,10.784,,"LINESTRING (-122.2530168 37.8783115, -122.2529985 37.8782156)",,,private,,,,,
5483072324,5483072328,0,570319201,service,False,False,16.775,,"LINESTRING (-122.2530168 37.8783115, -122.2528258 37.8783171)",,,private,,,,,
5483072324,59942761,0,8013483,service,False,True,287.739,,"LINESTRING (-122.2530168 37.8783115, -122.2533287 37.8783185, -122.2535971 37.8783161, -122.2537465 37.878315, -122.254033 37.8783525, -122.2541483 37.8783579, -122.2543633 37.8783576, -122.2544027 37.8783624, -122.2544343 37.8783862, -122.2544443 37.8784139, -122.2544341 37.8784444, -122.2544144 37.8784741, -122.2543826 37.8784883, -122.2543136 37.878496, -122.2541603 37.878505, -122.2540172 37.8785107, -122.2538791 37.8785261, -122.2536165 37.8785528, -122.253295 37.8786046, -122.2527838 37.8787131, -122.2527533 37.8787309, -122.25274 37.878745)",,,private,,,,,
5483072327,5483072323,0,570319200,service,False,True,17.493,,"LINESTRING (-122.2527427 37.8779318, -122.252917 37.8778555)",,,private,,,,,
5483072327,5483072328,0,570319201,service,False,True,43.46,,"LINESTRING (-122.2527427 37.8779318, -122.2528258 37.8783171)",,,private,,,,,
5483072327,5483072328,1,570319201,service,False,False,64.952,,"LINESTRING (-122.2527427 37.8779318, -122.2525817 37.8780101, -122.2526649 37.8783107, -122.2528258 37.8783171)",,,private,,,,,
5483072328,5483072327,0,570319201,service,False,False,43.46,,"LINESTRING (-122.2528258 37.8783171, -122.2527427 37.8779318)",,,private,,,,,
5483072328,5483072327,1,570319201,service,False,True,64.952,,"LINESTRING (-122.2528258 37.8783171, -122.2526649 37.8783107, -122.2525817 37.8780101, -122.2527427 37.8779318)",,,private,,,,,
5483072328,5483072324,0,570319201,service,False,True,16.775,,"LINESTRING (-122.2528258 37.8783171, -122.2530168 37.8783115)",,,private,,,,,
5483072328,8686539976,0,"[937527417, 937527418, 937527419]","['steps', 'footway']",False,True,59.051,,"LINESTRING (-122.2528258 37.8783171, -122.2528234 37.8783682, -122.2527992 37.8784437, -122.252715 37.8784782, -122.2527495 37.8784859, -122.2527106 37.878592, -122.2526921 37.8785879, -122.2526679 37.8786564, -122.2526904 37.8786614, -122.2526789 37.8786947, -122.2526569 37.8787407)",,,private,,,,,
5483223570,59942865,0,614089985,service,False,False,7.704,,"LINESTRING (-122.2416805 37.8738206, -122.2416325 37.8738786)",,,private,,,,,
5483223570,59942865,1,570334328,service,False,True,86.97000000000001,,"LINESTRING (-122.2416805 37.8738206, -122.2420281 37.8738137, -122.2420405 37.8739491, -122.2417058 37.8739686, -122.2416325 37.8738786)",,,private,,parking_aisle,,,
5483223570,5809205652,0,614089985,service,False,True,143.411,,"LINESTRING (-122.2416805 37.8738206, -122.2417878 37.873719, -122.2420014 37.8737205, -122.2420753 37.8737276, -122.2421446 37.8737559, -122.2421902 37.8737856, -122.2422251 37.8738402, -122.2422487 37.8739402, -122.2422956 37.8744658, -122.2423096 37.8745138, -122.2423497 37.874532, -122.2424078 37.8745382)",,,private,,,,,
5483223587,7714109170,0,570334331,service,False,True,21.709,,"LINESTRING (-122.2473954 37.8757454, -122.247625 37.8756728)",,,private,,,,,
5483223587,59942888,0,"[570334330, 8013495]","['unclassified', 'service']",False,False,180.214,,"LINESTRING (-122.2473954 37.8757454, -122.2470952 37.8758331, -122.246713 37.8757955, -122.2464904 37.8758442, -122.2464448 37.8759565, -122.2465833 37.8763299, -122.2466348 37.8764237, -122.2466798 37.8765616, -122.2466691 37.8766048, -122.2466502 37.8766386, -122.2466229 37.8766827)",,,private,,,,,
5483223587,7785698660,0,570334331,service,False,False,136.255,,"LINESTRING (-122.2473954 37.8757454, -122.2475112 37.8760431, -122.2475883 37.8762496, -122.2476418 37.8764075, -122.2476483 37.876445, -122.2476432 37.8765056, -122.2476474 37.876542, -122.2477091 37.8767614, -122.2477336 37.8768384, -122.247774 37.8769289)",,,private,,,,,
5483223591,775889015,0,570334333,service,False,True,63.565,,"LINESTRING (-122.2500309 37.8749825, -122.2501919 37.8754526, -122.2501319 37.8755228)",,,private,,parking_aisle,,,
5483223593,59942815,0,570334334,service,False,True,165.24800000000002,,"LINESTRING (-122.2495428 37.8757596, -122.2494113 37.875442, -122.2493711 37.8753361, -122.2493041 37.8752281, -122.2490948 37.8749889, -122.2490332 37.8749656, -122.2489876 37.8749614, -122.2489393 37.874972, -122.2488521 37.8750313, -122.2486201 37.8752674, -122.2484817 37.8752875)",,,private,,,,,
5483223603,3841459365,0,835224628,service,False,False,11.425,,"LINESTRING (-122.2493943 37.8763892, -122.2494334 37.8764872)",,,private,,driveway,,,
5483223603,7784913734,0,570334335,service,True,False,37.294,,"LINESTRING (-122.2493943 37.8763892, -122.2497379 37.8763078, -122.2497631 37.8762933, -122.2497832 37.8762707)",,,private,,driveway,,,
