u,v,key,osmid,oneway,highway,reversed,length,geometry,bridge,name,access,junction,service,width,tunnel
2398268290,2410575355,0,232728093,False,service,False,29.926,"LINESTRING (113.9288381 22.5321914, 113.9288958 22.5319276)",,,,,,,
2398268323,2457650293,0,231436808,False,unclassified,True,35.166,"LINESTRING (113.9298266 22.5324643, 113.9295025 22.5323623)",,,,,,,
2398268323,2623164310,0,256680429,False,steps,False,17.214,"LINESTRING (113.9298266 22.5324643, 113.9299886 22.532504)",,,,,,,
2398268323,2399009543,0,231530782,False,unclassified,False,68.73400000000001,"LINESTRING (113.9298266 22.5324643, 113.9298937 22.5322864, 113.9300439 22.5321179, 113.9302031 22.5319659)",,,,,,,
2398268323,2457607359,0,231530782,False,unclassified,True,99.671,"LINESTRING (113.9298266 22.5324643, 113.9297378 22.5328099, 113.9297228 22.5328971, 113.9297113 22.533042, 113.9297414 22.5331869, 113.929793 22.5332937, 113.9298178 22.5333302)",,,,,,,
2398268323,2457650372,0,237893531,False,footway,True,52.82299999999999,"LINESTRING (113.9298266 22.5324643, 113.9297899 22.5322738, 113.9297309 22.5321524, 113.9296423 22.5320285)",,,,,,,
2398268365,2409473269,0,231436808,False,unclassified,True,19.473,"LINESTRING (113.9283919 22.5321172, 113.9282023 22.5321172)",,,,,,,
2398268365,2403047956,0,231436808,False,unclassified,False,34.748999999999995,"LINESTRING (113.9283919 22.5321172, 113.9285433 22.532132, 113.9287248 22.5321699)",,,,,,,
2398268365,2399009557,0,231530779,False,service,True,35.769999999999996,"LINESTRING (113.9283919 22.5321172, 113.9284078 22.5320549, 113.9284645 22.5318026)",,,,,,,
2398268365,2427761486,0,234530359,False,footway,False,53.306,"LINESTRING (113.9283919 22.5321172, 113.9285138 22.5323091, 113.9285977 22.5323977, 113.9287007 22.5324993)",,,,,,,
2399009529,5569414873,0,238288371,False,service,False,46.741,"LINESTRING (113.9331499 22.5363147, 113.9327049 22.5362266)",,,,,,,
2399009529,2404417634,0,971088919,False,service,False,56.835,"LINESTRING (113.9331499 22.5363147, 113.9336978 22.5363865)",,,,,,,
2399009529,2404417644,0,231530786,False,service,False,62.74,"LINESTRING (113.9331499 22.5363147, 113.9332089 22.5362404, 113.9332438 22.5361277, 113.9333403 22.5357842)",,,,,,,
2399009529,6346748210,0,231530786,False,service,True,59.652,"LINESTRING (113.9331499 22.5363147, 113.9331016 22.5365475, 113.933063 22.5368448)",,,,,,,
2399009531,2399009570,0,231530779,False,service,False,80.441,"LINESTRING (113.9296509 22.5310061, 113.9293465 22.5311393, 113.9290836 22.5312607, 113.9289623 22.531346)",,,,,,,
2399009531,2398019532,0,488453361,False,unclassified,False,83.22800000000001,"LINESTRING (113.9296509 22.5310061, 113.9293656 22.5309465, 113.9288577 22.5308533)",,深大东路,,,,,
2399009531,2398019485,0,488453361,False,unclassified,True,66.08099999999999,"LINESTRING (113.9296509 22.5310061, 113.9300308 22.5310878, 113.9302762 22.5311459)",,深大东路,,,,,
2399009537,2623164404,0,231530782,False,unclassified,False,29.054,"LINESTRING (113.9302343 22.5338447, 113.9300562 22.5336417)",,,,,,,
2399009537,2399009545,0,231530782,False,unclassified,True,26.208,"LINESTRING (113.9302343 22.5338447, 113.9303765 22.5340404)",,,,,,,
2399009537,2623164478,0,256680446,False,footway,True,6.421,"LINESTRING (113.9302343 22.5338447, 113.9302867 22.5338132)",,,,,,,
2399009539,2398019478,0,231530780,False,footway,False,70.594,"LINESTRING (113.9329934 22.5372901, 113.9329621 22.5373304, 113.9327985 22.5374617, 113.9327172 22.537576, 113.9325628 22.5377793)",,,,,,,
2399009539,6346748210,0,231530786,False,service,False,50.032,"LINESTRING (113.9329934 22.5372901, 113.9330533 22.5369191, 113.933063 22.5368448)",,,,,,,
2399009539,6346748206,0,231530786,False,service,True,43.163000000000004,"LINESTRING (113.9329934 22.5372901, 113.9333624 22.5373517, 113.9334074 22.5373565)",,,,,,,
2399009540,2623164431,0,256680456,False,footway,False,14.832,"LINESTRING (113.9309619 22.5314814, 113.9309841 22.5316132)",,,,,,,
2399009540,2399009562,0,488453361,False,unclassified,False,34.303,"LINESTRING (113.9309619 22.5314814, 113.9306832 22.5313114)",,深大东路,,,,,
2399009540,2399009543,0,231530782,False,unclassified,True,95.556,"LINESTRING (113.9309619 22.5314814, 113.9308807 22.5315704, 113.9307359 22.5316546, 113.9304811 22.5317711, 113.9302031 22.5319659)",,,,,,,
2399009540,2398019471,0,488453361,False,unclassified,True,137.296,"LINESTRING (113.9309619 22.5314814, 113.9314228 22.5317666, 113.9315543 22.5318806, 113.9318118 22.5322348, 113.9318742 22.5323503)",,深大东路,,,,,
2399009543,2399009540,0,231530782,False,unclassified,False,95.55599999999998,"LINESTRING (113.9302031 22.5319659, 113.9304811 22.5317711, 113.9307359 22.5316546, 113.9308807 22.5315704, 113.9309619 22.5314814)",,,,,,,
2399009543,2398268323,0,231530782,False,unclassified,True,68.73400000000001,"LINESTRING (113.9302031 22.5319659, 113.9300439 22.5321179, 113.9298937 22.5322864, 113.9298266 22.5324643)",,,,,,,
2399009543,2399009555,0,231530784,False,service,False,50.719,"LINESTRING (113.9302031 22.5319659, 113.9301278 22.5319389, 113.9300358 22.5318999, 113.9297569 22.5317711)",,,,,,,
2399009545,2399009537,0,231530782,False,unclassified,False,26.208,"LINESTRING (113.9303765 22.5340404, 113.9302343 22.5338447)",,,,,,,
2399009545,2397047423,0,256680431,False,footway,True,17.334,"LINESTRING (113.9303765 22.5340404, 113.9305218 22.5339611)",,,,,,,
2399009545,2399009551,0,231530782,False,unclassified,True,73.9,"LINESTRING (113.9303765 22.5340404, 113.9304355 22.5342411, 113.9304328 22.5344492, 113.9303986 22.5346957)",,,,,,,
2399009548,2398019485,0,231530781,False,service,True,100.046,"LINESTRING (113.929437 22.5316027, 113.9302762 22.5311459)",,,,,,,
2399009548,2399009555,0,231530784,False,service,True,37.817,"LINESTRING (113.929437 22.5316027, 113.9297569 22.5317711)",,,,,,,
2399009548,2399009570,0,231530784,False,service,False,56.599999999999994,"LINESTRING (113.929437 22.5316027, 113.9291212 22.531449, 113.9289623 22.531346)",,,,,,,
2399009551,2401126313,0,231530787,False,unclassified,False,20.984,"LINESTRING (113.9303986 22.5346957, 113.9301958 22.5346728)",,,,,,,
2399009551,2399009545,0,231530782,False,unclassified,False,73.9,"LINESTRING (113.9303986 22.5346957, 113.9304328 22.5344492, 113.9304355 22.5342411, 113.9303765 22.5340404)",,,,,,,
2399009551,2409473240,0,231530787,False,unclassified,True,56.284000000000006,"LINESTRING (113.9303986 22.5346957, 113.9306232 22.5347316, 113.9309381 22.5347846)",,,,,,,
2399009555,2399009548,0,231530784,False,service,False,37.817,"LINESTRING (113.9297569 22.5317711, 113.929437 22.5316027)",,,,,,,
2399009555,2399009562,0,231530783,False,service,True,108.041,"LINESTRING (113.9297569 22.5317711, 113.9298856 22.5316967, 113.9306832 22.5313114)",,,,,,,
2399009555,2399009543,0,231530784,False,service,True,50.719,"LINESTRING (113.9297569 22.5317711, 113.9300358 22.5318999, 113.9301278 22.5319389, 113.9302031 22.5319659)",,,,,,,
2399009555,2457650372,0,237893531,False,footway,False,30.969,"LINESTRING (113.9297569 22.5317711, 113.9297148 22.53186, 113.9296638 22.531969, 113.9296423 22.5320285)",,,,,,,
2399009557,2399009563,0,231530779,False,service,True,16.08,"LINESTRING (113.9284645 22.5318026, 113.9285257 22.5316695)",,,,,,,
2399009557,2427761487,0,234530358,False,steps,True,13.807,"LINESTRING (113.9284645 22.5318026, 113.9283308 22.5317897)",,,,,,,
2399009557,2398268365,0,231530779,False,service,False,35.769999999999996,"LINESTRING (113.9284645 22.5318026, 113.9284078 22.5320549, 113.9283919 22.5321172)",,,,,,,
2399009559,2457650293,0,231436808,False,unclassified,False,32.138,"LINESTRING (113.9292077 22.5322654, 113.9295025 22.5323623)",,,,,,,
2399009559,2398268290,0,231436808,False,unclassified,True,38.842,"LINESTRING (113.9292077 22.5322654, 113.9288381 22.5321914)",,,,,,,
2399009559,2457650324,0,237893507,False,footway,True,13.405,"LINESTRING (113.9292077 22.5322654, 113.9291897 22.532146)",,,,,,,
2399009562,2398019495,0,488453361,False,unclassified,False,10.643,"LINESTRING (113.9306832 22.5313114, 113.9305967 22.5312587)",,深大东路,,,,,
2399009562,2399009540,0,488453361,False,unclassified,True,34.303,"LINESTRING (113.9306832 22.5313114, 113.9309619 22.5314814)",,深大东路,,,,,
2399009562,2399009555,0,231530783,False,service,False,108.041,"LINESTRING (113.9306832 22.5313114, 113.9298856 22.5316967, 113.9297569 22.5317711)",,,,,,,
2399009563,2399009557,0,231530779,False,service,False,16.08,"LINESTRING (113.9285257 22.5316695, 113.9284645 22.5318026)",,,,,,,
2399009563,2399009570,0,231530779,False,service,True,58.018,"LINESTRING (113.9285257 22.5316695, 113.9286652 22.5315233, 113.9288583 22.5314143, 113.9289623 22.531346)",,,,,,,
2399009563,2427761484,0,234530361,False,footway,True,50.591,"LINESTRING (113.9285257 22.5316695, 113.9283455 22.5315677, 113.9281951 22.5315058, 113.9281031 22.5314395)",,,,,,,
2399009570,2399009563,0,231530779,False,service,False,58.018,"LINESTRING (113.9289623 22.531346, 113.9288583 22.5314143, 113.9286652 22.5315233, 113.9285257 22.5316695)",,,,,,,
2399009570,2399009531,0,231530779,False,service,True,80.441,"LINESTRING (113.9289623 22.531346, 113.9290836 22.5312607, 113.9293465 22.5311393, 113.9296509 22.5310061)",,,,,,,
2399009570,2410575352,0,231530784,False,service,False,32.207,"LINESTRING (113.9289623 22.531346, 113.9288181 22.5311938, 113.928802 22.5311517, 113.928794 22.5311096)",,,,,,,
2399009570,2399009548,0,231530784,False,service,True,56.599999999999994,"LINESTRING (113.9289623 22.531346, 113.9291212 22.531449, 113.929437 22.5316027)",,,,,,,
2400039300,2397000728,0,"[832165530, 231664131, 231304733]",False,footway,"[False, True]",93.35400000000001,"LINESTRING (113.9295202 22.5336899, 113.9293197 22.5335746, 113.9292419 22.5335226, 113.929148 22.5334607, 113.9290488 22.533426, 113.9289576 22.5333963, 113.9289254 22.5333665, 113.928942 22.533288, 113.928967 22.5331971, 113.928972 22.5331746)",yes,,,,,,
2400039302,2400039345,0,231664133,False,unclassified,False,22.525,"LINESTRING (113.9327642 22.5339827, 113.9328629 22.5338018)",,,,,,,
2400039302,5569414863,0,231664133,False,unclassified,True,82.16900000000001,"LINESTRING (113.9327642 22.5339827, 113.9327103 22.5341207, 113.9326639 22.5343158, 113.9325886 22.5347021)",,,,,,,
2400039302,2400051200,0,"[582303818, 582303819]",False,"['steps', 'footway']",False,18.387,"LINESTRING (113.9327642 22.5339827, 113.9328361 22.5340714, 113.9328387 22.5341259)",,,,,,6,
2400039316,2409440244,0,231530787,False,unclassified,False,41.870999999999995,"LINESTRING (113.9278926 22.5345057, 113.9277342 22.5346081, 113.9275871 22.5347521)",,,,,,,
2400039316,2400039325,0,231530787,False,unclassified,True,29.598,"LINESTRING (113.9278926 22.5345057, 113.9280075 22.5344768, 113.9281764 22.5344692)",,,,,,,
2400039316,2406688752,0,232307908,False,service,True,6.371,"LINESTRING (113.9278926 22.5345057, 113.9279118 22.5345387, 113.9279208 22.5345567)",,,,,,,
2400039318,2400039349,0,231664132,False,service,False,52.347,"LINESTRING (113.9271525 22.5296974, 113.9276621 22.5297048)",,,,,,,
2400039325,2400039316,0,231530787,False,unclassified,False,29.598,"LINESTRING (113.9281764 22.5344692, 113.9280075 22.5344768, 113.9278926 22.5345057)",,,,,,,
2400039325,2539273930,0,231530787,False,unclassified,True,39.81,"LINESTRING (113.9281764 22.5344692, 113.9284909 22.5344863, 113.9285633 22.5344908)",,,,,,,
2400039325,2403048032,0,231781971,False,footway,False,48.243,"LINESTRING (113.9281764 22.5344692, 113.928051 22.5344343, 113.9278042 22.5343674, 113.9277239 22.5343543)",,,,,,,
2400039329,2406688759,0,231407864,False,unclassified,False,42.953,"LINESTRING (113.9275461 22.5347923, 113.9276876 22.5351558)",,深大西路,,,,,
2400039329,2398019449,0,231407864,False,unclassified,True,11.981,"LINESTRING (113.9275461 22.5347923, 113.9275003 22.5346932)",,深大西路,,,,,
2400039329,2409440244,0,231530787,False,unclassified,True,6.141,"LINESTRING (113.9275461 22.5347923, 113.9275871 22.5347521)",,,,,,,
2400039343,5569414874,0,231530786,False,service,True,49.164,"LINESTRING (113.9324907 22.5352233, 113.9329219 22.5354153)",,,,,,,
2400039343,2404417638,0,231530787,False,unclassified,False,29.935,"LINESTRING (113.9324907 22.5352233, 113.9322337 22.5350963)",,,,,,,
2400039343,5569414863,0,231664133,False,unclassified,False,58.821,"LINESTRING (113.9324907 22.5352233, 113.9325543 22.5348779, 113.9325886 22.5347021)",,,,,,,
2400039343,2461345270,0,231664133,False,unclassified,True,104.964,"LINESTRING (113.9324907 22.5352233, 113.9324568 22.5353588, 113.9323908 22.5355814, 113.9321887 22.5361243)",,,,,,,
2400039345,2400039302,0,231664133,False,unclassified,True,22.525,"LINESTRING (113.9328629 22.5338018, 113.9327642 22.5339827)",,,,,,,
2400039345,7083615706,0,488453361,False,unclassified,True,9.874,"LINESTRING (113.9328629 22.5338018, 113.9329119 22.5338782)",,深大东路,,,,,
2400039345,5569414902,0,488453361,False,unclassified,False,48.952,"LINESTRING (113.9328629 22.5338018, 113.932721 22.5335578, 113.9326363 22.5334145)",,深大东路,,,,,
2400039349,2402100811,0,231664125,False,service,False,35.272,"LINESTRING (113.9276621 22.5297048, 113.9276598 22.530022)",,,,,,,
2400039349,2400039318,0,231664132,False,service,True,52.347,"LINESTRING (113.9276621 22.5297048, 113.9271525 22.5296974)",,,,,,,
2400039349,2398019442,0,"[231664132, 231664127]",False,"['service', 'footway']",False,151.291,"LINESTRING (113.9276621 22.5297048, 113.9277855 22.5297098, 113.9278606 22.5297321, 113.9281076 22.5298371, 113.9281049 22.5299068, 113.9280718 22.530759)",,,,,,,
2400041525,2623164476,0,256680425,False,footway,True,100.322,"LINESTRING (113.9319384 22.5336647, 113.9318478 22.5335357, 113.9317431 22.5334143, 113.9316493 22.5333722, 113.9315339 22.5333821, 113.9314696 22.5334217, 113.9313542 22.5334267, 113.9312603 22.5334639, 113.9311397 22.533501)",,,,,,,
2400041525,2623164428,0,256680442,False,service,False,53.625,"LINESTRING (113.9319384 22.5336647, 113.9316999 22.533758, 113.9316546 22.5338949, 113.9316412 22.533994)",,,,,,,
2400041525,2623164374,0,256680442,False,service,True,77.64,"LINESTRING (113.9319384 22.5336647, 113.9322273 22.5334346, 113.9324824 22.5331814)",,,,,,,
2400051200,2400039302,0,"[582303818, 582303819]",False,"['steps', 'footway']",True,18.387,"LINESTRING (113.9328387 22.5341259, 113.9328361 22.5340714, 113.9327642 22.5339827)",,,,,,6,
2400176550,3255140815,0,231676383,False,service,True,18.56,"LINESTRING (113.9293361 22.5396711, 113.9295164 22.5396824)",,,,,,,
2400176550,2400176651,0,231676383,False,service,False,123.71600000000001,"LINESTRING (113.9293361 22.5396711, 113.929143 22.5396191, 113.9289606 22.539577, 113.928856 22.5395621, 113.9287675 22.5395671, 113.9286343 22.5395839, 113.9284792 22.5396434, 113.9283445 22.5397216, 113.928311 22.5397435, 113.9282837 22.5397711, 113.9282647 22.5398025, 113.9282538 22.5398371)",,,,,,,
2400176550,3255140795,0,319099129,False,footway,True,111.281,"LINESTRING (113.9293361 22.5396711, 113.929289 22.53992, 113.9293373 22.5399695, 113.9293373 22.5400537, 113.9293615 22.5400983, 113.929391 22.5401603, 113.9293346 22.5402197, 113.9292703 22.5402445, 113.9292113 22.5403411, 113.9291737 22.5403362, 113.929163 22.5403758, 113.9291388 22.5403783, 113.929139 22.5405053)",,,,,,,
2400176558,2400176695,0,231676391,False,service,False,13.033,"LINESTRING (113.9310161 22.538671, 113.9309093 22.5386077)",,,,,,,
2400176558,2400176605,0,231676390,False,footway,False,53.452,"LINESTRING (113.9310161 22.538671, 113.9309728 22.5387545, 113.9309714 22.5387904, 113.9309796 22.5388239, 113.9310111 22.5388864, 113.9310421 22.5389418, 113.9310658 22.539011, 113.9310887 22.539123)",,,,,,,
2400176558,2400176625,0,231676391,False,service,True,24.606,"LINESTRING (113.9310161 22.538671, 113.931123 22.5387355, 113.9312217 22.5387842)",,,,,,,
2400176562,2400176600,0,231676390,False,footway,True,17.216,"LINESTRING (113.9306808 22.5398837, 113.9307829 22.5397609)",,,,,,,
2400176562,2457650336,0,237892845,False,unclassified,True,24.395,"LINESTRING (113.9306808 22.5398837, 113.9308195 22.5400618)",,,,,,,
2400176562,2400176682,0,237892845,False,unclassified,False,14.578,"LINESTRING (113.9306808 22.5398837, 113.9306473 22.5398573, 113.9306155 22.5398495, 113.9305563 22.5398743)",,,,,,,
2400176570,2457650339,0,231676383,False,service,False,14.921,"LINESTRING (113.9304358 22.5413507, 113.9304305 22.5412166)",,,,,,,
2400176570,9013476453,0,237892847,False,footway,True,21.533,"LINESTRING (113.9304358 22.5413507, 113.9306091 22.5412417)",,,,,,,
2400176570,3255140807,0,231676383,False,service,True,169.796,"LINESTRING (113.9304358 22.5413507, 113.9304278 22.5414052, 113.930401 22.5414548, 113.9303634 22.5414845, 113.9303227 22.5414972, 113.9297089 22.5414894, 113.9296299 22.5414816, 113.9295668 22.5414672, 113.9289847 22.5411372)",,,,,,,
2400176576,2457639892,0,231676391,False,service,False,35.656000000000006,"LINESTRING (113.9324582 22.5380559, 113.9325065 22.5381822, 113.9325199 22.5382887, 113.9325124 22.5383679)",,,,,,,
2400176576,2400176702,0,231676391,False,service,True,41.685,"LINESTRING (113.9324582 22.5380559, 113.9324394 22.5379171, 113.9324394 22.5378132, 113.9324395 22.5376821)",,,,,,,
2400176576,6352244502,0,232096320,False,footway,True,44.969,"LINESTRING (113.9324582 22.5380559, 113.9323158 22.5379633, 113.9322165 22.5379002, 113.9320851 22.5378477)",,,,,,,
2400176577,2457639910,0,231676391,False,service,True,14.304,"LINESTRING (113.9316511 22.5388679, 113.9317901 22.5388598)",,,,,,,
2400176577,2457639878,0,237892554,False,footway,True,29.648,"LINESTRING (113.9316511 22.5388679, 113.9316553 22.5386013)",,,,,,,
2400176577,2400176579,0,231676391,False,service,False,26.418,"LINESTRING (113.9316511 22.5388679, 113.9315665 22.5388639, 113.9314889 22.5388567, 113.9313961 22.5388401)",,,,,,,
2400176579,2400176625,0,231676391,False,service,False,18.959,"LINESTRING (113.9313961 22.5388401, 113.9312217 22.5387842)",,,,,,,
2400176579,2400176605,0,231676388,False,footway,True,45.15,"LINESTRING (113.9313961 22.5388401, 113.9313681 22.538878, 113.9313353 22.5388997, 113.9312769 22.5389324, 113.9312301 22.5389687, 113.9311816 22.5390225, 113.9311388 22.5390826, 113.9310887 22.539123)",,,,,,,
2400176579,2400176577,0,231676391,False,service,True,26.418,"LINESTRING (113.9313961 22.5388401, 113.9314889 22.5388567, 113.9315665 22.5388639, 113.9316511 22.5388679)",,,,,,,
2400176579,2457639878,0,237892556,False,footway,False,52.914,"LINESTRING (113.9313961 22.5388401, 113.9314032 22.5385972, 113.9316553 22.5386013)",,,,,,,
