u,v,key,osmid,lanes,highway,service,oneway,reversed,length,geometry,name,maxspeed,junction,bridge,access,tunnel,width,est_width
1534827400,1534827442,0,635736189,2,residential,,True,False,26.27,"LINESTRING (103.7709125 1.2962734, 103.7706764 1.2962633)",Kent Ridge Crescent,40,,,,,,
1534827401,1601399499,0,738258068,1,residential,,True,False,33.289,"LINESTRING (103.7729264 1.2973325, 103.7728465 1.2971233, 103.7728132 1.2970556)",Kent Ridge Crescent,40,,,,,,
1534827401,1601399501,0,849652113,,footway,,False,True,26.048000000000002,"LINESTRING (103.7729264 1.2973325, 103.7729448 1.2972991, 103.7728826 1.2971131)",,,,,,,,
1534827442,1534827427,0,"[738258064, 161886034]","['3', '2']",residential,,True,False,75.276,"LINESTRING (103.7706764 1.2962633, 103.7705949 1.296252, 103.7704058 1.2962184, 103.77034 1.2962028, 103.7700143 1.2961237)",Kent Ridge Crescent,40,,,,,,
1534827863,6242060143,0,666686798,2,residential,,False,False,2.394,"LINESTRING (103.7754014 1.2988598, 103.7754229 1.2988585)",Lower Kent Ridge Road,40,,,,,,
1534827863,6242060142,0,666686800,1,service,driveway,True,False,3.743,"LINESTRING (103.7754014 1.2988598, 103.7754056 1.2988932)",,,,,,,,
1534827863,1534828782,0,664251193,2,residential,,False,True,54.461,"LINESTRING (103.7754014 1.2988598, 103.7752528 1.2988966, 103.7749664 1.2990738)",Lower Kent Ridge Road,40,,,,,,
1534827868,8003809977,0,858579336,,service,parking_aisle,False,False,6.417,"LINESTRING (103.7763713 1.2987941, 103.7763957 1.2988464)",,,,,,,,
1534827868,1832508537,0,547650656,2,residential,,False,False,80.726,"LINESTRING (103.7763713 1.2987941, 103.7764947 1.2987163, 103.7765819 1.2986593, 103.7767261 1.298475, 103.7768729 1.2982826)",Lower Kent Ridge Road,40,,,,,,
1534827868,7930625758,0,"[744584016, 682751196, 744584015]",2,residential,,False,True,47.015,"LINESTRING (103.7763713 1.2987941, 103.7761983 1.2988531, 103.7761064 1.2988759, 103.7760179 1.2988826, 103.7759612 1.2988827)",Lower Kent Ridge Road,40,,,,,,
1534827868,10539123932,0,850047003,,footway,,False,True,42.074,"LINESTRING (103.7763713 1.2987941, 103.7763205 1.2988308, 103.7762589 1.2988635, 103.7761184 1.298901, 103.7760182 1.2989104)",,,,,,,,
1534828781,5254518689,0,543548334,2,service,,False,False,8.284,"LINESTRING (103.7748661 1.2991555, 103.774839 1.2990861)",,,,,,,,
1534828781,1534828784,0,547650655,3,residential,,False,True,7.115,"LINESTRING (103.7748661 1.2991555, 103.7748207 1.2992006)",Lower Kent Ridge Road,40,,,,,,
1534828781,1534828782,0,747840461,2,residential,,False,False,14.382,"LINESTRING (103.7748661 1.2991555, 103.7749664 1.2990738)",Lower Kent Ridge Road,40,,,,,,
1534828782,1534828781,0,747840461,2,residential,,False,True,14.382,"LINESTRING (103.7749664 1.2990738, 103.7748661 1.2991555)",Lower Kent Ridge Road,40,,,,,,
1534828782,7930645293,0,850047001,,footway,,False,False,3.676,"LINESTRING (103.7749664 1.2990738, 103.7749846 1.2991014)",,,,,,,,
1534828782,7930645294,0,850047001,,footway,,False,True,7.669,"LINESTRING (103.7749664 1.2990738, 103.7749322 1.2990139)",,,,,,,,
1534828782,1534827863,0,664251193,2,residential,,False,False,54.461,"LINESTRING (103.7749664 1.2990738, 103.7752528 1.2988966, 103.7754014 1.2988598)",Lower Kent Ridge Road,40,,,,,,
1534828784,1534828781,0,547650655,3,residential,,False,False,7.115,"LINESTRING (103.7748207 1.2992006, 103.7748661 1.2991555)",Lower Kent Ridge Road,40,,,,,,
1534828784,1358272514,0,547650658,2,residential,,True,False,22.939999999999998,"LINESTRING (103.7748207 1.2992006, 103.7747392 1.2992141, 103.7746675 1.2992406, 103.7746231 1.2992569)",Lower Kent Ridge Road,40,,,,,,
1534829923,1534822534,0,140086976,,service,,False,False,104.281,"LINESTRING (103.7706726 1.2982187, 103.7706324 1.2982589, 103.7706109 1.2983004, 103.7703923 1.2987791, 103.7703494 1.2988636, 103.7702864 1.2989185, 103.7702126 1.2989319, 103.7701603 1.298948)",,,,,,,,
1534830318,1534822482,0,140075865,2,service,,False,False,35.135,"LINESTRING (103.7702891 1.2990786, 103.7703561 1.299188, 103.770399 1.2992216, 103.7704554 1.2992443, 103.7705278 1.299247)",Engineering Drive 2,,,,,,,
1534830318,1534822534,0,646157116,2,service,,False,True,20.823,"LINESTRING (103.7702891 1.2990786, 103.7702783 1.2990593, 103.7702408 1.299007, 103.7701979 1.2989668, 103.7701603 1.298948)",Engineering Drive 2,,,,,,,
1534830318,1534830322,0,"[140087012, 741865396]",2,service,,False,True,87.64000000000001,"LINESTRING (103.7702891 1.2990786, 103.7702826 1.2991109, 103.7702701 1.2991553, 103.7702568 1.2992296, 103.7702569 1.2992883, 103.7702569 1.2993382, 103.7702663 1.299487, 103.7702783 1.2995514, 103.7703092 1.2996037, 103.7703575 1.2996506, 103.7704312 1.2996922, 103.7705197 1.2997337)",,,,,,,,
1534830322,1534830318,0,"[741865396, 140087012]",2,service,,False,False,87.64,"LINESTRING (103.7705197 1.2997337, 103.7704312 1.2996922, 103.7703575 1.2996506, 103.7703092 1.2996037, 103.7702783 1.2995514, 103.7702663 1.299487, 103.7702569 1.2993382, 103.7702569 1.2992883, 103.7702568 1.2992296, 103.7702701 1.2991553, 103.7702826 1.2991109, 103.7702891 1.2990786)",,,,,,,,
1534833650,10698657260,0,1150078063,,footway,,False,False,1.837,"LINESTRING (103.7727285 1.2948788, 103.7727276 1.2948953)",,,,,,,,
1534833662,10563836818,0,1133025562,,steps,,False,True,11.098,"LINESTRING (103.7722966 1.2944632, 103.7722195 1.2943998)",,,,,,,,
1534840149,7933040692,0,22278427,2,service,,False,False,27.372,"LINESTRING (103.7783336 1.2964936, 103.7783263 1.2965368, 103.7782913 1.2967361)",Science Drive 4,,,,,,,
1534840149,1534840151,0,140087597,2,service,,False,True,94.833,"LINESTRING (103.7783336 1.2964936, 103.7781882 1.2964328, 103.7781238 1.2964287, 103.7780338 1.2964579, 103.7779451 1.2964955, 103.7775715 1.2967278)",Science Drive 4,,,,,,,
1534840149,239699026,0,644393263,2,service,,False,False,18.779,"LINESTRING (103.7783336 1.2964936, 103.7783535 1.2964249, 103.7783763 1.296378, 103.7784023 1.296341)",Science Drive 4,,,,,,,
1534840151,5120975909,0,140087597,2,service,,False,True,46.309,"LINESTRING (103.7775715 1.2967278, 103.7772181 1.2969483)",Science Drive 4,,,,,,,
1534840151,1534840149,0,140087597,2,service,,False,False,94.83300000000001,"LINESTRING (103.7775715 1.2967278, 103.7779451 1.2964955, 103.7780338 1.2964579, 103.7781238 1.2964287, 103.7781882 1.2964328, 103.7783336 1.2964936)",Science Drive 4,,,,,,,
1534840151,7932979653,0,"[850329571, 850329572]",,"['steps', 'footway']",,False,False,10.378,"LINESTRING (103.7775715 1.2967278, 103.7775911 1.2967636, 103.7775458 1.2967902)",,,,,,,,
1553228143,1553228149,0,1084099105,2,residential,,True,False,1.908,"LINESTRING (103.7741786 1.3007517, 103.7741954 1.3007552)",Kent Ridge Crescent,40,roundabout,,,,,
1553228149,1358272689,0,"[664261662, 161888199]",1,residential,,True,False,24.633,"LINESTRING (103.7741954 1.3007552, 103.7742113 1.3007728, 103.7742369 1.3007939, 103.7743214 1.3008562, 103.7743739 1.3008846)",College Link,40,,yes,,,,
1553228149,1553269879,0,1057560067,2,residential,,True,False,14.828,"LINESTRING (103.7741954 1.3007552, 103.7742171 1.3007571, 103.7742446 1.3007523, 103.7742699 1.3007406, 103.7742914 1.3007227, 103.7743075 1.3007)",Kent Ridge Crescent,40,roundabout,,,,,
1553228150,1553269892,0,141902222,2,service,,False,True,2.384,"LINESTRING (103.77434 1.3006686, 103.7743191 1.3006638)",Sports Drive 2,,,,,,,
1553228150,1358272663,0,"[743323089, 141902222]",2,service,,False,False,38.209,"LINESTRING (103.77434 1.3006686, 103.7744492 1.3006603, 103.7746834 1.3006611)",Sports Drive 2,,,,,,,
1553228150,5136423038,0,"[438517417, 438517419]",,footway,,False,True,36.175000000000004,"LINESTRING (103.77434 1.3006686, 103.774402 1.3007841, 103.7744652 1.3008837, 103.7744254 1.3009094, 103.7744011 1.3009251)",,,,,,,,
1553228150,10719094551,0,979453450,,footway,,False,False,90.53799999999998,"LINESTRING (103.77434 1.3006686, 103.7743438 1.300643, 103.7743668 1.3006091, 103.7744083 1.3005529, 103.7744629 1.3004853, 103.7745567 1.3003594, 103.7746734 1.3001131, 103.7747121 1.2999567)",,,,,,,1.2,
1553269879,1553269892,0,1057560066,2,residential,,True,False,4.227,"LINESTRING (103.7743075 1.3007, 103.7743191 1.3006638)",Kent Ridge Crescent,40,roundabout,,,,,
1553269892,1553228150,0,141902222,2,service,,False,False,2.384,"LINESTRING (103.7743191 1.3006638, 103.77434 1.3006686)",Sports Drive 2,,,,,,,
1553269892,1553269899,0,1057560066,2,residential,,True,False,0.982,"LINESTRING (103.7743191 1.3006638, 103.7743198 1.300655)",Kent Ridge Crescent,40,roundabout,,,,,
1553269893,7926947341,0,"[141905627, 738258059]",1,residential,,True,False,92.50699999999999,"LINESTRING (103.7741165 1.3006019, 103.7740326 1.3006386, 103.7739798 1.3006657, 103.7738171 1.3007555, 103.7736983 1.3008278, 103.773578 1.3009001, 103.7734309 1.3009624, 103.7733768 1.3009775)",Kent Ridge Crescent,40,,,,,,
1553269893,1553228143,0,1057560069,2,residential,,True,False,20.382,"LINESTRING (103.7741165 1.3006019, 103.7741078 1.3006266, 103.7741053 1.3006527, 103.7741091 1.3006786, 103.7741192 1.3007028, 103.7741347 1.3007238, 103.774155 1.3007405, 103.7741786 1.3007517)",Kent Ridge Crescent,40,roundabout,,,,,
1553269896,1553269893,0,1057560068,2,residential,,True,False,6.505,"LINESTRING (103.7741555 1.300559, 103.7741331 1.3005778, 103.7741165 1.3006019)",Kent Ridge Crescent,40,roundabout,,,,,
1553269899,1553269896,0,141902221,2,residential,,True,False,25.917,"LINESTRING (103.7743198 1.300655, 103.7743172 1.300626, 103.7743069 1.3005987, 103.7742896 1.3005752, 103.7742667 1.3005573, 103.7742398 1.3005461, 103.7742108 1.3005426, 103.774182 1.300547, 103.7741555 1.300559)",Kent Ridge Crescent,40,roundabout,,,,,
1553269899,1358272554,0,"[743315066, 743353307, 141902223]","['1', '2']",residential,,True,False,129.652,"LINESTRING (103.7743198 1.300655, 103.7743401 1.3005978, 103.7743723 1.3005522, 103.7744315 1.3004608, 103.7745013 1.3003463, 103.7745572 1.3002234, 103.7746168 1.3000845, 103.7746363 1.2999585, 103.7746542 1.2998605, 103.7746516 1.2996801, 103.774656 1.2996251, 103.7746669 1.2995685)",Kent Ridge Crescent,40,,,,,,
1553285307,1553285313,0,"[141906074, 744633318, 744633319]",2,service,,False,"[False, True]",137.477,"LINESTRING (103.7809165 1.2948425, 103.7806563 1.2949417, 103.7806402 1.2950074, 103.7806 1.2950611, 103.7805584 1.2950852, 103.7804912 1.2951217, 103.7804365 1.2951682, 103.780364 1.2952649, 103.7803393 1.2952965, 103.7802818 1.2953565, 103.7800987 1.2954236, 103.7800586 1.2954454, 103.780026 1.2954848, 103.7800089 1.2955332, 103.780008 1.295573)",Science Drive 2,,,,,,,
1553285313,9951762747,0,"[744633320, 465013333]",2,service,,False,"[False, True]",29.283,"LINESTRING (103.780008 1.295573, 103.7800156 1.2956057, 103.7800383 1.2956468, 103.7800858 1.2956769, 103.7801334 1.2956926, 103.7802079 1.29571)",Science Drive 2,,,,,,,
1553285313,5229188372,0,"[646704010, 540531842]",2,service,,False,"[False, True]",169.145,"LINESTRING (103.780008 1.295573, 103.7798276 1.2956371, 103.7796894 1.2956845, 103.7796595 1.2957028, 103.7796467 1.2957318, 103.7796458 1.2957709, 103.7796418 1.2958026, 103.7796244 1.2958281, 103.7795082 1.2958699, 103.7789436 1.2960723, 103.7788443 1.2961219, 103.7786836 1.2962051)",Science Drive 4,,,,,,,
1553285313,1553285307,0,"[141906074, 744633318, 744633319]",2,service,,False,"[False, True]",137.477,"LINESTRING (103.780008 1.295573, 103.7800089 1.2955332, 103.780026 1.2954848, 103.7800586 1.2954454, 103.7800987 1.2954236, 103.7802818 1.2953565, 103.7803393 1.2952965, 103.780364 1.2952649, 103.7804365 1.2951682, 103.7804912 1.2951217, 103.7805584 1.2950852, 103.7806 1.2950611, 103.7806402 1.2950074, 103.7806563 1.2949417, 103.7809165 1.2948425)",Science Drive 2,,,,,,,
1553286446,1553286458,0,141906083,,pedestrian,,False,False,38.927,"LINESTRING (103.7799804 1.2962235, 103.780181 1.2961499, 103.7802456 1.2961236, 103.7802899 1.2961735)",,,,,,,,
1553286447,7911485200,0,847830419,,pedestrian,,False,True,14.423,"LINESTRING (103.7803756 1.2957106, 103.7803975 1.295767, 103.7804167 1.2958335)",,,,,,,,
1553286458,9951762731,0,22278422,2,pedestrian,,False,False,18.121,"LINESTRING (103.7802899 1.2961735, 103.7803183 1.2961109, 103.7803331 1.2960597, 103.7803397 1.2960193)",Science Drive 2,,,,,,,
1553286458,1553286446,0,141906083,,pedestrian,,False,True,38.927,"LINESTRING (103.7802899 1.2961735, 103.7802456 1.2961236, 103.780181 1.2961499, 103.7799804 1.2962235)",,,,,,,,
1553286458,9951762732,0,847830419,,pedestrian,,False,False,31.964000000000002,"LINESTRING (103.7802899 1.2961735, 103.7803671 1.2962135, 103.7803998 1.2961393, 103.780417 1.296079, 103.7804262 1.296023)",,,,,,,,
1553286461,7912201020,0,141906081,2,service,parking_aisle,False,False,44.934,"LINESTRING (103.7796586 1.2966346, 103.7797799 1.2966945, 103.7800223 1.2968109)",,,,,,,,
1553286463,7912201020,0,141906081,2,service,parking_aisle,False,True,1.715,"LINESTRING (103.7800361 1.2968178, 103.7800223 1.2968109)",,,,,,,,
1553286463,1854386473,0,"[541976211, 541976212, 644393012, 647085175]",2,service,,False,"[False, True]",53.41,"LINESTRING (103.7800361 1.2968178, 103.7799764 1.2969526, 103.7799411 1.2970415, 103.7799091 1.2971194, 103.779885 1.297177, 103.7798508 1.2972609)",Science Drive 2,,,,,building_passage,,
1553286463,7912201021,0,847901249,2,service,driveway,False,False,39.537,"LINESTRING (103.7800361 1.2968178, 103.7801307 1.296626, 103.7801934 1.2964989)",Science Drive 2,,,,,,,
1553323724,11018997510,0,1186360528,,footway,,False,True,2.724,"LINESTRING (103.7807636 1.2971553, 103.7807496 1.2971754)",,,,,,,,
1553324746,1553324756,0,"[1018804297, 763051495]",1,service,parking_aisle,True,False,18.243,"LINESTRING (103.7804264 1.2968477, 103.7803864 1.2968485, 103.78036 1.2968724, 103.7803287 1.2969345, 103.7803198 1.2969512)",Science Drive 1,,,,,,,
1553324746,11190454686,0,"[1207742837, 1207742838]",,"['corridor', 'footway']",,False,False,26.968,"LINESTRING (103.7804264 1.2968477, 103.7804527 1.2967853, 103.7805074 1.2966713, 103.7805309 1.296629)",,,,,,,,
1553324754,1601438293,0,706343471,2,service,driveway,False,True,4.939,"LINESTRING (103.7806999 1.29726, 103.780681 1.2972198)",Science Drive 1,,,,,,,
1553324754,11025586088,0,712009395,1,service,parking_aisle,True,False,13.911000000000001,"LINESTRING (103.7806999 1.29726, 103.7806941 1.2972903, 103.780693 1.2972962, 103.7807099 1.297363, 103.7807123 1.2973822)",Science Drive 1,,,,,,,
1553324756,1553324759,0,141907431,1,service,parking_aisle,True,False,33.06,"LINESTRING (103.7803198 1.2969512, 103.7803648 1.2969758, 103.7804086 1.2969988, 103.7804397 1.297014, 103.7804668 1.2970274, 103.7804804 1.297033, 103.780494 1.2970382, 103.7805327 1.2970516, 103.7805907 1.2970722)",Science Drive 1,,,,,,,
1553324756,1553286463,0,"[1018804296, 744657449, 706343460]",1,service,driveway,True,False,34.853,"LINESTRING (103.7803198 1.2969512, 103.7802576 1.2969212, 103.7800989 1.2968465, 103.7800786 1.2968372, 103.7800361 1.2968178)",,,,,,,,
1553324759,1553324746,0,"[706343467, 763051495]",1,service,parking_aisle,True,False,31.509,"LINESTRING (103.7805907 1.2970722, 103.7804828 1.2968896, 103.7804579 1.2968636, 103.7804264 1.2968477)",Science Drive 1,,,,,,,
1553324759,1601438293,0,"[141907432, 706343473, 706343472, 706343468]",2,service,"['parking_aisle', 'driveway']",False,False,19.377,"LINESTRING (103.7805907 1.2970722, 103.780623 1.2971092, 103.780654 1.29716, 103.7806625 1.2971783, 103.7806702 1.2971944, 103.7806774 1.2972125, 103.780681 1.2972198)",Science Drive 1,,,,,,,
1553327020,1553327027,0,647085890,2,service,,False,False,34.669,"LINESTRING (103.7814221 1.2965332, 103.7815133 1.2964702, 103.7815642 1.2964541, 103.7816407 1.2963924, 103.7816769 1.2963589)",,,,,,,,
1553327023,11020038670,0,109044020,2,service,,False,False,83.255,"LINESTRING (103.782188 1.2964398, 103.7822008 1.2963651, 103.7821929 1.296309, 103.7821776 1.2962413, 103.782161 1.2961448, 103.7821564 1.2960604, 103.7821583 1.2959598, 103.7821502 1.2958606, 103.7821288 1.2957587, 103.7821232 1.2956988)",Medical Drive,,,,,,,
1553327023,1553327027,0,"[141908786, 744674772, 744674773, 744674774]",2,service,,False,True,66.861,"LINESTRING (103.782188 1.2964398, 103.7821463 1.2963855, 103.7821136 1.2963413, 103.7820833 1.2962892, 103.7820598 1.2962804, 103.7820263 1.2962785, 103.7819357 1.2962912, 103.7817802 1.2963348, 103.7816769 1.2963589)",,,,,,,,
1553327023,1362160590,0,"[744674776, 647092485, 744674775]","['3', '2']",service,,False,"[False, True]",58.745999999999995,"LINESTRING (103.782188 1.2964398, 103.7821565 1.2966425, 103.7821548 1.2967429, 103.7821613 1.2968074, 103.7821868 1.2968894, 103.7822073 1.2969585)",Medical Drive,,,,,,,
1553327027,1553327020,0,647085890,2,service,,False,True,34.669,"LINESTRING (103.7816769 1.2963589, 103.7816407 1.2963924, 103.7815642 1.2964541, 103.7815133 1.2964702, 103.7814221 1.2965332)",,,,,,,,
1553327027,1553335887,0,"[141910344, 744674770, 744674771]",2,service,,False,"[False, True]",54.230000000000004,"LINESTRING (103.7816769 1.2963589, 103.7816427 1.2963073, 103.7815991 1.2962262, 103.7815449 1.2960662, 103.7815232 1.2960019, 103.7815066 1.2959849, 103.7814933 1.2959806, 103.7814382 1.2960023)",,,,,,,,
1553327027,1553327023,0,"[141908786, 744674772, 744674773, 744674774]",2,service,,False,False,66.86099999999999,"LINESTRING (103.7816769 1.2963589, 103.7817802 1.2963348, 103.7819357 1.2962912, 103.7820263 1.2962785, 103.7820598 1.2962804, 103.7820833 1.2962892, 103.7821136 1.2963413, 103.7821463 1.2963855, 103.782188 1.2964398)",,,,,,,,
1553335744,1553336085,0,"[230638332, 1186508981]",,"['steps', 'footway']",,False,False,69.995,"LINESTRING (103.781377 1.29584, 103.781901 1.2956404, 103.7819699 1.2956406)",,,,,,,,
1553335887,1553327027,0,"[141910344, 744674770, 744674771]",2,service,,False,"[False, True]",54.23,"LINESTRING (103.7814382 1.2960023, 103.7814933 1.2959806, 103.7815066 1.2959849, 103.7815232 1.2960019, 103.7815449 1.2960662, 103.7815991 1.2962262, 103.7816427 1.2963073, 103.7816769 1.2963589)",,,,,,,,
1553336085,1249567602,0,141910352,1,service,,True,False,23.274,"LINESTRING (103.7819699 1.2956406, 103.781971 1.2956601, 103.781976 1.2956782, 103.7819857 1.2957016, 103.7820004 1.2957117, 103.7820229 1.295714, 103.782038 1.29571, 103.7820551 1.2957027, 103.7820872 1.2956866, 103.7821212 1.2956778)",,,,,,,,
1553336085,1553335744,0,"[230638332, 1186508981]",,"['steps', 'footway']",,False,True,69.995,"LINESTRING (103.7819699 1.2956406, 103.781901 1.2956404, 103.781377 1.29584)",,,,,,,,
1553336089,1249567602,0,647086219,2,service,,False,True,12.366,"LINESTRING (103.7821042 1.2955679, 103.7821212 1.2956778)",Medical Drive,,,,,,,
1553336089,1553336085,0,141910352,1,service,,True,False,17.113,"LINESTRING (103.7821042 1.2955679, 103.7820594 1.2955937, 103.7820125 1.2956151, 103.7819813 1.2956282, 103.7819699 1.2956406)",,,,,,,,
1553336089,1249567595,0,647086220,2,service,,False,False,33.011,"LINESTRING (103.7821042 1.2955679, 103.7820967 1.29553, 103.7820944 1.2955186, 103.7820842 1.2954375, 103.7820825 1.2953664, 103.7820772 1.2952728)",Medical Drive,,,,,,,
1553396926,1249567595,0,"[1186508982, 1186508983]",,"['steps', 'footway']",,False,False,14.272,"LINESTRING (103.7820045 1.2953223, 103.7820428 1.2953252, 103.7820409 1.2952716, 103.7820772 1.2952728)",,,,,,,,
1553398923,1553398928,0,141913042,,service,,False,False,28.799,"LINESTRING (103.7806496 1.2946816, 103.7807808 1.2946443, 103.7808991 1.2946119)",,,,,,,,
