u,v,key,osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,ref,service,tunnel,access
8938691408,5950302502,0,966171030,,footway,False,False,189.761,,,"LINESTRING (-75.1969487 39.9462736, -75.1969069 39.9462019, -75.1968565 39.9461058, -75.196817 39.9460471, -75.1967751 39.9459727, -75.1967077 39.9458908, -75.1966347 39.9457956, -75.1965881 39.9457376, -75.1965696 39.9457229, -75.1965385 39.9457005, -75.1965044 39.9456753, -75.196473 39.9456635, -75.1963649 39.9456213, -75.1962134 39.945589, -75.1961134 39.9455868, -75.1959779 39.9456048, -75.1958486 39.9456303, -75.1956815 39.9456593, -75.1954875 39.9456961, -75.1953537 39.9457268, -75.1953138 39.9457507, -75.1952433 39.9457695)",,,,,
8938695531,7409096028,0,792353214,,footway,False,True,39.342,,,"LINESTRING (-75.1953906 39.9469704, -75.1951672 39.9466608)",,,,,
8938695531,6381265364,0,792353214,,footway,False,False,49.665000000000006,,,"LINESTRING (-75.1953906 39.9469704, -75.1953978 39.9469804, -75.1948999 39.9471895)",,,,,
8938695531,8938695532,0,966171031,,footway,False,True,50.644999999999996,,,"LINESTRING (-75.1953906 39.9469704, -75.1954941 39.9469267, -75.1958089 39.9467947, -75.1959113 39.9467511)",,,,,
8938695532,8938691403,0,966171031,,footway,False,True,5.066,,,"LINESTRING (-75.1959113 39.9467511, -75.1959632 39.9467289)",,,,,
8938695532,8938695531,0,966171031,,footway,False,False,50.645,,,"LINESTRING (-75.1959113 39.9467511, -75.1958089 39.9467947, -75.1954941 39.9469267, -75.1953906 39.9469704)",,,,,
8938695532,5950302502,0,966171032,,footway,False,False,131.74,,,"LINESTRING (-75.1959113 39.9467511, -75.195869 39.9466951, -75.1958079 39.9466293, -75.1957404 39.9465347, -75.1956505 39.9464129, -75.1954389 39.9461492, -75.1954009 39.9461026, -75.1953665 39.946045, -75.195327 39.9459942, -75.1952224 39.9458654, -75.195165 39.9457865, -75.1952433 39.9457695)",,,,,
8990556237,360494582,0,32120674,,service,False,False,9.847,,,"LINESTRING (-75.1978954 39.9486419, -75.1978639 39.9485567)",,,,,
8990556237,360494580,0,32120674,,service,False,True,20.945,,,"LINESTRING (-75.1978954 39.9486419, -75.1979407 39.9487648, -75.1979235 39.948824)",,,,,
8990556237,8990556242,0,971406595,,footway,False,True,47.540000000000006,,,"LINESTRING (-75.1978954 39.9486419, -75.1981866 39.9486132, -75.1982503 39.9486266, -75.1982738 39.9486662, -75.1983348 39.9487639)",,,,,
8990556241,360494998,0,32120678,,footway,False,False,7.785,,,"LINESTRING (-75.1982281 39.948882, -75.1981381 39.9488701)",,,,,
8990556241,360494997,0,32120678,,footway,False,True,13.745,,,"LINESTRING (-75.1982281 39.948882, -75.198387 39.948903)",,,,,
8990556241,8990556242,0,971406595,,footway,False,False,15.974,,,"LINESTRING (-75.1982281 39.948882, -75.1983348 39.9487639)",,,,,
8990556242,8990556241,0,971406595,,footway,False,True,15.974,,,"LINESTRING (-75.1983348 39.9487639, -75.1982281 39.948882)",,,,,
8990556242,360494997,0,971406596,,footway,False,False,16.095,,,"LINESTRING (-75.1983348 39.9487639, -75.198387 39.948903)",,,,,
8990556242,8990556237,0,971406595,,footway,False,False,47.540000000000006,,,"LINESTRING (-75.1983348 39.9487639, -75.1982738 39.9486662, -75.1982503 39.9486266, -75.1981866 39.9486132, -75.1978954 39.9486419)",,,,,
8990556242,8990556245,0,971406596,,footway,False,True,33.076,,,"LINESTRING (-75.1983348 39.9487639, -75.1983489 39.9486981, -75.1983389 39.948603, -75.1983301 39.9484678)",,,,,
8990556245,8990556242,0,971406596,,footway,False,False,33.076,,,"LINESTRING (-75.1983301 39.9484678, -75.1983389 39.948603, -75.1983489 39.9486981, -75.1983348 39.9487639)",,,,,
9044538587,360347097,0,330138974,,footway,False,True,11.596,,,"LINESTRING (-75.1915018 39.953122, -75.1916266 39.9531635)",,,,,
9044538587,3370981296,0,"[977458954, 977458955, 330138974]",,footway,False,False,37.42,,,"LINESTRING (-75.1915018 39.953122, -75.1913888 39.9530949, -75.1911614 39.9530683, -75.1910718 39.9530582)",yes,,,,
9044538587,9044538602,0,977458956,,steps,False,False,23.747999999999998,,,"LINESTRING (-75.1915018 39.953122, -75.1914005 39.9531242, -75.1913415 39.953125, -75.1912238 39.9531338)",,,,,
9044538597,4696697756,0,476000093,,footway,False,True,99.11,,,"LINESTRING (-75.1912712 39.9528024, -75.1901242 39.9526563)",,,,,
9044538597,4696697686,0,476000093,,footway,False,False,61.891999999999996,,,"LINESTRING (-75.1912712 39.9528024, -75.1919313 39.9528865, -75.191983 39.9529048)",,,,,
9044538597,9044538602,0,977458953,,footway,False,True,37.22599999999999,,,"LINESTRING (-75.1912712 39.9528024, -75.1912211 39.9530554, -75.1912189 39.9530973, -75.1912203 39.9531255, -75.1912238 39.9531338)",,,,,
9044538602,9044538597,0,977458953,,footway,False,False,37.226,,,"LINESTRING (-75.1912238 39.9531338, -75.1912203 39.9531255, -75.1912189 39.9530973, -75.1912211 39.9530554, -75.1912712 39.9528024)",,,,,
9044538602,6658064222,0,977458953,,footway,False,True,25.229,,,"LINESTRING (-75.1912238 39.9531338, -75.1912336 39.9531571, -75.191258 39.953182, -75.1912961 39.9532063, -75.1913285 39.9532289, -75.1913525 39.9532513, -75.1913708 39.9532769, -75.1913904 39.9533156)",,,,,
9044538602,9044538587,0,977458956,,steps,False,True,23.747999999999998,,,"LINESTRING (-75.1912238 39.9531338, -75.1913415 39.953125, -75.1914005 39.9531242, -75.1915018 39.953122)",,,,,
9294690425,9294690426,0,631158466,,footway,False,True,9.796,,,"LINESTRING (-75.1922453 39.947009, -75.1923447 39.9469648)",,,,,
9294690425,8323471340,0,895434594,,service,True,False,8.113,,,"LINESTRING (-75.1922453 39.947009, -75.1921943 39.9469474)",,,,,
9294690425,5960376736,0,631158466,,footway,False,False,76.71499999999999,,,"LINESTRING (-75.1922453 39.947009, -75.19161 39.9472914, -75.1915692 39.9473155, -75.1915306 39.9473429, -75.1914952 39.9473814)",,,,,
9294690426,9294690425,0,631158466,,footway,False,False,9.796,,,"LINESTRING (-75.1923447 39.9469648, -75.1922453 39.947009)",,,,,
9294690426,7408899584,0,631158466,,footway,False,True,22.095,,,"LINESTRING (-75.1923447 39.9469648, -75.1925689 39.9468651)",,,,,
9294690426,8323471339,0,895434593,,service,True,False,1.549,,,"LINESTRING (-75.1923447 39.9469648, -75.1923537 39.9469769)",,,,,
9294690440,9294690441,0,1007484452,,footway,False,True,7.63,,,"LINESTRING (-75.1947479 39.9472996, -75.1947857 39.9473618)",,,,,
9294690441,109906810,0,900738551,Civic Center Boulevard,secondary,True,False,8.124,3,,"LINESTRING (-75.1947857 39.9473618, -75.1948678 39.9473247)",,,,,
9294690441,9294690440,0,1007484452,,footway,False,False,7.63,,,"LINESTRING (-75.1947857 39.9473618, -75.1947479 39.9472996)",,,,,
9314460490,842936954,0,844116553,Hamilton Walk,pedestrian,False,False,33.225,,,"LINESTRING (-75.1989065 39.9501388, -75.1985222 39.9500889)",,,,,
9314460490,10960138798,0,844116553,Hamilton Walk,pedestrian,False,True,1.461,,,"LINESTRING (-75.1989065 39.9501388, -75.1989234 39.950141)",,,,,
9314460490,3271967269,0,"[320606096, 477628441, 477628442]",,"['steps', 'footway']",False,True,50.526999999999994,,,"LINESTRING (-75.1989065 39.9501388, -75.198843 39.950241, -75.1985525 39.9503638, -75.1985271 39.9503613, -75.1984837 39.9503571, -75.1984403 39.9503516)",,,,,
9314460491,7874108069,0,844116541,Woodland Walk,pedestrian,False,False,40.826,,,"LINESTRING (-75.1978051 39.9508217, -75.1973609 39.950959)",,,,,
9314460491,9314460494,0,844116541,Woodland Walk,pedestrian,False,True,26.055,,,"LINESTRING (-75.1978051 39.9508217, -75.1980886 39.9507341)",,,,,
9314460491,9314460492,0,1009500743,,footway,False,False,18.731,,,"LINESTRING (-75.1978051 39.9508217, -75.1980213 39.9508518)",,,,,
9314460492,9314460491,0,1009500743,,footway,False,True,18.731,,,"LINESTRING (-75.1980213 39.9508518, -75.1978051 39.9508217)",,,,,
9314460493,9314460494,0,1009500744,,footway,False,False,11.495,,,"LINESTRING (-75.1980692 39.9508364, -75.1980886 39.9507341)",,,,,
9314460494,9314460491,0,844116541,Woodland Walk,pedestrian,False,False,26.055,,,"LINESTRING (-75.1980886 39.9507341, -75.1978051 39.9508217)",,,,,
9314460494,9314460498,0,844116541,Woodland Walk,pedestrian,False,True,15.48,,,"LINESTRING (-75.1980886 39.9507341, -75.198257 39.950682)",,,,,
9314460494,9314460495,0,1009500744,,footway,False,False,13.577,,,"LINESTRING (-75.1980886 39.9507341, -75.1982455 39.9507551)",,,,,
9314460494,9314460493,0,1009500744,,footway,False,True,11.495,,,"LINESTRING (-75.1980886 39.9507341, -75.1980692 39.9508364)",,,,,
9314460495,9314460494,0,1009500744,,footway,False,True,13.577,,,"LINESTRING (-75.1982455 39.9507551, -75.1980886 39.9507341)",,,,,
9314460495,9314460498,0,1009500745,,footway,False,False,8.187,,,"LINESTRING (-75.1982455 39.9507551, -75.198257 39.950682)",,,,,
9314460495,9314460497,0,1009500744,,footway,False,False,54.525000000000006,,,"LINESTRING (-75.1982455 39.9507551, -75.1985868 39.9507919, -75.1986264 39.9505678)",,,,,
9314460497,9314460498,0,844116541,Woodland Walk,pedestrian,False,False,33.952,,,"LINESTRING (-75.1986264 39.9505678, -75.198257 39.950682)",,,,,
9314460497,360498296,0,844116541,Woodland Walk,pedestrian,False,True,60.772,,,"LINESTRING (-75.1986264 39.9505678, -75.1992876 39.9503634)",,,,,
9314460497,9314460495,0,1009500744,,footway,False,True,54.525000000000006,,,"LINESTRING (-75.1986264 39.9505678, -75.1985868 39.9507919, -75.1982455 39.9507551)",,,,,
9314460498,9314460494,0,844116541,Woodland Walk,pedestrian,False,False,15.48,,,"LINESTRING (-75.198257 39.950682, -75.1980886 39.9507341)",,,,,
9314460498,9314460497,0,844116541,Woodland Walk,pedestrian,False,True,33.952,,,"LINESTRING (-75.198257 39.950682, -75.1986264 39.9505678)",,,,,
9314460498,9314460495,0,1009500745,,footway,False,True,8.187,,,"LINESTRING (-75.198257 39.950682, -75.1982455 39.9507551)",,,,,
9662237064,3559047653,0,1051433598,,service,False,True,25.666,,,"LINESTRING (-75.1857092 39.9534058, -75.1860067 39.9534414)",,,emergency_access,,
10132159295,360487939,0,1107328165,,service,False,True,25.107,,,"LINESTRING (-75.1997025 39.9522419, -75.1997511 39.9520192)",,,,,
10182249939,635436837,0,333367733,,service,False,True,347.386,,,"LINESTRING (-75.1915323 39.9463787, -75.191274 39.9461733, -75.191427 39.9460416, -75.1920459 39.9455452, -75.1928371 39.9449365, -75.192931 39.9448358, -75.1929551 39.9447412, -75.1929229 39.9446384, -75.1928103 39.9444841, -75.1925474 39.9442189, -75.1924214 39.944077, -75.1924027 39.943969)",,,,,
10213696953,10213696956,0,1028899539,Convention Avenue,secondary,True,False,12.564,2,,"LINESTRING (-75.1915855 39.9476381, -75.1916584 39.9477363)",,,,,
10213696953,10213696954,0,1222396696,,service,False,False,23.881999999999998,,,"LINESTRING (-75.1915855 39.9476381, -75.1915031 39.9476819, -75.1913553 39.9477605)",,,,,emergency
10213696954,10213696955,0,1116749580,,service,False,False,31.361,,,"LINESTRING (-75.1913553 39.9477605, -75.1915807 39.9479834)",,,parking_aisle,,emergency
10213696954,11337128043,0,1116749580,,service,False,True,8.99,,,"LINESTRING (-75.1913553 39.9477605, -75.1912907 39.9476966)",,,parking_aisle,,emergency
10213696954,10213696953,0,1222396696,,service,False,True,23.881999999999998,,,"LINESTRING (-75.1913553 39.9477605, -75.1915031 39.9476819, -75.1915855 39.9476381)",,,,,emergency
10213696955,10213696954,0,1116749580,,service,False,True,31.361,,,"LINESTRING (-75.1915807 39.9479834, -75.1913553 39.9477605)",,,parking_aisle,,emergency
10213696956,10634746736,0,1028899539,Convention Avenue,secondary,True,False,36.807,2,,"LINESTRING (-75.1916584 39.9477363, -75.191878 39.9480213)",,,,,
10213696956,10213696960,0,1116749581,,service,True,False,45.668,,,"LINESTRING (-75.1916584 39.9477363, -75.191576 39.9477787, -75.1915586 39.9477881, -75.1915463 39.9477989, -75.1915406 39.9478095, -75.1915359 39.9478227, -75.1915373 39.9478352, -75.1915415 39.9478475, -75.1917093 39.948066)",,,,,
10634746736,635437635,0,"[1028899539, 50033027]",Convention Avenue,secondary,True,False,82.51399999999998,"['3', '2']",,"LINESTRING (-75.191878 39.9480213, -75.1919448 39.9481092, -75.1920284 39.948241, -75.1920612 39.9482855, -75.1920941 39.9483273, -75.1921297 39.9483662, -75.1921555 39.9483923, -75.1921862 39.9484223, -75.1922229 39.9484514, -75.1922625 39.9484795, -75.1922984 39.9485041, -75.1923376 39.9485277, -75.1923803 39.9485499, -75.1924241 39.9485707, -75.1924684 39.9485907)",,,,,
10634746736,635437635,1,1141769084,,service,True,False,105.761,,,"LINESTRING (-75.191878 39.9480213, -75.1918211 39.9480554, -75.1918063 39.9480694, -75.1917953 39.948083, -75.1917915 39.9480964, -75.1917909 39.9481206, -75.1917963 39.9481452, -75.1918074 39.9481681, -75.1918511 39.9482364, -75.1918804 39.9482755, -75.1919176 39.94832, -75.1919633 39.9483729, -75.1919993 39.9484107, -75.1920367 39.9484445, -75.1920714 39.9484776, -75.1921132 39.948514, -75.1921445 39.9485371, -75.1923098 39.9486485, -75.1923218 39.9486531, -75.1923404 39.9486579, -75.1923614 39.9486596, -75.1923762 39.9486575, -75.1923985 39.9486506, -75.1924099 39.948645, -75.1924291 39.9486322, -75.1924502 39.9486138, -75.1924684 39.9485907)",,,driveway,,
10634748099,7010516273,0,"[749686521, 749686515, 749686516, 749686519]",,"['steps', 'footway']",False,False,120.435,,,"LINESTRING (-75.1904006 39.9478931, -75.190336 39.9478488, -75.1902767 39.9478997, -75.1895107 39.9485417, -75.1894441 39.9486011)",,,,,
10634748099,5960376687,0,"[749686521, 631158455]",,footway,False,True,11.229000000000001,,,"LINESTRING (-75.1904006 39.9478931, -75.1904578 39.9479323, -75.1904757 39.9479445, -75.1904996 39.9479597)",,,,,
10634748099,10634757819,0,"[1141768017, 1141768018, 1141768019, 1141768026]",,"['steps', 'footway']",False,True,122.57,,,"LINESTRING (-75.1904006 39.9478931, -75.1904488 39.9478515, -75.1904705 39.9478657, -75.1904392 39.9478905, -75.1908405 39.9481563, -75.1908644 39.9481505, -75.1913975 39.948145, -75.1915824 39.9482096)",yes,,,,
10634748101,10634757819,0,1141768020,,footway,False,True,44.644000000000005,,,"LINESTRING (-75.1920142 39.9480096, -75.191639 39.9482206, -75.1915824 39.9482096)",yes,,,,
10634748102,10634757820,0,1141768021,,footway,False,False,29.851,,,"LINESTRING (-75.1922167 39.9482815, -75.1919922 39.9484642, -75.1919786 39.9484782)",yes,,,,
10634757819,10634748101,0,1141768020,,footway,False,False,44.644000000000005,,,"LINESTRING (-75.1915824 39.9482096, -75.191639 39.9482206, -75.1920142 39.9480096)",yes,,,,
10634757819,10634748099,0,"[1141768017, 1141768026, 1141768019, 1141768018]",,"['steps', 'footway']",False,False,122.57000000000001,,,"LINESTRING (-75.1915824 39.9482096, -75.1913975 39.948145, -75.1908644 39.9481505, -75.1908405 39.9481563, -75.1904392 39.9478905, -75.1904705 39.9478657, -75.1904488 39.9478515, -75.1904006 39.9478931)",yes,,,,
10634757819,10634757820,0,1141768026,,footway,False,True,45.174,,,"LINESTRING (-75.1915824 39.9482096, -75.1916028 39.9482167, -75.1919786 39.9484782)",,,,,
10634757820,10634748102,0,1141768021,,footway,False,True,29.851,,,"LINESTRING (-75.1919786 39.9484782, -75.1919922 39.9484642, -75.1922167 39.9482815)",yes,,,,
10634757820,10634757819,0,1141768026,,footway,False,False,45.174,,,"LINESTRING (-75.1919786 39.9484782, -75.1916028 39.9482167, -75.1915824 39.9482096)",,,,,
10634757820,635436891,0,"[1141768026, 1141768022]",,footway,False,"[False, True]",126.038,,,"LINESTRING (-75.1919786 39.9484782, -75.1926558 39.9489493, -75.1926682 39.9490068, -75.1926675 39.9490325, -75.1930148 39.9492573)",yes,,,,
10751019907,1684021551,0,335523315,Woodland Walk,footway,False,True,5.292,,,"LINESTRING (-75.1969972 39.9511326, -75.1969413 39.9511533)",,,,,
10751019907,10751019908,0,1156071499,,footway,False,False,18.776,,,"LINESTRING (-75.1969972 39.9511326, -75.1972149 39.9511583)",,,,,
10751019907,10751019920,0,335523315,Woodland Walk,footway,False,False,14.286,,,"LINESTRING (-75.1969972 39.9511326, -75.1970544 39.9511184, -75.1971566 39.9510929)",,,,,
10751019908,360480532,0,32119090,South 37th Street,pedestrian,False,True,33.903,,,"LINESTRING (-75.1972149 39.9511583, -75.197154 39.9514596)",,,,,
10751019908,10751019907,0,1156071499,,footway,False,True,18.776,,,"LINESTRING (-75.1972149 39.9511583, -75.1969972 39.9511326)",,,,,
10751019908,3272478891,0,32119090,South 37th Street,pedestrian,False,False,6.473000000000001,,,"LINESTRING (-75.1972149 39.9511583, -75.1972188 39.951139, -75.1972267 39.9511008)",,,,,
10751019920,8185907087,0,335523315,Woodland Walk,footway,False,False,6.747,,,"LINESTRING (-75.1971566 39.9510929, -75.1972319 39.9510742)",,,,,
10751019920,3272478891,0,1156071496,,footway,False,False,6.04,,,"LINESTRING (-75.1971566 39.9510929, -75.1972267 39.9511008)",,,,,
10751019920,3272478894,0,1156071496,,footway,False,True,17.261,,,"LINESTRING (-75.1971566 39.9510929, -75.1969562 39.9510706)",,,,,
10751019920,10751019907,0,335523315,Woodland Walk,footway,False,True,14.286,,,"LINESTRING (-75.1971566 39.9510929, -75.1970544 39.9511184, -75.1969972 39.9511326)",,,,,
10751019922,1684021551,0,1156071497,,footway,False,False,6.1690000000000005,,,"LINESTRING (-75.196942 39.9512073, -75.1969496 39.9511736, -75.1969413 39.9511533)",,,,,
10751019923,10751019978,0,192803580,,footway,False,False,9.019,,,"LINESTRING (-75.1943551 39.9512484, -75.1943275 39.9513267)",,,,,
10751019923,10751019926,0,192803582,,footway,False,False,7.268,,,"LINESTRING (-75.1943551 39.9512484, -75.1943711 39.9511842)",,,,,
10751019923,10751019929,0,1156071500,,footway,False,False,46.19,,,"LINESTRING (-75.1943551 39.9512484, -75.19382 39.9511829)",,,,,
10751019923,1684000615,0,"[1156071500, 192803581, 1156071519]",,"['steps', 'footway']",False,"[False, True]",18.951,,,"LINESTRING (-75.1943551 39.9512484, -75.1944053 39.951296, -75.1945002 39.9513268, -75.1945365 39.9513386)",,,,,
10751019924,10751019955,0,1156071500,,footway,False,True,14.912,,,"LINESTRING (-75.1933472 39.9511242, -75.1935199 39.9511456)",,,,,
10751019924,10751019968,0,156649536,,footway,False,False,17.823999999999998,,,"LINESTRING (-75.1933472 39.9511242, -75.1932781 39.9511973, -75.1932599 39.9512263, -75.1932455 39.9512625)",,,,,
10751019924,10751019961,0,"[1156071513, 1156071514, 1156071515]",,"['steps', 'footway']",False,"[False, True]",13.475,,,"LINESTRING (-75.1933472 39.9511242, -75.1933327 39.9510666, -75.1933037 39.9510369, -75.1932856 39.9510156)",,,,,
10751019926,10751019923,0,192803582,,footway,False,True,7.268,,,"LINESTRING (-75.1943711 39.9511842, -75.1943551 39.9512484)",,,,,
10751019926,8185907030,0,192803582,,footway,False,False,46.982,,,"LINESTRING (-75.1943711 39.9511842, -75.1943914 39.9511352, -75.1944596 39.9507678)",,,,,
10751019926,1612613251,0,"[192803578, 1156071501]",,"['steps', 'footway']",False,True,18.622,,,"LINESTRING (-75.1943711 39.9511842, -75.1944155 39.9511743, -75.1945775 39.9511295)",,,,,
10751019929,10751019955,0,1156071500,,footway,False,False,25.915,,,"LINESTRING (-75.19382 39.9511829, -75.1935199 39.9511456)",,,,,
10751019929,10751019923,0,1156071500,,footway,False,True,46.19,,,"LINESTRING (-75.19382 39.9511829, -75.1943551 39.9512484)",,,,,
10751019929,10751019945,0,1156071502,,footway,False,True,5.073,,,"LINESTRING (-75.19382 39.9511829, -75.1938141 39.9512283)",,,,,
10751019929,10751019930,0,1156071502,,footway,False,False,15.541,,,"LINESTRING (-75.19382 39.9511829, -75.1938305 39.9511209, -75.193847 39.9510447)",,,,,
10751019930,10751019929,0,1156071502,,footway,False,True,15.541,,,"LINESTRING (-75.193847 39.9510447, -75.1938305 39.9511209, -75.19382 39.9511829)",,,,,
