u,v,key,osmid,highway,oneway,reversed,length,geometry,name,lanes,width,access,tunnel,bridge,maxspeed,service
7984070277,7984106979,0,856272954,residential,False,True,137.26399999999998,"LINESTRING (120.1755172 35.9433454, 120.1754759 35.9433253, 120.1744918 35.9428465, 120.1741787 35.9427662)",,,,,,,,
7984070280,7984070267,0,856272953,residential,False,False,52.368,"LINESTRING (120.1772161 35.9415603, 120.1768713 35.9419396)",,,,,,,,
7984070280,7984070271,0,856272953,residential,False,True,207.02900000000002,"LINESTRING (120.1772161 35.9415603, 120.1775778 35.9411622, 120.177581 35.9411243, 120.177564 35.9410837, 120.176262 35.9403457)",,,,,,,,
7984070282,8582823022,0,856272956,service,False,False,41.019,"LINESTRING (120.170744 35.9425579, 120.1704785 35.9428577)",,,,,,,,
7984070282,8579025596,0,856272956,service,False,True,38.447,"LINESTRING (120.170744 35.9425579, 120.1704035 35.9423492)",,,,,,,,
7984070282,7984106822,0,856272965,footway,False,True,11.178,"LINESTRING (120.170744 35.9425579, 120.1708651 35.9425801)",,,,,,,,
7984070283,7984106785,0,222840514,residential,False,False,104.546,"LINESTRING (120.1700386 35.9433239, 120.1709558 35.9439006)",,,,,,,,
7984070283,8579026116,0,222840514,residential,False,True,7.526,"LINESTRING (120.1700386 35.9433239, 120.1699874 35.9432704)",,,,,,,,
7984070283,8582823022,0,921576990,service,False,True,65.235,"LINESTRING (120.1700386 35.9433239, 120.1704785 35.9428577)",,,,,,,,
7984106785,7984106814,0,222840514,residential,False,False,57.919,"LINESTRING (120.1709558 35.9439006, 120.1714564 35.9442278)",,,,,,,,
7984106785,7984070283,0,222840514,residential,False,True,104.546,"LINESTRING (120.1709558 35.9439006, 120.1700386 35.9433239)",,,,,,,,
7984106785,8579025259,0,222840605,residential,False,False,58.446,"LINESTRING (120.1709558 35.9439006, 120.1705569 35.9443153)",博萃西路,2,,,,,,
7984106785,7984106795,0,856272957,footway,False,False,13.682,"LINESTRING (120.1709558 35.9439006, 120.1710504 35.9438043)",,,,,,,,
7984106786,8582823080,0,856272957,footway,False,True,27.978,"LINESTRING (120.1713175 35.9434886, 120.1711419 35.9436962)",,,,,,,,
7984106786,7984106789,0,856272957,footway,False,False,22.777,"LINESTRING (120.1713175 35.9434886, 120.1713823 35.9435178, 120.1714413 35.9435201, 120.1714841 35.9435092, 120.1715368 35.9434661)",,,,,,,,
7984106786,7984106793,0,856272957,footway,False,True,16.33,"LINESTRING (120.1713175 35.9434886, 120.1712969 35.9434601, 120.1712858 35.9434146, 120.1712925 35.9433876, 120.1713122 35.943351)",,,,,,,,
7984106789,7984106832,0,856272957,footway,False,False,5.947,"LINESTRING (120.1715368 35.9434661, 120.1715517 35.943414)",,,,,,,,
7984106789,7984106812,0,856272959,footway,False,False,48.487,"LINESTRING (120.1715368 35.9434661, 120.1719411 35.9437542)",,,,,,,,
7984106789,7984106786,0,856272957,footway,False,True,22.777,"LINESTRING (120.1715368 35.9434661, 120.1714841 35.9435092, 120.1714413 35.9435201, 120.1713823 35.9435178, 120.1713175 35.9434886)",,,,,,,,
7984106790,7984106791,0,856272957,footway,False,False,6.499,"LINESTRING (120.1715412 35.9433615, 120.1714962 35.9433158)",,,,,,,,
7984106790,7984106832,0,856272957,footway,False,True,5.914,"LINESTRING (120.1715412 35.9433615, 120.1715517 35.943414)",,,,,,,,
7984106790,7984106808,0,856272970,footway,False,False,46.576,"LINESTRING (120.1715412 35.9433615, 120.1720308 35.9432261)",,,,,,,,
7984106791,7984106792,0,856272957,footway,False,False,6.786,"LINESTRING (120.1714962 35.9433158, 120.1714226 35.9433026)",,,,,,,,
7984106791,7984106790,0,856272957,footway,False,True,6.499,"LINESTRING (120.1714962 35.9433158, 120.1715412 35.9433615)",,,,,,,,
7984106791,7984106815,0,856272963,footway,False,False,46.231,"LINESTRING (120.1714962 35.9433158, 120.1718113 35.9429875)",,,,,,,,
7984106792,7984106831,0,856272957,footway,False,False,5.974,"LINESTRING (120.1714226 35.9433026, 120.1713583 35.9433159)",,,,,,,,
7984106792,7984106791,0,856272957,footway,False,True,6.786,"LINESTRING (120.1714226 35.9433026, 120.1714962 35.9433158)",,,,,,,,
7984106792,7984106805,0,856272969,footway,False,False,46.03,"LINESTRING (120.1714226 35.9433026, 120.1714815 35.9428914)",,,,,,,,
7984106793,7984106831,0,856272957,footway,False,True,5.697,"LINESTRING (120.1713122 35.943351, 120.1713583 35.9433159)",,,,,,,,
7984106793,7984106786,0,856272957,footway,False,False,16.33,"LINESTRING (120.1713122 35.943351, 120.1712925 35.9433876, 120.1712858 35.9434146, 120.1712969 35.9434601, 120.1713175 35.9434886)",,,,,,,,
7984106793,7984106801,0,856272960,footway,False,False,49.419000000000004,"LINESTRING (120.1713122 35.943351, 120.1708742 35.9431146, 120.170857 35.9431028)",,,,,,,,
7984106795,8582823080,0,856272957,footway,False,False,14.572,"LINESTRING (120.1710504 35.9438043, 120.1711419 35.9436962)",,,,,,,,
7984106795,7984106785,0,856272957,footway,False,True,13.682,"LINESTRING (120.1710504 35.9438043, 120.1709558 35.9439006)",,,,,,,,
7984106795,7984106799,0,856272958,footway,False,False,19.231,"LINESTRING (120.1710504 35.9438043, 120.171252 35.9438615)",,,,,,,,
7984106796,7984106813,0,856272958,footway,False,True,34.773,"LINESTRING (120.1720405 35.9441128, 120.1716879 35.9439851)",,,,,,,,
7984106796,8555994037,0,856272972,footway,False,False,9.029,"LINESTRING (120.1720405 35.9441128, 120.1721027 35.9440491)",,,,,,,,
7984106796,8629518081,0,930702677,footway,False,False,11.277,"LINESTRING (120.1720405 35.9441128, 120.1719621 35.9441919)",,,,,,,,
7984106797,7984106946,0,222840503,residential,False,False,41.204,"LINESTRING (120.1730328 35.9444028, 120.1731059 35.9447686)",华东路,2,,,,,,
7984106797,7984106836,0,222840503,residential,False,True,74.291,"LINESTRING (120.1730328 35.9444028, 120.1729086 35.9437423)",华东路,2,,,,,,
7984106797,7984106835,0,856272959,footway,False,True,54.609,"LINESTRING (120.1730328 35.9444028, 120.1729166 35.9443338, 120.1725436 35.9441124)",,,,,,,,
7984106797,8579025464,0,924350788,steps,False,False,43.055,"LINESTRING (120.1730328 35.9444028, 120.1731934 35.9443531, 120.1734425 35.944321, 120.1734962 35.9443263)",,,,,,,,
7984106799,7984106813,0,856272958,footway,False,False,41.578,"LINESTRING (120.171252 35.9438615, 120.1716879 35.9439851)",,,,,,,,
7984106799,7984106795,0,856272958,footway,False,True,19.231,"LINESTRING (120.171252 35.9438615, 120.1710504 35.9438043)",,,,,,,,
7984106799,8582823080,0,856272961,footway,False,False,20.883,"LINESTRING (120.171252 35.9438615, 120.1711419 35.9436962)",,,,,,,,
7984106801,8582823022,0,856272960,footway,False,False,43.633,"LINESTRING (120.170857 35.9431028, 120.1704785 35.9428577)",,,,,,,,
7984106801,7984106793,0,856272960,footway,False,True,49.419000000000004,"LINESTRING (120.170857 35.9431028, 120.1708742 35.9431146, 120.1713122 35.943351)",,,,,,,,
7984106801,7984106830,0,856272961,footway,False,False,36.012,"LINESTRING (120.170857 35.9431028, 120.1708819 35.9430752, 120.1710313 35.9429739, 120.17117 35.942935, 120.1711855 35.9429313)",,,,,,,,
7984106801,8582823080,0,856272961,footway,False,True,75.765,"LINESTRING (120.170857 35.9431028, 120.1707935 35.9431734, 120.1711419 35.9436962)",,,,,,,,
7984106805,7984106792,0,856272969,footway,False,True,46.03,"LINESTRING (120.1714815 35.9428914, 120.1714226 35.9433026)",,,,,,,,
7984106805,7984106815,0,856272961,footway,False,False,31.965,"LINESTRING (120.1714815 35.9428914, 120.1716138 35.94291, 120.1718012 35.9429781, 120.1718113 35.9429875)",,,,,,,,
7984106805,7984106830,0,856272961,footway,False,True,27.118000000000002,"LINESTRING (120.1714815 35.9428914, 120.1712861 35.9429074, 120.1711855 35.9429313)",,,,,,,,
7984106808,7984106790,0,856272970,footway,False,True,46.576,"LINESTRING (120.1720308 35.9432261, 120.1715412 35.9433615)",,,,,,,,
7984106808,7984106833,0,856272961,footway,False,False,30.509999999999998,"LINESTRING (120.1720308 35.9432261, 120.1720648 35.9434003, 120.1720443 35.9434969)",,,,,,,,
7984106808,7984106815,0,856272961,footway,False,True,33.13,"LINESTRING (120.1720308 35.9432261, 120.1718949 35.9430656, 120.1718113 35.9429875)",,,,,,,,
7984106808,8754577763,0,945660246,path,False,False,34.5,"LINESTRING (120.1720308 35.9432261, 120.1721062 35.9432071, 120.1721891 35.943175, 120.1722402 35.9431379, 120.1722861 35.9431275, 120.172332 35.9431327, 120.1723615 35.9431651)",,,,,,,,
7984106812,7984106817,0,856272959,footway,False,False,14.128,"LINESTRING (120.1719411 35.9437542, 120.1720676 35.9438294)",,,,,,,,
7984106812,7984106789,0,856272959,footway,False,True,48.487,"LINESTRING (120.1719411 35.9437542, 120.1715368 35.9434661)",,,,,,,,
7984106812,7984106813,0,856272962,footway,False,False,34.333,"LINESTRING (120.1719411 35.9437542, 120.1716879 35.9439851)",,,,,,,,
7984106812,7984106833,0,856272961,footway,False,True,30.18,"LINESTRING (120.1719411 35.9437542, 120.1719657 35.9437029, 120.1720308 35.9435607, 120.1720443 35.9434969)",,,,,,,,
7984106813,7984106796,0,856272958,footway,False,False,34.773,"LINESTRING (120.1716879 35.9439851, 120.1720405 35.9441128)",,,,,,,,
7984106813,7984106799,0,856272958,footway,False,True,41.578,"LINESTRING (120.1716879 35.9439851, 120.171252 35.9438615)",,,,,,,,
7984106813,7984106814,0,856272962,footway,False,False,34.097,"LINESTRING (120.1716879 35.9439851, 120.1714564 35.9442278)",,,,,,,,
7984106813,7984106812,0,856272962,footway,False,True,34.333,"LINESTRING (120.1716879 35.9439851, 120.1719411 35.9437542)",,,,,,,,
7984106814,8555994031,0,222840514,residential,False,False,71.073,"LINESTRING (120.1714564 35.9442278, 120.17207 35.94463)",,,,,,,,
7984106814,7984106785,0,222840514,residential,False,True,57.919,"LINESTRING (120.1714564 35.9442278, 120.1709558 35.9439006)",,,,,,,,
7984106814,7984106813,0,856272962,footway,False,True,34.097,"LINESTRING (120.1714564 35.9442278, 120.1716879 35.9439851)",,,,,,,,
7984106815,8579026213,0,856272963,footway,False,False,49.133,"LINESTRING (120.1718113 35.9429875, 120.1721462 35.9426386)",,,,,,,,
7984106815,7984106791,0,856272963,footway,False,True,46.231,"LINESTRING (120.1718113 35.9429875, 120.1714962 35.9433158)",,,,,,,,
7984106815,7984106808,0,856272961,footway,False,False,33.13,"LINESTRING (120.1718113 35.9429875, 120.1718949 35.9430656, 120.1720308 35.9432261)",,,,,,,,
7984106815,7984106805,0,856272961,footway,False,True,31.965000000000003,"LINESTRING (120.1718113 35.9429875, 120.1718012 35.9429781, 120.1716138 35.94291, 120.1714815 35.9428914)",,,,,,,,
7984106816,2317863608,0,222840503,residential,False,False,16.345,"LINESTRING (120.1725306 35.9422258, 120.1726712 35.9423188)",华东路,2,,,,,,
7984106816,7984106825,0,222840503,residential,False,True,75.252,"LINESTRING (120.1725306 35.9422258, 120.1718833 35.9417976)",华东路,2,,,,,,
7984106816,8661053577,0,856272963,footway,False,True,15.901,"LINESTRING (120.1725306 35.9422258, 120.1724243 35.94234)",,,,,,,,
7984106817,7984106834,0,856272959,footway,False,False,17.634,"LINESTRING (120.1720676 35.9438294, 120.1722237 35.9439252)",,,,,,,,
7984106817,7984106812,0,856272959,footway,False,True,14.128,"LINESTRING (120.1720676 35.9438294, 120.1719411 35.9437542)",,,,,,,,
7984106817,8629518082,0,856272964,footway,False,False,40.811,"LINESTRING (120.1720676 35.9438294, 120.1723416 35.943537)",,,,,,,,
7984106820,7984106824,0,856272964,footway,False,True,19.976,"LINESTRING (120.1713181 35.9421033, 120.1714915 35.9422154)",,,,,,,,
7984106820,7984106823,0,856272965,footway,False,False,16.164,"LINESTRING (120.1713181 35.9421033, 120.1712086 35.9422185)",,,,,,,,
7984106820,7984106826,0,856272965,footway,False,True,35.941,"LINESTRING (120.1713181 35.9421033, 120.1715519 35.9418413)",,,,,,,,
7984106821,7984106825,0,222840503,residential,False,False,21.376,"LINESTRING (120.1716994 35.941676, 120.1718833 35.9417976)",华东路,2,,,,,,
7984106821,7984106826,0,856272965,footway,False,False,22.675,"LINESTRING (120.1716994 35.941676, 120.1715519 35.9418413)",,,,,,,,
7984106821,8579026205,0,924350943,footway,False,False,15.984,"LINESTRING (120.1716994 35.941676, 120.1717844 35.9415498)",,,,,,,,
7984106821,2317863636,0,222840503,residential,False,True,46.95099999999999,"LINESTRING (120.1716994 35.941676, 120.1716079 35.9416154, 120.1712888 35.9414157)",华东路,2,,,,,,
7984106822,7984070282,0,856272965,footway,False,False,11.178,"LINESTRING (120.1708651 35.9425801, 120.170744 35.9425579)",,,,,,,,
7984106822,7984106823,0,856272965,footway,False,True,50.724,"LINESTRING (120.1708651 35.9425801, 120.1712086 35.9422185)",,,,,,,,
7984106822,7984106837,0,856272968,footway,False,False,35.696,"LINESTRING (120.1708651 35.9425801, 120.170916 35.9426695, 120.1711114 35.9427681, 120.1711273 35.9428019)",,,,,,,,
7984106823,7984106822,0,856272965,footway,False,False,50.724,"LINESTRING (120.1712086 35.9422185, 120.1708651 35.9425801)",,,,,,,,
7984106823,7984106820,0,856272965,footway,False,True,16.164,"LINESTRING (120.1712086 35.9422185, 120.1713181 35.9421033)",,,,,,,,
7984106823,7984106824,0,856272966,footway,False,False,25.47,"LINESTRING (120.1712086 35.9422185, 120.1714915 35.9422154)",,,,,,,,
7984106824,7984106820,0,856272964,footway,False,False,19.976,"LINESTRING (120.1714915 35.9422154, 120.1713181 35.9421033)",,,,,,,,
7984106824,7984106838,0,856272964,footway,False,True,14.134,"LINESTRING (120.1714915 35.9422154, 120.1716142 35.9422947)",,,,,,,,
7984106824,8661071975,0,856272966,footway,False,False,28.775,"LINESTRING (120.1714915 35.9422154, 120.1716848 35.9420093)",,,,,,,,
7984106824,7984106823,0,856272966,footway,False,True,25.47,"LINESTRING (120.1714915 35.9422154, 120.1712086 35.9422185)",,,,,,,,
7984106825,7984106816,0,222840503,residential,False,False,75.252,"LINESTRING (120.1718833 35.9417976, 120.1725306 35.9422258)",华东路,2,,,,,,
7984106825,7984106821,0,222840503,residential,False,True,21.376,"LINESTRING (120.1718833 35.9417976, 120.1716994 35.941676)",华东路,2,,,,,,
7984106825,8661071975,0,856272966,footway,False,True,29.554,"LINESTRING (120.1718833 35.9417976, 120.1716848 35.9420093)",,,,,,,,
7984106826,7984106820,0,856272965,footway,False,False,35.941,"LINESTRING (120.1715519 35.9418413, 120.1713181 35.9421033)",,,,,,,,
7984106826,7984106821,0,856272965,footway,False,True,22.675,"LINESTRING (120.1715519 35.9418413, 120.1716994 35.941676)",,,,,,,,
7984106826,8661071975,0,856272967,footway,False,False,22.184,"LINESTRING (120.1715519 35.9418413, 120.1716848 35.9420093)",,,,,,,,
7984106827,8661053575,0,856272967,footway,False,True,9.648,"LINESTRING (120.1719013 35.9422752, 120.1718428 35.9422025)",,,,,,,,
7984106827,8629518088,0,856272975,footway,False,True,10.74,"LINESTRING (120.1719013 35.9422752, 120.1718306 35.942353)",,,,,,,,
7984106827,8661053576,0,930702685,footway,False,False,6.301,"LINESTRING (120.1719013 35.9422752, 120.1719413 35.9422287)",,,,,,,,
7984106830,7984106831,0,856272968,footway,False,False,45.507,"LINESTRING (120.1711855 35.9429313, 120.1713583 35.9433159)",,,,,,,,
7984106830,7984106837,0,856272968,footway,False,True,15.313,"LINESTRING (120.1711855 35.9429313, 120.1711273 35.9428019)",,,,,,,,
7984106830,7984106805,0,856272961,footway,False,False,27.118000000000002,"LINESTRING (120.1711855 35.9429313, 120.1712861 35.9429074, 120.1714815 35.9428914)",,,,,,,,
7984106830,7984106801,0,856272961,footway,False,True,36.012,"LINESTRING (120.1711855 35.9429313, 120.17117 35.942935, 120.1710313 35.9429739, 120.1708819 35.9430752, 120.170857 35.9431028)",,,,,,,,
7984106831,7984106793,0,856272957,footway,False,False,5.697,"LINESTRING (120.1713583 35.9433159, 120.1713122 35.943351)",,,,,,,,
7984106831,7984106792,0,856272957,footway,False,True,5.974,"LINESTRING (120.1713583 35.9433159, 120.1714226 35.9433026)",,,,,,,,
7984106831,7984106830,0,856272968,footway,False,True,45.507,"LINESTRING (120.1713583 35.9433159, 120.1711855 35.9429313)",,,,,,,,
7984106832,7984106790,0,856272957,footway,False,False,5.914,"LINESTRING (120.1715517 35.943414, 120.1715412 35.9433615)",,,,,,,,
7984106832,7984106789,0,856272957,footway,False,True,5.947,"LINESTRING (120.1715517 35.943414, 120.1715368 35.9434661)",,,,,,,,
7984106832,7984106833,0,856272971,footway,False,False,45.293,"LINESTRING (120.1715517 35.943414, 120.1720443 35.9434969)",,,,,,,,
7984106833,7984106832,0,856272971,footway,False,True,45.293,"LINESTRING (120.1720443 35.9434969, 120.1715517 35.943414)",,,,,,,,
7984106833,7984106812,0,856272961,footway,False,False,30.18,"LINESTRING (120.1720443 35.9434969, 120.1720308 35.9435607, 120.1719657 35.9437029, 120.1719411 35.9437542)",,,,,,,,
7984106833,7984106808,0,856272961,footway,False,True,30.509999999999998,"LINESTRING (120.1720443 35.9434969, 120.1720648 35.9434003, 120.1720308 35.9432261)",,,,,,,,
7984106834,7984106817,0,856272959,footway,False,True,17.634,"LINESTRING (120.1722237 35.9439252, 120.1720676 35.9438294)",,,,,,,,
7984106834,8555994037,0,856272972,footway,False,True,17.563,"LINESTRING (120.1722237 35.9439252, 120.1721027 35.9440491)",,,,,,,,
7984106834,8629518080,0,930702678,footway,False,False,13.243,"LINESTRING (120.1722237 35.9439252, 120.1723183 35.943834)",,,,,,,,
7984106834,7984106835,0,856272959,footway,False,False,35.533,"LINESTRING (120.1722237 35.9439252, 120.1722982 35.9439688, 120.1723366 35.9439912, 120.1725436 35.9441124)",,,,,,,,
7984106835,7984106836,0,856272973,footway,False,False,52.662,"LINESTRING (120.1725436 35.9441124, 120.1729086 35.9437423)",,,,,,,,
7984106835,8555994038,0,921576989,footway,False,False,18.514,"LINESTRING (120.1725436 35.9441124, 120.1724212 35.9442462)",,,,,,,,
7984106835,7984106797,0,856272959,footway,False,False,54.609,"LINESTRING (120.1725436 35.9441124, 120.1729166 35.9443338, 120.1730328 35.9444028)",,,,,,,,
7984106835,7984106834,0,856272959,footway,False,True,35.533,"LINESTRING (120.1725436 35.9441124, 120.1723366 35.9439912, 120.1722982 35.9439688, 120.1722237 35.9439252)",,,,,,,,
7984106836,7984106797,0,222840503,residential,False,False,74.291,"LINESTRING (120.1729086 35.9437423, 120.1730328 35.9444028)",华东路,2,,,,,,
7984106836,7984106841,0,222840503,residential,False,True,26.532,"LINESTRING (120.1729086 35.9437423, 120.1728677 35.943506)",华东路,2,,,,,,
7984106836,7984106835,0,856272973,footway,False,True,52.662,"LINESTRING (120.1729086 35.9437423, 120.1725436 35.9441124)",,,,,,,,
7984106837,7984106830,0,856272968,footway,False,False,15.313,"LINESTRING (120.1711273 35.9428019, 120.1711855 35.9429313)",,,,,,,,
7984106837,8629518084,0,856272974,footway,False,False,41.179,"LINESTRING (120.1711273 35.9428019, 120.171408 35.9425095)",,,,,,,,
